state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
AR,18,89,2,21,86,2,0,107,9399,109,6750,109,199,107,42,109,41,107,2,107,14,107,674,109,68,107,47,109,191,107,137,109,8,107,4,107,997,109,0.718161506543249,109,6750,9399,0.029569093610698,107,199,6730,0.021256141850032,107,199,9362,0.069035532994924,107,68,985,0.676028084252758,109,674,997,2021/05/02,POINT (-92.439162 34.899825),0,109,4,109,5,109,6,109,5,109,3,109,6,109,4,109,9,109,1,107,3,107,1,107,5,107,4,107,6,107,5,107,12,107,4,107
AZ,22,99,3,26,95,3,6,121,17203,124,12182,124,649,121,71,124,124,121,2,121,5,121,1117,124,172,121,124,124,639,121,424,124,10,121,8,121,2252,124,0.708132302505377,124,12182,17203,0.054246071547977,121,649,11964,0.038375118259224,121,649,16912,0.07868252516011,121,172,2186,0.496003552397869,124,1117,2252,2021/05/02,POINT (-111.664616 34.293239),1,124,3,124,9,124,11,124,16,124,11,124,10,124,9,124,1,124,1,121,15,121,14,121,8,121,12,121,24,121,33,121,17,121,0,121
CA,55,254,106,70,239,106,26,407,63725,415,48617,415,1906,406,201,415,411,407,4,406,8,406,4963,414,417,406,381,414,1851,406,1546,414,55,406,37,406,7071,414,0.762918791683013,415,48617,63725,0.039704197479429,406,1906,48005,0.030310740752521,406,1906,62882,0.06047860768673,406,417,6895,0.701880922076085,414,4963,7071,2021/05/02,POINT (-119.662127 37.211164),2,414,20,414,28,414,29,414,29,414,38,414,32,414,22,414,1,414,3,406,25,406,49,406,38,406,61,406,85,406,78,406,72,406,0,406
CO,6,86,13,9,83,13,16,103,11878,105,8284,105,755,103,129,105,47,103,5,103,9,103,950,105,229,103,229,105,721,103,684,105,34,103,20,103,1308,105,0.697423808722007,105,8284,11878,0.092073170731707,103,755,8200,0.064135236153585,103,755,11772,0.179467084639498,103,229,1276,0.726299694189602,105,950,1308,2021/05/02,POINT (-105.547832 38.998552),2,105,10,105,16,105,26,105,30,105,23,105,12,105,10,105,0,105,0,103,3,103,7,103,4,103,11,103,9,103,8,103,5,103,0,103
CT,4,33,1,4,33,1,18,37,8129,38,6628,38,361,37,60,38,54,37,1,37,0,37,593,38,83,37,80,38,353,37,302,38,8,37,7,37,1052,38,0.815352441874769,38,6628,8129,0.054980201035638,37,361,6566,0.044900497512438,37,361,8040,0.080582524271845,37,83,1030,0.563688212927757,38,593,1052,2021/05/02,POINT (-72.738288 41.575155),0,38,8,38,3,38,9,38,11,38,12,38,12,38,5,38,0,38,0,37,2,37,5,37,2,37,14,37,10,37,11,37,10,37,0,37
DC,0,12,2,0,12,2,2,12,3484,14,2709,14,165,13,10,14,88,13,0,13,7,13,266,14,46,12,37,13,145,13,116,14,20,13,4,13,336,14,0.777554535017222,14,2709,3484,0.063025210084034,13,165,2618,0.048990498812352,13,165,3368,0.145110410094637,12,46,317,0.791666666666667,14,266,336,2021/05/02,POINT (-77.016275 38.904785),0,14,0,14,1,14,0,14,2,14,5,14,1,14,1,14,0,14,0,13,7,13,26,13,5,13,7,13,17,13,13,13,13,13,0,13
DE,1,13,1,1,13,1,1,14,3231,15,2467,15,139,14,12,15,37,14,0,14,0,14,145,15,18,14,14,15,133,14,110,15,6,14,5,14,182,15,0.763540699473847,15,2467,3231,0.056827473426002,14,139,2446,0.043451078462019,14,139,3199,0.103448275862069,14,18,174,0.796703296703297,15,145,182,2021/05/02,POINT (-75.452394 38.994926),0,15,0,15,1,15,0,15,3,15,1,15,4,15,3,15,0,15,0,14,3,14,1,14,5,14,6,14,9,14,9,14,4,14,0,14
FL,8,244,15,26,226,15,96,261,58832,267,46787,267,3536,261,413,267,259,261,8,261,22,261,5036,267,836,261,766,267,3489,261,3077,267,47,261,36,261,6457,267,0.795264481914604,267,46787,58832,0.076706147772138,261,3536,46098,0.061102471055815,261,3536,57870,0.133738601823708,261,836,6251,0.779928759485829,267,5036,6457,2021/05/02,POINT (-82.420978 28.260731),3,267,27,267,47,267,45,267,80,267,83,267,64,266,49,267,15,267,2,261,33,261,48,261,23,261,38,261,42,261,33,261,40,261,0,261
GA,27,134,8,31,129,9,8,166,22762,169,18570,169,1382,166,307,169,130,166,11,166,34,166,2175,169,357,166,292,169,1341,166,1007,169,41,166,9,166,2709,169,0.815833406554784,169,18570,22762,0.075235451031629,166,1382,18369,0.061493281124855,166,1382,22474,0.134261000376081,166,357,2659,0.802879291251384,169,2175,2709,2021/05/02,POINT (-83.426574 32.638481),2,169,35,169,19,169,17,169,30,169,37,169,23,169,15,169,19,169,0,166,7,166,6,166,12,166,18,166,29,166,25,166,13,166,20,166
HI,1,21,4,2,20,4,1,26,2641,26,1897,26,67,26,6,26,8,26,0,26,2,26,136,26,13,26,11,26,62,26,54,26,5,26,3,26,217,26,0.718288527073078,26,1897,2641,0.035318924617818,26,67,1897,0.025369178341537,26,67,2641,0.059907834101382,26,13,217,0.626728110599078,26,136,217,2021/05/02,POINT (-157.854309 21.361013),0,26,1,26,1,26,2,26,1,26,1,26,0,26,0,26,0,26,0,26,2,26,1,26,0,26,0,26,3,26,1,26,1,26,0,26
IA,0,38,88,0,38,88,0,124,8047,126,5191,126,265,124,41,126,36,124,2,124,3,124,485,126,50,124,43,126,254,124,182,126,11,124,4,124,681,126,0.645085124891264,126,5191,8047,0.051920062695925,124,265,5104,0.033333333333333,124,265,7950,0.075528700906344,124,50,662,0.712187958883994,126,485,681,2021/05/02,POINT (-93.500061 42.074659),2,126,8,126,7,126,3,126,6,126,7,126,4,126,4,126,0,126,0,124,2,124,7,124,4,124,8,124,5,124,7,124,3,124,0,124
MS,9,95,2,12,92,2,0,104,8721,106,5732,106,241,104,24,106,21,104,1,104,6,104,594,106,97,104,67,106,235,104,193,106,6,104,1,104,857,106,0.657264075220732,106,5732,8721,0.042399718508093,104,241,5684,0.027867715078631,104,241,8648,0.115890083632019,104,97,837,0.693115519253209,106,594,857,2021/05/02,POINT (-89.65344 32.713378),0,106,2,106,1,106,1,106,6,106,5,106,4,106,5,106,0,106,0,103,1,104,1,104,2,104,6,104,5,104,4,104,2,103,0,104
MT,5,61,1,5,61,1,3,66,3203,67,2360,67,76,66,25,67,7,66,0,66,4,66,139,67,20,66,20,67,69,66,66,67,7,66,2,66,224,67,0.736809241336247,67,2360,3203,0.032423208191126,66,76,2344,0.023944549464398,66,76,3174,0.091743119266055,66,20,218,0.620535714285714,67,139,224,2021/05/02,POINT (-109.645127 47.033521),0,67,2,67,2,67,5,67,6,67,4,67,1,67,5,67,0,67,0,66,2,66,0,66,0,66,0,66,2,66,1,66,2,66,0,66
NC,5,122,4,7,120,4,18,127,24146,131,18759,131,1069,127,122,131,119,127,0,127,5,127,1950,131,298,127,285,131,1040,127,978,131,29,127,12,127,2450,131,0.776898865236478,131,18759,24146,0.057575267948511,127,1069,18567,0.044778620198551,127,1069,23873,0.124634044332915,127,298,2391,0.795918367346939,131,1950,2450,2021/05/02,POINT (-79.130883 35.52603),1,131,13,131,15,131,16,131,17,131,29,131,22,131,9,131,0,131,4,127,14,127,8,127,12,127,15,127,19,127,28,127,20,127,0,127
ND,12,37,1,11,38,1,26,49,2449,50,1716,50,110,49,9,50,13,49,0,49,4,49,143,50,20,49,18,50,108,49,76,50,2,49,0,49,209,50,0.700694160881993,50,1716,2449,0.06508875739645,49,110,1690,0.045398266611638,49,110,2423,0.097560975609756,49,20,205,0.68421052631579,50,143,209,2021/05/02,POINT (-100.46931 47.446305),0,50,1,50,0,50,1,50,1,50,1,50,3,50,4,50,0,50,0,49,1,49,2,49,0,49,2,49,1,49,4,49,3,49,0,49
NE,8,92,1,15,85,1,1,100,4379,101,2989,101,127,100,12,101,17,100,1,100,1,100,373,101,46,100,41,101,123,100,114,101,4,100,4,100,565,101,0.682575930577758,101,2989,4379,0.043007111412123,100,127,2953,0.029486881820293,100,127,4307,0.083032490974729,100,46,554,0.660176991150442,101,373,565,2021/05/02,POINT (-99.810595 41.527099),0,101,0,101,0,101,1,101,1,101,3,101,4,101,1,101,0,101,0,100,2,100,1,100,1,100,5,100,4,100,2,100,2,100,0,100
NH,3,26,1,5,24,1,1,30,3123,30,2282,30,81,30,13,30,12,30,0,30,5,30,185,30,20,30,19,30,79,30,73,30,2,30,0,30,279,30,0.730707652897855,30,2282,3123,0.035495179666959,30,81,2282,0.025936599423631,30,81,3123,0.07168458781362,30,20,279,0.663082437275986,30,185,279,2021/05/02,POINT (-71.57139 43.680429),1,30,1,30,1,30,1,30,3,30,2,30,1,30,3,30,0,30,0,30,0,30,1,30,2,30,0,30,3,30,3,30,3,30,0,30
NJ,8,78,10,8,76,12,80,95,24600,96,17428,96,1345,95,168,96,169,95,4,95,2,95,1362,96,305,95,279,96,1332,95,1211,96,13,95,3,95,3061,96,0.708455284552846,96,17428,24600,0.077369995398067,95,1345,17384,0.054839761885346,95,1345,24526,0.100164203612479,95,305,3045,0.444952629859523,96,1362,3061,2021/05/02,POINT (-74.655514 40.110253),1,96,9,96,15,96,20,96,23,96,36,96,27,96,27,96,10,95,2,95,6,95,11,95,13,95,23,95,24,95,17,95,17,95,56,94
NM,16,37,1,18,35,1,2,53,4401,54,3051,54,167,53,28,54,37,53,0,53,7,53,330,54,43,53,43,54,156,53,142,54,11,53,4,53,439,54,0.693251533742331,54,3051,4401,0.055908938734516,53,167,2987,0.038891476478808,53,167,4294,0.103117505995204,53,43,417,0.751708428246014,54,330,439,2021/05/02,POINT (-106.108388 34.421369),0,54,2,52,3,52,5,52,6,52,3,52,4,52,3,52,2,54,0,53,10,51,3,51,7,51,3,51,5,51,5,51,4,51,0,53
NV,0,2,60,0,2,60,25,62,8741,62,6271,62,371,62,41,62,47,62,0,62,0,62,606,62,75,62,85,62,371,62,324,62,0,62,1,62,846,62,0.717423635739618,62,6271,8741,0.05916121830649,62,371,6271,0.042443656332227,62,371,8741,0.088652482269504,62,75,846,0.716312056737589,62,606,846,2021/05/02,POINT (-114.916992 39.283294),0,62,6,62,1,62,4,62,12,62,7,62,5,62,6,62,0,62,0,62,3,62,3,62,0,62,6,62,9,62,20,62,6,62,0,62
NY,6,191,9,6,191,9,168,197,53091,206,39826,206,2934,197,265,206,167,197,6,197,23,197,3543,206,676,197,628,206,2876,197,2496,206,58,197,32,197,5518,206,0.750145975777439,206,39826,53091,0.074297290453279,197,2934,39490,0.055865496296578,197,2934,52519,0.125254771169168,197,676,5397,0.642080463936209,206,3543,5518,2021/05/02,POINT (-75.59655 42.921241),3,206,16,206,38,206,26,206,38,206,56,206,37,206,47,205,3,205,1,197,16,197,15,197,17,197,23,197,44,197,24,197,23,197,4,196
OH,11,209,12,15,205,12,25,229,32641,232,24197,232,1512,229,183,232,194,229,7,229,82,229,2917,232,413,229,307,232,1395,229,1076,232,117,229,29,229,4178,232,0.741306945252903,232,24197,32641,0.062955406587001,229,1512,24017,0.04669404897934,229,1512,32381,0.100194080543426,229,413,4122,0.698180947821924,232,2917,4178,2021/05/02,POINT (-82.70936 40.415534),1,232,17,232,20,232,19,232,42,232,30,232,30,232,20,232,0,232,0,229,10,229,12,229,18,229,22,229,18,229,8,229,20,229,0,229
OK,30,107,12,31,106,12,6,147,10712,149,7575,149,258,147,24,149,79,147,1,147,6,147,779,149,87,147,69,149,234,147,185,149,24,147,20,147,991,149,0.707150858849888,149,7575,10712,0.03465878559914,147,258,7444,0.024464251849042,147,258,10546,0.091578947368421,147,87,950,0.786074672048436,149,779,991,2021/05/02,POINT (-97.508297 35.583449),0,149,3,148,1,148,6,148,3,148,6,148,4,148,1,148,0,149,1,147,9,146,7,146,7,146,10,146,14,146,15,146,15,146,1,147
OR,2,55,7,3,54,7,10,62,7004,64,5279,64,395,62,42,64,42,62,5,62,4,62,565,64,83,62,76,64,387,62,329,64,8,62,4,62,819,64,0.753712164477442,64,5279,7004,0.076446680859299,62,395,5167,0.05784155806121,62,395,6829,0.10427135678392,62,83,796,0.68986568986569,64,565,819,2021/05/02,POINT (-120.605279 43.940449),0,64,4,64,2,64,8,64,6,64,10,64,7,64,4,64,1,64,0,62,1,62,4,62,5,62,7,62,10,62,5,62,10,62,0,62
