state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
GA,33,126,10,39,120,10,33,169,22476,169,18256,169,3754,169,566,169,180,168,17,169,28,169,2355,169,894,169,849,169,3709,169,3357,169,45,169,20,169,2596,169,0.8122441715607759,169,18256,22476,0.2056310254163015,169,3754,18256,0.16702260188645668,169,3754,22476,0.3443759630200308,169,894,2596,0.9071648690292758,169,2355,2596,2020-12-15
HI,1,25,0,2,24,0,1,26,2639,26,1840,26,78,26,8,26,11,26,0,26,0,26,151,26,21,26,17,26,77,26,57,26,1,26,1,26,227,26,0.6972338006820765,26,1840,2639,0.042391304347826085,26,78,1840,0.029556650246305417,26,78,2639,0.09251101321585903,26,21,227,0.6651982378854625,26,151,227,2020-12-15
IA,4,76,44,6,73,45,6,124,8131,124,5261,124,698,124,92,124,39,124,0,124,1,124,467,124,142,124,136,124,690,124,657,124,8,124,7,124,643,124,0.6470298856229246,124,5261,8131,0.13267439650256604,124,698,5261,0.08584429959414586,124,698,8131,0.2208398133748056,124,142,643,0.7262830482115086,124,467,643,2020-12-15
PR,3,2,63,4,1,63,16,68,9461,68,5209,68,598,68,26,68,61,67,0,68,8,67,442,68,97,68,91,68,575,68,502,68,23,68,3,68,655,68,0.5505760490434415,68,5209,9461,0.1148013054329046,68,598,5209,0.06320684917027798,68,598,9461,0.1480916030534351,68,97,655,0.6748091603053435,68,442,655,2020-12-15
RI,4,10,0,3,11,0,21,14,2473,14,2237,14,479,14,27,14,0,14,0,14,0,14,153,14,57,14,56,14,474,14,414,14,5,14,5,14,173,14,0.9045693489688638,14,2237,2473,0.2141260616897631,14,479,2237,0.19369187221997575,14,479,2473,0.32947976878612717,14,57,173,0.884393063583815,14,153,173,2020-12-15
SC,24,60,0,31,53,0,15,84,11008,84,8867,84,1483,84,184,84,93,84,3,84,2,84,1025,84,328,84,310,84,1471,84,1310,84,12,84,9,84,1258,84,0.8055050872093024,84,8867,11008,0.16724935152813805,84,1483,8867,0.1347202034883721,84,1483,11008,0.26073131955484896,84,328,1258,0.814785373608903,84,1025,1258,2020-12-15
SD,9,52,1,13,48,1,81,62,2771,62,1667,62,343,62,29,62,15,62,1,62,0,62,166,62,69,62,67,62,340,62,310,62,3,62,1,62,245,62,0.6015878744135691,62,1667,2771,0.20575884823035392,62,343,1667,0.12378202814868279,62,343,2771,0.2816326530612245,62,69,245,0.6775510204081633,62,166,245,2020-12-15
TN,3,24,116,6,21,116,14,27,20001,143,12737,126,631,27,75,27,10,27,0,27,1,27,1747,139,179,27,175,27,622,27,602,27,9,27,7,27,2349,143,0.6857065948855989,126,12737,18575,0.1818443804034582,27,631,3470,0.129648654201767,27,631,4867,0.2944078947368421,27,179,608,0.775410563692854,139,1747,2253,2020-12-15
TX,134,460,0,167,427,0,156,594,72358,594,53378,594,10318,594,1376,594,590,594,33,594,57,594,6572,594,2764,594,2662,594,10131,594,9435,594,187,594,122,594,7771,594,0.7376931369026231,594,53378,72358,0.1933006107385065,594,10318,53378,0.14259653390088173,594,10318,72358,0.3556813794878394,594,2764,7771,0.8457084030369322,594,6572,7771,2020-12-15
UT,6,52,0,7,51,0,1,58,6121,58,3792,58,543,58,60,58,12,58,5,58,0,58,457,58,186,58,180,58,527,58,487,58,16,58,0,58,622,58,0.6195066165659207,58,3792,6121,0.14319620253164558,58,543,3792,0.08871099493546807,58,543,6121,0.2990353697749196,58,186,622,0.7347266881028939,58,457,622,2020-12-15
VA,30,70,5,37,63,5,39,105,18122,105,13392,105,2335,105,259,105,287,105,1,105,26,105,1461,105,485,105,452,105,2302,105,1991,105,33,105,20,105,1995,105,0.738991281315528,105,13392,18122,0.17435782556750298,105,2335,13392,0.12884891292351838,105,2335,18122,0.24310776942355888,105,485,1995,0.7323308270676692,105,1461,1995,2020-12-15
VI,1,1,0,2,0,0,0,2,168,2,102,2,3,2,0,2,0,2,0,2,0,2,10,2,2,2,2,2,3,2,3,2,0,2,0,2,20,2,0.6071428571428571,2,102,168,0.029411764705882353,2,3,102,0.017857142857142856,2,3,168,0.1,2,2,20,0.5,2,10,20,2020-12-15
VT,1,15,0,0,16,0,0,16,1275,16,767,16,8,16,3,16,4,16,0,16,1,16,63,16,1,16,1,16,8,16,18,16,0,16,0,16,104,16,0.6015686274509804,16,767,1275,0.010430247718383311,16,8,767,0.006274509803921568,16,8,1275,0.009615384615384616,16,1,104,0.6057692307692307,16,63,104,2020-12-15
WA,14,88,0,20,82,0,36,102,13918,102,9894,102,1143,102,94,102,99,102,1,102,17,102,986,102,258,102,254,102,1123,102,1010,102,20,102,15,102,1368,102,0.7108779997126023,102,9894,13918,0.11552456033959976,102,1143,9894,0.08212386837189252,102,1143,13918,0.18859649122807018,102,258,1368,0.7207602339181286,102,986,1368,2020-12-15
WI,47,99,0,53,93,0,18,146,13745,146,9069,146,1523,146,303,146,85,146,9,146,8,146,1017,146,335,146,326,146,1492,146,1402,146,31,146,12,146,1568,146,0.6598035649327028,146,9069,13745,0.16793472268166282,146,1523,9069,0.11080392870134595,146,1523,13745,0.21364795918367346,146,335,1568,0.6485969387755102,146,1017,1568,2020-12-15
WV,20,39,0,20,39,0,10,59,5970,59,4357,59,755,59,75,59,40,59,1,59,1,59,483,59,166,59,163,59,752,59,700,59,3,59,3,59,597,59,0.7298157453936348,59,4357,5970,0.17328436997934357,59,755,4357,0.12646566164154105,59,755,5970,0.2780569514237856,59,166,597,0.8090452261306532,59,483,597,2020-12-15
ID,9,42,0,10,41,0,6,51,3686,51,2313,51,458,51,65,51,4,51,1,51,0,51,244,51,119,51,118,51,452,51,439,51,6,51,6,51,301,51,0.6275094953879544,51,2313,3686,0.19801124081279722,51,458,2313,0.12425393380358112,51,458,3686,0.3953488372093023,51,119,301,0.8106312292358804,51,244,301,2020-12-15
IL,37,152,11,42,147,11,67,200,31533,200,22410,200,4731,200,483,200,444,200,7,200,26,200,2412,200,999,200,911,200,4654,200,4053,200,77,200,42,200,3521,200,0.710684045285891,200,22410,31533,0.2111111111111111,200,4731,22410,0.15003329844924365,200,4731,31533,0.2837262141437092,200,999,3521,0.6850326611758023,200,2412,3521,2020-12-15
IN,31,132,0,35,128,0,7,163,18699,163,12818,163,2941,163,385,163,169,163,10,163,5,163,1662,163,714,163,655,163,2909,163,2593,163,32,163,17,163,2144,163,0.6854912027381144,163,12818,18699,0.22944297082228116,163,2941,12818,0.15728113802877158,163,2941,18699,0.33302238805970147,163,714,2144,0.7751865671641791,163,1662,2144,2020-12-15
KS,38,107,1,51,94,1,54,146,9269,146,5804,146,1157,146,147,146,59,146,5,146,1,146,657,146,252,146,239,146,1056,146,911,146,101,146,99,146,1417,146,0.6261732657244579,146,5804,9269,0.19934527911784977,146,1157,5804,0.12482468443197756,146,1157,9269,0.17784050811573748,146,252,1417,0.4636556104446013,146,657,1417,2020-12-15
KY,4,36,82,9,113,0,27,122,14098,122,8980,122,1761,122,361,122,99,122,3,122,3,122,1182,122,371,122,422,122,1747,122,1538,122,14,122,11,122,1676,122,0.6369697829479358,122,8980,14098,0.19610244988864142,122,1761,8980,0.1249113349411264,122,1761,14098,0.22136038186157517,122,371,1676,0.7052505966587113,122,1182,1676,2020-12-15
LA,37,174,10,41,170,10,19,211,14023,221,9548,221,1382,221,192,212,15,212,2,212,2,212,1372,221,444,221,443,221,1374,221,2222,221,8,221,5,221,1880,221,0.6808814091135991,221,9548,14023,0.14474235441977376,221,1382,9548,0.09855237823575555,221,1382,14023,0.23617021276595745,221,444,1880,0.7297872340425532,221,1372,1880,2020-12-15
MA,10,91,0,10,91,0,77,101,19321,101,15517,101,1885,101,251,101,122,101,3,101,4,101,1057,101,399,101,377,101,1864,101,1646,101,21,101,17,101,1447,101,0.8031157807566897,101,15517,19321,0.12147966746149384,101,1885,15517,0.09756223797940065,101,1885,19321,0.27574291637871456,101,399,1447,0.7304768486523843,101,1057,1447,2020-12-15
MD,7,51,0,10,48,0,35,58,11548,58,9102,58,1998,58,226,58,261,58,2,58,8,58,1054,58,445,58,389,58,1980,58,1570,58,18,58,10,58,1283,58,0.7881884308971251,58,9102,11548,0.21951219512195122,58,1998,9102,0.17301697263595428,58,1998,11548,0.34684333593141076,58,445,1283,0.8215120810600156,58,1054,1283,2020-12-15
ME,6,25,7,7,24,7,4,38,3264,38,2205,38,209,38,14,38,24,38,0,38,0,38,231,38,49,38,42,38,207,38,171,38,2,38,2,38,326,38,0.6755514705882353,38,2205,3264,0.09478458049886622,38,209,2205,0.06403186274509803,38,209,3264,0.15030674846625766,38,49,326,0.7085889570552147,38,231,326,2020-12-15
MI,30,130,0,31,129,0,40,160,23309,160,17745,160,3291,160,350,160,141,160,9,160,1,159,2176,160,772,160,730,160,3266,160,2981,160,25,160,22,160,2669,160,0.7612939208031233,160,17745,23309,0.18546069315300084,160,3291,17745,0.14119009824531298,160,3291,23309,0.28924690895466465,160,772,2669,0.8152866242038217,160,2176,2669,2020-12-15
MN,24,102,13,25,101,13,28,139,10038,139,7390,139,1280,139,117,139,97,139,0,139,2,139,735,139,279,139,261,139,1260,139,1081,139,20,139,15,139,961,139,0.7362024307631002,139,7390,10038,0.17320703653585928,139,1280,7390,0.1275154413229727,139,1280,10038,0.2903225806451613,139,279,961,0.7648283038501561,139,735,961,2020-12-15
MO,42,84,11,58,68,11,19,137,17789,137,13908,137,2755,137,285,137,204,137,4,137,27,137,1601,137,697,137,650,137,2684,137,2353,137,71,137,23,137,1880,137,0.7818314688852662,137,13908,17789,0.19808743169398907,137,2755,13908,0.1548709876890213,137,2755,17789,0.3707446808510638,137,697,1880,0.8515957446808511,137,1601,1880,2020-12-15
MS,23,84,0,32,75,0,12,107,8725,106,5662,107,1274,107,156,107,45,107,5,107,6,107,735,107,349,107,272,107,1257,107,1060,107,17,107,11,107,843,107,0.6481375358166189,106,5655,8725,0.2250088308018368,107,1274,5662,0.14555873925501434,106,1270,8725,0.4139976275207592,107,349,843,0.8718861209964412,107,735,843,2020-12-15
MT,14,52,0,17,49,0,8,66,3154,66,2141,66,277,66,39,66,24,66,3,66,6,66,154,66,63,66,63,66,275,66,265,66,2,66,1,66,221,66,0.6788205453392517,66,2141,3154,0.1293787949556282,66,277,2141,0.08782498414711477,66,277,3154,0.2850678733031674,66,63,221,0.6968325791855203,66,154,221,2020-12-15
NC,6,122,0,10,118,0,42,128,23777,128,18620,128,3103,128,308,128,271,128,2,128,7,128,2042,128,667,128,651,128,3070,128,2682,128,33,128,18,127,2441,128,0.7831097278882954,128,18620,23777,0.1666487647690655,128,3103,18620,0.13050426883122346,128,3103,23777,0.2732486685784515,128,667,2441,0.836542400655469,128,2042,2441,2020-12-15
ND,19,30,0,19,30,0,54,49,2416,49,1711,49,303,49,30,49,9,49,0,49,1,49,132,49,56,49,56,49,298,49,249,49,5,49,4,49,213,49,0.7081953642384106,49,1711,2416,0.17708942139099942,49,303,1711,0.1254139072847682,49,303,2416,0.26291079812206575,49,56,213,0.6197183098591549,49,132,213,2020-12-15
NE,15,86,0,23,78,0,14,101,5473,101,3652,101,622,101,58,101,36,101,6,101,0,101,349,101,167,101,165,101,616,101,588,101,6,101,6,101,561,101,0.6672757171569523,101,3652,5473,0.17031763417305587,101,622,3652,0.1136488214873013,101,622,5473,0.2976827094474153,101,167,561,0.6221033868092691,101,349,561,2020-12-15
NH,4,25,1,7,22,1,6,30,3120,30,2186,30,295,30,32,30,19,30,2,30,2,30,173,30,59,30,52,30,293,30,261,30,2,30,2,30,281,30,0.7006410256410256,30,2186,3120,0.13494967978042086,30,295,2186,0.09455128205128205,30,295,3120,0.2099644128113879,30,59,281,0.6156583629893239,30,173,281,2020-12-15
NJ,11,83,1,8,83,4,172,95,22985,94,17245,95,3761,95,410,95,173,95,3,95,2,95,1541,95,676,95,656,95,3738,95,3485,95,23,95,2,95,2329,95,0.7463563193386992,94,17155,22985,0.21809220063786605,95,3761,17245,0.16254078747008918,94,3736,22985,0.29025332760841566,95,676,2329,0.6616573636753972,95,1541,2329,2020-12-15
NM,16,37,0,17,36,0,10,52,4364,53,3115,52,833,52,116,53,29,53,0,52,1,53,434,52,210,52,204,52,823,52,763,52,10,52,4,52,441,53,0.7180728446288612,52,3115,4338,0.26741573033707866,52,833,3115,0.19202397418165054,52,833,4338,0.47619047619047616,52,210,441,0.9841269841269841,52,434,441,2020-12-15
NV,13,50,0,15,48,0,39,63,8692,63,6882,63,1989,63,138,63,88,63,2,63,5,63,814,63,444,63,431,63,1981,63,1856,63,8,63,11,63,907,63,0.7917625402669121,63,6882,8692,0.2890148212728858,63,1989,6882,0.22883110906580764,63,1989,8692,0.4895259095920617,63,444,907,0.8974641675854466,63,814,907,2020-12-15
NY,22,169,4,21,170,4,187,195,55075,195,38401,195,7021,195,878,195,216,195,9,195,21,195,3613,195,1171,195,1070,195,6921,195,6231,195,100,195,52,195,5750,195,0.6972492056286882,195,38401,55075,0.18283378037030285,195,7021,38401,0.1274807081252837,195,7021,55075,0.20365217391304347,195,1171,5750,0.6283478260869565,195,3613,5750,2020-12-15
OH,41,185,0,61,165,0,123,226,32685,226,23396,226,5329,226,693,226,395,226,6,226,53,226,3183,226,1183,226,1121,226,5256,226,4883,226,73,226,43,226,4194,226,0.7158023558207128,226,23396,32685,0.22777397845785605,226,5329,23396,0.16304115037478967,226,5329,32685,0.28206962327134,226,1183,4194,0.7589413447782547,226,3183,4194,2020-12-15
OK,47,97,9,54,90,9,43,153,10658,153,7877,153,1887,153,367,153,57,153,3,153,10,153,976,153,459,153,453,153,1822,153,1743,153,65,153,63,153,1090,153,0.7390692437605555,153,7877,10658,0.23955820743938047,153,1887,7877,0.1770501032088572,153,1887,10658,0.42110091743119266,153,459,1090,0.8954128440366973,153,976,1090,2020-12-15
OR,6,56,1,8,54,1,20,63,6731,63,5000,63,675,63,72,63,59,63,0,63,34,63,537,63,121,63,106,63,670,63,539,63,5,63,3,63,786,63,0.742831674342594,63,5000,6731,0.135,63,675,5000,0.10028227603625019,63,675,6731,0.15394402035623408,63,121,786,0.683206106870229,63,537,786,2020-12-15
PA,41,181,0,48,174,0,97,222,35927,222,26970,222,6813,222,675,222,506,222,7,221,32,221,3063,222,1348,222,1274,222,6735,222,6159,222,78,221,41,221,3821,222,0.7506888969298856,222,26970,35927,0.25261401557285873,222,6813,26970,0.18963453669941827,222,6813,35927,0.3527872284742214,222,1348,3821,0.8016226118817064,222,3063,3821,2020-12-15
WY,6,23,0,6,23,0,1,29,1675,29,841,29,163,29,24,29,10,29,0,29,0,29,55,29,29,29,28,29,162,29,155,29,1,29,1,29,127,29,0.502089552238806,29,841,1675,0.1938168846611177,29,163,841,0.09731343283582089,29,163,1675,0.2283464566929134,29,29,127,0.4330708661417323,29,55,127,2020-12-15
