state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
GA,25,121,23,28,117,24,6,166,22617,169,17277,169,633,166,94,169,82,166,3,166,22,166,2058,169,145,166,104,169,606,166,365,169,27,166,7,166,2763,169,0.763894415705001,169,17277,22617,0.037054381548908,166,633,17083,0.028346245130088,166,633,22331,0.053446369332842,166,145,2713,0.744842562432139,169,2058,2763,2021/06/22,,1,169,7,169,5,169,7,169,19,169,6,169,9,169,4,169,5,169,0,166,4,166,4,166,9,166,13,166,12,166,10,166,9,166,21,166
HI,1,20,4,1,20,4,0,25,2628,25,1860,25,40,25,4,25,8,25,0,25,0,25,120,25,9,25,9,25,38,25,36,25,2,25,2,25,216,25,0.707762557077626,25,1860,2628,0.021505376344086,25,40,1860,0.015220700152207,25,40,2628,0.041666666666667,25,9,216,0.555555555555556,25,120,216,2021/06/22,,0,25,1,25,0,25,1,25,1,25,0,25,0,25,0,25,1,25,0,25,0,25,0,25,1,25,1,25,3,25,2,25,1,25,0,25
IA,0,24,102,0,22,104,0,124,8008,126,4902,126,179,124,18,126,50,124,1,124,8,124,428,126,35,124,19,126,174,124,60,126,5,124,3,124,660,126,0.612137862137862,126,4902,8008,0.037021716649431,124,179,4835,0.022626722285425,124,179,7911,0.054602184087363,124,35,641,0.648484848484848,126,428,660,2021/06/22,,0,126,1,126,2,126,4,126,2,126,4,126,3,126,2,126,0,126,3,124,0,124,4,124,9,124,11,124,12,124,7,124,4,124,0,124
PA,26,194,6,32,188,6,8,220,29402,226,23151,226,523,220,39,226,244,220,4,214,17,213,2428,226,87,219,66,225,500,220,290,225,23,217,12,217,3482,226,0.787395415277872,226,23151,29402,0.022802581095221,220,523,22936,0.018017707651497,220,523,29027,0.025777777777778,219,87,3375,0.697300402067777,226,2428,3482,2021/06/22,,2,222,2,221,7,221,3,221,3,221,9,221,7,221,3,222,3,205,1,214,16,215,23,214,17,214,34,214,55,214,54,214,41,215,3,197
PR,0,3,63,0,3,63,2,65,9289,66,5842,66,56,65,1,66,7,65,0,65,8,65,448,66,10,65,9,66,37,65,24,66,19,65,1,65,660,66,0.628915922058349,66,5842,9289,0.009788498514246,65,56,5721,0.006156552330695,65,56,9096,0.015898251192369,65,10,629,0.678787878787879,66,448,660,2021/06/22,,0,66,0,66,0,66,0,66,0,66,1,66,0,66,0,66,0,66,1,65,0,65,0,65,0,65,0,65,4,65,0,65,2,65,0,65
RI,4,10,1,5,9,1,4,14,2502,15,2277,15,71,14,1,15,0,14,1,14,0,14,112,15,3,14,3,15,70,14,32,15,1,14,1,14,151,15,0.910071942446043,15,2277,2502,0.031781557743957,14,71,2234,0.029074529074529,14,71,2442,0.021897810218978,14,3,137,0.741721854304636,15,112,151,2021/06/22,,0,15,0,15,0,15,0,15,1,15,0,15,0,15,0,15,0,15,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
SC,19,63,5,19,63,5,0,85,10656,87,7965,87,122,85,16,87,19,85,0,85,2,85,752,87,35,85,31,87,122,85,104,87,0,85,0,85,1155,87,0.747466216216216,87,7965,10656,0.015539421729716,85,122,7851,0.011627906976744,85,122,10492,0.031418312387792,85,35,1114,0.651082251082251,87,752,1155,2021/06/22,,0,87,1,87,3,87,2,87,2,87,1,87,1,87,6,87,0,82,1,85,1,85,1,85,2,85,3,85,3,85,4,85,2,85,2,80
SD,0,62,3,0,62,3,0,62,2831,65,1567,65,21,62,4,65,6,62,0,62,2,62,126,65,5,62,3,65,20,62,12,65,1,62,0,62,237,65,0.553514659131049,65,1567,2831,0.013654096228869,62,21,1538,0.007597684515195,62,21,2764,0.02212389380531,62,5,226,0.531645569620253,65,126,237,2021/06/22,,0,65,1,65,0,65,1,65,0,65,1,65,1,65,0,65,0,65,0,62,1,62,1,62,0,62,1,62,2,62,0,62,1,62,0,62
TN,4,48,90,4,48,90,1,53,20160,142,12607,125,140,53,14,53,28,53,0,53,0,53,1627,138,43,53,37,53,136,53,101,53,4,53,4,53,2464,142,0.667072331869411,125,12607,18899,0.021087513179696,53,140,6639,0.013717421124829,53,140,10206,0.029251700680272,53,43,1470,0.680753138075314,138,1627,2390,2021/06/22,,0,53,1,53,2,53,1,53,4,53,2,53,2,53,2,53,0,53,0,53,2,53,2,53,2,53,4,53,6,53,8,53,4,53,0,53
TX,85,432,73,101,416,73,49,585,68516,590,50912,590,1902,585,202,590,451,585,4,585,62,585,5514,590,565,585,512,590,1822,585,1446,590,80,585,41,585,6767,590,0.743067312744468,590,50912,68516,0.037825905375574,585,1902,50283,0.028062617112,585,1902,67777,0.085437774081355,585,565,6613,0.814836707551352,590,5514,6767,2021/06/22,,1,590,21,590,24,590,31,590,30,590,35,590,36,590,18,590,6,590,5,585,35,585,44,585,61,585,78,585,78,585,58,585,72,585,20,585
UT,1,49,9,1,49,9,0,58,6228,59,3808,59,186,58,30,59,7,58,1,58,0,58,383,59,71,58,68,59,182,58,172,59,4,58,0,58,633,59,0.611432241490045,59,3808,6228,0.049507585839766,58,186,3757,0.030258662762323,58,186,6147,0.115447154471545,58,71,615,0.605055292259084,59,383,633,2021/06/22,,2,59,1,59,4,59,3,59,5,59,7,59,5,59,3,59,0,59,0,58,0,58,1,58,1,58,1,58,1,58,0,58,3,58,0,58
VA,15,69,20,17,67,20,21,101,17942,104,12815,104,299,101,26,104,94,101,3,101,15,101,1262,104,65,101,50,104,292,101,181,104,7,101,2,101,1901,104,0.714245903466726,104,12815,17942,0.023619559206888,101,299,12659,0.016902204635387,101,299,17690,0.035097192224622,101,65,1852,0.663861125723304,104,1262,1901,2021/06/22,,0,104,7,104,7,104,2,104,2,104,4,104,3,104,0,104,1,104,1,101,3,101,18,101,6,101,20,101,13,101,24,101,8,101,1,101
VI,2,0,0,2,0,0,0,2,168,2,103,2,7,2,2,2,0,2,0,2,0,2,6,2,1,2,1,2,7,2,7,2,0,2,0,2,20,2,0.613095238095238,2,103,168,0.067961165048544,2,7,103,0.041666666666667,2,7,168,0.05,2,1,20,0.3,2,6,20,2021/06/22,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2
VT,1,15,1,1,15,1,0,16,1266,17,869,17,3,16,1,17,2,16,0,16,1,16,72,17,2,16,2,17,3,16,6,17,0,16,0,16,103,17,0.686413902053712,17,869,1266,0.003554502369668,16,3,844,0.002442996742671,16,3,1228,0.021052631578947,16,2,95,0.699029126213592,17,72,103,2021/06/22,,0,17,0,17,0,17,0,17,0,17,1,17,0,17,0,17,0,17,0,16,0,16,0,16,0,16,2,16,0,16,0,16,0,16,0,16
WA,8,93,2,8,93,2,12,101,14674,103,10036,103,370,101,30,103,67,101,0,101,0,101,910,103,111,101,105,103,367,101,303,103,3,101,2,101,1330,103,0.683930761891781,103,10036,14674,0.037272086229475,101,370,9927,0.02543479755276,101,370,14547,0.084732824427481,101,111,1310,0.68421052631579,103,910,1330,2021/06/22,,0,103,2,103,1,103,1,103,5,103,8,103,5,103,2,103,6,103,0,101,2,101,0,101,0,101,1,101,2,101,1,101,1,101,60,101
WI,6,122,21,14,114,21,0,146,13368,149,8319,146,105,143,10,149,32,146,2,146,9,146,844,146,29,143,29,146,95,143,84,146,10,143,3,143,1603,149,0.633780283406979,146,8319,13126,0.012902433030229,143,105,8138,0.008160410352063,143,105,12867,0.018697614442295,143,29,1551,0.526512788521522,146,844,1603,2021/06/22,,0,149,1,149,0,149,0,149,2,149,4,149,1,149,1,149,1,149,1,146,1,146,2,146,3,146,3,146,9,146,7,146,6,146,0,146
MS,7,97,2,11,93,2,1,104,8669,106,5635,106,165,104,27,106,20,104,3,104,2,104,578,106,51,104,28,106,149,104,96,106,16,104,4,104,829,106,0.650017303033799,106,5635,8669,0.029559297742745,104,165,5582,0.019194974406701,104,165,8596,0.063040791100124,104,51,809,0.697225572979493,106,578,829,2021/06/22,,0,106,5,106,3,106,3,106,2,106,7,106,5,106,2,106,0,106,1,104,5,104,2,104,4,104,2,104,4,104,2,104,0,104,0,104
MT,5,61,1,5,61,1,3,66,3164,67,2077,67,60,66,7,67,7,66,0,66,2,66,134,67,19,66,18,67,55,66,53,67,5,66,0,66,225,67,0.656447534766119,67,2077,3164,0.02909796314258,66,60,2062,0.019138755980861,66,60,3135,0.08675799086758,66,19,219,0.595555555555556,67,134,225,2021/06/22,,0,67,0,67,1,67,0,67,1,67,1,67,3,67,1,67,0,67,0,66,1,66,1,66,0,66,1,66,2,66,1,66,1,66,0,66
NC,3,117,12,3,117,12,14,128,23753,132,17851,132,401,128,43,132,75,128,1,128,4,128,1768,132,102,128,99,132,379,128,337,132,22,128,6,128,2363,132,0.75152612301604,132,17851,23753,0.022710539729286,128,401,17657,0.017079819405401,128,401,23478,0.044367116137451,128,102,2299,0.748201438848921,132,1768,2363,2021/06/22,,0,132,2,132,4,132,6,132,9,132,14,132,8,132,0,132,0,132,1,128,3,128,4,128,11,128,15,128,13,128,14,128,14,128,0,128
ND,11,38,1,10,39,1,7,49,2430,50,1719,50,36,49,2,50,5,49,0,49,2,49,109,50,8,49,7,50,34,49,20,50,2,49,0,49,195,50,0.707407407407407,50,1719,2430,0.02121390689452,49,36,1697,0.014975041597338,49,36,2404,0.041884816753927,49,8,191,0.558974358974359,50,109,195,2021/06/22,,0,50,0,50,0,50,0,50,2,50,0,50,0,50,0,50,0,50,0,49,1,49,1,49,0,49,0,49,2,49,1,49,1,49,0,49
NE,10,90,1,15,85,1,0,100,4367,101,2853,100,41,100,3,101,12,100,0,100,1,100,330,101,10,100,11,101,38,100,28,101,3,100,2,100,559,101,0.653458543289052,100,2853,4366,0.014570007107321,99,41,2814,0.009554882311815,100,41,4291,0.018281535648995,100,10,547,0.590339892665474,101,330,559,2021/06/22,,0,101,0,101,0,101,0,101,0,101,0,101,2,101,1,101,0,101,0,100,1,100,1,100,3,100,3,100,1,100,2,100,1,100,0,100
NH,4,22,4,4,22,4,0,30,3135,30,2228,30,21,30,0,30,7,30,0,30,0,30,180,30,1,30,1,30,21,30,15,30,0,30,0,30,282,30,0.710685805422648,30,2228,3135,0.009425493716338,30,21,2228,0.006698564593301,30,21,3135,0.00354609929078,30,1,282,0.638297872340426,30,180,282,2021/06/22,,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,1,30,2,30,2,30,1,30,1,30
NJ,8,75,12,7,75,13,23,94,24359,95,15537,95,400,94,33,95,108,94,2,94,6,94,1141,95,49,94,44,95,355,94,240,95,45,94,3,94,3004,95,0.637834065437826,95,15537,24359,0.025804786787949,94,400,15501,0.016471072678608,94,400,24285,0.016398929049531,94,49,2988,0.37982689747004,95,1141,3004,2021/06/22,,0,95,2,95,1,95,7,95,4,95,10,95,1,95,4,95,4,95,0,94,3,94,1,94,9,94,12,94,13,94,8,94,13,94,49,94
NM,16,39,1,17,38,1,2,52,4344,56,2921,54,90,52,17,56,23,55,0,52,5,55,307,54,25,52,25,53,87,52,82,53,3,52,0,52,429,56,0.700479616306954,54,2921,4170,0.031858407079646,52,90,2825,0.022371364653244,52,90,4023,0.065274151436031,52,25,383,0.746958637469586,54,307,411,2021/06/22,,0,53,1,52,4,52,3,52,3,52,4,52,1,52,1,52,0,53,0,52,6,51,3,51,1,51,2,51,3,51,2,51,6,51,0,52
NV,0,9,54,0,9,54,20,61,8714,63,6357,63,347,61,51,63,44,61,0,61,2,61,584,63,77,61,81,63,329,61,313,63,18,61,27,61,867,63,0.729515721826945,63,6357,8714,0.055582252122377,61,347,6243,0.040618049865387,61,347,8543,0.095533498759305,61,77,806,0.67358708189158,63,584,867,2021/06/22,,0,63,4,63,8,63,6,63,7,63,13,63,9,63,4,63,0,63,0,61,2,61,7,61,7,61,8,61,9,61,5,61,6,61,0,61
NY,5,190,13,5,190,13,76,199,52648,208,38146,208,759,199,48,208,144,199,4,199,17,199,3142,208,143,199,107,208,723,199,390,208,36,199,9,199,5343,208,0.724547941042395,208,38146,52648,0.020061850765205,199,759,37833,0.014580171734829,199,759,52057,0.027368421052632,199,143,5225,0.588059142803668,208,3142,5343,2021/06/22,,1,208,5,208,9,208,4,208,4,208,11,208,4,208,8,208,2,207,1,199,16,199,16,199,13,199,35,199,17,199,19,199,23,199,4,198
OH,13,208,14,19,202,14,26,231,32458,235,22690,235,663,231,40,235,85,231,1,231,83,231,2575,235,120,231,79,235,555,231,304,235,108,231,13,231,4158,235,0.699057243206605,235,22690,32458,0.029482390608324,231,663,22488,0.020624008461132,231,663,32147,0.029332681495967,231,120,4091,0.619288119288119,235,2575,4158,2021/06/22,,0,234,4,233,7,233,5,233,7,233,8,234,7,233,2,233,0,235,0,230,2,229,8,229,5,229,8,229,7,230,8,229,5,229,0,231
OK,32,103,12,32,103,12,6,145,10517,147,6575,147,202,145,30,147,48,145,0,145,0,145,626,147,35,145,32,147,165,145,129,147,37,145,23,145,968,147,0.625178282780261,147,6575,10517,0.031356721515057,145,202,6442,0.01951690821256,145,202,10350,0.037796976241901,145,35,926,0.646694214876033,147,626,968,2021/06/22,,0,147,3,147,5,147,3,147,3,147,8,147,4,147,3,147,1,147,1,145,11,145,3,145,2,145,5,145,7,145,11,145,8,145,0,145
OR,4,52,7,4,52,7,9,61,7009,63,5236,63,184,61,18,63,29,61,1,61,5,61,526,63,44,61,38,63,174,61,146,63,10,61,5,61,817,63,0.74703952061635,63,5236,7009,0.035783741734734,61,184,5142,0.026908452763966,61,184,6838,0.055485498108449,61,44,793,0.643818849449204,63,526,817,2021/06/22,,0,63,0,63,3,63,3,63,1,63,4,63,2,63,5,63,0,63,0,61,1,61,2,61,2,61,7,61,4,61,12,61,1,61,0,61
ID,3,40,10,4,39,10,0,52,3781,53,2312,53,97,52,12,53,4,52,0,52,2,52,203,53,22,52,22,53,88,52,79,53,9,52,3,52,307,53,0.611478444855858,53,2312,3781,0.042562527424309,52,97,2279,0.025928896017108,52,97,3741,0.074074074074074,52,22,297,0.661237785016287,53,203,307,2021/06/22,,0,53,2,52,1,52,1,52,0,52,5,52,1,52,2,52,0,53,0,52,0,51,0,51,1,51,0,51,1,51,0,51,2,51,0,52
IL,8,167,25,7,168,25,62,195,31264,200,21409,200,503,195,47,200,237,195,2,195,38,195,1988,200,103,195,83,200,476,195,309,200,27,195,10,195,3360,200,0.68478121801433,200,21409,31264,0.023744335347432,195,503,21184,0.016271471549186,195,503,30913,0.03125,195,103,3296,0.591666666666667,200,1988,3360,2021/06/22,,1,200,5,200,4,200,6,200,7,200,12,200,7,200,5,200,0,191,3,195,18,195,30,195,25,195,36,195,53,195,36,195,31,195,5,186
