state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2020-10-30,"60,989","60,765","61,213",71.85,71.41,72.29,"84,567","84,289","84,845"
CW,2020-10-31,"59,897","59,663","60,131",70.63,70.07,71.19,"84,492","84,196","84,789"
CW,2020-11-01,"58,285","58,067","58,504",69.20,68.73,69.67,"83,932","83,655","84,209"
CW,2020-11-02,"58,247","58,059","58,435",69.14,68.91,69.36,"83,940","83,700","84,179"
CW,2020-11-03,"60,674","60,490","60,857",71.65,71.42,71.88,"84,371","84,140","84,603"
CW,2020-11-04,"61,762","61,551","61,972",72.50,71.72,73.28,"84,872","84,599","85,146"
CW,2020-11-05,"61,860","61,673","62,046",72.77,72.07,73.47,"85,003","84,767","85,239"
CW,2020-11-06,"61,879","61,703","62,056",72.85,72.20,73.50,"84,942","84,726","85,158"
CW,2020-11-07,"60,868","60,658","61,079",71.79,71.02,72.56,"84,788","84,538","85,037"
CW,2020-11-08,"60,377","60,186","60,567",71.16,70.45,71.87,"84,845","84,611","85,079"
CW,2020-11-09,"60,532","60,350","60,715",71.54,70.86,72.23,"84,608","84,379","84,837"
CW,2020-11-10,"62,893","62,776","63,010",74.38,73.94,74.82,"84,558","84,410","84,706"
CW,2020-11-11,"63,827","63,754","63,900",75.33,75.06,75.60,"84,728","84,637","84,819"
CW,2020-11-12,"63,668","63,606","63,730",74.92,74.69,75.15,"84,977","84,900","85,054"
CW,2020-11-13,"63,491","63,373","63,610",74.74,74.33,75.16,"84,945","84,817","85,074"
CW,2020-11-14,"62,512","62,438","62,586",73.75,73.45,74.05,"84,761","84,651","84,871"
CW,2020-11-15,"61,221","61,144","61,298",72.48,72.14,72.83,"84,465","84,331","84,600"
CW,2020-11-16,"61,322","61,250","61,393",72.48,72.20,72.77,"84,600","84,495","84,704"
CW,2020-11-17,"64,172","64,083","64,261",75.27,74.94,75.60,"85,258","85,146","85,371"
