state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,1,19,49,1,19,49,4,68,8907,69,4975,69,394,68,228,69,847,68,1,68,6,68,447,69,59,68,54,69,350,68,293,69,44,68,7,68,701,69,0.5585494554844505,69,4975,8907,0.08135453231468098,68,394,4843,0.04517312542994726,68,394,8722,0.0880597014925373,68,59,670,0.637660485021398,69,447,701,2021-01-14
RI,6,8,1,6,8,1,20,14,2339,15,2014,15,421,14,24,15,0,14,0,14,0,14,154,15,49,14,54,15,417,14,378,15,4,14,4,14,177,15,0.861051731509192,15,2014,2339,0.21392276422764228,14,421,1968,0.18546255506607928,14,421,2270,0.2934131736526946,14,49,167,0.8700564971751412,15,154,177,2021-01-14
SC,25,43,2,21,47,2,7,68,10230,70,8261,70,2272,68,232,70,110,68,0,68,0,68,1127,70,485,68,475,70,2259,68,2186,70,13,68,12,68,1393,70,0.8075268817204301,70,8261,10230,0.27897838899803534,68,2272,8144,0.22577760111298817,68,2272,10063,0.35846267553584626,68,485,1353,0.8090452261306532,70,1127,1393,2021-01-14
SD,2,57,3,2,57,3,34,59,2565,62,1397,62,196,59,12,62,3,59,0,59,1,59,137,62,35,59,34,62,192,59,175,62,4,59,1,59,248,62,0.5446393762183236,62,1397,2565,0.14296134208606856,59,196,1371,0.07893677003624648,59,196,2483,0.14767932489451477,59,35,237,0.5524193548387096,62,137,248,2021-01-14
TN,24,71,48,47,48,48,35,95,19863,143,13106,128,2358,95,218,95,66,95,0,95,2,95,1814,140,602,95,580,95,2329,95,2253,95,29,95,28,95,2274,143,0.7084707281474675,128,13106,18499,0.20417352151701446,95,2358,11549,0.14832054346458673,95,2358,15898,0.30824372759856633,95,602,1953,0.8182228236355436,140,1814,2217,2021-01-14
TX,143,379,69,181,339,71,279,586,68427,591,50290,591,14471,586,1527,591,543,586,18,586,53,586,7339,590,3674,586,3635,591,14318,586,13845,591,153,586,118,586,8391,590,0.7349438087304719,591,50290,68427,0.29127249305583514,586,14471,49682,0.21406171415046893,586,14471,67602,0.44799414705523716,585,3674,8201,0.8746275771660112,590,7339,8391,2021-01-14
UT,1,50,1,2,49,1,0,51,5489,52,3021,52,623,51,66,52,22,51,3,51,0,51,425,52,202,51,190,52,609,51,538,52,14,51,0,51,642,52,0.5503734742211697,52,3021,5489,0.20892018779342722,51,623,2982,0.11543450064850844,51,623,5397,0.32371794871794873,51,202,624,0.661993769470405,52,425,642,2021-01-14
VA,27,59,9,37,49,9,75,91,17226,94,12503,94,2949,91,248,94,271,91,3,91,14,91,1503,94,535,91,513,94,2920,91,2613,94,29,91,15,91,2005,94,0.7258214327179845,94,12503,17226,0.23882410106899904,91,2949,12348,0.1738694652437946,91,2949,16961,0.27634297520661155,91,535,1936,0.7496259351620947,94,1503,2005,2021-01-14
VI,0,2,0,1,1,0,0,2,168,2,87,2,1,2,0,2,0,2,0,2,0,2,6,2,1,2,1,2,1,2,1,2,0,2,0,2,20,2,0.5178571428571429,2,87,168,0.011494252873563218,2,1,87,0.005952380952380952,2,1,168,0.05,2,1,20,0.3,2,6,20,2021-01-14
VT,2,14,1,1,15,1,0,16,1303,17,816,17,45,16,5,17,7,16,0,16,0,16,66,17,8,16,8,17,45,16,47,17,0,16,0,16,110,17,0.6262471220260937,17,816,1303,0.05667506297229219,16,45,794,0.035545023696682464,16,45,1266,0.07766990291262135,16,8,103,0.6,17,66,110,2021-01-14
