state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-10,"59,106","58,788","59,424",8.45,8.11,8.78,"680,344","677,100","683,588"
CW,2020-08-11,"59,364","59,030","59,698",8.42,8.08,8.76,"685,084","681,959","688,208"
CW,2020-08-12,"58,038","57,894","58,181",8.18,8.01,8.35,"689,506","686,323","692,689"
CW,2020-08-13,"57,363","57,087","57,639",8.05,7.75,8.36,"692,272","688,997","695,546"
CW,2020-08-14,"55,173","54,816","55,530",7.74,7.36,8.12,"693,811","690,834","696,788"
CW,2020-08-15,"54,137","53,734","54,541",7.41,6.94,7.88,"693,049","689,181","696,916"
CW,2020-08-16,"53,628","53,255","54,001",7.37,6.94,7.80,"690,422","686,952","693,892"
CW,2020-08-17,"54,300","53,999","54,601",7.46,7.12,7.79,"691,263","688,418","694,107"
CW,2020-08-18,"54,351","53,985","54,717",7.43,7.03,7.83,"694,801","691,983","697,618"
CW,2020-08-19,"53,308","52,921","53,696",7.27,6.85,7.69,"696,725","694,067","699,383"
CW,2020-08-20,"51,675","51,334","52,016",7.02,6.66,7.38,"698,896","696,370","701,422"
CW,2020-08-21,"50,412","50,016","50,809",6.84,6.39,7.30,"700,080","696,636","703,523"
CW,2020-08-22,"48,522","48,232","48,812",6.61,6.28,6.93,"697,142","694,196","700,087"
CW,2020-08-23,"48,070","47,688","48,453",6.57,6.14,7.00,"695,069","692,081","698,057"
CW,2020-08-24,"48,519","48,165","48,872",6.58,6.17,6.98,"700,904","698,296","703,511"
CW,2020-08-25,"48,615","48,338","48,892",6.59,6.27,6.91,"703,295","700,998","705,592"
CW,2020-08-26,"47,628","47,247","48,009",6.44,6.00,6.88,"708,731","706,340","711,122"
CW,2020-08-27,"46,563","46,166","46,959",6.32,5.86,6.79,"711,315","708,883","713,746"
CW,2020-08-28,"45,020","44,598","45,442",6.15,5.65,6.64,"707,828","705,644","710,012"
CW,2020-08-29,"43,859","43,403","44,316",6.01,5.47,6.54,"705,053","702,599","707,507"
CW,2020-08-30,"43,160","42,688","43,633",5.92,5.47,6.37,"703,659","701,156","706,162"
CW,2020-08-31,"43,319","42,895","43,742",5.96,5.61,6.31,"703,017","701,035","704,999"
