state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
VT,1,15,1,1,15,1,0,16,1256,17,903,17,3,16,0,17,4,16,0,16,0,16,71,17,1,16,1,17,3,16,3,17,0,16,0,16,105,17,0.718949044585987,17,903,1256,0.003409090909091,16,3,880,0.002465078060805,16,3,1217,0.010309278350515,16,1,97,0.676190476190476,17,71,105,2021/07/04,,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,0,16,0,16,0,16,1,16,1,16,1,16,1,16,0,16,0,16
WA,9,91,2,7,93,2,12,100,13272,102,9957,102,486,100,40,102,155,100,0,100,0,100,947,102,104,100,88,102,478,100,282,102,8,100,1,100,1282,102,0.750226039783002,102,9957,13272,0.049370174725721,100,486,9844,0.036989116371109,100,486,13139,0.082670906200318,100,104,1258,0.738689547581903,102,947,1282,2021/07/04,,0,102,4,102,4,102,2,102,6,102,9,102,2,102,12,102,1,102,0,100,15,100,27,100,20,100,12,100,19,100,20,100,7,100,35,100,2,100
WI,7,114,24,12,109,24,2,142,12917,145,8620,145,115,142,17,145,34,142,2,142,8,142,798,145,28,142,25,145,104,142,78,145,11,142,3,142,1527,145,0.667337617093752,145,8620,12917,0.013644992880873,142,115,8428,0.009085163532944,142,115,12658,0.018983050847458,142,28,1475,0.522593320235756,145,798,1527,2021/07/04,,0,145,2,145,4,145,1,145,3,145,0,145,3,145,2,145,2,145,0,142,0,142,2,142,6,142,5,142,3,142,10,142,7,142,1,142,2,142
AK,1,22,1,1,22,1,0,24,1614,24,1011,24,28,24,4,24,0,24,0,24,0,24,76,24,6,24,6,24,28,24,28,24,0,24,0,24,124,24,0.62639405204461,24,1011,1614,0.027695351137488,24,28,1011,0.017348203221809,24,28,1614,0.048387096774194,24,6,124,0.612903225806452,24,76,124,2021/07/04,,0,24,0,24,0,24,0,24,0,24,2,24,2,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
AL,28,75,14,30,73,14,3,112,15508,117,11714,117,337,112,36,114,82,112,2,112,15,112,1348,117,95,112,90,114,321,112,255,114,16,112,5,112,1649,117,0.755352076347692,117,11714,15508,0.029602951510892,112,337,11384,0.02232083719698,112,337,15098,0.059598494353827,112,95,1594,0.81746513038205,117,1348,1649,2021/07/04,,0,114,1,114,2,114,9,114,7,114,7,114,7,114,3,114,0,114,1,112,10,112,5,112,3,112,16,112,10,112,24,112,13,112,0,112,4,112
AR,17,92,2,19,90,2,2,109,9444,111,7006,111,487,109,110,111,75,109,0,109,19,109,757,111,167,109,172,111,479,109,445,111,8,109,5,109,1013,111,0.741846675137654,111,7006,9444,0.06970087304995,109,487,6987,0.051769958541512,109,487,9407,0.166833166833167,109,167,1001,0.747285291214215,111,757,1013,2021/07/04,,1,111,6,111,9,111,12,111,19,111,14,111,25,111,14,111,10,111,2,109,3,109,4,109,7,109,4,109,26,109,18,109,10,109,1,109,3,109
AZ,26,90,3,29,87,3,3,116,17030,119,11979,119,547,116,60,119,89,116,2,116,7,116,1129,119,165,116,117,119,537,116,384,119,10,116,5,116,2206,119,0.703405754550793,119,11979,17030,0.046549229852778,116,547,11751,0.032682081615582,116,547,16737,0.077102803738318,116,165,2140,0.511786038077969,119,1129,2206,2021/07/04,,0,119,3,119,4,119,9,119,10,119,20,119,5,119,8,119,1,119,1,116,15,116,4,116,4,116,17,116,15,116,15,116,18,116,0,116,5,116
CA,59,318,36,76,300,37,14,405,63169,413,47429,413,1582,403,217,413,313,405,0,403,5,403,4653,411,330,403,312,411,1551,403,1322,411,31,403,22,403,6828,411,0.750827146226788,413,47429,63169,0.033791866028708,403,1582,46816,0.025372894947875,403,1582,62350,0.04954954954955,403,330,6660,0.681458699472759,411,4653,6828,2021/07/04,,3,411,27,411,30,411,39,411,43,411,35,411,22,411,16,411,2,411,4,403,23,403,28,403,32,403,55,403,58,403,64,403,48,403,1,403,20,403
CO,7,79,20,8,78,20,4,104,11649,106,8132,106,351,104,64,106,37,104,3,104,15,104,913,106,111,104,108,106,331,104,284,106,20,104,6,104,1281,106,0.698085672589922,106,8132,11649,0.043635007458976,104,351,8044,0.03040013857613,104,351,11546,0.088658146964856,104,111,1252,0.71272443403591,106,913,1281,2021/07/04,,0,106,2,106,8,105,11,105,5,105,17,106,14,105,7,105,0,106,0,104,3,103,5,103,7,103,7,103,9,104,4,103,2,103,0,104,8,104
CT,0,35,4,0,35,4,6,38,8150,39,6461,39,53,38,7,39,20,38,0,38,0,38,524,39,10,38,8,39,51,38,30,39,2,38,0,38,1052,39,0.792760736196319,39,6461,8150,0.008278662917838,38,53,6402,0.006574051103944,38,53,8062,0.009708737864078,38,10,1030,0.498098859315589,39,524,1052,2021/07/04,,0,39,0,39,3,39,1,39,0,39,1,39,1,39,1,39,0,39,0,38,1,38,0,38,2,38,4,38,5,38,5,38,3,38,0,38,0,38
DC,0,12,2,0,12,2,0,12,3458,14,2750,14,51,13,1,14,54,13,0,13,2,13,273,14,8,12,6,13,46,13,24,14,5,13,3,13,331,14,0.795257374204743,14,2750,3458,0.019165727170237,13,51,2661,0.015287769784173,13,51,3336,0.025236593059937,12,8,317,0.824773413897281,14,273,331,2021/07/04,,0,14,0,14,0,14,0,14,1,14,0,14,0,14,0,14,0,14,0,13,4,13,12,13,5,13,7,13,10,13,5,13,11,13,0,13,0,12
DE,1,13,1,1,13,1,0,14,3296,15,2479,15,37,14,4,15,31,14,0,14,0,14,146,15,7,14,7,15,36,14,21,15,1,14,0,14,188,15,0.752123786407767,15,2479,3296,0.014997973246859,14,37,2467,0.011335784313725,14,37,3264,0.038888888888889,14,7,180,0.776595744680851,15,146,188,2021/07/04,,0,15,0,15,1,15,0,15,3,15,0,15,0,15,0,15,0,15,0,14,1,14,4,14,1,14,3,14,4,14,8,14,10,14,0,14,0,14
FL,5,204,59,5,204,59,83,262,58893,268,45774,268,2770,262,457,268,174,262,12,262,6,262,5036,268,612,262,599,268,2733,262,2406,268,37,262,34,262,6486,268,0.77724007946615,268,45774,58893,0.061359206096048,262,2770,45144,0.047822934290943,262,2770,57922,0.09725091371365,262,612,6293,0.776441566450817,268,5036,6486,2021/07/04,,5,268,45,268,54,268,65,267,80,268,82,268,53,268,50,268,23,268,1,262,14,262,24,262,19,262,17,262,37,262,27,262,35,262,0,262,17,262
GA,27,123,17,30,119,18,7,164,22423,167,18265,167,717,164,198,167,84,164,3,164,22,164,2029,167,155,164,127,167,691,164,459,167,26,164,5,164,2605,167,0.814565401596575,167,18265,22423,0.039659273189889,164,717,18079,0.032387749570874,164,717,22138,0.060665362035225,164,155,2555,0.778886756238004,167,2029,2605,2021/07/04,,0,167,24,167,12,167,14,167,23,167,28,167,19,167,13,167,1,167,1,164,1,164,6,164,11,164,7,164,17,164,12,164,13,164,16,164,7,164
HI,1,21,4,2,20,4,0,26,2649,26,1887,26,53,26,5,26,10,26,0,26,2,26,130,26,13,26,13,26,51,26,49,26,2,26,1,26,217,26,0.712344280860702,26,1887,2649,0.028086910439852,26,53,1887,0.020007550018875,26,53,2649,0.059907834101382,26,13,217,0.599078341013825,26,130,217,2021/07/04,,0,26,0,26,0,26,1,26,1,26,1,26,2,26,0,26,0,26,0,26,0,26,0,26,0,26,2,26,1,26,2,26,5,26,0,26,0,26
IA,0,32,93,0,30,95,0,123,8027,125,5309,125,186,123,12,125,53,123,0,123,3,123,453,125,32,123,21,125,179,123,72,125,7,123,1,123,669,125,0.661392799302354,125,5309,8027,0.035502958579882,123,186,5239,0.023455233291299,123,186,7930,0.049230769230769,123,32,650,0.677130044843049,125,453,669,2021/07/04,,0,125,2,125,3,125,1,125,2,125,1,125,0,125,3,125,0,125,2,123,5,123,4,123,8,123,7,123,5,123,11,123,11,123,0,123,1,123
MS,8,96,2,12,92,2,4,104,8778,106,5755,106,244,104,37,106,30,104,1,104,6,104,617,106,69,104,49,106,228,104,174,106,16,104,3,104,845,106,0.65561631351105,106,5755,8778,0.04272456662581,104,244,5711,0.028026648288537,104,244,8706,0.083636363636364,104,69,825,0.730177514792899,106,617,845,2021/07/04,,1,106,8,106,3,106,6,106,8,106,4,106,5,106,2,106,0,106,1,104,3,104,5,104,4,104,5,104,7,104,4,104,1,104,0,104,2,104
MT,5,61,1,5,61,1,0,66,3165,67,2192,67,53,66,13,67,9,66,1,66,2,66,141,67,12,66,12,67,51,66,49,67,2,66,0,66,225,67,0.692575039494471,67,2192,3165,0.024323083983479,66,53,2179,0.016900510204082,66,53,3136,0.054794520547945,66,12,219,0.626666666666667,67,141,225,2021/07/04,,1,67,0,67,1,67,0,67,2,67,3,67,3,67,3,67,0,67,0,66,0,66,1,66,1,66,2,66,2,66,2,66,1,66,0,66,1,66
NC,5,115,12,4,116,12,16,127,23056,131,17099,131,422,128,40,132,87,128,1,128,3,128,1701,131,107,128,102,132,399,128,343,132,23,128,10,128,2249,131,0.74162907702984,131,17099,23056,0.024834437086093,127,420,16912,0.018433988764045,127,420,22784,0.048970251716247,127,107,2185,0.756336149399733,131,1701,2249,2021/07/04,,0,132,3,132,6,132,5,132,4,132,12,132,5,132,5,132,0,132,1,128,3,128,10,128,11,128,17,128,18,128,12,128,15,128,0,128,13,128
ND,11,38,1,10,39,1,5,49,2405,50,1691,50,38,49,2,50,8,49,1,49,0,49,104,50,6,49,4,50,34,49,18,50,4,49,1,49,202,50,0.703118503118503,50,1691,2405,0.022781774580336,49,38,1668,0.015973097940311,49,38,2379,0.03030303030303,49,6,198,0.514851485148515,50,104,202,2021/07/04,,0,50,0,50,2,50,0,50,0,50,0,50,0,50,1,50,0,50,0,49,2,49,2,49,3,49,0,49,0,49,1,49,0,49,0,49,0,49
NE,10,90,1,15,85,1,0,101,4672,101,3111,101,72,101,4,101,10,101,0,101,1,101,344,101,15,101,15,101,69,101,57,101,3,101,1,101,566,101,0.665881849315068,101,3111,4672,0.023143683702989,101,72,3111,0.01541095890411,101,72,4672,0.026501766784452,101,15,566,0.607773851590106,101,344,566,2021/07/04,,0,101,0,101,0,101,1,101,0,101,2,101,1,101,0,101,0,101,2,101,0,101,1,101,1,101,4,101,1,101,0,101,1,101,0,101,2,101
NH,2,24,4,3,23,4,0,30,3126,30,2341,30,23,30,4,30,3,30,0,30,0,30,186,30,5,30,5,30,23,30,17,30,0,30,0,30,272,30,0.748880358285349,30,2341,3126,0.00982486117044,30,23,2341,0.007357645553423,30,23,3126,0.018382352941176,30,5,272,0.683823529411765,30,186,272,2021/07/04,,0,30,0,30,1,30,0,30,0,30,0,30,1,30,2,30,0,30,0,30,0,30,2,30,1,30,0,30,0,30,0,30,0,30,0,30,0,30
NJ,7,78,11,7,76,13,19,95,24481,96,17393,96,332,95,38,96,127,95,1,95,0,95,1270,96,56,95,48,96,330,95,268,96,2,95,0,95,3039,96,0.710469343572566,96,17393,24481,0.019131036072375,95,332,17354,0.013602654976031,95,332,24407,0.018524644392987,95,56,3023,0.41790062520566,96,1270,3039,2021/07/04,,0,96,2,96,3,96,7,96,3,96,12,96,3,96,4,96,4,95,0,95,5,95,10,95,8,95,13,95,10,95,10,95,8,95,63,94,4,95
NM,16,39,1,17,38,1,2,55,4342,56,3130,56,89,55,19,56,31,55,0,55,4,55,321,56,30,55,29,56,85,55,76,56,4,55,2,55,435,56,0.720865960386918,56,3130,4342,0.029009126466754,55,89,3068,0.021010387157696,55,89,4236,0.072639225181598,55,30,413,0.737931034482759,56,321,435,2021/07/04,,0,56,0,55,2,55,1,55,4,55,8,55,3,55,1,55,0,56,0,55,4,54,5,54,1,54,3,54,6,54,8,54,4,54,0,55,0,55
NV,0,3,59,0,3,59,25,62,8827,62,6920,62,646,62,92,62,62,62,0,62,3,62,674,62,140,62,134,62,639,62,612,62,7,62,8,62,876,62,0.783958309731506,62,6920,8827,0.093352601156069,62,646,6920,0.073184547411352,62,646,8827,0.159817351598174,62,140,876,0.769406392694064,62,674,876,2021/07/04,,0,62,3,62,16,62,10,62,26,62,9,62,16,62,12,62,0,62,0,62,3,62,3,62,6,62,15,62,13,62,9,62,13,62,0,62,4,62
NY,6,193,9,5,194,9,79,199,52596,208,39627,208,718,199,45,208,125,199,4,199,23,199,3249,208,113,199,91,208,679,199,363,208,39,199,11,199,5331,208,0.753422313483915,208,39627,52596,0.018256248569758,199,718,39329,0.013806364772618,199,718,52005,0.021676577786303,199,113,5213,0.609454136184581,208,3249,5331,2021/07/04,,0,208,7,208,6,208,2,208,3,208,8,208,9,208,9,208,1,208,1,199,7,199,16,199,10,199,22,199,22,199,21,199,20,199,6,199,3,199
OH,15,204,13,18,201,13,26,229,32261,232,23330,232,643,229,43,232,146,229,0,229,65,229,2688,232,91,229,57,232,551,229,214,232,92,229,6,229,4139,232,0.723164192058523,232,23330,32261,0.027721491700798,229,643,23195,0.020088727818045,229,643,32008,0.022287533676218,229,91,4083,0.649432230007248,232,2688,4139,2021/07/04,,0,231,6,231,5,231,6,231,4,231,12,232,6,231,4,231,0,232,0,228,5,228,10,228,7,228,12,228,16,229,6,228,7,228,0,229,0,228
OK,31,107,12,31,107,12,8,148,10811,150,7664,150,311,148,68,150,48,148,1,148,6,148,751,150,84,148,76,150,282,148,234,150,29,148,25,148,989,150,0.708907594117103,150,7664,10811,0.041274054412741,148,311,7535,0.029215594175669,148,311,10645,0.08870116156283,148,84,947,0.759352881698686,150,751,989,2021/07/04,,2,150,3,150,4,150,6,150,17,150,18,150,9,150,7,150,2,150,3,148,8,148,2,148,2,148,10,148,9,148,7,148,7,148,0,148,1,148
OR,1,55,7,2,54,7,8,61,6929,63,5250,63,162,61,7,63,33,61,1,61,6,61,544,63,40,61,29,63,153,61,116,63,9,61,4,61,794,63,0.757685091643816,63,5250,6929,0.031462419887357,61,162,5149,0.023989338071968,61,162,6753,0.051948051948052,61,40,770,0.685138539042821,63,544,794,2021/07/04,,0,63,0,63,3,63,1,63,0,62,1,62,1,62,1,62,0,63,1,61,3,60,5,60,3,60,3,60,3,60,9,60,6,60,0,61,2,61
ID,3,46,3,4,45,3,0,51,3766,52,2339,52,85,51,9,52,0,51,0,51,2,51,199,52,24,51,24,52,81,51,75,52,4,51,2,51,308,52,0.621083377588954,52,2339,3766,0.036876355748373,51,85,2305,0.022812667740204,51,85,3726,0.080536912751678,51,24,298,0.646103896103896,52,199,308,2021/07/04,,0,52,0,50,1,50,2,50,1,50,2,50,1,50,2,50,0,52,0,51,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,51,0,51
IL,8,164,27,9,163,27,63,194,30610,199,21983,199,554,194,53,199,249,194,5,194,45,194,2067,199,78,194,55,199,514,194,281,199,40,194,12,194,3331,199,0.718163998693238,199,21983,30610,0.025478292862399,194,554,21744,0.018306182467039,194,554,30263,0.023867809057528,194,78,3268,0.620534374061843,199,2067,3331,2021/07/04,,0,199,7,198,7,198,8,198,10,198,8,198,4,198,8,198,1,190,5,194,29,193,20,193,24,193,49,193,43,193,43,193,33,193,3,185,7,194
