state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-01-23,"112,672","112,621","112,723",16.07,16.03,16.11,"704,240","704,085","704,395"
CW,2021-01-24,"112,002","111,969","112,036",16.05,16.02,16.07,"701,314","701,237","701,390"
CW,2021-01-25,"111,884","111,867","111,900",16.00,15.99,16.01,"702,586","702,532","702,641"
CW,2021-01-26,"110,712","110,695","110,730",15.75,15.74,15.76,"706,177","706,139","706,215"
CW,2021-01-27,"107,412","107,385","107,438",15.23,15.20,15.27,"708,340","708,068","708,612"
CW,2021-01-28,"104,283","104,270","104,296",14.82,14.80,14.83,"707,053","706,952","707,154"
CW,2021-01-29,"100,915","100,889","100,942",14.37,14.35,14.39,"705,492","705,463","705,522"
CW,2021-01-30,"97,358","97,301","97,415",13.92,13.87,13.96,"702,859","702,699","703,019"
CW,2021-01-31,"96,032","95,972","96,092",13.81,13.75,13.86,"698,733","698,429","699,037"
CW,2021-02-01,"95,935","95,906","95,965",13.78,13.76,13.81,"699,185","699,051","699,318"
CW,2021-02-02,"95,216","95,191","95,241",13.61,13.60,13.63,"702,573","702,554","702,593"
CW,2021-02-03,"92,524","92,468","92,580",13.19,13.11,13.27,"704,800","704,133","705,466"
CW,2021-02-04,"89,908","89,871","89,946",12.82,12.79,12.85,"704,602","704,546","704,657"
CW,2021-02-05,"87,253","87,208","87,297",12.46,12.43,12.50,"703,335","703,268","703,402"
CW,2021-02-06,"84,032","83,988","84,075",12.06,12.02,12.09,"700,171","700,111","700,231"
CW,2021-02-07,"82,676","82,633","82,718",11.93,11.87,11.99,"696,104","695,638","696,570"
CW,2021-02-08,"82,161","82,119","82,203",11.84,11.80,11.88,"697,180","697,085","697,275"
CW,2021-02-09,"80,980","80,938","81,022",11.60,11.56,11.63,"701,532","701,454","701,610"
CW,2021-02-10,"78,035","77,982","78,088",11.16,11.12,11.19,"703,168","703,030","703,305"
CW,2021-02-11,"74,867","74,823","74,912",10.71,10.69,10.74,"702,605","702,479","702,731"
CW,2021-02-12,"72,040","71,996","72,084",10.34,10.31,10.36,"700,506","700,363","700,649"
CW,2021-02-13,"69,673","69,577","69,768",10.05,9.96,10.15,"696,810","696,249","697,371"
CW,2021-02-14,"67,994","67,683","68,306",9.85,9.52,10.19,"693,700","691,832","695,567"
CW,2021-02-15,"67,430","67,355","67,505",9.78,9.72,9.84,"692,996","692,742","693,250"
