state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-01-19,"69,075","69,057","69,093",78.45,78.39,78.50,"88,055","87,834","88,276"
CW,2021-01-20,"69,803","69,752","69,854",79.13,78.98,79.28,"88,215","87,991","88,439"
CW,2021-01-21,"69,420","69,385","69,454",78.81,78.70,78.91,"88,088","87,867","88,310"
CW,2021-01-22,"69,344","69,330","69,359",78.79,78.74,78.84,"88,014","87,794","88,235"
CW,2021-01-23,"68,248","68,228","68,269",77.81,77.75,77.88,"87,709","87,488","87,930"
CW,2021-01-24,"66,585","66,569","66,600",76.28,76.23,76.32,"87,292","87,072","87,512"
CW,2021-01-25,"66,664","66,635","66,693",76.19,76.11,76.26,"87,502","87,282","87,722"
CW,2021-01-26,"68,459","68,453","68,465",77.88,77.86,77.90,"87,899","87,703","88,096"
CW,2021-01-27,"68,556","68,529","68,583",78.12,78.00,78.24,"87,753","87,554","87,952"
CW,2021-01-28,"68,120","68,109","68,130",77.62,77.59,77.65,"87,761","87,568","87,954"
CW,2021-01-29,"67,830","67,810","67,851",77.29,77.23,77.35,"87,762","87,569","87,955"
CW,2021-01-30,"66,165","66,130","66,201",75.96,75.84,76.08,"87,103","86,908","87,299"
CW,2021-01-31,"65,000","64,961","65,039",74.99,74.85,75.13,"86,682","86,485","86,879"
CW,2021-02-01,"64,691","64,660","64,722",74.58,74.49,74.67,"86,743","86,550","86,936"
CW,2021-02-02,"66,161","66,153","66,169",76.07,76.04,76.09,"86,976","86,794","87,158"
CW,2021-02-03,"66,236","66,176","66,295",76.29,76.10,76.49,"86,816","86,637","86,995"
CW,2021-02-04,"65,980","65,952","66,007",75.98,75.89,76.06,"86,839","86,673","87,005"
CW,2021-02-05,"65,778","65,767","65,790",75.84,75.80,75.87,"86,736","86,572","86,901"
CW,2021-02-06,"64,626","64,616","64,637",74.94,74.91,74.97,"86,239","86,076","86,402"
CW,2021-02-07,"63,060","63,054","63,067",73.17,72.85,73.49,"86,188","86,027","86,348"
CW,2021-02-08,"62,827","62,808","62,846",72.90,72.58,73.21,"86,188","86,030","86,346"
CW,2021-02-09,"64,696","64,685","64,706",74.65,74.33,74.96,"86,670","86,510","86,830"
CW,2021-02-10,"65,180","65,155","65,205",75.26,74.94,75.57,"86,607","86,453","86,761"
CW,2021-02-11,"64,616","64,595","64,636",74.78,74.49,75.08,"86,404","86,260","86,548"
CW,2021-02-12,"64,182","64,166","64,197",74.33,74.07,74.60,"86,342","86,211","86,474"
CW,2021-02-13,"62,952","62,896","63,007",73.23,72.94,73.52,"85,964","85,838","86,090"
CW,2021-02-14,"61,192","60,983","61,400",71.25,70.52,71.98,"85,887","85,658","86,117"
CW,2021-02-15,"60,985","60,946","61,024",71.46,71.19,71.72,"85,346","85,223","85,470"
CW,2021-02-16,"62,314","62,264","62,364",72.72,72.38,73.05,"85,696","85,544","85,848"
CW,2021-02-17,"62,936","62,815","63,057",73.46,72.92,73.99,"85,680","85,471","85,888"
CW,2021-02-18,"62,605","62,252","62,958",72.87,71.55,74.18,"85,918","85,469","86,367"
AK,2021-01-19,79,79,79,62.70,62.70,62.70,126,126,126
AL,2021-01-19,"1,540","1,540","1,540",94.77,94.77,94.77,"1,625","1,625","1,625"
AR,2021-01-19,811,811,811,77.31,77.31,77.31,"1,049","1,049","1,049"
AZ,2021-01-19,"1,681","1,681","1,681",73.25,73.25,73.25,"2,295","2,295","2,295"
CA,2021-01-19,"7,844","7,830","7,858",90.54,90.20,90.87,"8,664","8,664","8,664"
CO,2021-01-19,831,831,831,62.25,62.25,62.25,"1,335","1,335","1,335"
CT,2021-01-19,641,641,641,60.82,60.82,60.82,"1,054","1,054","1,054"
DC,2021-01-19,269,269,269,82.26,82.26,82.26,327,327,327
DE,2021-01-19,156,156,156,82.11,82.11,82.11,190,190,190
FL,2021-01-19,"5,373","5,373","5,373",83.64,83.64,83.64,"6,424","6,424","6,424"
GA,2021-01-19,"2,576","2,573","2,579",93.40,92.97,93.83,"2,758","2,753","2,763"
HI,2021-01-19,139,139,139,64.35,64.35,64.35,216,216,216
IA,2021-01-19,454,454,454,68.07,68.07,68.07,667,667,667
ID,2021-01-19,208,208,208,70.51,70.51,70.51,295,295,295
IL,2021-01-19,"2,264","2,264","2,264",64.70,64.70,64.70,"3,499","3,499","3,499"
IN,2021-01-19,"1,561","1,561","1,561",72.81,72.81,72.81,"2,144","2,144","2,144"
KS,2021-01-19,620,620,620,77.69,77.69,77.69,798,798,798
KY,2021-01-19,"1,218","1,218","1,218",69.13,69.13,69.13,"1,762","1,762","1,762"
LA,2021-01-19,"1,407","1,407","1,407",77.27,77.27,77.27,"1,821","1,821","1,821"
MA,2021-01-19,"1,185","1,185","1,185",79.48,79.48,79.48,"1,491","1,491","1,491"
MD,2021-01-19,"1,033","1,033","1,033",78.85,78.85,78.85,"1,310","1,310","1,310"
ME,2021-01-19,255,255,255,75.89,75.89,75.89,336,336,336
MI,2021-01-19,"1,987","1,987","1,987",76.22,76.22,76.22,"2,607","2,607","2,607"
MN,2021-01-19,683,683,683,74.97,74.97,74.97,911,911,911
MS,2021-01-19,736,736,736,85.38,85.38,85.38,862,862,862
MT,2021-01-19,136,136,136,64.15,64.15,64.15,212,212,212
ND,2021-01-19,116,116,116,57.14,57.14,57.14,203,203,203
NJ,2021-01-19,"1,637","1,637","1,637",55.04,55.04,55.04,"2,974","2,974","2,974"
NV,2021-01-19,796,796,796,83.53,83.53,83.53,953,953,953
NY,2021-01-19,"3,864","3,864","3,864",71.33,71.33,71.33,"5,417","5,197","5,637"
OK,2021-01-19,960,960,960,88.64,88.64,88.64,"1,083","1,083","1,083"
PA,2021-01-19,"3,004","2,994","3,014",79.16,78.29,80.03,"3,795","3,782","3,808"
SC,2021-01-19,"1,129","1,129","1,129",82.95,82.95,82.95,"1,361","1,361","1,361"
TN,2021-01-19,"1,793","1,789","1,797",75.15,75.15,75.15,"2,386","2,386","2,386"
UT,2021-01-19,433,433,433,69.06,69.06,69.06,627,627,627
VA,2021-01-19,"1,502","1,502","1,502",77.26,77.26,77.26,"1,944","1,944","1,944"
AK,2021-01-20,80,80,80,64.52,64.52,64.52,124,124,124
AL,2021-01-20,"1,550","1,526","1,575",95.47,90.98,99.97,"1,624","1,597","1,651"
AR,2021-01-20,814,814,814,77.16,77.16,77.16,"1,055","1,055","1,055"
AZ,2021-01-20,"1,683","1,683","1,683",73.65,73.65,73.65,"2,285","2,285","2,285"
CA,2021-01-20,"7,944","7,938","7,949",91.78,91.64,91.92,"8,655","8,655","8,655"
CO,2021-01-20,834,833,834,62.67,62.67,62.67,"1,330","1,330","1,330"
CT,2021-01-20,646,646,646,61.52,61.52,61.52,"1,050","1,050","1,050"
DC,2021-01-20,269,269,269,81.27,81.27,81.27,331,331,331
DE,2021-01-20,157,157,157,81.77,81.77,81.77,192,192,192
FL,2021-01-20,"5,373","5,373","5,373",83.33,83.33,83.33,"6,448","6,422","6,474"
GA,2021-01-20,"2,588","2,588","2,588",93.33,93.33,93.33,"2,773","2,770","2,776"
HI,2021-01-20,143,143,143,63.56,63.56,63.56,225,225,225
IA,2021-01-20,458,458,458,68.46,68.46,68.46,669,669,669
ID,2021-01-20,201,201,201,68.14,68.14,68.14,295,295,295
IL,2021-01-20,"2,262","2,260","2,263",65.06,65.06,65.06,"3,476","3,476","3,476"
IN,2021-01-20,"1,583","1,583","1,583",73.46,73.46,73.46,"2,155","2,155","2,155"
KS,2021-01-20,625,625,625,78.03,78.03,78.03,801,801,801
KY,2021-01-20,"1,222","1,222","1,222",69.35,69.35,69.35,"1,762","1,762","1,762"
LA,2021-01-20,"1,432","1,431","1,432",77.97,77.97,77.97,"1,836","1,836","1,836"
MA,2021-01-20,"1,220","1,220","1,220",82.32,82.32,82.32,"1,482","1,482","1,482"
MD,2021-01-20,"1,112","1,112","1,112",84.56,84.56,84.56,"1,315","1,315","1,315"
ME,2021-01-20,263,263,263,77.81,77.81,77.81,338,338,338
MI,2021-01-20,"2,014","2,014","2,014",77.11,77.11,77.11,"2,612","2,612","2,612"
MN,2021-01-20,660,660,660,73.74,73.74,73.74,895,895,895
MS,2021-01-20,736,734,738,85.38,85.38,85.38,862,862,862
MT,2021-01-20,136,136,136,63.85,63.85,63.85,213,213,213
ND,2021-01-20,118,117,119,58.71,58.71,58.71,201,201,201
NJ,2021-01-20,"1,635","1,635","1,635",54.98,54.98,54.98,"2,974","2,974","2,974"
NV,2021-01-20,783,783,783,82.16,82.16,82.16,953,953,953
NY,2021-01-20,"3,920","3,920","3,920",72.06,72.06,72.06,"5,440","5,220","5,660"
OK,2021-01-20,969,926,"1,012",89.89,89.89,89.89,"1,078","1,078","1,078"
PA,2021-01-20,"3,096","3,086","3,106",80.50,79.71,81.29,"3,846","3,834","3,858"
SC,2021-01-20,"1,128","1,128","1,128",82.70,82.70,82.70,"1,364","1,364","1,364"
TN,2021-01-20,"1,854","1,850","1,858",77.70,77.70,77.70,"2,386","2,386","2,386"
UT,2021-01-20,448,448,448,71.34,71.34,71.34,628,628,628
VA,2021-01-20,"1,480","1,480","1,480",75.94,75.94,75.94,"1,949","1,949","1,949"
AK,2021-01-21,80,80,80,64.52,64.52,64.52,124,124,124
AL,2021-01-21,"1,545","1,545","1,545",95.37,95.37,95.37,"1,620","1,620","1,620"
AR,2021-01-21,788,788,788,74.48,74.48,74.48,"1,058","1,058","1,058"
AZ,2021-01-21,"1,697","1,697","1,697",74.04,74.04,74.04,"2,292","2,292","2,292"
CA,2021-01-21,"8,008","7,976","8,040",91.37,90.48,92.25,"8,764","8,744","8,785"
CO,2021-01-21,841,841,841,62.57,62.57,62.57,"1,344","1,344","1,344"
CT,2021-01-21,662,662,662,63.05,63.05,63.05,"1,050","1,050","1,050"
DC,2021-01-21,272,272,272,82.42,82.42,82.42,330,330,330
DE,2021-01-21,166,166,166,86.01,86.01,86.01,193,193,193
FL,2021-01-21,"5,424","5,424","5,424",84.88,84.88,84.88,"6,390","6,390","6,390"
GA,2021-01-21,"2,588","2,588","2,588",93.60,93.60,93.60,"2,765","2,765","2,765"
HI,2021-01-21,150,150,151,66.59,66.59,66.59,226,226,226
IA,2021-01-21,448,447,450,67.04,67.04,67.04,669,669,669
ID,2021-01-21,202,202,202,68.24,68.24,68.24,296,296,296
IL,2021-01-21,"2,266","2,266","2,266",65.17,65.17,65.17,"3,477","3,477","3,477"
IN,2021-01-21,"1,570","1,570","1,570",72.82,72.82,72.82,"2,156","2,156","2,156"
KS,2021-01-21,629,629,629,78.72,78.72,78.72,799,799,799
KY,2021-01-21,"1,212","1,212","1,212",68.79,68.79,68.79,"1,762","1,762","1,762"
LA,2021-01-21,"1,456","1,456","1,456",79.22,79.22,79.22,"1,838","1,838","1,838"
MA,2021-01-21,"1,200","1,200","1,200",80.38,80.38,80.38,"1,493","1,493","1,493"
MD,2021-01-21,"1,076","1,076","1,076",81.45,81.45,81.45,"1,321","1,321","1,321"
ME,2021-01-21,251,250,252,75.60,75.60,75.60,332,332,332
MI,2021-01-21,"1,962","1,960","1,963",75.79,75.79,75.79,"2,588","2,588","2,588"
MN,2021-01-21,672,672,673,74.31,74.11,74.51,905,905,905
MS,2021-01-21,731,731,731,84.51,84.51,84.51,865,865,865
MT,2021-01-21,141,141,141,66.20,66.20,66.20,213,213,213
ND,2021-01-21,114,114,114,57.00,57.00,57.00,200,200,200
NJ,2021-01-21,"1,613","1,613","1,613",55.47,55.47,55.47,"2,908","2,908","2,908"
NV,2021-01-21,780,780,780,82.28,82.28,82.28,948,948,948
NY,2021-01-21,"3,888","3,888","3,888",71.40,71.40,71.40,"5,445","5,225","5,665"
OK,2021-01-21,960,960,960,88.07,88.07,88.07,"1,090","1,090","1,090"
PA,2021-01-21,"3,012","3,003","3,021",79.47,78.75,80.19,"3,790","3,779","3,801"
SC,2021-01-21,"1,127","1,127","1,127",82.87,82.87,82.87,"1,360","1,360","1,360"
TN,2021-01-21,"1,838","1,835","1,841",77.06,77.06,77.06,"2,385","2,385","2,385"
UT,2021-01-21,427,427,427,68.10,68.10,68.10,627,627,627
VA,2021-01-21,"1,462","1,462","1,462",75.09,75.09,75.09,"1,947","1,947","1,947"
AK,2021-01-22,81,81,81,67.50,67.50,67.50,120,120,120
AL,2021-01-22,"1,552","1,552","1,552",96.82,96.82,96.82,"1,603","1,603","1,603"
AR,2021-01-22,790,788,793,75.29,74.54,76.03,"1,050","1,047","1,053"
AZ,2021-01-22,"1,694","1,694","1,694",73.46,73.46,73.46,"2,306","2,306","2,306"
CA,2021-01-22,"7,888","7,883","7,893",90.67,90.67,90.67,"8,700","8,700","8,700"
CO,2021-01-22,856,856,856,64.36,64.36,64.36,"1,330","1,330","1,330"
CT,2021-01-22,653,653,653,62.31,62.31,62.31,"1,048","1,048","1,048"
DC,2021-01-22,286,286,286,85.89,85.89,85.89,333,333,333
DE,2021-01-22,168,168,168,87.50,87.50,87.50,192,192,192
FL,2021-01-22,"5,457","5,457","5,457",85.37,85.37,85.37,"6,392","6,392","6,392"
GA,2021-01-22,"2,572","2,570","2,574",92.82,92.62,93.02,"2,771","2,769","2,773"
HI,2021-01-22,143,143,143,63.84,63.84,63.84,224,224,224
IA,2021-01-22,474,474,474,70.85,70.85,70.85,669,669,669
ID,2021-01-22,204,204,204,69.86,69.86,69.86,292,292,292
IL,2021-01-22,"2,281","2,281","2,281",65.32,65.32,65.32,"3,492","3,492","3,492"
IN,2021-01-22,"1,574","1,574","1,574",73.04,73.04,73.04,"2,155","2,155","2,155"
KS,2021-01-22,616,616,616,77.29,77.29,77.29,797,797,797
KY,2021-01-22,"1,253","1,253","1,253",71.11,71.11,71.11,"1,762","1,762","1,762"
LA,2021-01-22,"1,423","1,423","1,423",78.27,78.27,78.27,"1,818","1,818","1,818"
MA,2021-01-22,"1,205","1,205","1,205",81.86,81.86,81.86,"1,472","1,472","1,472"
MD,2021-01-22,"1,053","1,053","1,053",78.70,78.70,78.70,"1,338","1,338","1,338"
ME,2021-01-22,248,248,249,74.62,74.62,74.62,333,333,333
MI,2021-01-22,"1,955","1,955","1,955",75.63,75.63,75.63,"2,585","2,585","2,585"
MN,2021-01-22,685,685,685,73.66,73.66,73.66,930,930,930
MS,2021-01-22,719,719,719,83.22,83.22,83.22,864,864,864
MT,2021-01-22,141,141,141,66.51,66.51,66.51,212,212,212
ND,2021-01-22,111,111,111,56.06,56.06,56.06,198,198,198
NJ,2021-01-22,"1,569","1,569","1,569",53.53,53.53,53.53,"2,931","2,931","2,931"
NV,2021-01-22,766,766,766,81.32,81.32,81.32,942,942,942
NY,2021-01-22,"3,895","3,895","3,895",71.70,71.70,71.70,"5,432","5,212","5,652"
OK,2021-01-22,953,953,953,87.27,87.27,87.27,"1,092","1,092","1,092"
PA,2021-01-22,"3,039","3,032","3,046",80.74,80.11,81.37,"3,764","3,754","3,774"
SC,2021-01-22,"1,114","1,114","1,114",82.70,82.70,82.70,"1,347","1,347","1,347"
TN,2021-01-22,"1,870","1,870","1,870",78.47,78.47,78.47,"2,383","2,383","2,383"
UT,2021-01-22,440,440,440,70.18,70.18,70.18,627,627,627
VA,2021-01-22,"1,476","1,476","1,476",75.97,75.97,75.97,"1,943","1,943","1,943"
AK,2021-01-23,83,83,83,68.60,68.60,68.60,121,121,121
AL,2021-01-23,"1,522","1,522","1,523",94.80,94.80,94.80,"1,606","1,606","1,606"
AR,2021-01-23,795,795,795,75.43,75.43,75.43,"1,054","1,052","1,056"
AZ,2021-01-23,"1,686","1,686","1,686",73.59,73.59,73.59,"2,291","2,291","2,291"
CA,2021-01-23,"7,764","7,756","7,772",90.48,90.16,90.80,"8,581","8,570","8,592"
CO,2021-01-23,836,836,836,63.24,63.24,63.24,"1,322","1,322","1,322"
CT,2021-01-23,662,662,662,63.05,63.05,63.05,"1,050","1,050","1,050"
DC,2021-01-23,269,269,269,81.27,81.27,81.27,331,331,331
DE,2021-01-23,161,161,161,83.85,83.85,83.85,192,192,192
FL,2021-01-23,"5,398","5,398","5,398",83.77,83.77,83.77,"6,444","6,444","6,444"
GA,2021-01-23,"2,577","2,577","2,577",92.90,92.90,92.90,"2,774","2,774","2,774"
HI,2021-01-23,152,152,152,67.56,67.56,67.56,225,225,225
IA,2021-01-23,452,452,452,66.67,66.67,66.67,678,678,678
ID,2021-01-23,201,201,201,68.37,68.37,68.37,294,294,294
IL,2021-01-23,"2,210","2,210","2,211",63.21,63.21,63.21,"3,497","3,497","3,497"
IN,2021-01-23,"1,508","1,508","1,508",69.27,69.27,69.27,"2,177","2,177","2,177"
KS,2021-01-23,613,613,613,77.40,77.40,77.40,792,792,792
KY,2021-01-23,"1,208","1,207","1,208",68.53,68.53,68.53,"1,762","1,762","1,762"
LA,2021-01-23,"1,409","1,409","1,409",77.67,77.67,77.67,"1,814","1,814","1,814"
MA,2021-01-23,"1,185","1,185","1,185",80.94,80.94,80.94,"1,464","1,464","1,464"
MD,2021-01-23,"1,035","1,035","1,035",78.71,78.71,78.71,"1,315","1,315","1,315"
ME,2021-01-23,243,243,243,72.75,72.75,72.75,334,334,334
MI,2021-01-23,"1,936","1,934","1,937",77.05,77.05,77.05,"2,512","2,512","2,512"
MN,2021-01-23,666,665,666,72.73,72.73,72.73,915,915,915
MS,2021-01-23,698,698,698,81.16,81.16,81.16,860,860,860
MT,2021-01-23,131,131,131,61.79,61.79,61.79,212,212,212
ND,2021-01-23,110,110,110,54.73,54.73,54.73,201,201,201
NJ,2021-01-23,"1,572","1,572","1,572",53.58,53.58,53.58,"2,934","2,934","2,934"
NV,2021-01-23,768,768,768,81.01,81.01,81.01,948,948,948
NY,2021-01-23,"3,894","3,894","3,894",71.57,71.57,71.57,"5,441","5,221","5,661"
OK,2021-01-23,916,916,916,85.69,85.69,85.69,"1,069","1,069","1,069"
PA,2021-01-23,"3,022","3,021","3,023",80.85,80.53,81.18,"3,738","3,731","3,745"
SC,2021-01-23,"1,084","1,084","1,084",80.53,80.53,80.53,"1,346","1,346","1,346"
TN,2021-01-23,"1,846","1,846","1,846",76.69,76.69,76.69,"2,407","2,407","2,407"
UT,2021-01-23,440,440,441,70.48,70.48,70.48,625,625,625
VA,2021-01-23,"1,455","1,453","1,457",74.88,74.88,74.88,"1,943","1,943","1,943"
AK,2021-01-24,69,69,69,57.50,57.50,57.50,120,120,120
AL,2021-01-24,"1,492","1,492","1,492",92.84,92.84,92.84,"1,607","1,607","1,607"
AR,2021-01-24,753,753,753,72.61,72.61,72.61,"1,037","1,037","1,037"
AZ,2021-01-24,"1,625","1,625","1,625",72.13,72.13,72.13,"2,253","2,253","2,253"
CA,2021-01-24,"7,700","7,700","7,700",90.41,90.41,90.41,"8,517","8,517","8,517"
CO,2021-01-24,798,798,798,60.14,60.14,60.14,"1,327","1,327","1,327"
CT,2021-01-24,635,635,635,60.42,60.42,60.42,"1,051","1,051","1,051"
DC,2021-01-24,269,269,269,86.50,86.50,86.50,311,311,311
DE,2021-01-24,157,157,157,81.77,81.77,81.77,192,192,192
FL,2021-01-24,"5,233","5,233","5,233",81.61,81.61,81.61,"6,412","6,412","6,412"
GA,2021-01-24,"2,543","2,543","2,543",91.97,91.97,91.97,"2,765","2,765","2,765"
HI,2021-01-24,147,147,147,65.33,65.33,65.33,225,225,225
IA,2021-01-24,423,423,423,62.85,62.85,62.85,673,673,673
ID,2021-01-24,197,197,197,66.78,66.78,66.78,295,295,295
IL,2021-01-24,"2,113","2,105","2,121",60.49,60.49,60.49,"3,493","3,493","3,493"
IN,2021-01-24,"1,467","1,467","1,467",68.62,68.62,68.62,"2,138","2,138","2,138"
KS,2021-01-24,694,694,694,87.74,87.74,87.74,791,791,791
KY,2021-01-24,"1,198","1,198","1,198",67.99,67.99,67.99,"1,762","1,762","1,762"
LA,2021-01-24,"1,399","1,399","1,399",77.34,77.34,77.34,"1,809","1,809","1,809"
MA,2021-01-24,"1,158","1,157","1,159",78.99,78.99,78.99,"1,466","1,466","1,466"
MD,2021-01-24,"1,022","1,022","1,022",77.72,77.72,77.72,"1,315","1,315","1,315"
ME,2021-01-24,240,239,240,72.36,72.36,72.36,331,331,331
MI,2021-01-24,"1,881","1,881","1,881",72.37,72.37,72.37,"2,599","2,599","2,599"
MN,2021-01-24,602,601,602,67.97,67.97,67.97,885,885,885
MS,2021-01-24,701,701,701,81.42,81.42,81.42,861,861,861
MT,2021-01-24,124,124,124,58.49,58.49,58.49,212,212,212
ND,2021-01-24,107,107,107,53.77,53.77,53.77,199,199,199
NJ,2021-01-24,"1,514","1,514","1,514",51.87,51.87,51.87,"2,919","2,919","2,919"
NV,2021-01-24,743,743,743,78.54,78.54,78.54,946,946,946
NY,2021-01-24,"3,806","3,806","3,806",70.18,70.18,70.18,"5,423","5,203","5,643"
OK,2021-01-24,927,927,927,86.31,86.31,86.31,"1,074","1,074","1,074"
PA,2021-01-24,"2,935","2,927","2,943",77.39,76.85,77.93,"3,792","3,786","3,798"
SC,2021-01-24,"1,064","1,064","1,064",79.58,79.58,79.58,"1,337","1,337","1,337"
TN,2021-01-24,"1,802","1,799","1,806",75.83,75.83,75.83,"2,377","2,377","2,377"
UT,2021-01-24,416,416,416,66.56,66.56,66.56,625,625,625
VA,2021-01-24,"1,430","1,430","1,430",73.48,73.48,73.48,"1,946","1,946","1,946"
AK,2021-01-25,74,74,74,59.20,59.20,59.20,125,125,125
AL,2021-01-25,"1,516","1,516","1,516",94.40,94.40,94.40,"1,606","1,606","1,606"
AR,2021-01-25,773,773,773,74.18,74.18,74.18,"1,042","1,042","1,042"
AZ,2021-01-25,"1,626","1,626","1,626",70.94,70.94,70.94,"2,292","2,292","2,292"
CA,2021-01-25,"7,640","7,640","7,640",89.68,89.68,89.68,"8,519","8,519","8,519"
CO,2021-01-25,785,785,785,58.89,58.89,58.89,"1,333","1,333","1,333"
CT,2021-01-25,642,642,642,61.08,61.08,61.08,"1,051","1,051","1,051"
DC,2021-01-25,261,261,261,81.56,81.56,81.56,320,320,320
DE,2021-01-25,160,160,160,83.33,83.33,83.33,192,192,192
