state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-24,"505,616","504,123","507,109",68.87,68.48,69.25,"716,358","710,485","722,231"
CW,2020-09-25,"503,431","501,928","504,934",68.49,68.07,68.90,"717,075","711,321","722,830"
CW,2020-09-26,"485,663","484,059","487,268",66.37,65.89,66.85,"713,468","707,766","719,171"
CW,2020-09-27,"471,433","469,881","472,984",64.61,64.12,65.10,"711,745","706,062","717,428"
CW,2020-09-28,"475,289","473,827","476,751",65.24,64.83,65.64,"711,153","705,703","716,603"
CW,2020-09-29,"500,215","498,802","501,627",68.45,68.04,68.87,"714,585","709,170","720,000"
CW,2020-09-30,"509,550","508,252","510,849",69.56,69.22,69.89,"716,361","711,164","721,557"
CW,2020-10-01,"509,219","507,876","510,563",69.83,68.71,70.96,"719,130","713,943","724,317"
CW,2020-10-02,"504,091","501,483","506,699",69.12,67.80,70.45,"718,814","713,857","723,772"
CW,2020-10-03,"485,681","484,218","487,144",66.71,65.60,67.82,"717,409","712,454","722,364"
CW,2020-10-04,"468,775","467,205","470,346",64.71,63.58,65.85,"714,369","709,370","719,369"
CW,2020-10-05,"474,071","472,726","475,417",65.51,64.47,66.54,"715,987","711,323","720,650"
CW,2020-10-06,"501,972","500,703","503,241",68.86,67.90,69.81,"720,225","715,938","724,512"
CW,2020-10-07,"513,915","512,670","515,159",70.38,69.59,71.17,"724,109","720,493","727,726"
CW,2020-10-08,"516,010","513,439","518,581",70.56,69.68,71.44,"725,254","722,897","727,611"
CW,2020-10-09,"512,625","511,628","513,622",69.71,69.37,70.06,"729,215","727,258","731,173"
CW,2020-10-10,"495,299","493,867","496,731",67.52,66.88,68.15,"729,152","726,796","731,509"
CW,2020-10-11,"480,373","478,625","482,121",65.67,64.88,66.46,"726,998","724,233","729,763"
CW,2020-10-12,"483,833","482,108","485,558",66.02,65.24,66.81,"729,151","726,646","731,656"
CW,2020-10-13,"509,176","507,313","511,039",69.12,68.27,69.96,"733,596","730,963","736,229"
CW,2020-10-14,"518,893","516,945","520,840",70.26,69.39,71.14,"735,452","732,755","738,149"
CW,2020-10-15,"517,914","515,959","519,868",70.19,69.31,71.06,"734,689","732,026","737,352"
CW,2020-10-16,"513,998","512,110","515,886",69.69,68.86,70.52,"734,330","731,830","736,830"
CW,2020-10-17,"495,738","493,717","497,760",67.50,66.61,68.39,"731,174","728,506","733,843"
CW,2020-10-18,"480,018","478,032","482,005",65.51,64.64,66.38,"729,373","726,819","731,927"
CW,2020-10-19,"485,055","483,226","486,884",66.00,65.20,66.79,"731,664","729,298","734,029"
CW,2020-10-20,"509,624","508,322","510,925",68.95,68.38,69.52,"735,931","734,148","737,714"
CW,2020-10-21,"520,044","518,660","521,428",70.14,69.53,70.74,"738,257","736,344","740,170"
CW,2020-10-22,"520,683","519,170","522,196",70.10,69.43,70.76,"739,547","737,470","741,623"
CW,2020-10-23,"517,390","515,356","519,425",69.87,68.96,70.77,"737,317","734,499","740,135"
CW,2020-10-24,"503,030","499,853","506,207",66.92,65.51,68.32,"748,711","744,343","753,079"
AL,2020-09-24,"9,959","9,943","9,975",71.25,71.05,71.45,"13,978","13,956","14,000"
AR,2020-09-24,"5,445","5,430","5,460",68.87,68.42,69.33,"7,865","7,820","7,910"
CA,2020-09-24,"43,217","43,093","43,341",71.24,70.59,71.90,"60,660","60,500","60,820"
CT,2020-09-24,"6,161","6,147","6,175",75.33,74.44,76.21,"8,179","8,142","8,216"
DC,2020-09-24,"2,376","2,303","2,449",82.27,82.27,82.27,"2,888","2,888","2,888"
GA,2020-09-24,"14,442","13,922","14,962",78.59,69.97,87.21,"18,376","17,773","18,979"
ID,2020-09-24,"1,791","1,791","1,791",49.92,49.92,49.92,"3,588","3,588","3,588"
IN,2020-09-24,"10,278","10,154","10,402",63.63,61.17,66.09,"16,152","15,997","16,307"
KS,2020-09-24,"4,302","4,048","4,556",58.70,56.77,60.63,"7,150","6,749","7,551"
LA,2020-09-24,"8,993","8,993","8,993",67.98,67.98,67.98,"12,734","12,444","13,024"
MD,2020-09-24,"8,224","8,224","8,224",79.84,79.84,79.84,"10,301","10,301","10,301"
MI,2020-09-24,"16,617","16,615","16,619",75.31,75.22,75.39,"22,065","22,055","22,075"
AL,2020-09-25,"9,925","9,909","9,942",71.27,70.93,71.61,"13,927","13,897","13,957"
AR,2020-09-25,"5,370","5,253","5,486",68.06,62.85,73.28,"7,848","7,662","8,034"
CA,2020-09-25,"43,060","42,890","43,229",70.61,69.55,71.67,"60,981","60,680","61,282"
CT,2020-09-25,"6,117","6,103","6,131",75.10,74.24,75.96,"8,145","8,109","8,181"
DC,2020-09-25,"2,371","2,371","2,371",82.33,82.33,82.33,"2,880","2,880","2,880"
GA,2020-09-25,"14,367","13,871","14,863",78.36,70.10,86.61,"18,336","17,759","18,913"
ID,2020-09-25,"1,775","1,774","1,776",49.51,49.51,49.51,"3,585","3,585","3,585"
IN,2020-09-25,"10,188","10,180","10,197",63.06,62.84,63.28,"16,157","16,139","16,175"
KS,2020-09-25,"4,244","3,822","4,666",57.79,42.00,73.59,"7,167","6,579","7,755"
LA,2020-09-25,"8,824","8,824","8,824",66.93,66.93,66.93,"12,719","12,428","13,010"
MD,2020-09-25,"8,098","8,098","8,098",79.00,79.00,79.00,"10,251","10,251","10,251"
MI,2020-09-25,"16,734","16,630","16,837",76.13,74.73,77.54,"21,980","21,866","22,093"
AL,2020-09-26,"9,332","9,304","9,359",67.37,66.68,68.06,"13,851","13,802","13,900"
AR,2020-09-26,"5,120","5,097","5,144",65.43,64.28,66.58,"7,784","7,725","7,843"
CA,2020-09-26,"42,105","42,013","42,197",69.37,68.91,69.84,"60,694","60,586","60,801"
CT,2020-09-26,"5,946","5,934","5,958",73.18,72.41,73.95,"8,125","8,093","8,157"
DC,2020-09-26,"2,337","2,337","2,337",83.40,83.40,83.40,"2,802","2,802","2,802"
GA,2020-09-26,"13,951","13,498","14,404",76.25,68.71,83.78,"18,297","17,775","18,820"
ID,2020-09-26,"1,734","1,732","1,737",48.19,48.19,48.19,"3,599","3,599","3,599"
IN,2020-09-26,"9,717","9,591","9,843",60.19,57.57,62.80,"16,145","15,972","16,318"
KS,2020-09-26,"4,162","3,706","4,619",56.82,38.81,74.82,"7,148","6,512","7,783"
LA,2020-09-26,"8,407","8,404","8,410",63.42,63.25,63.59,"12,788","12,498","13,078"
MD,2020-09-26,"7,810","7,810","7,810",76.74,76.74,76.74,"10,177","10,177","10,177"
MI,2020-09-26,"15,865","15,784","15,945",72.62,71.44,73.80,"21,845","21,742","21,947"
AL,2020-09-27,"9,183","9,151","9,214",65.89,65.08,66.70,"13,936","13,879","13,993"
AR,2020-09-27,"4,866","4,840","4,891",62.76,61.60,63.91,"7,710","7,655","7,766"
CA,2020-09-27,"40,546","40,487","40,606",67.86,66.48,69.24,"59,750","59,256","60,244"
CT,2020-09-27,"5,777","5,767","5,787",71.04,70.45,71.63,"8,132","8,107","8,157"
DC,2020-09-27,"2,297","2,297","2,297",82.69,82.69,82.69,"2,778","2,778","2,778"
GA,2020-09-27,"13,759","13,383","14,134",74.70,68.28,81.11,"18,420","17,953","18,886"
ID,2020-09-27,"1,680","1,678","1,682",46.73,46.73,46.73,"3,595","3,595","3,595"
IN,2020-09-27,"9,500","9,500","9,500",58.86,58.86,58.86,"16,141","16,141","16,141"
KS,2020-09-27,"4,032","3,643","4,421",55.07,40.77,69.36,"7,143","6,589","7,697"
LA,2020-09-27,"8,156","8,147","8,165",61.87,61.63,62.10,"12,742","12,453","13,031"
MD,2020-09-27,"7,601","7,601","7,601",74.74,74.74,74.74,"10,170","10,170","10,170"
MI,2020-09-27,"15,505","15,424","15,586",70.92,69.73,72.10,"21,864","21,762","21,967"
AL,2020-09-28,"9,419","9,407","9,431",67.55,67.55,67.55,"13,944","13,926","13,962"
AR,2020-09-28,"4,988","4,935","5,041",63.84,61.39,66.30,"7,769","7,674","7,864"
CA,2020-09-28,"40,855","40,646","41,064",67.78,66.70,68.86,"60,274","60,027","60,521"
CT,2020-09-28,"5,761","5,747","5,775",70.80,70.07,71.53,"8,137","8,108","8,166"
DC,2020-09-28,"2,307","2,307","2,307",80.83,80.83,80.83,"2,854","2,854","2,854"
GA,2020-09-28,"14,656","14,424","14,889",83.50,80.62,86.39,"17,552","17,513","17,591"
ID,2020-09-28,"1,640","1,637","1,642",45.94,45.94,45.94,"3,569","3,569","3,569"
