state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
VT,3,13,1,2,14,1,0,16,1268,17,904,17,34,16,6,17,7,16,1,16,2,16,80,17,10,16,11,17,32,16,32,17,2,16,1,16,103,17,0.712933753943218,17,904,1268,0.038768529076397,16,34,877,0.027597402597403,16,34,1232,0.103092783505155,16,10,97,0.776699029126214,17,80,103,2021/09/06,,0,17,1,17,0,17,0,17,0,17,1,17,1,17,3,17,0,17,0,16,0,16,2,16,1,16,0,16,0,16,1,16,2,16,0,16,2,16
WA,21,81,2,22,80,2,21,102,13115,102,10214,102,1908,102,165,104,169,102,1,102,5,102,1041,102,445,102,430,104,1886,102,1662,104,22,102,14,102,1299,102,0.778802897445673,102,10214,13115,0.188651218062983,100,1905,10098,0.146979399737675,100,1905,12961,0.350669818754925,100,445,1269,0.801385681293303,102,1041,1299,2021/09/06,,0,104,10,104,18,104,21,104,27,104,41,104,27,104,21,104,0,104,1,102,12,102,27,102,14,102,23,102,22,102,26,102,25,102,19,102,23,102
WI,35,93,22,42,86,22,6,147,13443,150,9808,150,1158,147,217,150,52,147,6,147,9,147,1047,150,332,147,335,150,1137,147,1105,150,21,147,12,147,1552,150,0.729599047831585,150,9808,13443,0.120675281367236,147,1158,9596,0.087833737864078,147,1158,13184,0.221333333333333,147,332,1500,0.674613402061856,150,1047,1552,2021/09/06,,1,150,17,149,11,148,26,148,29,148,39,148,25,148,20,148,49,150,0,147,2,145,1,145,5,145,5,145,10,145,10,145,12,145,7,147,24,147
MS,13,92,2,13,92,2,11,105,8770,107,6161,107,1335,105,102,107,21,105,4,105,7,105,794,107,399,105,406,107,1298,105,1261,107,37,105,22,105,845,107,0.702508551881414,107,6161,8770,0.219175833196519,105,1335,6091,0.153943726937269,105,1335,8672,0.487179487179487,105,399,819,0.939644970414201,107,794,845,2021/09/06,,0,107,4,107,3,107,17,107,23,107,26,107,18,107,11,107,0,107,0,105,0,105,0,105,5,105,5,105,7,105,2,105,2,105,0,105,32,105
MT,7,58,1,9,56,1,2,65,3016,66,2145,66,376,65,81,66,17,65,4,65,3,65,196,66,94,65,93,66,358,65,359,66,18,65,2,65,235,66,0.711206896551724,66,2145,3016,0.176525821596244,65,376,2130,0.125878808168731,65,376,2987,0.410480349344978,65,94,229,0.834042553191489,66,196,235,2021/09/06,,1,66,3,66,4,66,9,66,17,66,18,66,16,66,11,66,2,66,1,65,1,65,3,65,2,65,3,65,2,65,1,65,4,65,0,65,6,65
NC,13,105,14,13,105,14,26,128,23563,132,18825,132,3591,128,380,132,194,128,8,128,15,128,2141,132,946,128,952,132,3509,128,3435,132,82,128,52,128,2417,132,0.798922038789628,132,18825,23563,0.193220338983051,128,3591,18585,0.15424595163438,128,3591,23281,0.401187446988974,128,946,2358,0.885808853951179,132,2141,2417,2021/09/06,,8,132,30,131,43,131,41,131,67,131,80,131,63,131,47,131,1,132,2,128,17,127,25,127,20,127,25,127,46,127,39,127,20,127,0,128,48,128
ND,14,35,1,13,36,1,47,49,2354,50,1854,50,204,49,22,50,12,49,1,49,3,49,126,50,40,49,39,50,198,49,179,50,6,49,4,49,196,50,0.787595581988105,50,1854,2354,0.111536358665938,49,204,1829,0.087628865979381,49,204,2328,0.208333333333333,49,40,192,0.642857142857143,50,126,196,2021/09/06,,0,50,1,50,0,50,1,50,7,50,5,50,5,50,5,50,0,50,0,49,3,49,2,49,1,49,1,49,0,49,4,49,1,49,0,49,3,49
NE,16,84,0,20,80,0,2,100,4290,100,3132,100,393,100,44,100,21,100,1,100,2,100,375,100,108,100,104,100,382,100,356,100,11,100,9,100,467,100,0.73006993006993,100,3132,4290,0.125478927203065,100,393,3132,0.091608391608392,100,393,4290,0.231263383297645,100,108,467,0.802997858672377,100,375,467,2021/09/06,,0,100,3,100,4,100,7,100,9,100,6,100,9,100,6,100,0,100,0,100,1,100,2,100,2,100,5,100,4,100,3,100,4,100,0,100,3,100
NH,4,22,4,4,22,4,1,30,3066,30,2423,30,142,30,16,30,6,30,0,30,1,30,183,30,38,30,37,30,141,30,137,30,1,30,0,30,270,30,0.790280495759948,30,2423,3066,0.058605035080479,30,142,2423,0.04631441617743,30,142,3066,0.140740740740741,30,38,270,0.677777777777778,30,183,270,2021/09/06,,0,30,4,30,3,30,1,30,1,30,3,30,4,30,0,30,0,30,0,30,2,30,1,30,0,30,1,30,0,30,1,30,1,30,0,30,0,30
NJ,7,78,11,9,76,11,80,95,24592,96,17786,96,1172,95,148,96,103,95,5,95,5,95,1359,96,218,95,210,96,1156,95,1077,96,16,95,3,95,2942,96,0.723243331164606,96,17786,24592,0.066054218565068,95,1172,17743,0.047801615139897,95,1172,24518,0.074504442925496,95,218,2926,0.461930659415364,96,1359,2942,2021/09/06,,0,96,6,96,15,96,22,96,22,96,27,96,25,96,28,96,3,96,0,95,3,95,9,95,5,95,7,95,7,95,12,95,11,95,49,95,16,95
NM,20,33,1,23,30,1,1,53,4098,54,3024,53,407,53,60,54,20,53,3,53,0,53,402,53,158,53,163,54,392,53,393,54,15,53,10,53,457,54,0.742450282347164,53,3024,4073,0.135547272111149,52,400,2951,0.101979453770985,53,407,3991,0.363218390804598,53,158,435,0.891352549889135,53,402,451,2021/09/06,,2,54,5,52,9,52,14,52,7,52,12,52,4,52,6,52,1,54,0,53,1,51,4,51,8,51,2,51,2,51,0,51,2,51,1,53,4,53
NV,3,14,45,3,14,45,45,60,8550,62,6859,62,1123,60,114,62,93,60,2,60,5,60,729,62,252,60,285,62,1117,60,1056,62,6,60,12,60,873,62,0.802222222222222,62,6859,8550,0.166617210682493,60,1123,6740,0.133610945865556,60,1123,8405,0.304347826086957,60,252,828,0.835051546391753,62,729,873,2021/09/06,,0,62,2,62,11,62,11,62,22,62,37,62,18,62,13,62,0,62,1,60,6,60,10,60,10,60,21,60,15,60,15,60,15,60,0,60,23,60
NY,8,188,9,9,187,9,154,196,49602,205,39795,205,2851,196,312,205,118,196,7,196,19,196,3530,205,558,196,513,205,2791,196,2415,205,60,196,35,196,4999,205,0.802286198137172,205,39795,49602,0.072206463377571,196,2851,39484,0.058169427895209,196,2851,49012,0.114180478821363,196,558,4887,0.706141228245649,205,3530,4999,2021/09/06,,1,205,18,205,34,205,35,205,42,205,60,205,56,205,58,205,8,204,1,196,5,196,17,196,4,196,21,196,26,196,21,196,14,196,9,195,28,196
OH,23,198,14,27,194,14,40,232,32214,235,24991,235,3738,232,469,235,215,232,14,232,142,232,3144,235,922,232,895,235,3420,232,3143,235,318,232,104,232,4101,235,0.775780716458682,235,24991,32214,0.150592216582064,232,3738,24822,0.116936745291873,232,3738,31966,0.227879387048937,232,922,4046,0.766642282370154,235,3144,4101,2021/09/06,,6,234,20,234,44,234,69,234,92,234,106,235,80,234,51,234,1,235,1,231,17,231,14,231,27,231,29,231,33,232,33,231,24,231,0,232,51,231
OK,47,98,3,48,97,3,3,146,10842,148,7332,148,1508,146,301,148,78,146,3,146,13,146,824,148,370,146,387,148,1457,146,1447,148,51,146,48,146,1049,148,0.676258992805755,148,7332,10842,0.210496929089894,146,1508,7164,0.1415297982168,146,1508,10655,0.37,146,370,1000,0.785510009532888,148,824,1049,2021/09/06,,0,148,18,148,21,148,44,148,57,148,63,148,58,148,25,148,15,148,2,146,21,146,6,146,7,146,7,146,12,146,12,146,11,146,0,146,25,146
OR,4,54,7,7,51,7,24,63,7166,65,5595,65,1222,63,126,65,68,63,3,63,7,63,643,65,234,63,233,65,1206,63,1132,65,16,63,9,63,828,65,0.780770304214346,65,5595,7166,0.222667638483965,63,1222,5488,0.174521565267067,63,1222,7002,0.291407222914072,63,234,803,0.776570048309179,65,643,828,2021/09/06,,1,65,9,65,13,65,12,65,34,65,19,65,22,65,14,65,2,65,0,63,4,63,4,63,5,63,8,63,19,63,19,63,9,63,0,63,17,63
IA,4,27,95,5,27,94,0,124,7962,126,5420,126,602,124,74,126,38,124,2,124,1,124,508,126,150,124,147,126,583,124,520,126,19,124,12,124,633,126,0.680733484049234,126,5420,7962,0.112712975098296,124,602,5341,0.076541640178004,124,602,7865,0.244299674267101,124,150,614,0.802527646129542,126,508,633,2021/09/06,,1,126,6,126,8,126,9,126,11,126,16,126,11,126,12,126,0,126,2,124,4,124,6,124,2,124,7,124,6,124,7,124,4,124,0,124,4,124
ID,4,39,10,5,38,10,6,52,3746,53,2542,53,623,52,90,53,7,52,0,52,0,52,282,52,172,52,173,53,615,52,612,53,8,52,6,52,314,52,0.678590496529632,53,2542,3746,0.249499399279135,52,623,2497,0.168743228602384,52,623,3692,0.56578947368421,51,172,304,0.898089171974522,52,282,314,2021/09/06,,3,53,3,51,4,51,12,51,11,51,21,51,24,52,11,51,1,53,0,52,1,50,0,50,1,50,1,50,0,50,1,50,1,50,2,52,9,52
IL,11,167,27,12,166,27,13,200,31183,205,23569,205,2353,200,278,205,275,200,7,200,42,200,2349,205,537,200,519,205,2293,200,2086,205,60,200,27,200,3300,205,0.755828496296059,205,23569,31183,0.10095246267376,200,2353,23308,0.076329191942129,200,2353,30827,0.166563275434243,200,537,3224,0.711818181818182,205,2349,3300,2021/09/06,,0,204,13,204,30,204,33,204,56,205,54,204,49,204,40,204,3,196,2,200,17,199,19,199,29,199,42,199,58,199,57,199,51,199,0,191,31,200
IN,25,137,4,26,137,3,11,164,18757,166,13130,166,2605,164,352,166,165,164,6,164,15,164,1738,166,702,164,686,166,2537,164,2306,166,68,164,33,164,2137,165,0.700005331342965,166,13130,18757,0.200046075871602,164,2605,13022,0.139955944769785,164,2605,18613,0.336045955002394,163,702,2089,0.813289658399626,165,1738,2137,2021/09/06,,4,166,15,166,27,166,42,166,67,166,82,166,65,166,50,166,0,166,2,164,13,164,20,164,11,164,23,164,32,164,28,164,26,164,10,164,27,164
KS,21,121,8,25,117,8,6,147,8541,150,5543,150,746,147,108,150,61,147,2,147,5,147,682,150,225,147,226,150,725,147,671,150,21,147,14,147,805,150,0.648987238028334,150,5543,8541,0.135883424408015,147,746,5490,0.0881067674501,147,746,8467,0.286624203821656,147,225,785,0.847204968944099,150,682,805,2021/09/06,,0,150,4,147,13,147,12,147,18,147,17,147,23,147,14,147,7,150,1,147,3,144,9,144,7,143,8,144,14,144,13,144,6,144,0,147,10,147
KY,63,53,2,45,71,2,20,116,12021,118,9361,118,2640,116,635,118,101,116,6,116,12,116,1386,118,671,116,642,118,2583,116,2373,118,57,116,18,116,1550,118,0.778720572331753,118,9361,12021,0.286769498153378,116,2640,9206,0.223142591496915,116,2640,11831,0.446737683089214,116,671,1502,0.894193548387097,118,1386,1550,2021/09/06,,4,118,18,118,38,118,68,118,98,118,124,118,88,118,44,118,147,118,4,116,6,116,4,116,12,116,20,116,18,116,22,116,12,116,0,116,35,116
LA,68,151,7,68,151,7,6,219,13055,226,10194,226,1567,226,192,221,20,221,6,221,2,221,1465,226,573,226,571,226,1537,226,1733,226,30,226,79,226,1717,226,0.780850248946764,226,10194,13055,0.15371787325878,226,1567,10194,0.120030639601685,226,1567,13055,0.333721607454863,226,573,1717,0.853232382061736,226,1465,1717,2021/09/06,,6,221,12,221,19,221,26,221,27,221,40,221,45,221,23,221,0,221,2,221,1,221,5,221,4,221,2,221,3,221,4,221,1,221,0,221,21,219
MA,12,89,1,13,88,1,10,101,18967,102,16205,102,564,101,96,102,68,101,1,101,6,101,1057,102,165,101,161,102,554,101,484,102,10,101,4,101,1344,102,0.854378657668582,102,16205,18967,0.035037584643101,101,564,16097,0.029947432697924,101,564,18833,0.125189681335357,101,165,1318,0.786458333333333,102,1057,1344,2021/09/06,,1,102,6,102,15,102,15,102,13,102,18,102,17,102,11,102,3,102,0,101,5,101,6,101,8,101,6,101,17,101,12,101,14,101,0,101,9,101
MD,4,54,1,3,55,1,6,58,11478,59,9809,59,1013,58,95,59,229,58,1,58,13,58,941,59,240,58,212,59,993,58,793,59,20,58,10,58,1291,59,0.854591392228611,59,9809,11478,0.103876127973749,58,1013,9752,0.089062774749429,58,1013,11374,0.191540303272147,58,240,1253,0.728892331525949,59,941,1291,2021/09/06,,2,59,7,59,10,59,15,59,21,59,19,59,12,59,9,59,0,59,1,58,15,58,26,58,27,58,41,58,40,58,30,58,44,58,5,58,16,58
ME,5,25,9,2,28,9,10,38,3325,39,2405,39,191,38,14,39,13,38,0,38,0,38,255,39,66,38,68,39,191,38,186,39,0,38,0,38,324,39,0.723308270676692,39,2405,3325,0.080658783783784,38,191,2368,0.058143074581431,38,191,3285,0.210191082802548,38,66,314,0.787037037037037,39,255,324,2021/09/06,,0,39,0,39,1,39,1,39,2,39,4,39,2,39,4,39,0,39,0,38,0,38,0,38,1,38,2,38,2,38,5,38,3,38,0,38,1,38
MI,4,155,4,5,154,4,9,159,23190,163,18798,163,1471,159,171,163,35,159,4,159,3,159,2056,163,394,159,393,163,1442,159,1353,163,29,159,21,159,2487,163,0.810608020698577,163,18798,23190,0.078823277247883,159,1471,18662,0.064012184508268,159,1471,22980,0.161013485901103,159,394,2447,0.82669883393647,163,2056,2487,2021/09/06,,3,163,12,163,8,163,13,163,40,163,29,163,32,163,19,163,15,163,0,159,5,159,5,159,2,159,5,159,9,159,3,159,6,159,0,159,14,159
MN,15,99,26,15,99,26,27,139,10302,140,8350,140,773,139,92,140,29,139,1,139,2,139,767,140,198,139,192,140,748,139,678,140,25,139,21,139,963,140,0.810522228693458,140,8350,10302,0.094130540672187,139,773,8212,0.076375852188519,139,773,10121,0.213592233009709,139,198,927,0.796469366562824,140,767,963,2021/09/06,,0,140,5,140,8,140,10,140,8,140,23,140,22,140,16,140,0,140,0,139,4,139,6,139,6,139,4,139,4,139,3,139,2,139,0,139,1,139
MO,33,82,25,34,81,25,9,136,17311,140,14520,140,2002,136,208,140,184,136,3,136,28,136,1599,140,563,136,541,140,1936,136,1757,140,66,136,47,136,1869,140,0.838773034486743,140,14520,17311,0.139921722113503,136,2002,14308,0.117550349362926,136,2002,17031,0.31347438752784,136,563,1796,0.85553772070626,140,1599,1869,2021/09/06,,1,140,21,140,23,140,24,140,39,140,50,140,31,140,19,140,0,140,3,135,19,135,19,135,20,135,28,136,25,136,27,136,43,136,0,136,22,136
AK,6,17,1,6,17,1,1,24,1621,24,1167,24,210,24,30,24,2,24,1,24,1,24,109,24,43,24,43,24,202,24,198,24,8,24,2,24,123,24,0.719925971622455,24,1167,1621,0.179948586118252,24,210,1167,0.12954966070327,24,210,1621,0.349593495934959,24,43,123,0.886178861788618,24,109,123,2021/09/06,,0,24,1,24,1,24,5,24,4,24,10,24,5,24,3,24,1,24,0,24,1,24,0,24,0,24,0,24,0,24,0,24,1,24,0,24,3,24
