state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,32,186,6,37,181,6,32,218,30414,224,26068,224,3508,218,353,224,373,218,9,217,25,217,3074,224,729,218,707,224,3423,218,2938,224,85,218,40,218,3708,224,0.857105280462945,224,26068,30414,0.135942646773881,218,3508,25805,0.116781517360764,218,3508,30039,0.20233139050791,218,729,3603,0.829018338727077,224,3074,3708,2021/10/10,,3,221,10,221,25,221,27,221,49,222,92,221,67,221,66,222,15,216,2,213,22,214,29,213,24,214,55,214,76,213,75,214,65,214,25,208,41,218,5039,4489,3166,1071,41,259,2,216,4,216,0,216,0,216,29,2,216,216
PR,0,7,58,0,7,58,3,64,9332,65,5812,65,124,64,7,65,14,64,0,64,3,64,447,65,34,64,23,65,107,64,86,65,17,64,4,64,652,65,0.62280325760823,65,5812,9332,0.02186563216364,64,124,5671,0.013551912568306,64,124,9150,0.054662379421222,64,34,622,0.68558282208589,65,447,652,2021/10/10,,0,65,0,65,1,65,4,65,1,65,1,65,0,65,0,65,0,65,0,64,1,64,0,64,2,64,1,64,2,64,4,64,4,64,0,64,0,64,0,32,1112,0,0,12,2,64,2,64,0,64,0,64,25,3,64,64
RI,7,6,2,7,6,2,1,14,2463,15,2185,15,88,14,7,15,5,14,0,14,1,14,130,15,18,14,16,15,86,14,81,15,2,14,0,14,158,15,0.887129516849371,15,2185,2463,0.041102288650163,14,88,2141,0.036605657237937,14,88,2404,0.12,14,18,150,0.822784810126582,15,130,158,2021/10/10,,0,15,0,15,0,15,1,15,0,15,0,15,5,15,1,15,0,15,0,14,0,14,0,14,0,14,1,14,0,14,4,14,0,14,0,13,0,14,89,234,31,1,0,3,0,6,0,6,0,6,0,6,1,0,6,6
SC,31,52,5,31,52,5,9,86,11754,88,9441,88,1136,86,82,88,39,86,1,86,1,86,1062,88,327,86,328,88,1128,86,1082,88,8,86,7,86,1407,88,0.803215926493109,88,9441,11754,0.121562332798288,86,1136,9345,0.098032447359337,86,1136,11588,0.239209948792977,86,327,1367,0.754797441364606,88,1062,1407,2021/10/10,,0,88,4,88,4,88,9,88,12,88,24,88,15,88,13,88,1,83,0,86,3,86,3,86,3,86,5,86,9,86,10,86,4,86,2,81,31,86,4172,2586,2903,778,0,164,0,86,1,86,0,86,0,86,8,1,86,86
SD,2,60,3,3,59,3,41,62,2832,65,1763,65,185,62,20,65,13,62,0,62,1,62,153,65,50,62,50,65,181,62,166,65,4,62,2,62,244,65,0.622528248587571,65,1763,2832,0.106874638937031,62,185,1731,0.066883586406363,62,185,2766,0.214592274678112,62,50,233,0.627049180327869,65,153,244,2021/10/10,,0,65,0,65,1,65,6,65,2,65,5,65,2,65,3,65,1,65,0,62,3,62,1,62,0,62,0,62,3,62,5,62,1,62,0,62,1,62,707,71,618,328,0,121,0,62,0,62,0,62,0,62,0,0,62,62
TN,30,98,10,46,82,10,32,135,17325,138,12326,137,1590,135,119,138,65,135,3,135,1,135,1478,137,481,135,474,138,1571,135,1472,138,19,135,18,135,1917,138,0.739456476093347,137,12326,16669,0.123766072169224,134,1492,12055,0.093650606667452,135,1590,16978,0.264140582097748,135,481,1821,0.804572672836146,137,1478,1837,2021/10/10,,1,138,4,138,9,138,10,138,22,138,20,138,27,138,11,138,15,138,1,135,6,135,6,135,5,135,8,135,8,135,19,135,6,135,6,135,36,135,483,45,48,288,0,27,0,83,1,84,0,135,0,135,15,4,83,86
TX,17,103,475,17,103,475,66,590,69081,595,52864,595,6471,590,569,595,495,590,24,590,87,590,6541,595,2037,590,1982,595,6265,590,5726,595,206,590,132,590,7261,595,0.76524659457738,595,52864,69081,0.123882454293098,590,6471,52235,0.09473129455855,590,6471,68309,0.28718454814606,590,2037,7093,0.900840104668778,595,6541,7261,2021/10/10,,2,595,42,595,54,595,60,595,87,595,125,595,89,595,70,595,40,595,6,590,43,590,44,590,62,590,77,590,101,590,60,590,60,590,42,590,108,590,13649,413,6986,3507,0,606,6,155,4,155,0,155,0,155,69,5,155,155
UT,2,48,9,2,48,9,3,58,6249,59,4108,59,562,58,66,59,5,58,5,58,0,58,453,59,193,58,196,59,547,58,528,59,15,58,0,58,619,59,0.657385181629061,59,4108,6249,0.138083538083538,58,562,4070,0.091041632917544,58,562,6173,0.316912972085386,58,193,609,0.731825525040388,59,453,619,2021/10/10,,2,59,4,59,5,59,8,59,12,59,16,59,13,59,6,59,0,59,0,58,0,58,0,58,0,58,1,58,1,58,1,58,2,58,0,58,2,58,473,271,137,134,0,3,0,57,0,57,0,57,0,57,2,0,57,57
VA,16,70,20,18,68,20,48,103,18100,106,13787,106,1514,103,141,106,158,103,8,103,14,103,1472,106,358,103,353,106,1490,103,1334,106,24,103,8,103,1937,106,0.76171270718232,106,13787,18100,0.11106220657277,103,1514,13632,0.084751455441111,103,1514,17864,0.190021231422505,103,358,1884,0.759938048528652,106,1472,1937,2021/10/10,,4,106,6,106,17,106,10,106,29,106,33,106,25,106,13,106,3,106,0,103,8,103,18,103,11,103,20,103,40,103,26,103,34,103,1,103,28,103,3034,3969,1153,680,0,19,5,97,2,97,0,97,0,97,19,7,97,97
VI,2,0,0,2,0,0,0,2,168,2,99,2,5,2,0,2,0,2,0,2,0,2,9,2,2,2,2,2,5,2,5,2,0,2,0,2,20,2,0.589285714285714,2,99,168,0.050505050505051,2,5,99,0.029761904761905,2,5,168,0.1,2,2,20,0.45,2,9,20,2021/10/10,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,195,17,120,16,0,5,0,2,0,2,0,2,0,2,0,0,2,2
