state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-02-20,"61,413","61,271","61,555",71.14,70.98,71.30,"86,327","86,182","86,472"
CW,2021-02-21,"60,087","59,951","60,223",70.56,70.49,70.62,"85,162","85,024","85,300"
CW,2021-02-22,"60,478","60,344","60,613",70.63,70.57,70.68,"85,633","85,497","85,769"
CW,2021-02-23,"62,811","62,675","62,947",72.97,72.89,73.04,"86,082","85,945","86,219"
CW,2021-02-24,"63,125","62,942","63,307",73.30,72.88,73.73,"86,114","85,926","86,301"
CW,2021-02-25,"62,793","62,615","62,970",73.17,72.75,73.59,"85,812","85,620","86,005"
CW,2021-02-26,"62,167","61,984","62,350",72.61,72.15,73.07,"85,620","85,417","85,824"
CW,2021-02-27,"60,708","60,515","60,901",71.05,70.53,71.57,"85,444","85,223","85,664"
CW,2021-02-28,"59,085","58,886","59,283",69.29,68.75,69.83,"85,272","85,050","85,493"
CW,2021-03-01,"58,820","58,628","59,011",69.15,68.64,69.65,"85,064","84,850","85,279"
CW,2021-03-02,"61,004","60,821","61,188",71.59,71.14,72.05,"85,209","85,006","85,411"
CW,2021-03-03,"61,294","61,121","61,468",71.81,71.40,72.22,"85,357","85,167","85,547"
CW,2021-03-04,"60,975","60,841","61,110",71.67,71.63,71.71,"85,082","84,947","85,217"
CW,2021-03-05,"60,909","60,768","61,050",71.47,71.24,71.70,"85,221","85,054","85,388"
CW,2021-03-06,"59,538","59,393","59,684",70.15,69.92,70.39,"84,870","84,710","85,029"
CW,2021-03-07,"57,925","57,761","58,089",68.58,68.23,68.94,"84,460","84,280","84,639"
CW,2021-03-08,"57,664","57,528","57,800",68.36,68.29,68.43,"84,354","84,218","84,489"
CW,2021-03-09,"59,815","59,660","59,971",70.67,70.45,70.89,"84,640","84,504","84,775"
CW,2021-03-10,"60,152","60,011","60,294",71.05,70.87,71.24,"84,661","84,510","84,812"
CW,2021-03-11,"60,192","60,057","60,328",71.10,71.01,71.20,"84,653","84,516","84,790"
CW,2021-03-12,"59,735","59,602","59,869",70.61,70.56,70.67,"84,593","84,458","84,728"
