state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
DC,0,13,1,0,13,1,5,13,3627,14,2836,14,314,13,35,14,80,13,3,13,9,13,287,14,69,13,66,14,287,13,271,14,27,13,12,13,355,14,0.7819134270747174,14,2836,3627,0.11447320452059788,13,314,2743,0.08971428571428572,13,314,3500,0.20474777448071216,13,69,337,0.8084507042253521,14,287,355,2020-12-27
DE,1,14,1,3,12,1,23,15,3269,16,2402,16,525,15,41,16,31,15,0,15,0,15,161,16,67,15,63,16,515,15,471,16,10,15,10,15,198,16,0.734781278678495,16,2402,3269,0.22114574557708508,15,525,2374,0.1621371216800494,15,525,3238,0.3489583333333333,15,67,192,0.8131313131313131,16,161,198,2020-12-27
FL,4,252,11,20,236,11,88,261,56492,267,43942,267,6836,261,1053,267,290,261,14,261,13,261,5068,267,1334,261,1281,267,6779,261,6264,267,57,261,41,261,6123,267,0.7778446505699922,267,43942,56492,0.15783883629646733,261,6836,43310,0.12306695231065584,261,6836,55547,0.224692605693111,261,1334,5937,0.8276988404376939,267,5068,6123,2020-12-27
GA,40,121,11,49,111,12,99,169,23011,172,19711,172,5167,169,873,172,204,169,17,169,49,169,2458,172,1134,169,1099,172,5101,169,4791,172,66,169,19,169,2651,172,0.8565903263656512,172,19711,23011,0.2653008831382214,169,5167,19476,0.22752091589608103,169,5167,22710,0.4373312765136907,169,1134,2593,0.9271972840437571,172,2458,2651,2020-12-27
HI,2,24,0,2,24,0,0,26,2645,26,1826,26,106,26,11,26,14,26,0,26,0,26,148,26,15,26,15,26,103,26,85,26,3,26,1,26,221,26,0.690359168241966,26,1826,2645,0.05805038335158817,26,106,1826,0.04007561436672968,26,106,2645,0.06787330316742081,26,15,221,0.669683257918552,26,148,221,2020-12-27
IA,5,72,45,5,73,44,5,120,7194,122,4183,122,586,120,87,122,26,120,0,120,2,120,345,122,105,120,108,122,581,120,569,122,5,120,3,120,549,122,0.581456769530164,122,4183,7194,0.14282232512795515,120,586,4103,0.08265162200282088,120,586,7090,0.19811320754716982,120,105,530,0.6284153005464481,122,345,549,2020-12-27
MS,9,96,2,14,91,2,18,105,8863,107,5874,107,1402,105,182,107,47,105,1,105,5,105,747,107,388,105,315,107,1383,105,1206,107,19,105,14,105,903,107,0.6627552747376735,107,5874,8863,0.24159917284163362,105,1402,5803,0.1598449435640178,105,1402,8771,0.4454649827784156,105,388,871,0.8272425249169435,107,747,903,2020-12-27
MT,12,54,1,15,51,1,7,66,3167,67,2050,67,205,66,37,67,22,66,0,66,6,66,153,67,44,66,46,67,203,66,203,67,2,66,2,66,227,67,0.6473002841806126,67,2050,3167,0.10113468179575728,66,205,2027,0.06547428936442032,66,205,3131,0.19909502262443438,66,44,221,0.6740088105726872,67,153,227,2020-12-27
NC,7,120,4,10,117,4,74,127,24139,131,18938,131,3703,127,360,131,253,127,4,127,11,127,2122,131,805,127,799,131,3657,127,3330,131,46,127,33,127,2492,131,0.7845395418202908,131,18938,24139,0.19754601226993865,127,3703,18745,0.15544454705734195,127,3703,23822,0.3311394487865076,127,805,2431,0.8515248796147673,131,2122,2492,2020-12-27
ND,18,31,1,18,31,1,51,49,2433,50,1685,50,211,49,23,50,9,48,0,49,2,49,120,50,38,49,38,50,209,49,172,50,2,49,1,49,215,50,0.6925606247431155,50,1685,2433,0.1268028846153846,49,211,1664,0.08766098878271708,49,211,2407,0.18009478672985782,49,38,211,0.5581395348837209,50,120,215,2020-12-27
NE,14,87,0,23,78,0,26,101,5343,101,3648,101,607,101,59,101,29,101,3,101,0,101,399,101,147,101,139,101,599,101,563,101,8,101,8,101,565,101,0.6827624929814711,101,3648,5343,0.16639254385964913,101,607,3648,0.11360658805914281,101,607,5343,0.26017699115044246,101,147,565,0.7061946902654868,101,399,565,2020-12-27
NH,5,24,1,7,22,1,6,30,3118,30,2231,30,354,30,53,30,23,30,0,30,0,30,176,30,68,30,58,30,354,30,307,30,0,30,0,30,280,30,0.7155227710070559,30,2231,3118,0.15867324069923802,30,354,2231,0.11353431686978832,30,354,3118,0.24285714285714285,30,68,280,0.6285714285714286,30,176,280,2020-12-27
NJ,10,81,2,11,80,2,180,92,21876,93,16264,93,3943,92,476,93,199,92,4,92,4,92,1682,93,678,92,663,93,3922,92,3650,93,21,92,11,92,2453,93,0.7434631559700128,93,16264,21876,0.24307995807903335,92,3943,16221,0.18085496743418036,92,3943,21802,0.2782109150594994,92,678,2437,0.6856909906237261,93,1682,2453,2020-12-27
NM,16,38,1,17,37,1,3,53,4401,55,3110,54,774,53,120,55,24,54,2,53,2,54,424,54,181,53,185,54,759,53,712,54,15,53,6,53,445,55,0.7089126966036016,54,3110,4387,0.2541871921182266,53,774,3045,0.1811373742101568,53,774,4273,0.42789598108747046,53,181,423,0.9571106094808126,54,424,443,2020-12-27
NV,14,47,2,16,45,2,51,61,8594,63,6887,63,1990,61,176,63,127,61,1,61,5,61,809,63,373,61,412,63,1978,61,1822,63,12,61,15,61,949,63,0.80137305096579,63,6887,8594,0.29420461265523357,61,1990,6764,0.236313976962356,61,1990,8421,0.4388235294117647,61,373,850,0.8524762908324552,63,809,949,2020-12-27
NY,6,183,13,4,185,13,319,193,53495,202,38374,202,8722,193,1106,202,219,193,18,193,20,193,3656,202,1363,193,1289,202,8627,193,7981,202,95,193,48,193,5451,202,0.7173380689784092,202,38374,53495,0.22930907561257755,193,8722,38036,0.16507684154742977,193,8722,52836,0.2564922845314264,193,1363,5314,0.6707026233718584,202,3656,5451,2020-12-27
OH,29,198,3,50,177,3,282,227,32219,230,23166,230,4820,227,622,230,407,227,10,227,57,227,3115,230,1072,227,1029,230,4767,227,4436,230,53,227,29,227,4184,230,0.7190167292591328,230,23166,32219,0.20951056246196645,227,4820,23006,0.15077577577577578,227,4820,31968,0.2595641646489104,227,1072,4130,0.7445028680688337,230,3115,4184,2020-12-27
OK,44,99,12,48,95,12,24,153,10940,155,8099,155,2111,153,424,155,89,153,4,153,7,153,1001,155,494,153,513,155,2029,153,2000,155,82,153,75,153,1126,155,0.740310786106033,155,8099,10940,0.26563483075374356,153,2111,7947,0.19740041144567047,153,2111,10694,0.46254681647940077,153,494,1068,0.88898756660746,155,1001,1126,2020-12-27
OR,4,58,2,4,58,2,16,62,6751,64,4933,64,634,62,64,64,83,62,2,62,33,62,540,64,126,62,104,64,619,62,506,64,15,62,7,62,783,64,0.7307065619908162,64,4933,6751,0.13123576899192713,62,634,4831,0.09616259669346276,62,634,6593,0.16470588235294117,62,126,765,0.6896551724137931,64,540,783,2020-12-27
ID,7,44,1,9,42,1,6,51,3725,52,2220,52,355,51,30,52,2,51,1,51,0,51,212,52,83,51,86,52,346,51,347,52,9,51,9,51,307,52,0.5959731543624162,52,2220,3725,0.16299357208448118,51,355,2178,0.09644118446074436,51,355,3681,0.27483443708609273,51,83,302,0.6905537459283387,52,212,307,2020-12-27
IL,21,168,15,23,166,15,72,199,31974,204,22122,204,4265,199,419,204,430,199,7,199,30,199,2350,204,835,199,766,204,4188,199,3656,204,77,199,25,199,3562,204,0.6918746481516231,204,22122,31974,0.19477554002831438,199,4265,21897,0.13501535344581975,199,4265,31589,0.2386396113175193,199,835,3499,0.6597417181358787,204,2350,3562,2020-12-27
IN,24,140,2,27,137,2,6,164,18799,166,12496,166,2861,164,347,166,174,164,7,164,10,164,1740,166,684,164,647,166,2840,164,2498,166,21,164,8,164,2185,166,0.6647162083089526,166,12496,18799,0.2309306642989749,164,2861,12389,0.15336370946127043,164,2861,18655,0.3202247191011236,164,684,2136,0.7963386727688787,166,1740,2185,2020-12-27
KS,11,132,4,15,128,4,10,144,8741,147,5345,147,1049,144,147,147,55,144,0,144,1,144,682,147,266,144,260,147,1045,144,943,147,4,144,1,144,856,147,0.6114860999885596,147,5345,8741,0.19814884775217226,144,1049,5294,0.12122963134173119,144,1049,8653,0.31894484412470026,144,266,834,0.7967289719626168,147,682,856,2020-12-27
KY,0,121,2,6,115,2,16,121,14362,123,8911,123,1774,121,411,123,120,121,3,121,12,121,1235,123,424,121,419,123,1759,121,1581,123,15,121,2,121,1837,123,0.620456760896811,123,8911,14362,0.20209614946457052,121,1774,8778,0.12507050197405528,121,1774,14184,0.23687150837988827,121,424,1790,0.6722917800762113,123,1235,1837,2020-12-27
LA,39,172,10,42,169,10,13,211,14209,221,9837,221,1619,221,236,212,30,212,2,212,1,212,1469,221,441,221,427,221,1609,221,2478,221,10,221,5,221,1886,221,0.6923076923076923,221,9837,14209,0.16458269797702552,221,1619,9837,0.11394186783024843,221,1619,14209,0.23382820784729585,221,441,1886,0.778897136797455,221,1469,1886,2020-12-27
MA,10,90,1,12,88,1,68,100,19399,101,15595,101,2207,100,320,101,126,100,3,100,5,100,1131,101,437,100,415,101,2186,100,1965,101,21,100,12,100,1517,101,0.8039074179081396,101,15595,19399,0.14234118026443082,100,2207,15505,0.11453630183195807,100,2207,19269,0.2930918846411804,100,437,1491,0.7455504284772577,101,1131,1517,2020-12-27
MD,3,54,1,3,54,1,17,57,11538,58,9230,58,2131,57,239,58,339,57,1,57,9,57,1088,58,429,57,372,58,2119,57,1672,58,12,57,5,57,1403,58,0.7999653319466112,58,9230,11538,0.23228689775452366,57,2131,9174,0.18652078774617067,57,2131,11425,0.3142857142857143,57,429,1365,0.7754811119030649,58,1088,1403,2020-12-27
ME,2,29,8,1,30,8,4,38,3280,39,2257,39,236,38,16,39,22,38,0,38,0,38,244,39,58,38,56,39,232,38,194,39,4,38,3,38,327,39,0.688109756097561,39,2257,3280,0.10578216046615867,38,236,2231,0.07277212457600987,38,236,3243,0.18238993710691823,38,58,318,0.746177370030581,39,244,327,2020-12-27
MI,23,136,3,25,134,3,46,159,23396,162,17362,162,2766,159,323,162,117,159,9,159,23,158,2116,162,645,159,614,162,2747,159,2504,162,19,159,15,159,2728,162,0.7420926654128911,162,17362,23396,0.16013431366873154,159,2766,17273,0.1188757091284167,159,2766,23268,0.2388888888888889,159,645,2700,0.7756598240469208,162,2116,2728,2020-12-27
MN,20,107,13,21,106,13,22,139,10235,140,7528,140,1038,139,115,140,57,139,1,139,1,139,724,140,206,139,202,140,1022,139,910,140,16,139,14,139,987,140,0.7355153883732292,140,7528,10235,0.14009987852611688,139,1038,7409,0.10323222277473894,139,1038,10055,0.21661409043112514,139,206,951,0.7335359675785208,140,724,987,2020-12-27
MO,25,97,17,33,89,17,32,135,17691,139,13634,139,2797,135,266,139,195,135,6,135,20,135,1656,139,696,135,667,139,2749,135,2427,139,48,135,26,135,1953,139,0.7706743541913967,139,13634,17691,0.20877808464581624,135,2797,13397,0.16080257560078187,135,2797,17394,0.3686440677966102,135,696,1888,0.847926267281106,139,1656,1953,2020-12-27
WV,20,39,4,22,37,4,17,59,6234,63,4664,63,931,59,101,63,45,59,1,59,3,59,543,63,202,59,206,63,919,59,845,63,12,59,9,59,678,63,0.7481552775104267,63,4664,6234,0.20345279720279721,59,931,4576,0.154292343387471,59,931,6034,0.32216905901116427,59,202,627,0.8008849557522124,63,543,678,2020-12-27
WY,5,24,2,6,23,2,5,29,1721,31,825,31,125,29,19,31,15,29,0,29,2,29,55,31,25,29,25,31,125,29,118,31,0,29,0,29,138,31,0.47937245787332944,31,825,1721,0.15375153751537515,29,125,813,0.07462686567164178,29,125,1675,0.1968503937007874,29,25,127,0.39855072463768115,31,55,138,2020-12-27
