state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/06/11,18609,18597,18621,2.69,2.66,2.71,695587,695270,695904,
CW,2021/06/12,18145,18119,18171,2.62,2.57,2.68,694230,693566,694894,
CW,2021/06/13,17930,17904,17956,2.61,2.56,2.66,690657,690225,691088,
CW,2021/06/14,18343,18318,18369,2.67,2.62,2.72,690057,689629,690485,
CW,2021/06/15,18240,18227,18252,2.64,2.61,2.67,693642,693260,694024,
CW,2021/06/16,17841,17823,17859,2.58,2.54,2.61,695550,695196,695905,
CW,2021/06/17,17315,17289,17340,2.51,2.45,2.56,694064,693526,694602,
CW,2021/06/18,17027,17009,17045,2.47,2.43,2.52,691137,690512,691761,
CW,2021/06/19,16690,16663,16717,2.44,2.38,2.49,688194,687536,688853,
CW,2021/06/20,16475,16455,16496,2.42,2.38,2.46,684239,683903,684575,
CW,2021/06/21,16697,16673,16721,2.45,2.39,2.5,684749,684005,685493,
CW,2021/06/22,16805,16791,16819,2.45,2.42,2.48,689522,689191,689852,
CW,2021/06/23,16692,16676,16707,2.42,2.39,2.45,692683,692302,693065,
CW,2021/06/24,16371,16359,16384,2.37,2.35,2.4,693124,692875,693373,
CW,2021/06/25,16427,16393,16461,2.39,2.31,2.46,691327,690626,692028,
CW,2021/06/26,16283,16246,16321,2.38,2.3,2.46,686837,685904,687769,
CW,2021/06/27,15987,15940,16035,2.35,2.24,2.45,684365,683392,685338,
CW,2021/06/28,16360,16319,16400,2.4,2.32,2.48,684716,684205,685227,
CW,2021/06/29,16780,16760,16800,2.44,2.39,2.49,690658,690026,691289,
CW,2021/06/30,16812,16790,16835,2.44,2.39,2.48,692953,692746,693161,
CW,2021/07/01,16859,16834,16885,2.44,2.4,2.49,692675,692378,692972,
CW,2021/07/02,16718,16688,16749,2.43,2.37,2.49,690846,690421,691272,
CW,2021/07/03,16617,16593,16641,2.43,2.38,2.48,686119,685608,686630,
CW,2021/07/04,16783,16767,16799,2.47,2.43,2.51,683545,682987,684102,
CW,2021/07/05,17344,17327,17361,2.55,2.51,2.6,682193,681573,682813,
CW,2021/07/06,18089,18057,18121,2.65,2.59,2.72,684647,683917,685377,
CW,2021/07/07,18823,18800,18847,2.74,2.68,2.79,690987,690377,691597,
CW,2021/07/08,19133,19100,19167,2.78,2.71,2.84,692140,691445,692835,
CW,2021/07/09,19350,19285,19414,2.81,2.69,2.93,691346,690426,692266,
CW,2021/07/10,19707,19621,19792,2.88,2.72,3.04,687649,686241,689057,
CW,2021/07/11,20138,20058,20218,2.95,2.79,3.11,685139,683459,686819,
AK,2021/06/11,17,17,17,1.16,1.16,1.16,1471,1471,1471,POINT (-151.631889 63.631126)
AL,2021/06/11,254,254,254,1.83,1.83,1.83,13901,13901,13901,POINT (-86.844516 32.756889)
AR,2021/06/11,207,202,212,2.68,1.4,3.96,7712,7479,7945,POINT (-92.439162 34.899825)
CA,2021/06/11,1203,1199,1207,2.03,1.94,2.12,59176,59128,59224,POINT (-119.662127 37.211164)
CO,2021/06/11,424,424,424,4.29,4.29,4.29,9891,9891,9891,POINT (-105.547832 38.998552)
CT,2021/06/11,101,101,101,1.3,1.3,1.3,7794,7794,7794,POINT (-72.738288 41.575155)
DC,2021/06/11,74,74,74,2.69,2.69,2.69,2756,2756,2756,POINT (-77.016275 38.904785)
DE,2021/06/11,44,44,44,1.6,1.6,1.6,2744,2744,2744,POINT (-75.452394 38.994926)
FL,2021/06/11,1836,1836,1836,3.58,3.58,3.58,52240,52240,52240,POINT (-82.420978 28.260731)
GA,2021/06/11,719,719,719,3.74,3.74,3.74,19250,19250,19250,POINT (-83.426574 32.638481)
HI,2021/06/11,41,41,41,1.65,1.65,1.65,2488,2488,2488,POINT (-157.854309 21.361013)
