state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,40,181,6,46,175,6,158,221,29876,227,25583,227,7531,221,907,227,371,221,70,220,47,220,2963,227,1093,221,1087,227,7228,221,6791,227,303,221,232,221,3560,227,0.856306065068952,227,25583,29876,0.297468104435755,221,7531,25317,0.255244873750212,221,7531,29505,0.316536345207066,221,1093,3453,0.832303370786517,227,2963,3560,2022/01/03,,11,226,56,224,83,223,63,224,124,224,177,224,181,224,142,224,70,219,3,218,27,218,28,217,30,217,54,217,81,217,79,217,60,217,9,214,97,221,4587,3032,2466,429,3,307,8,219,22,219,0,219,1,219,73,9,219,219
PR,1,10,55,1,10,55,6,65,9231,66,4993,66,722,65,99,66,58,65,7,65,11,65,451,66,75,65,48,66,647,65,537,66,75,65,65,65,655,66,0.540894810963059,66,4993,9231,0.148254620123203,65,722,4870,0.079708544932656,65,722,9058,0.12,65,75,625,0.688549618320611,66,451,655,2022/01/03,,0,66,14,66,10,66,12,66,13,66,12,66,18,66,19,66,1,66,0,65,1,65,3,65,4,65,11,65,11,65,8,65,17,65,3,65,10,65,0,32,789,0,0,24,3,65,4,65,0,65,0,65,24,4,65,65
RI,7,6,2,8,5,2,22,14,2360,15,1992,15,468,14,54,15,18,14,1,14,1,14,123,15,54,14,52,15,436,14,416,15,32,14,9,14,142,15,0.84406779661017,15,1992,2360,0.234939759036145,14,468,1992,0.198305084745763,14,468,2360,0.380281690140845,14,54,142,0.866197183098592,15,123,142,2022/01/03,,0,15,6,15,5,15,5,15,6,15,10,15,6,15,16,15,0,15,0,14,0,14,1,14,3,14,2,14,2,14,4,14,6,14,0,14,6,14,7,0,0,0,0,0,0,6,0,6,0,6,0,6,1,1,6,6
SC,26,56,5,25,57,5,20,85,11713,87,9383,87,1659,85,297,87,61,85,10,85,2,85,1034,87,280,85,277,87,1610,85,1558,87,49,85,49,85,1312,87,0.801075727823786,87,9383,11713,0.178675282714055,85,1659,9285,0.143686125064958,85,1659,11546,0.22029897718332,85,280,1271,0.788109756097561,87,1034,1312,2022/01/03,,4,87,25,87,19,87,26,87,53,87,61,87,63,87,43,87,3,82,1,85,3,85,3,85,6,85,9,85,13,85,14,85,10,85,2,80,19,85,1183,2397,1253,627,0,361,4,85,4,85,0,85,1,85,38,4,85,85
SD,3,59,3,3,59,3,80,62,2743,65,1735,65,307,62,44,65,26,62,2,62,4,62,163,65,65,62,61,65,293,62,264,65,14,62,9,62,247,65,0.632519139628144,65,1735,2743,0.180588235294118,62,307,1700,0.11442415206858,62,307,2683,0.275423728813559,62,65,236,0.659919028340081,65,163,247,2022/01/03,,0,65,9,65,2,65,4,65,5,65,5,65,8,65,11,65,0,65,0,62,2,62,3,62,0,62,5,62,4,62,6,62,6,62,0,62,4,62,439,117,1532,160,0,490,1,62,2,62,0,62,0,62,14,1,62,62
TN,32,101,9,47,86,9,143,139,18666,142,13760,142,2430,139,304,142,97,139,5,139,3,139,1700,141,526,139,525,142,2368,139,2264,142,62,139,53,139,2149,142,0.737169184613736,142,13760,18666,0.179946682464455,139,2430,13504,0.132446721534856,139,2430,18347,0.255092143549952,139,526,2062,0.792540792540793,141,1700,2145,2022/01/03,,1,142,16,142,25,142,28,142,42,142,77,142,55,142,35,142,25,142,1,139,5,139,10,139,4,139,19,139,17,139,19,139,14,139,8,139,35,139,30,2,134,143,0,334,7,82,7,82,0,138,1,138,74,13,81,83
TX,13,95,484,15,93,484,233,587,67521,592,51459,592,10417,587,1857,592,565,587,85,587,196,587,6090,592,1842,587,1821,592,9929,587,9391,592,488,587,360,587,6773,592,0.762118452037144,592,51459,67521,0.204873539708138,587,10417,50846,0.155971132538779,587,10417,66788,0.278247734138973,587,1842,6620,0.899158423150746,592,6090,6773,2022/01/03,,13,592,186,591,193,590,201,591,244,591,323,591,335,591,263,591,99,592,7,587,53,587,63,587,62,587,79,587,102,587,85,587,82,587,32,587,89,587,102,121,229,10,0,21,1,144,13,144,0,144,0,144,113,12,144,144
UT,2,48,9,3,47,9,2,58,6217,59,4036,59,576,58,102,59,3,58,8,58,0,58,455,59,183,58,183,59,560,58,536,59,16,58,1,58,550,59,0.649187711114686,59,4036,6217,0.144832788534071,58,576,3977,0.093811074918567,58,576,6140,0.338888888888889,58,183,540,0.827272727272727,59,455,550,2022/01/03,,4,59,19,59,13,59,13,59,12,59,14,59,15,59,12,59,0,59,0,58,0,58,1,58,0,58,0,58,0,58,1,58,1,58,0,58,3,58,525,276,144,55,0,17,0,57,1,57,0,57,0,57,39,1,57,57
VA,21,65,20,22,64,20,108,103,17947,106,13674,106,3582,103,479,106,308,103,39,103,18,103,1505,106,560,103,549,106,3489,103,3177,106,93,103,67,103,1932,106,0.761910068535131,106,13674,17947,0.26503884572697,103,3582,13515,0.202041852332337,103,3582,17729,0.297713981924508,103,560,1881,0.778985507246377,106,1505,1932,2022/01/03,,4,106,32,106,44,106,37,106,69,106,107,106,94,106,83,106,9,106,1,103,13,103,28,103,33,103,41,103,68,103,60,103,64,103,0,103,42,103,752,2671,771,442,10,62,5,97,12,97,0,97,0,97,76,16,97,97
VI,2,0,0,2,0,0,0,2,168,2,92,2,18,2,7,2,0,2,1,2,1,2,7,2,3,2,3,2,16,2,16,2,2,2,2,2,20,2,0.547619047619048,2,92,168,0.195652173913044,2,18,92,0.107142857142857,2,18,168,0.15,2,3,20,0.35,2,7,20,2022/01/03,,0,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,5,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,146,17,76,0,0,30,0,2,0,2,0,2,0,2,0,0,2,2
