state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,22,183,6,27,178,6,38,205,29220,211,24806,211,3419,205,329,211,439,205,10,204,31,204,2934,211,702,205,677,211,3306,205,2844,211,113,205,50,205,3497,211,0.848939082819986,211,24806,29220,0.139278148932703,205,3419,24548,0.118521856692204,205,3419,28847,0.206957547169811,205,702,3392,0.839004861309694,211,2934,3497,2021/10/01,,2,209,7,208,24,208,32,207,54,208,57,208,63,208,76,208,15,206,1,202,20,202,24,201,26,202,79,202,98,201,89,202,87,202,15,198,35,205,4599,4540,3321,866,15,237,6,202,2,202,0,202,0,202,22,2,202,202
PR,0,9,56,0,9,56,5,64,9321,65,5494,65,133,64,5,65,7,64,0,64,2,64,439,65,44,64,35,65,117,64,109,65,16,64,1,64,652,65,0.58942173586525,65,5494,9321,0.024753396612693,64,133,5373,0.014564169951818,64,133,9132,0.070739549839228,64,44,622,0.673312883435583,65,439,652,2021/10/01,,0,65,0,65,0,65,1,65,1,65,2,65,1,65,0,65,0,65,0,64,0,64,1,64,0,64,0,64,0,64,3,64,3,64,0,64,6,64,0,32,1098,0,0,9,2,64,3,64,0,64,1,64,16,1,64,64
RI,6,6,2,6,6,2,2,13,2396,14,2024,14,90,13,2,14,2,13,0,13,0,13,135,14,16,13,14,14,89,13,80,14,1,13,0,13,162,14,0.84474123539232,14,2024,2396,0.045362903225806,13,90,1984,0.038494439692044,13,90,2338,0.103896103896104,13,16,154,0.833333333333333,14,135,162,2021/10/01,,0,14,1,14,0,14,0,14,0,14,0,14,1,14,0,14,0,14,0,13,0,13,0,13,0,13,0,13,0,13,1,13,1,13,0,13,0,13,12,0,3,0,0,3,0,5,0,5,0,5,0,5,0,0,5,5
SC,27,42,5,27,42,5,12,72,10540,74,8521,74,1555,72,116,74,48,72,3,72,4,72,1131,74,448,72,446,74,1533,72,1473,74,22,72,15,72,1375,74,0.808444022770398,74,8521,10540,0.184460260972716,72,1555,8430,0.149865073245952,72,1555,10376,0.335832083958021,72,448,1334,0.822545454545455,74,1131,1375,2021/10/01,,1,74,4,74,6,74,11,74,23,74,31,74,21,74,18,74,1,69,0,72,2,72,3,72,3,72,14,72,7,72,10,72,8,72,1,67,34,72,3214,2584,1321,1236,2,173,0,72,3,72,0,72,0,72,8,0,72,72
SD,1,60,3,1,60,3,32,61,2635,64,1671,64,220,61,27,64,14,61,0,61,1,61,166,64,66,61,66,64,217,61,195,64,3,61,2,61,245,64,0.63415559772296,64,1671,2635,0.134310134310134,61,220,1638,0.085669781931464,61,220,2568,0.282051282051282,61,66,234,0.677551020408163,64,166,245,2021/10/01,,0,64,2,64,3,64,2,64,3,64,4,64,11,64,2,64,0,64,0,61,2,61,0,61,4,61,2,61,1,61,3,61,0,61,2,61,2,61,761,276,501,222,2,132,0,61,1,61,0,61,0,61,2,1,61,61
TN,25,71,45,44,52,45,31,97,19980,141,13527,129,2151,97,180,97,76,97,7,97,1,97,1764,138,665,97,650,97,2114,97,2001,97,37,97,35,97,2418,141,0.712284766468327,129,13527,18991,0.173649794139017,97,2151,12387,0.126670985218774,97,2151,16981,0.29424778761062,97,665,2260,0.747141041931385,138,1764,2361,2021/10/01,,0,97,5,97,12,97,20,97,31,97,38,97,32,97,22,97,20,97,1,97,6,97,10,97,7,97,11,97,19,97,9,97,13,97,0,97,48,97,362,0,8,112,0,0,1,44,0,45,0,97,0,97,3,2,44,45
TX,26,77,403,26,77,403,65,501,62608,506,47751,506,8492,501,653,506,449,501,27,501,79,501,6646,506,2622,501,2572,506,8265,501,7662,506,227,501,167,501,7318,506,0.762698057756197,506,47751,62608,0.180128966570507,501,8492,47144,0.137368770119219,501,8492,61819,0.367845117845118,501,2622,7128,0.908171631593332,506,6646,7318,2021/10/01,,6,506,53,506,61,506,80,506,110,506,126,506,96,506,67,506,54,506,7,501,36,501,56,501,61,501,74,501,63,501,73,501,48,501,31,501,151,501,1440,576,647,370,0,55,5,139,8,139,0,139,1,139,57,5,139,139
UT,1,43,9,1,43,9,1,52,5575,53,3578,53,592,52,85,53,6,52,5,52,0,52,450,53,218,52,216,53,582,52,561,53,10,52,0,52,620,53,0.641793721973094,53,3578,5575,0.167848029486816,52,592,3527,0.10761679694601,52,592,5501,0.357377049180328,52,218,610,0.725806451612903,53,450,620,2021/10/01,,0,53,6,53,10,53,12,53,9,53,24,53,14,53,7,53,3,53,0,52,0,52,0,52,1,52,0,52,4,52,1,52,0,52,0,52,5,52,454,268,100,110,0,10,0,52,0,52,0,52,0,52,3,0,52,52
VA,19,62,20,21,60,20,45,98,17683,101,13335,101,1804,98,182,101,193,98,8,98,16,98,1472,101,410,98,398,101,1777,98,1589,101,27,98,14,98,1944,101,0.754114120907086,101,13335,17683,0.136728816128543,98,1804,13194,0.103440366972477,98,1804,17440,0.216816499206769,98,410,1891,0.757201646090535,101,1472,1944,2021/10/01,,0,101,15,101,14,101,18,101,39,101,33,101,36,101,22,101,5,101,1,98,11,98,15,98,17,98,31,98,38,98,43,98,36,98,1,98,14,98,1787,4061,540,780,0,91,4,93,4,93,0,93,0,93,23,9,93,93
VI,2,0,0,2,0,0,0,2,168,2,87,2,8,2,2,2,0,2,0,2,0,2,8,2,3,2,3,2,8,2,8,2,0,2,0,2,20,2,0.517857142857143,2,87,168,0.091954022988506,2,8,87,0.047619047619048,2,8,168,0.15,2,3,20,0.4,2,8,20,2021/10/01,,0,2,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,213,17,171,2,0,0,0,2,0,2,0,2,0,2,0,0,2,2
