state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,5,98,2,7,96,2,16,103,13968,105,9899,105,609,103,43,105,55,103,1,103,15,103,941,105,129,103,119,105,594,103,526,105,15,103,1,103,1316,105,0.7086912943871707,105,9899,13968,0.062092169657422515,103,609,9808,0.04403470715835141,103,609,13830,0.09976798143851508,103,129,1293,0.7150455927051672,105,941,1316,2021-02-15
WI,14,115,21,16,113,21,3,147,13892,150,8589,150,457,147,96,150,46,147,6,147,5,147,890,150,111,147,111,150,448,147,416,150,9,147,4,147,1609,150,0.6182695076302908,150,8589,13892,0.0542433234421365,147,457,8425,0.03353636163498936,147,457,13627,0.07129094412331406,147,111,1557,0.5531385954008701,150,890,1609,2021-02-15
WV,19,40,4,21,38,4,7,59,6207,63,4665,63,402,59,25,63,58,59,0,59,0,59,489,63,78,59,81,63,399,59,340,63,3,59,1,59,684,63,0.7515708071532141,63,4665,6207,0.08760078448463718,59,402,4589,0.06688851913477538,59,402,6010,0.12244897959183673,59,78,637,0.7149122807017544,63,489,684,2021-02-15
AK,1,23,0,1,23,0,0,24,1678,24,935,24,32,24,7,24,2,24,0,24,0,24,87,24,8,24,6,24,32,24,30,24,0,24,0,24,132,24,0.5572109654350417,24,935,1678,0.034224598930481284,24,32,935,0.01907032181168057,24,32,1678,0.06060606060606061,24,8,132,0.6590909090909091,24,87,132,2021-02-15
AL,29,74,14,35,67,15,15,113,15414,116,11527,116,1152,113,131,115,87,113,3,113,9,113,1371,116,309,113,295,115,1132,113,1007,115,20,113,18,113,1639,116,0.7478266510964059,116,11527,15414,0.10260076861202967,112,1148,11189,0.07671745522587543,112,1148,14964,0.19288389513108614,112,309,1602,0.8364856619890177,116,1371,1639,2021-02-15
AR,19,85,2,20,84,2,3,104,9136,106,6431,106,727,104,65,106,81,104,3,104,8,104,729,106,204,104,178,106,715,104,599,106,12,104,5,104,1001,106,0.7039185639229422,106,6431,9136,0.11327516360236833,104,727,6418,0.07993402968664101,104,727,9095,0.2073170731707317,104,204,984,0.7282717282717283,106,729,1001,2021-02-15
AZ,25,95,3,28,92,3,39,120,17419,123,12244,123,1725,120,191,123,179,120,5,120,5,120,1366,123,432,120,379,123,1698,120,1397,123,27,120,14,120,2262,123,0.7029106148458579,123,12244,17419,0.14335577162802293,120,1725,12033,0.10093622001170276,120,1725,17090,0.1977116704805492,120,432,2185,0.6038903625110522,123,1366,2262,2021-02-15
CA,109,292,13,129,273,12,39,406,64982,414,49588,414,7822,406,631,414,552,406,13,406,10,406,6245,414,2140,406,2086,414,7702,406,7152,414,120,406,100,406,7826,414,0.7631036286971776,414,49588,64982,0.15973697108315635,406,7822,48968,0.12213668941180145,406,7822,64043,0.28224742811922976,406,2140,7582,0.797981088678763,414,6245,7826,2021-02-15
CO,5,86,13,4,87,13,7,102,11739,104,7905,104,511,102,70,104,62,102,0,102,14,102,851,104,148,102,145,104,494,102,429,104,17,102,9,102,1357,104,0.6733963710707896,104,7905,11739,0.06535362578334826,102,511,7819,0.04393431347261628,102,511,11631,0.11178247734138973,102,148,1324,0.6271186440677966,104,851,1357,2021-02-15
CT,4,34,1,4,34,1,19,38,8159,39,6382,39,597,38,85,39,51,38,4,38,1,38,619,39,136,38,127,39,588,38,528,39,9,38,7,38,1070,39,0.7822037014339993,39,6382,8159,0.09450688618014881,38,597,6317,0.0739960337134358,38,597,8068,0.12964728312678742,38,136,1049,0.5785046728971963,39,619,1070,2021-02-15
DC,0,12,2,0,12,2,8,11,3460,14,2699,14,275,13,16,14,79,13,0,13,2,13,296,14,60,11,54,12,266,13,241,14,9,13,1,13,339,14,0.7800578034682081,14,2699,3460,0.1052833078101072,13,275,2612,0.08248350329934014,13,275,3334,0.20270270270270271,11,60,296,0.8731563421828908,14,296,339,2021-02-15
DE,1,13,1,1,13,1,2,14,3162,15,2297,15,204,14,24,15,17,14,0,14,1,14,160,15,19,14,20,15,202,14,194,15,2,14,1,14,198,15,0.7264389626818469,15,2297,3162,0.08943445857080227,14,204,2281,0.06517571884984026,14,204,3130,0.1,14,19,190,0.8080808080808081,15,160,198,2021-02-15
FL,11,242,15,24,229,15,90,262,58844,268,46980,268,4939,262,699,268,229,262,13,262,17,262,5247,268,1023,262,970,268,4884,262,4446,268,55,262,41,262,6437,268,0.7983821630072735,268,46980,58844,0.10672688376515331,262,4939,46277,0.08534351672656898,262,4939,57872,0.1641527599486521,262,1023,6232,0.8151312723318316,268,5247,6437,2021-02-15
GA,37,125,8,39,122,9,34,167,23171,170,18778,170,3039,167,464,170,183,167,17,167,33,167,2455,170,798,167,735,170,2987,167,2547,170,52,167,24,167,2756,170,0.8104095636787364,170,18778,23171,0.16363342666379496,167,3039,18572,0.13292800279940511,167,3039,22862,0.29555555555555557,167,798,2700,0.8907837445573294,170,2455,2756,2021-02-15
HI,2,24,0,3,23,0,0,26,2650,26,1894,26,58,26,2,26,11,26,0,26,2,26,144,26,14,26,14,26,54,26,41,26,4,26,0,26,220,26,0.7147169811320755,26,1894,2650,0.030623020063357972,26,58,1894,0.02188679245283019,26,58,2650,0.06363636363636363,26,14,220,0.6545454545454545,26,144,220,2021-02-15
IA,3,47,76,3,47,76,3,124,8060,126,5009,126,248,124,34,126,12,124,0,124,1,124,449,126,57,124,57,126,243,124,237,126,5,124,2,124,676,126,0.6214640198511167,126,5009,8060,0.050314465408805034,124,248,4929,0.031159693428822716,124,248,7959,0.0867579908675799,124,57,657,0.6642011834319527,126,449,676,2021-02-15
MT,9,57,1,10,56,1,3,66,3189,67,2035,67,79,66,13,67,19,66,0,66,9,66,129,67,20,66,20,67,76,66,73,67,3,66,2,66,221,67,0.6381310755722797,67,2035,3189,0.03910891089108911,66,79,2020,0.0249920911104081,66,79,3161,0.09302325581395349,66,20,215,0.583710407239819,67,129,221,2021-02-15
NC,4,123,4,6,121,4,54,127,24297,131,18466,131,1800,127,171,131,155,127,5,127,10,127,1952,131,411,127,418,131,1763,127,1657,131,37,127,26,127,2513,131,0.7600115240564679,131,18466,24297,0.09857072449482504,127,1800,18261,0.07501875468867217,127,1800,23994,0.16754993885038727,127,411,2453,0.7767608436132113,131,1952,2513,2021-02-15
ND,12,37,1,12,37,1,23,49,2419,50,1715,50,100,49,8,50,6,49,1,49,0,49,138,50,20,49,17,50,93,49,78,50,7,49,2,49,196,50,0.7089706490285241,50,1715,2419,0.05892751915144372,49,100,1697,0.041718815185648725,49,100,2397,0.10471204188481675,49,20,191,0.7040816326530612,50,138,196,2021-02-15
NE,8,92,1,13,87,1,1,100,4931,101,3219,101,194,100,18,101,16,100,0,100,1,100,367,101,71,100,69,101,191,100,182,101,3,100,2,100,577,101,0.6528087609004258,101,3219,4931,0.061025479710600815,100,194,3179,0.039991754277468566,100,194,4851,0.1265597147950089,100,71,561,0.6360485268630849,101,367,577,2021-02-15
NH,4,25,1,4,25,1,1,30,3125,30,2235,30,121,30,10,30,20,30,0,30,0,30,166,30,23,30,19,30,121,30,100,30,0,30,0,30,282,30,0.7152,30,2235,3125,0.05413870246085011,30,121,2235,0.03872,30,121,3125,0.08156028368794327,30,23,282,0.5886524822695035,30,166,282,2021-02-15
NJ,10,77,9,11,76,9,102,95,24306,96,17355,96,2255,95,192,96,116,95,3,95,6,95,1463,96,411,95,394,96,2239,95,2044,96,16,95,4,95,2978,96,0.7140212293260924,96,17355,24306,0.13024894587881938,95,2255,17313,0.0930587652690657,95,2255,24232,0.1387575962187711,95,411,2962,0.4912693082605776,96,1463,2978,2021-02-15
NM,18,35,1,18,35,1,2,52,4309,54,2794,50,299,52,26,54,17,53,1,51,1,53,312,50,89,52,89,53,292,52,273,53,7,52,4,52,467,54,0.6778262979136341,50,2794,4122,0.10632078918523931,49,291,2737,0.07201348747591522,52,299,4152,0.19910514541387025,52,89,447,0.6902654867256637,50,312,452,2021-02-15
NV,0,3,60,0,3,60,29,63,8841,63,6458,63,719,63,64,63,75,63,1,63,1,63,680,63,146,63,143,63,717,63,632,63,2,63,4,63,880,63,0.7304603551634431,63,6458,8841,0.11133477856921647,63,719,6458,0.08132564189571316,63,719,8841,0.16590909090909092,63,146,880,0.7727272727272727,63,680,880,2021-02-15
NY,5,188,13,7,186,13,300,197,53141,206,39926,206,7058,197,558,206,191,197,9,197,11,197,3812,206,1269,197,1229,206,6896,197,6332,206,162,197,50,197,5648,206,0.7513219547994957,206,39926,53141,0.17830436540016167,197,7058,39584,0.13446883097088858,197,7058,52488,0.22997462848858283,197,1269,5518,0.6749291784702549,206,3812,5648,2021-02-15
OH,12,211,10,29,194,10,41,230,32795,233,23145,233,1791,230,233,233,234,230,4,230,70,230,2843,233,430,230,386,233,1734,230,1481,233,57,230,23,230,4187,233,0.7057478274127154,233,23145,32795,0.07793394543318394,230,1791,22981,0.05505517813777627,230,1791,32531,0.10409101912369886,230,430,4131,0.6790064485311679,233,2843,4187,2021-02-15
OK,36,105,11,41,100,11,4,150,10908,152,7385,152,866,150,140,152,67,150,1,150,2,150,853,152,243,150,241,152,808,150,762,152,58,150,51,150,1061,152,0.677026035936927,152,7385,10908,0.11893970608432908,150,866,7281,0.08085901027077498,150,866,10710,0.24251497005988024,150,243,1002,0.8039585296889726,152,853,1061,2021-02-15
OR,3,55,7,2,56,7,11,63,7046,65,5217,65,295,63,39,65,57,63,2,63,34,63,558,65,64,63,50,65,277,63,214,65,18,63,8,63,817,65,0.7404200965086574,65,5217,7046,0.05767350928641251,63,295,5115,0.04281567489114659,63,295,6890,0.08020050125313283,63,64,798,0.6829865361077111,65,558,817,2021-02-15
PA,25,197,6,29,193,6,18,222,32736,228,25485,228,2445,222,210,228,373,222,1,221,22,221,2713,228,485,222,464,228,2395,222,2038,228,50,221,33,221,3649,228,0.7785007331378299,228,25485,32736,0.09685853503941687,222,2445,25243,0.07557726190844177,222,2445,32351,0.13692828910220214,222,485,3542,0.7434913674979446,228,2713,3649,2021-02-15
ID,4,40,8,4,40,8,1,51,3690,52,2194,52,144,51,13,52,3,51,0,51,0,51,193,52,41,51,39,52,139,51,128,52,5,51,4,51,306,52,0.5945799457994579,52,2194,3690,0.06663581675150393,51,144,2161,0.039462866538777744,51,144,3649,0.13666666666666666,51,41,300,0.630718954248366,52,193,306,2021-02-15
IL,10,171,23,11,170,23,72,199,32080,204,21905,204,1712,199,191,204,327,199,1,199,35,199,2188,204,364,199,313,204,1679,199,1330,204,33,199,10,199,3534,204,0.6828241895261845,204,21905,32080,0.07902511078286559,199,1712,21664,0.05397395882594029,199,1712,31719,0.10489913544668587,199,364,3470,0.619128466327108,204,2188,3534,2021-02-15
IN,14,149,2,17,146,2,5,163,18805,165,11858,165,944,163,103,165,130,163,3,163,4,163,1397,165,198,163,173,165,922,163,680,165,22,163,14,163,2208,165,0.630576974208987,165,11858,18805,0.08030625265844321,163,944,11755,0.05058678527410106,163,944,18661,0.09170912459471978,163,198,2159,0.6326992753623188,165,1397,2208,2021-02-15
KS,15,129,4,17,127,4,3,145,8821,148,5112,148,375,145,50,148,50,145,3,145,2,145,600,148,99,145,96,148,367,145,318,148,8,145,3,145,845,148,0.5795261308241696,148,5112,8821,0.07396449704142012,145,375,5070,0.04293565376688802,145,375,8734,0.12029161603888214,145,99,823,0.7100591715976331,148,600,845,2021-02-15
KY,1,25,93,4,113,2,9,117,14470,119,8484,119,1001,117,250,119,84,117,1,117,6,117,1179,119,247,117,246,119,991,117,903,119,10,117,3,117,1837,119,0.5863165169315826,119,8484,14470,0.11970820377900024,117,1001,8362,0.07006859862802745,117,1001,14286,0.13806595863610957,117,247,1789,0.6418072945019053,119,1179,1837,2021-02-15
LA,43,174,7,45,172,7,1,217,13943,224,9225,224,723,223,81,218,12,218,5,218,2,218,1268,224,213,223,205,223,715,223,808,223,8,223,5,223,1823,224,0.6616223194434483,224,9225,13943,0.0783739837398374,223,723,9225,0.051853976905974326,223,723,13943,0.11684037301151948,223,213,1823,0.6955567745474492,224,1268,1823,2021-02-15
MA,10,91,1,10,91,1,62,101,19523,102,15729,102,948,101,106,102,96,101,1,101,7,101,1106,102,256,101,245,102,929,101,799,102,19,101,13,101,1464,102,0.8056651129437075,102,15729,19523,0.060644831115660186,101,948,15632,0.0488836178002372,101,948,19393,0.1780250347705146,101,256,1438,0.755464480874317,102,1106,1464,2021-02-15
MD,1,58,1,1,58,1,16,59,11850,60,9475,60,1293,59,114,60,246,59,0,59,7,59,1005,60,302,59,267,60,1283,59,1022,60,10,59,7,59,1345,60,0.79957805907173,60,9475,11850,0.13733404142326075,59,1293,9415,0.11018321261184491,59,1293,11735,0.23124042879019907,59,302,1306,0.7472118959107806,60,1005,1345,2021-02-15
ME,2,29,8,2,29,8,1,38,3318,39,2439,39,99,38,6,39,16,38,0,38,2,38,235,39,30,38,28,39,98,38,86,39,1,38,0,38,341,39,0.7350813743218807,39,2439,3318,0.04125,38,99,2400,0.030201342281879196,38,99,3278,0.09063444108761329,38,30,331,0.6891495601173021,39,235,341,2021-02-15
MI,3,158,3,4,157,3,7,161,23371,164,17191,164,854,161,102,164,68,161,2,161,7,160,1944,164,215,161,204,164,835,161,732,164,19,161,13,161,2662,164,0.7355697231611826,164,17191,23371,0.049906498363721366,161,854,17112,0.036731182795698925,161,854,23250,0.08134695421869088,161,215,2643,0.7302779864763336,164,1944,2662,2021-02-15
MN,19,107,14,21,105,14,10,139,10008,140,7478,140,367,139,55,140,32,139,0,139,2,139,659,140,64,139,52,140,356,139,276,140,11,139,9,139,900,140,0.7472022382094324,140,7478,10008,0.049918389553862894,139,367,7352,0.03733089207608585,139,367,9831,0.07407407407407407,139,64,864,0.7322222222222222,140,659,900,2021-02-15
MO,25,95,19,27,93,19,18,135,17165,139,13148,139,1209,135,102,139,181,135,1,135,15,135,1407,139,293,135,246,139,1168,135,840,139,41,135,20,135,1802,139,0.7659772793475095,139,13148,17165,0.09345288706809925,135,1209,12937,0.07158505536147788,135,1209,16889,0.16868163500287853,135,293,1737,0.7807991120976693,139,1407,1802,2021-02-15
MS,13,89,2,16,86,2,1,102,8318,104,5370,104,574,102,41,104,16,102,0,102,5,102,637,104,177,102,131,104,563,102,491,104,11,102,4,102,811,104,0.6455878817023323,104,5370,8318,0.10777318813368382,102,574,5326,0.06972789115646258,102,574,8232,0.22547770700636943,102,177,785,0.7854500616522812,104,637,811,2021-02-15
WY,2,27,2,4,25,2,4,29,1736,31,779,31,41,29,7,31,9,29,0,29,0,29,53,31,12,29,11,31,41,29,35,31,0,29,0,29,138,31,0.44873271889400923,31,779,1736,0.053315994798439535,29,41,769,0.024231678486997636,29,41,1692,0.09448818897637795,29,12,127,0.38405797101449274,31,53,138,2021-02-15
