state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
VT,0,35,750,34,1179,34,2,35,32,34,0,35,0,35,2,35,1,35,0,35,0,35,63,34,1.572,34,1179,750,0.0016963528413910093,34,2,1179,0.0026666666666666666,34,2,750,0.0,34,0,63,0.5079365079365079,34,32,63,2020-09-11
WA,3,91,10031,82,8659,96,383,96,852,77,93,78,73,76,372,89,249,84,10,89,1,84,916,63,0.6020336955438141,82,6039,10031,0.04460750058234335,95,383,8586,0.028821048403293834,81,287,9958,0.06550218340611354,58,60,916,0.6524590163934426,58,597,915,2020-09-11
WI,0,132,12565,131,7576,130,584,133,776,123,133,128,108,128,574,131,371,130,8,131,1,130,1470,126,0.6053747100695833,129,7569,12503,0.07523759239704329,130,570,7576,0.04520493434142459,131,568,12565,0.09047619047619047,126,133,1470,0.5304585900068446,122,775,1461,2020-09-11
AK,0,20,1144,18,911,24,51,24,64,16,17,20,12,20,49,22,37,21,2,22,0,21,46,10,0.45367132867132864,18,519,1144,0.05598243688254665,24,51,911,0.027972027972027972,18,32,1144,0.13636363636363635,8,6,44,0.5227272727272727,9,23,44,2020-09-11
AL,8,108,14870,111,10310,111,965,108,1223,111,316,108,286,108,951,108,800,108,14,108,8,108,1457,111,0.6933422999327505,111,10310,14870,0.09483521888834236,107,964,10165,0.06551138294257561,107,964,14715,0.21688400823610157,107,316,1457,0.8393960192175703,111,1223,1457,2020-09-11
AR,3,94,8917,95,6106,99,512,99,694,85,187,81,166,79,503,94,366,92,9,94,5,92,933,77,0.6724234608052035,95,5996,8917,0.08385194890271863,99,512,6106,0.05652125154199843,95,504,8917,0.1939978563772776,74,181,933,0.7175080558539205,76,668,931,2020-09-11
AZ,2,80,11950,81,9137,90,556,92,764,67,126,72,104,72,509,80,281,88,10,80,5,79,1369,59,0.6411715481171548,80,7662,11950,0.06008536718835504,90,549,9137,0.04276150627615063,81,511,11950,0.07896678966789668,56,107,1355,0.4579985390796202,59,627,1369,2020-09-11
CA,35,384,62113,386,42446,387,3840,386,4741,366,1044,370,915,367,3707,378,2872,377,58,378,31,377,7093,366,0.6810651554425,386,42303,62113,0.09065797861038317,386,3840,42357,0.06192349867767529,385,3840,62012,0.1471873678274355,364,1044,7093,0.6684054701818695,364,4741,7093,2020-09-11
CO,5,95,10991,97,6806,99,294,99,704,78,75,79,48,77,272,87,147,84,16,87,8,84,1206,72,0.6169593303612046,97,6781,10991,0.04319717895974141,99,294,6806,0.02674915840232918,97,294,10991,0.061872909698996656,69,74,1196,0.5779436152570481,71,697,1206,2020-09-11
CT,5,29,8049,29,5709,29,164,30,489,28,32,28,20,28,164,29,71,29,0,29,0,29,1047,28,0.7092806559821095,29,5709,8049,0.028726572079173236,29,164,5709,0.020375201888433347,29,164,8049,0.030563514804202482,27,32,1047,0.4670487106017192,28,489,1047,2020-09-11
DC,7,13,3464,13,2669,13,134,13,237,11,21,11,21,11,119,13,92,13,15,13,4,13,341,11,0.7704965357967667,13,2669,3464,0.0502060696890221,13,134,2669,0.03868360277136259,13,134,3464,0.06158357771260997,11,21,341,0.6950146627565983,11,237,341,2020-09-11
DE,0,12,2579,12,1985,13,97,13,103,8,21,8,18,8,94,10,74,9,3,10,1,9,144,7,0.7347809228383094,12,1895,2579,0.048866498740554154,13,97,1985,0.03761147731678945,12,97,2579,0.14583333333333334,7,21,144,0.7152777777777778,7,103,144,2020-09-11
FL,70,253,83921,255,44674,255,3803,255,4494,253,884,255,753,255,3006,255,2863,255,797,250,45,253,5983,253,0.5323339807676267,255,44674,83921,0.08512781483637015,255,3803,44674,0.045316428545894356,255,3803,83921,0.14658198228313554,253,877,5983,0.7511281965569112,253,4494,5983,2020-09-11
GA,14,130,17869,133,14033,136,2329,144,1583,106,568,114,481,114,1951,129,1425,129,68,129,12,129,1896,100,0.7753346080305927,132,13787,17782,0.1576284472315257,136,2212,14033,0.12160725278415133,133,2173,17869,0.2624602332979852,93,495,1886,0.8117088607594937,96,1539,1896,2020-09-11
HI,1,17,1750,16,1891,25,224,23,123,15,49,15,48,15,221,20,206,20,3,20,1,20,97,13,0.7531428571428571,16,1318,1750,0.1304044630404463,19,187,1434,0.09657142857142857,16,169,1750,0.29896907216494845,13,29,97,0.711340206185567,13,69,97,2020-09-11
IA,1,122,8176,122,4826,122,323,122,451,122,81,121,73,121,314,122,274,122,9,122,4,122,691,122,0.5902641878669276,122,4826,8176,0.06692913385826772,122,323,4826,0.03950587084148728,122,323,8176,0.11722141823444283,121,81,691,0.6526772793053546,122,451,691,2020-09-11
MS,8,89,7718,95,4946,98,605,99,476,67,153,70,147,68,543,95,478,93,0,95,0,93,544,64,0.634620367970977,95,4898,7718,0.12232106752931662,98,605,4946,0.07825861622181912,95,604,7718,0.24953789279112754,62,135,541,0.8788461538461538,63,457,520,2020-09-11
MT,302,63,2503,60,1921,64,108,64,114,56,20,58,20,56,105,60,92,56,0,60,0,56,152,54,0.7067518977227327,60,1769,2503,0.05622071837584591,64,108,1921,0.04234918098282062,60,106,2503,0.12666666666666668,53,19,150,0.64,53,96,150,2020-09-11
NC,12,121,22150,121,16491,122,1252,122,1817,116,356,117,309,116,1214,119,764,117,37,119,10,117,2357,116,0.7337697516930023,121,16253,22150,0.076044703595724,121,1252,16464,0.05659268634452832,120,1252,22123,0.15103945693678406,116,356,2357,0.7708952057700467,116,1817,2357,2020-09-11
ND,1,47,2054,47,1410,47,124,47,57,44,16,47,16,46,124,47,105,47,0,47,0,47,139,44,0.6864654333008764,47,1410,2054,0.08794326241134752,47,124,1410,0.06037000973709834,47,124,2054,0.050359712230215826,44,7,139,0.41007194244604317,44,57,139,2020-09-11
NE,3,75,4546,82,2607,83,213,83,328,59,64,55,53,55,172,70,139,64,12,71,12,65,628,61,0.5732512098548174,82,2606,4546,0.0748847926267281,80,195,2604,0.04311297811187265,79,195,4523,0.1024,52,64,625,0.5248,57,328,625,2020-09-11
NH,1,30,3268,30,2118,30,32,30,133,28,6,29,1,29,32,29,8,29,0,29,0,29,279,29,0.6481028151774786,30,2118,3268,0.015108593012275733,30,32,2118,0.009791921664626682,30,32,3268,0.021505376344086023,29,6,279,0.4767025089605735,28,133,279,2020-09-11
NJ,52,72,19512,76,14284,78,625,78,1086,74,67,74,43,74,572,76,264,76,10,76,8,76,2020,73,0.7071033210332104,76,13797,19512,0.04375525063007561,78,625,14284,0.02982779827798278,76,582,19512,0.032673267326732675,73,66,2020,0.5351485148514852,73,1081,2020,2020-09-11
NM,2,47,3481,47,2128,47,95,48,260,44,25,44,25,44,91,45,53,45,3,45,0,45,384,44,0.6178436501017146,46,2126,3441,0.044172932330827065,47,94,2128,0.02700373455903476,47,94,3481,0.06613756613756613,43,25,378,0.6772486772486772,43,256,378,2020-09-11
NV,18,60,8402,61,5671,61,536,61,610,58,164,57,146,57,533,59,431,58,3,59,1,58,847,58,0.6749583432516068,61,5671,8402,0.09451595838476459,61,536,5671,0.06379433468221853,61,536,8402,0.1936245572609209,57,164,847,0.7201889020070839,58,610,847,2020-09-11
NY,29,143,45796,155,35913,158,1573,166,2842,132,234,133,142,128,1450,151,638,142,82,151,14,142,7927,125,0.6926717055537299,154,31617,45645,0.04146130927519283,158,1489,35913,0.02936937723818674,155,1345,45796,0.022893772893772892,116,175,7644,0.3559694735480533,121,2752,7731,2020-09-11
OH,25,107,30543,207,20503,207,1259,206,2464,191,344,190,233,190,1159,196,693,194,28,196,3,194,3849,191,0.671283109059359,207,20503,30543,0.06170056358735604,206,1259,20405,0.04136684737966157,206,1259,30435,0.08965337503257753,188,344,3837,0.6401662769550532,191,2464,3849,2020-09-11
OK,4,134,9354,132,5662,132,607,135,711,130,202,133,196,133,596,135,484,135,11,135,9,135,1070,130,0.6053025443660466,132,5662,9354,0.09448957965383256,132,535,5662,0.057194782980543084,132,535,9354,0.18317757009345795,130,196,1070,0.6663542642924086,127,711,1067,2020-09-11
OR,0,50,7536,58,4356,59,179,61,451,51,47,50,31,50,174,53,99,53,3,53,1,53,687,47,0.5757696390658175,58,4339,7536,0.04109274563820019,59,179,4356,0.023487261146496817,58,177,7536,0.06695778748180495,46,46,687,0.6448326055312955,47,443,687,2020-09-11
ID,2,47,3880,47,1931,48,141,49,196,43,56,48,55,48,140,48,125,48,1,48,1,48,300,46,0.457157649495211,46,1766,3863,0.07301916105644744,48,141,1931,0.03634020618556701,47,141,3880,0.18666666666666668,46,56,300,0.6577181208053692,42,196,298,2020-09-11
IL,14,174,29571,183,18352,189,1699,192,1844,148,388,151,249,150,1565,174,801,169,34,174,12,169,3335,132,0.6002840620878563,183,17751,29571,0.09154315605928509,189,1680,18352,0.05461431808190457,183,1615,29571,0.11254890159494432,129,374,3323,0.5195158850226929,129,1717,3305,2020-09-11
IN,0,143,17323,144,10555,145,812,145,1342,134,165,135,163,135,800,138,467,137,12,138,3,137,2293,134,0.6065346648963805,144,10507,17323,0.07693036475603979,145,812,10555,0.04687409801997344,144,812,17323,0.07195813344962931,134,165,2293,0.5852594853903184,134,1342,2293,2020-09-11
KS,4,130,7589,129,4444,138,291,140,482,84,75,95,69,91,241,117,173,109,3,117,1,109,646,79,0.553486529318542,128,4191,7572,0.06365082973403047,137,280,4399,0.032873806998939555,128,248,7544,0.08682170542635659,73,56,645,0.7440381558028617,76,468,629,2020-09-11
KY,5,110,13385,110,8700,111,560,110,1047,101,524,104,127,103,552,107,402,106,6,107,1,106,1542,107,0.6456481135599552,110,8642,13385,0.064464141821112,110,560,8687,0.04188794973446032,109,560,13369,0.34159061277705344,104,524,1534,0.6789883268482491,101,1047,1542,2020-09-11
LA,10,184,13831,177,8811,177,615,211,1252,88,249,209,231,209,599,210,1057,210,16,210,5,210,1999,87,0.637047212782879,177,8811,13831,0.06956819739547636,174,609,8754,0.04439746300211417,174,609,13717,0.1212733703890854,85,240,1979,0.6263131565782891,87,1252,1999,2020-09-11
MA,3,84,18671,85,12782,85,285,85,868,78,47,77,32,77,282,81,140,81,3,81,1,81,1850,78,0.6845910770713941,85,12782,18671,0.02229698012830543,85,285,12782,0.015264313641476086,85,285,18671,0.025405405405405406,77,47,1850,0.46918918918918917,78,868,1850,2020-09-11
MD,0,49,10875,53,8380,53,753,51,921,51,139,51,101,51,697,52,392,52,7,52,3,52,1303,50,0.7705747126436782,53,8380,10875,0.09030942672103622,51,753,8338,0.06957405525270258,51,753,10823,0.10667689946277821,50,139,1303,0.70376055257099,50,917,1303,2020-09-11
ME,0,32,2955,33,1967,34,22,34,186,31,8,30,7,29,22,31,10,30,0,31,0,30,274,30,0.6636209813874788,33,1961,2955,0.011184544992374174,34,22,1967,0.007445008460236886,33,22,2955,0.02962962962962963,28,8,270,0.6788321167883211,30,186,274,2020-09-11
MI,5,128,23614,149,17200,150,630,150,1638,129,138,147,127,147,613,149,401,149,12,149,4,149,2208,127,0.7206741763360718,149,17018,23614,0.03662790697674419,150,630,17200,0.02667908867620903,149,630,23614,0.04755434782608696,127,105,2208,0.7418478260869565,127,1638,2208,2020-09-11
MN,1,129,10891,129,7105,129,402,129,639,129,108,129,86,129,394,129,262,129,8,129,2,129,975,129,0.6523735194197043,129,7105,10891,0.056579873328641804,129,402,7105,0.03691121109172711,129,402,10891,0.11076923076923077,129,108,975,0.6553846153846153,129,639,975,2020-09-11
MO,8,123,19003,125,11998,129,972,136,1434,126,315,124,282,123,946,131,765,130,26,131,14,130,2234,124,0.6010629900542019,125,11422,19003,0.07526254375729288,129,903,11998,0.04715044992895859,125,896,19003,0.13652641002685764,119,305,2234,0.640107430617726,123,1430,2234,2020-09-11
WV,3,60,6539,59,4180,59,215,60,470,59,67,60,59,60,213,60,157,60,2,60,1,60,642,59,0.6392414742315339,59,4180,6539,0.05143540669856459,59,215,4180,0.032879645205688944,59,215,6539,0.1043613707165109,59,67,642,0.7320872274143302,59,470,642,2020-09-11
WY,3,27,1551,27,546,27,28,27,44,27,6,27,4,27,27,27,12,27,1,27,0,27,119,27,0.3520309477756286,27,546,1551,0.05128205128205128,27,28,546,0.018052869116698903,27,28,1551,0.05042016806722689,27,6,119,0.3697478991596639,27,44,119,2020-09-11
