state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,6,70,127,42,155,6,10,197,28786,203,22609,203,923,197,59,203,272,197,2,197,18,197,2466,203,117,197,103,203,867,197,673,203,56,197,26,197,3396,203,0.785416521920378,203,22609,28786,0.041251396648045,197,923,22375,0.032452007594403,197,923,28442,0.035476046088539,197,117,3298,0.726148409893993,203,2466,3396,2022/03/10,,0,202,2,195,2,194,2,194,9,194,16,194,12,194,15,194,1,200,1,193,12,188,21,187,11,189,41,188,62,188,58,188,62,188,4,194,11,183,5072,0,3420,19,0,18,9,196,17,196,0,48,0,48,68,2,48,196
PR,0,9,57,7,18,41,1,65,8451,66,5255,66,46,65,6,66,3,65,1,65,2,65,442,66,9,65,5,66,42,65,20,66,4,65,1,65,635,66,0.621819902970063,66,5255,8451,0.008945935433683,65,46,5142,0.005563618771166,65,46,8268,0.014851485148515,65,9,606,0.696062992125984,66,442,635,2022/03/10,,0,65,0,65,0,65,1,65,1,65,3,65,1,65,0,65,0,66,0,64,0,63,0,63,0,63,1,63,0,63,0,63,2,63,0,65,0,4,47,0,95,0,0,0,1,64,2,64,0,5,0,5,10,0,5,64
RI,1,0,13,5,7,2,4,13,2248,14,1877,14,48,13,1,14,6,13,0,13,0,13,103,14,4,13,4,14,47,13,34,14,1,13,0,13,128,14,0.834964412811388,14,1877,2248,0.025572722429409,13,48,1877,0.02135231316726,13,48,2248,0.03125,13,4,128,0.8046875,14,103,128,2022/03/10,,0,14,1,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,1,13,0,13,0,13,1,13,0,13,1,13,2,13,1,13,0,13,0,1,7,0,0,0,0,0,0,13,0,13,0,1,0,1,2,0,1,13
SC,20,51,5,21,50,5,12,74,10635,76,7346,76,250,74,23,76,16,74,0,73,4,73,831,76,53,74,50,76,246,74,224,76,4,74,3,74,1317,76,0.690738128819934,76,7346,10635,0.03443051921223,74,250,7261,0.023905144387072,74,250,10458,0.04153605015674,74,53,1276,0.630979498861048,76,831,1317,2022/03/10,,0,74,1,70,3,71,1,70,2,70,2,70,8,70,6,70,0,71,0,73,0,68,4,68,0,68,3,68,2,67,5,68,2,68,0,69,2,54,1605,1595,1719,0,0,0,2,74,6,74,0,48,0,48,37,0,48,74
SD,0,54,10,1,53,10,12,61,2224,64,1265,64,77,61,2,64,8,61,0,61,1,61,121,64,17,61,17,64,76,61,62,64,1,61,1,61,245,64,0.568794964028777,64,1265,2224,0.062146892655367,61,77,1239,0.035631652012957,61,77,2161,0.072033898305085,61,17,236,0.493877551020408,64,121,245,2022/03/10,,0,63,0,48,0,48,0,48,1,48,1,49,0,48,0,48,0,64,0,61,0,46,0,46,3,46,1,46,2,46,1,46,1,46,0,61,1,9,458,2,1101,33,0,73,2,61,2,61,0,6,0,6,12,0,6,61
TN,3,37,82,23,26,73,286,119,17004,122,11725,122,610,119,32,122,27,119,0,119,2,119,1399,121,128,119,122,122,585,119,524,122,25,119,24,119,2069,122,0.689543636791343,122,11725,17004,0.052946792813124,119,610,11521,0.03657512891234,119,610,16678,0.064646464646465,119,128,1980,0.684442270058708,121,1399,2044,2022/03/10,,0,122,0,122,2,122,0,121,6,122,8,122,5,122,8,122,3,122,0,119,2,119,3,118,3,119,3,119,5,119,3,119,4,119,4,119,6,47,7,0,86,0,0,0,1,119,4,119,0,47,0,47,26,3,47,119
TX,6,56,440,9,53,440,82,497,59589,502,42380,502,2118,497,166,502,232,497,15,497,56,497,4910,502,470,497,426,502,2020,497,1659,502,98,497,67,497,6085,502,0.711205088187417,502,42380,59589,0.0506444130939,497,2118,41821,0.035994085957548,497,2118,58843,0.079231287929872,497,470,5932,0.806902218570255,502,4910,6085,2022/03/10,,2,500,10,494,14,494,23,495,30,495,32,495,22,495,27,495,6,502,2,494,18,489,23,489,25,491,32,491,56,490,39,490,33,490,4,497,16,481,38,1,79,0,0,0,31,497,78,497,0,79,0,79,264,2,79,497
UT,0,41,9,2,39,9,0,49,5360,50,3340,50,187,49,21,50,1,49,2,49,0,49,294,50,38,49,34,50,166,49,156,50,21,49,0,49,421,50,0.623134328358209,50,3340,5360,0.056804374240583,49,187,3292,0.035356400075629,49,187,5289,0.092457420924574,49,38,411,0.69833729216152,50,294,421,2022/03/10,,2,50,3,49,3,49,1,49,3,49,2,49,4,49,3,49,0,50,0,49,0,48,0,48,1,48,0,48,0,48,0,48,0,48,0,49,2,41,436,0,193,0,0,0,0,49,2,49,0,40,0,40,46,2,40,49
VA,11,68,22,18,64,19,38,98,17129,101,11782,101,530,98,34,101,107,98,3,98,7,98,1206,101,113,98,114,101,517,98,448,101,13,98,8,98,1913,101,0.687839336797244,101,11782,17129,0.045513095749249,98,530,11645,0.031323877068558,98,530,16920,0.060687432867884,98,113,1862,0.630423418714062,101,1206,1913,2022/03/10,,0,99,2,96,4,97,3,96,4,97,8,96,4,96,8,98,1,101,1,96,7,93,12,93,6,93,9,93,17,93,28,93,27,95,0,98,14,68,999,1428,732,96,0,133,3,98,5,98,0,68,0,68,37,3,68,98
VI,0,2,0,2,0,0,0,2,168,2,110,2,3,2,0,2,0,2,0,2,0,2,10,2,3,2,3,2,3,2,3,2,0,2,0,2,20,2,0.654761904761905,2,110,168,0.027272727272727,2,3,110,0.017857142857143,2,3,168,0.15,2,3,20,0.5,2,10,20,2022/03/10,,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,0,2,,0,,0,,0,,0,,0,,0,,0,0,2,,0,146,,126,0,,30,0,2,0,2,,0,,0,0,,0,2
