state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-04,"488,826","486,990","490,662",66.79,66.24,67.35,"713,312","711,527","715,097"
CW,2020-09-05,"471,927","470,090","473,764",64.53,63.92,65.13,"712,972","710,919","715,024"
CW,2020-09-06,"456,270","454,393","458,148",62.76,62.06,63.47,"708,819","706,342","711,296"
CW,2020-09-07,"452,690","451,123","454,257",62.20,61.67,62.72,"709,781","707,726","711,837"
CW,2020-09-08,"462,389","461,109","463,669",63.38,63.03,63.74,"711,193","709,383","713,003"
CW,2020-09-09,"491,405","490,113","492,697",66.95,66.57,67.33,"715,558","713,666","717,449"
CW,2020-09-10,"501,512","500,273","502,751",68.25,67.91,68.59,"716,630","714,837","718,422"
CW,2020-09-11,"502,314","501,063","503,565",68.23,67.77,68.69,"717,694","715,900","719,488"
CW,2020-09-12,"484,637","483,230","486,044",66.04,65.48,66.60,"715,301","713,304","717,297"
CW,2020-09-13,"469,222","467,346","471,098",64.51,63.77,65.25,"709,218","707,082","711,355"
CW,2020-09-14,"473,721","472,468","474,974",64.82,64.32,65.32,"713,526","711,669","715,382"
CW,2020-09-15,"495,962","494,665","497,259",67.97,67.48,68.46,"712,480","710,751","714,209"
CW,2020-09-16,"502,738","501,562","503,913",68.86,68.38,69.33,"713,005","711,190","714,819"
CW,2020-09-17,"504,709","503,522","505,896",68.89,68.44,69.35,"714,590","712,879","716,302"
CW,2020-09-18,"501,201","500,120","502,281",68.32,67.93,68.72,"715,419","713,853","716,985"
CW,2020-09-19,"483,071","481,674","484,467",66.10,65.53,66.67,"713,395","711,529","715,261"
CW,2020-09-20,"466,400","464,933","467,866",64.03,63.43,64.64,"710,942","708,973","712,912"
CW,2020-09-21,"469,466","468,398","470,534",64.35,63.95,64.76,"711,261","709,801","712,721"
CW,2020-09-22,"496,389","495,375","497,404",67.58,67.18,67.99,"716,271","714,720","717,822"
CW,2020-09-23,"508,294","507,404","509,184",68.95,68.60,69.30,"718,891","717,569","720,212"
CW,2020-09-24,"508,793","507,870","509,715",68.97,68.61,69.33,"719,621","718,388","720,854"
CW,2020-09-25,"506,186","505,204","507,168",68.59,68.19,68.99,"719,890","718,553","721,227"
CW,2020-09-26,"488,842","487,675","490,008",66.50,66.00,67.00,"716,929","715,521","718,336"
CW,2020-09-27,"474,494","473,374","475,614",64.75,64.24,65.27,"714,982","713,426","716,538"
CW,2020-09-28,"477,357","476,338","478,376",65.17,64.72,65.63,"715,084","713,792","716,376"
CW,2020-09-29,"501,790","500,773","502,806",68.34,67.91,68.77,"718,196","716,860","719,531"
CW,2020-09-30,"511,322","510,444","512,201",69.48,69.13,69.83,"719,732","718,629","720,835"
CW,2020-10-01,"510,514","509,487","511,540",69.34,68.88,69.80,"719,971","718,449","721,494"
CW,2020-10-02,"504,207","501,828","506,586",68.58,68.20,68.97,"718,649","717,428","719,869"
CW,2020-10-03,"487,418","484,868","489,968",66.21,65.10,67.33,"718,363","715,157","721,569"
CW,2020-10-04,"472,808","469,330","476,286",64.56,63.00,66.13,"714,759","710,210","719,308"
AK,2020-09-04,905,901,909,44.98,43.31,46.66,"1,176",778,"1,574"
AL,2020-09-04,"10,048","10,045","10,051",71.53,71.38,71.68,"14,048","14,036","14,060"
DC,2020-09-04,"2,224","2,224","2,224",79.66,79.66,79.66,"2,792","2,792","2,792"
DE,2020-09-04,"1,540","1,423","1,657",71.30,71.30,71.30,"2,160","2,041","2,279"
ID,2020-09-04,"1,744","1,730","1,758",48.66,46.38,50.94,"3,584","3,533","3,635"
NH,2020-09-04,"1,880","1,880","1,880",64.96,64.96,64.96,"2,894","2,894","2,894"
AK,2020-09-05,835,835,835,43.31,43.31,43.31,"1,166",768,"1,564"
AL,2020-09-05,"9,300","9,275","9,324",64.95,64.35,65.54,"14,319","14,282","14,356"
DC,2020-09-05,"1,937","1,937","1,937",75.96,75.96,75.96,"2,550","2,550","2,550"
DE,2020-09-05,"1,497","1,380","1,614",70.15,70.15,70.15,"2,134","2,015","2,253"
ID,2020-09-05,"1,670","1,650","1,690",46.66,44.04,49.28,"3,579","3,525","3,633"
NH,2020-09-05,"1,805","1,805","1,805",62.37,62.37,62.37,"2,894","2,894","2,894"
AK,2020-09-06,827,827,827,42.76,42.76,42.76,"1,167",769,"1,565"
AL,2020-09-06,"8,888","8,864","8,912",63.23,62.62,63.84,"14,056","14,019","14,093"
DC,2020-09-06,"1,912","1,912","1,912",75.99,75.99,75.99,"2,516","2,516","2,516"
DE,2020-09-06,"1,436","1,319","1,553",67.61,67.61,67.61,"2,124","2,005","2,243"
ID,2020-09-06,"1,586","1,523","1,649",44.67,38.11,51.23,"3,551","3,449","3,653"
NH,2020-09-06,"1,732","1,726","1,737",59.83,58.94,60.72,"2,894","2,880","2,908"
AK,2020-09-07,830,828,831,43.23,43.23,43.23,"1,167",769,"1,565"
AL,2020-09-07,"8,957","8,929","8,985",63.94,63.24,64.63,"14,009","13,967","14,051"
DC,2020-09-07,"1,904","1,904","1,904",75.08,75.08,75.08,"2,536","2,536","2,536"
DE,2020-09-07,"1,435","1,318","1,552",67.34,67.34,67.34,"2,131","2,012","2,250"
ID,2020-09-07,"1,550","1,521","1,578",43.82,40.72,46.92,"3,536","3,485","3,587"
NH,2020-09-07,"1,732","1,732","1,732",59.85,59.85,59.85,"2,894","2,894","2,894"
AK,2020-09-08,868,864,871,42.69,41.03,44.35,"1,177",779,"1,575"
AL,2020-09-08,"9,287","9,264","9,310",66.23,65.62,66.83,"14,023","13,985","14,061"
DC,2020-09-08,"2,199","2,199","2,199",78.48,78.48,78.48,"2,802","2,802","2,802"
DE,2020-09-08,"1,455","1,338","1,572",69.15,69.15,69.15,"2,104","1,985","2,223"
ID,2020-09-08,"1,564","1,554","1,574",44.11,42.18,46.05,"3,546","3,499","3,593"
NH,2020-09-08,"1,733","1,733","1,733",59.88,59.88,59.88,"2,894","2,894","2,894"
AK,2020-09-09,936,936,936,47.32,47.32,47.32,"1,177",779,"1,575"
AL,2020-09-09,"9,944","9,921","9,967",71.12,70.52,71.71,"13,983","13,946","14,020"
DC,2020-09-09,"2,291","2,291","2,291",80.44,80.44,80.44,"2,848","2,848","2,848"
DE,2020-09-09,"1,569","1,452","1,686",72.71,72.71,72.71,"2,158","2,039","2,277"
ID,2020-09-09,"1,722","1,715","1,729",48.56,46.85,50.27,"3,546","3,505","3,587"
NH,2020-09-09,"1,850","1,850","1,850",63.36,63.36,63.36,"2,920","2,920","2,920"
AK,2020-09-10,963,963,963,48.94,48.94,48.94,"1,177",795,"1,559"
AL,2020-09-10,"10,032","10,019","10,044",71.99,71.71,72.28,"13,934","13,918","13,950"
DC,2020-09-10,"2,347","2,347","2,347",82.82,82.82,82.82,"2,834","2,834","2,834"
DE,2020-09-10,"1,604","1,487","1,721",74.43,74.43,74.43,"2,155","2,036","2,274"
ID,2020-09-10,"1,782","1,776","1,788",49.87,48.49,51.26,"3,573","3,540","3,606"
NH,2020-09-10,"1,858","1,858","1,858",63.63,63.63,63.63,"2,920","2,920","2,920"
AK,2020-09-11,960,956,964,47.80,46.09,49.51,"1,176",794,"1,558"
AL,2020-09-11,"9,966","9,874","10,058",71.01,69.40,72.62,"14,035","14,000","14,070"
DC,2020-09-11,"2,356","2,187","2,525",82.55,63.17,101.93,"2,854","2,629","3,079"
DE,2020-09-11,"1,608","1,491","1,725",74.38,74.38,74.38,"2,162","2,043","2,281"
ID,2020-09-11,"1,763","1,763","1,763",48.90,48.90,48.90,"3,605","3,605","3,605"
NH,2020-09-11,"1,867","1,867","1,867",63.94,63.94,63.94,"2,920","2,920","2,920"
AK,2020-09-12,935,931,939,49.94,48.15,51.73,"1,166",784,"1,548"
AL,2020-09-12,"9,590","9,572","9,608",68.23,67.71,68.75,"14,055","14,019","14,091"
DC,2020-09-12,"2,278","2,278","2,278",81.68,81.68,81.68,"2,789","2,789","2,789"
DE,2020-09-12,"1,511","1,394","1,628",69.95,69.95,69.95,"2,160","2,041","2,279"
ID,2020-09-12,"1,740","1,725","1,756",48.43,46.22,50.64,"3,594","3,546","3,642"
NH,2020-09-12,"1,815","1,815","1,815",62.16,62.16,62.16,"2,920","2,920","2,920"
AK,2020-09-13,916,916,916,47.86,47.86,47.86,"1,166",794,"1,538"
AL,2020-09-13,"9,291","9,271","9,312",66.26,65.73,66.79,"14,022","13,989","14,055"
DC,2020-09-13,"2,224","2,224","2,224",79.77,79.77,79.77,"2,788","2,788","2,788"
DE,2020-09-13,"1,440","1,323","1,557",67.26,67.26,67.26,"2,141","2,022","2,260"
ID,2020-09-13,"1,598","1,589","1,608",44.78,43.87,45.69,"3,570","3,556","3,584"
NH,2020-09-13,"1,783","1,783","1,783",61.06,61.06,61.06,"2,920","2,920","2,920"
AK,2020-09-14,912,911,914,54.67,22.80,86.55,"1,669","1,309","2,029"
AL,2020-09-14,"9,589","9,575","9,603",68.35,67.95,68.75,"14,029","14,002","14,056"
DC,2020-09-14,"2,247","2,247","2,247",78.98,78.98,78.98,"2,845","2,845","2,845"
DE,2020-09-14,"1,468","1,356","1,580",69.31,69.31,69.31,"2,118","2,003","2,233"
ID,2020-09-14,"1,585","1,580","1,590",44.64,44.64,44.64,"3,551","3,551","3,551"
NH,2020-09-14,"1,788","1,788","1,788",61.23,61.23,61.23,"2,920","2,920","2,920"
AK,2020-09-15,960,950,971,57.41,24.86,89.96,"1,673","1,314","2,032"
AL,2020-09-15,"9,967","9,951","9,983",70.95,70.59,71.31,"14,048","14,028","14,068"
DC,2020-09-15,"2,341","2,341","2,341",82.14,82.14,82.14,"2,850","2,850","2,850"
DE,2020-09-15,"1,544","1,432","1,656",71.91,71.91,71.91,"2,147","2,032","2,262"
ID,2020-09-15,"1,698","1,693","1,704",47.70,46.99,48.41,"3,561","3,547","3,575"
NH,2020-09-15,"1,947","1,947","1,947",66.68,66.68,66.68,"2,920","2,920","2,920"
AK,2020-09-16,998,998,998,59.65,59.65,59.65,"1,673","1,321","2,025"
AL,2020-09-16,"10,176","9,938","10,413",72.22,66.89,77.54,"14,091","13,797","14,385"
DC,2020-09-16,"2,375","2,375","2,375",83.27,83.27,83.27,"2,852","2,852","2,852"
DE,2020-09-16,"1,574","1,462","1,686",73.01,73.01,73.01,"2,156","2,041","2,271"
ID,2020-09-16,"1,790","1,785","1,794",49.87,49.87,49.87,"3,588","3,588","3,588"
NH,2020-09-16,"1,923","1,923","1,923",65.86,65.86,65.86,"2,920","2,920","2,920"
AK,2020-09-17,"1,020","1,020","1,020",60.97,60.97,60.97,"1,673","1,333","2,013"
AL,2020-09-17,"10,190","9,967","10,413",72.52,67.47,77.56,"14,052","13,772","14,332"
DC,2020-09-17,"2,358","2,358","2,358",82.74,82.74,82.74,"2,850","2,850","2,850"
DE,2020-09-17,"1,591","1,482","1,700",74.52,74.52,74.52,"2,135","2,024","2,246"
ID,2020-09-17,"1,791","1,785","1,797",49.69,49.00,50.39,"3,604","3,590","3,618"
NH,2020-09-17,"1,921","1,921","1,921",65.79,65.79,65.79,"2,920","2,920","2,920"
AK,2020-09-18,"1,008","1,008","1,008",60.61,60.61,60.61,"1,663","1,336","1,990"
AL,2020-09-18,"10,019","9,853","10,185",70.71,66.59,74.83,"14,169","13,913","14,425"
DC,2020-09-18,"2,366","2,366","2,366",83.11,83.11,83.11,"2,847","2,847","2,847"
DE,2020-09-18,"1,691","1,585","1,797",74.04,60.55,87.52,"2,284","2,176","2,392"
ID,2020-09-18,"1,736","1,736","1,736",48.30,48.30,48.30,"3,594","3,594","3,594"
NH,2020-09-18,"1,892","1,892","1,892",64.79,64.79,64.79,"2,920","2,920","2,920"
AK,2020-09-19,980,979,981,62.78,33.03,92.53,"1,561","1,268","1,854"
AL,2020-09-19,"9,685","9,656","9,714",68.46,67.58,69.34,"14,147","14,084","14,210"
DC,2020-09-19,"2,292","2,292","2,292",81.36,81.36,81.36,"2,817","2,817","2,817"
DE,2020-09-19,"1,623","1,518","1,728",71.47,57.88,85.05,"2,271","2,163","2,379"
ID,2020-09-19,"1,674","1,671","1,676",46.63,46.63,46.63,"3,589","3,589","3,589"
NH,2020-09-19,"1,840","1,840","1,840",63.01,63.01,63.01,"2,920","2,920","2,920"
AK,2020-09-20,957,956,958,61.07,37.46,84.68,"1,567","1,330","1,804"
AL,2020-09-20,"9,500","9,477","9,523",67.29,66.70,67.88,"14,118","14,080","14,156"
DC,2020-09-20,"2,362","2,362","2,362",84.48,84.48,84.48,"2,796","2,796","2,796"
DE,2020-09-20,"1,538","1,371","1,706",67.84,45.06,90.61,"2,268","2,074","2,462"
ID,2020-09-20,"1,583","1,581","1,585",44.35,44.35,44.35,"3,569","3,569","3,569"
NH,2020-09-20,"1,780","1,756","1,804",60.96,58.08,63.84,"2,920","2,883","2,957"
AK,2020-09-21,957,957,957,60.84,60.84,60.84,"1,573","1,505","1,641"
AL,2020-09-21,"9,491","9,382","9,601",67.13,64.56,69.70,"14,139","13,988","14,290"
DC,2020-09-21,"2,217","2,217","2,217",78.98,78.98,78.98,"2,807","2,807","2,807"
DE,2020-09-21,"1,565","1,465","1,665",69.37,56.33,82.41,"2,256","2,154","2,358"
ID,2020-09-21,"1,568","1,544","1,592",43.97,40.80,47.14,"3,566","3,501","3,631"
NH,2020-09-21,"1,756","1,756","1,756",60.14,60.14,60.14,"2,920","2,920","2,920"
AK,2020-09-22,"1,005","1,005","1,005",63.85,63.85,63.85,"1,574","1,574","1,574"
AL,2020-09-22,"10,275","10,262","10,289",72.63,72.28,72.98,"14,147","14,124","14,170"
DC,2020-09-22,"2,302","2,302","2,302",80.97,80.97,80.97,"2,843","2,843","2,843"
DE,2020-09-22,"1,689","1,593","1,785",74.05,61.77,86.32,"2,281","2,183","2,379"
ID,2020-09-22,"1,708","1,702","1,714",48.26,47.55,48.97,"3,539","3,525","3,553"
NH,2020-09-22,"1,895","1,895","1,895",64.90,64.90,64.90,"2,920","2,920","2,920"
AK,2020-09-23,"1,002",992,"1,012",63.66,59.05,68.27,"1,574","1,531","1,617"
AL,2020-09-23,"10,276","10,260","10,293",72.62,72.18,73.07,"14,150","14,121","14,179"
DC,2020-09-23,"2,345","2,345","2,345",80.70,80.70,80.70,"2,906","2,906","2,906"
DE,2020-09-23,"1,757","1,671","1,843",77.23,66.27,88.20,"2,275","2,187","2,363"
ID,2020-09-23,"1,765","1,765","1,765",49.52,49.52,49.52,"3,564","3,564","3,564"
NH,2020-09-23,"1,935","1,935","1,935",66.27,66.27,66.27,"2,920","2,920","2,920"
AK,2020-09-24,966,921,"1,010",61.34,50.21,72.47,"1,574","1,488","1,660"
AL,2020-09-24,"10,108","10,095","10,122",71.37,71.06,71.68,"14,164","14,146","14,182"
DC,2020-09-24,"2,379","2,308","2,450",82.38,82.38,82.38,"2,888","2,888","2,888"
DE,2020-09-24,"1,801","1,732","1,870",78.96,70.15,87.76,"2,281","2,210","2,352"
ID,2020-09-24,"1,791","1,791","1,791",49.92,49.92,49.92,"3,588","3,588","3,588"
NH,2020-09-24,"1,966","1,966","1,966",67.33,67.33,67.33,"2,920","2,920","2,920"
AK,2020-09-25,"1,008",994,"1,022",64.04,57.66,70.42,"1,574","1,515","1,633"
AL,2020-09-25,"10,065","10,051","10,079",71.32,70.90,71.74,"14,113","14,084","14,142"
DC,2020-09-25,"2,371","2,371","2,371",82.33,82.33,82.33,"2,880","2,880","2,880"
DE,2020-09-25,"1,670","1,670","1,670",73.12,73.12,73.12,"2,284","2,284","2,284"
ID,2020-09-25,"1,775","1,774","1,776",49.51,49.51,49.51,"3,585","3,585","3,585"
NH,2020-09-25,"1,932","1,932","1,932",66.57,66.57,66.57,"2,902","2,902","2,902"
AK,2020-09-26,921,907,936,58.53,52.03,65.04,"1,574","1,512","1,636"
AL,2020-09-26,"9,480","9,451","9,508",67.53,66.77,68.29,"14,037","13,988","14,086"
DC,2020-09-26,"2,337","2,337","2,337",83.40,83.40,83.40,"2,802","2,802","2,802"
DE,2020-09-26,"1,625","1,625","1,625",71.27,71.27,71.27,"2,280","2,280","2,280"
ID,2020-09-26,"1,734","1,732","1,737",48.19,48.19,48.19,"3,599","3,599","3,599"
NH,2020-09-26,"1,857","1,857","1,857",63.99,63.99,63.99,"2,902","2,902","2,902"
AK,2020-09-27,928,913,942,58.94,52.20,65.68,"1,574","1,510","1,638"
AL,2020-09-27,"9,334","9,300","9,367",66.09,65.21,66.97,"14,122","14,064","14,180"
DC,2020-09-27,"2,297","2,297","2,297",82.69,82.69,82.69,"2,778","2,778","2,778"
DE,2020-09-27,"1,606","1,606","1,606",71.86,71.86,71.86,"2,235","2,235","2,235"
ID,2020-09-27,"1,680","1,676","1,684",46.73,46.73,46.73,"3,595","3,595","3,595"
NH,2020-09-27,"1,754","1,754","1,754",60.44,60.44,60.44,"2,902","2,902","2,902"
AK,2020-09-28,972,957,987,61.75,54.85,68.66,"1,574","1,509","1,639"
AL,2020-09-28,"9,561","9,548","9,574",67.66,67.37,67.96,"14,130","14,114","14,146"
DC,2020-09-28,"2,307","2,307","2,307",80.83,80.83,80.83,"2,854","2,854","2,854"
DE,2020-09-28,"1,637","1,637","1,637",73.08,73.08,73.08,"2,240","2,169","2,311"
ID,2020-09-28,"1,640","1,636","1,643",45.94,45.94,45.94,"3,569","3,569","3,569"
NH,2020-09-28,"1,809","1,803","1,815",62.34,61.45,63.23,"2,902","2,888","2,916"
AK,2020-09-29,"1,021","1,006","1,036",64.66,57.63,71.69,"1,579","1,514","1,644"
AL,2020-09-29,"10,144","10,086","10,203",71.72,70.72,72.72,"14,145","14,124","14,166"
DC,2020-09-29,"2,386","2,386","2,386",84.22,84.22,84.22,"2,833","2,833","2,833"
DE,2020-09-29,"1,688","1,143","2,234",74.78,-7.67,157.23,"2,258","1,467","3,049"
