state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,10,188,28744,188,24602,210,992,210,2738,178,184,182,125,174,898,192,461,185,79,192,50,185,3270,165,0.7588366267742833,188,21812,28744,0.040321925046744166,210,992,24602,0.029014750904536597,188,834,28744,0.05321100917431193,157,174,3270,0.79406364749082,159,2595,3268,2020-09-19
PR,2,68,9500,68,5212,68,383,68,464,68,62,67,47,67,351,67,268,67,32,67,5,67,701,68,0.5486315789473685,68,5212,9500,0.07348426707597851,68,383,5212,0.04031578947368421,68,383,9500,0.0884450784593438,67,62,701,0.6619115549215406,68,464,701,2020-09-19
RI,3,14,2200,14,1970,14,92,14,132,14,10,14,9,14,92,14,86,14,0,14,0,14,159,14,0.8954545454545455,14,1970,2200,0.046700507614213196,14,92,1970,0.04181818181818182,14,92,2200,0.06289308176100629,14,10,159,0.8301886792452831,14,132,159,2020-09-19
SC,4,76,10277,82,8364,82,794,82,956,78,189,78,171,78,791,80,641,80,3,80,2,80,1323,77,0.8138561837111997,82,8364,10277,0.09493065518890483,82,794,8364,0.0772599007492459,82,794,10277,0.14285714285714285,76,189,1323,0.7218442932728647,77,955,1323,2020-09-19
SD,2,55,2298,55,1509,58,183,58,89,40,32,37,31,35,147,51,132,49,32,51,31,49,94,33,0.6449086161879896,55,1482,2298,0.12127236580516898,58,183,1509,0.07919930374238468,55,182,2298,0.19148936170212766,29,18,94,0.6309523809523809,30,53,84,2020-09-19
TN,5,109,17834,116,12617,116,1047,113,1573,116,280,108,254,108,962,111,806,111,83,111,79,111,2027,117,0.7257103176899485,113,12541,17281,0.08217223434614739,104,979,11914,0.06090801519586473,101,978,16057,0.1483279395900755,102,275,1854,0.7944162436548223,114,1565,1970,2020-09-19
TX,93,542,65696,559,45815,564,4153,566,4995,515,1174,521,1061,520,4082,550,3314,548,70,550,38,548,6270,487,0.6995050563685803,558,45791,65462,0.09035078133537318,563,4134,45755,0.06292278627582425,558,4130,65636,0.16084928422068523,478,1000,6217,0.763258785942492,486,4778,6260,2020-09-19
UT,4,55,5391,54,3210,55,211,55,352,45,64,44,62,44,194,52,172,51,4,52,4,51,547,42,0.5848636616583194,54,3153,5391,0.06573208722741433,55,211,3210,0.03913930625115934,54,211,5391,0.10968921389396709,41,60,547,0.6160877513711152,41,337,547,2020-09-19
VA,20,92,16803,88,11047,89,1014,95,1056,86,196,86,138,86,891,87,563,87,7,87,4,87,1439,84,0.6542284115931679,88,10993,16803,0.0885464161955134,88,971,10966,0.05571197507937459,87,930,16693,0.1301322199025748,83,187,1437,0.7199444058373871,84,1036,1439,2020-09-19
VI,0,2,188,2,98,2,4,2,9,2,0,2,0,2,4,2,4,2,0,2,0,2,20,2,0.5212765957446809,2,98,188,0.04081632653061224,2,4,98,0.02127659574468085,2,4,188,0.0,2,0,20,0.45,2,9,20,2020-09-19
