state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
GA,21,109,23,25,104,24,5,150,20501,153,16352,153,867,150,154,153,76,150,6,150,27,150,2031,153,187,150,168,153,830,150,605,153,37,150,7,150,2687,153,0.797619628310814,153,16352,20501,0.053604550513169,150,867,16174,0.042888943853574,150,867,20215,0.0709139173303,150,187,2637,0.755861555638258,153,2031,2687,2021/07/09,,1,153,10,153,11,153,17,153,32,153,12,153,17,153,5,153,9,153,0,150,4,150,6,150,7,150,17,150,15,150,11,150,15,150,1,150,2,150
HI,1,18,4,2,17,4,0,23,2448,23,1696,23,58,23,5,23,4,23,0,23,0,23,134,23,14,23,13,23,56,23,52,23,2,23,2,23,218,23,0.69281045751634,23,1696,2448,0.034198113207547,23,58,1696,0.023692810457516,23,58,2448,0.064220183486239,23,14,218,0.614678899082569,23,134,218,2021/07/09,,0,23,0,23,0,23,2,23,1,23,1,23,1,23,0,23,0,23,0,23,0,23,1,23,2,23,1,23,0,23,0,23,0,23,0,23,1,23
IA,1,25,95,2,23,96,0,119,7892,121,4995,121,189,119,15,121,46,119,0,119,2,119,412,121,38,119,22,121,183,119,77,121,6,119,0,119,669,121,0.632919412062848,121,4995,7892,0.038375634517766,119,189,4925,0.024246311738294,119,189,7795,0.058461538461538,119,38,650,0.615844544095665,121,412,669,2021/07/09,,0,121,1,121,2,121,2,121,1,121,3,121,4,121,2,121,0,121,0,119,8,119,6,119,6,119,2,119,6,119,12,119,6,119,0,119,1,119
MS,6,90,2,10,86,2,5,96,8161,98,5238,98,328,96,45,98,33,96,3,96,8,96,627,98,98,96,71,98,315,96,242,98,13,96,5,96,828,98,0.641833108687661,98,5238,8161,0.063259402121504,96,328,5185,0.040543881334981,96,328,8090,0.120987654320988,96,98,810,0.757246376811594,98,627,828,2021/07/09,,0,98,6,98,4,98,7,98,9,98,7,98,7,98,5,98,0,98,2,96,3,96,7,96,2,96,3,96,4,96,8,96,4,96,0,96,4,96
MT,5,59,1,5,59,1,0,64,2912,65,1906,65,65,64,17,65,10,64,2,64,5,64,139,65,11,64,11,65,63,64,61,65,2,64,1,64,225,65,0.654532967032967,65,1906,2912,0.034264628360569,64,65,1897,0.022545959070413,64,65,2883,0.050228310502283,64,11,219,0.617777777777778,65,139,225,2021/07/09,,1,65,0,65,1,65,0,65,4,65,5,65,1,65,5,65,0,65,0,64,0,64,1,64,1,64,2,64,2,64,3,64,0,64,1,64,0,64
NC,3,104,12,3,104,12,9,115,21815,119,16182,119,465,115,46,119,77,115,3,115,7,115,1795,119,145,115,133,119,452,115,393,119,13,115,12,115,2358,119,0.741783176713271,119,16182,21815,0.029082494214773,115,465,15989,0.021585739485656,115,465,21542,0.063208369659983,115,145,2294,0.761238337574215,119,1795,2358,2021/07/09,,0,119,5,119,3,119,5,119,12,119,10,119,5,119,5,119,1,119,1,115,7,115,11,115,6,115,16,115,16,115,10,115,10,115,0,115,12,115
ND,9,37,1,9,37,1,4,46,2080,47,1448,47,29,46,2,47,5,46,0,46,2,46,138,47,7,46,5,47,29,46,17,47,0,46,0,46,200,47,0.696153846153846,47,1448,2080,0.0203081232493,46,29,1428,0.014118792599805,46,29,2054,0.035714285714286,46,7,196,0.69,47,138,200,2021/07/09,,0,47,1,47,0,47,0,47,0,47,1,47,0,47,0,47,0,47,0,46,2,46,2,46,0,46,0,46,1,46,0,46,0,46,0,46,0,46
NE,10,87,0,15,82,0,0,97,4320,97,2793,97,88,97,9,97,5,97,0,97,0,97,362,97,29,97,27,97,86,97,76,97,2,97,2,97,572,97,0.646527777777778,97,2793,4320,0.031507339778016,97,88,2793,0.02037037037037,97,88,4320,0.050699300699301,97,29,572,0.632867132867133,97,362,572,2021/07/09,,0,97,0,97,3,97,0,97,2,97,2,97,1,97,1,97,0,97,0,97,1,97,1,97,0,97,0,97,2,97,1,97,0,97,0,97,2,97
NH,2,22,4,3,21,4,0,28,2906,28,2112,28,16,28,2,28,7,28,0,28,1,28,176,28,3,28,3,28,15,28,12,28,1,28,0,28,282,28,0.726772195457674,28,2112,2906,0.007575757575758,28,16,2112,0.005505849965588,28,16,2906,0.01063829787234,28,3,282,0.624113475177305,28,176,282,2021/07/09,,0,28,0,28,0,28,0,28,0,28,0,28,0,28,2,28,0,28,1,28,0,28,0,28,1,28,2,28,1,28,1,28,1,28,0,28,0,28
NJ,6,60,12,6,59,13,21,77,21595,78,15103,78,330,77,44,78,110,77,0,77,6,77,1281,78,47,77,42,78,320,77,258,78,10,77,9,77,3050,78,0.699374855290576,78,15103,21595,0.021899263388413,77,330,15069,0.015333859950746,77,330,21521,0.015491100856955,77,47,3034,0.42,78,1281,3050,2021/07/09,,1,78,1,78,5,78,6,78,12,78,10,78,4,78,2,78,3,78,1,77,5,77,3,77,8,77,15,77,13,77,14,77,4,77,47,77,3,77
NM,16,34,1,17,33,1,2,50,4174,51,2953,51,114,50,16,51,35,50,2,50,5,50,316,51,35,50,32,51,106,50,98,51,8,50,2,50,438,51,0.707474844274078,51,2953,4174,0.039296794208893,50,114,2901,0.028030489304155,50,114,4067,0.084134615384615,50,35,416,0.721461187214612,51,316,438,2021/07/09,,0,51,1,50,2,50,4,50,1,50,5,50,1,50,2,50,0,51,1,50,4,49,8,49,0,49,4,49,7,49,6,49,5,49,0,50,2,50
NV,0,10,50,0,10,50,38,58,8570,60,6785,60,737,58,97,60,72,58,1,58,1,58,664,60,155,58,162,60,733,58,713,60,4,58,7,58,887,60,0.79171528588098,60,6785,8570,0.110246821241586,58,737,6685,0.087748541493035,58,737,8399,0.187651331719128,58,155,826,0.74859075535513,60,664,887,2021/07/09,,0,60,5,60,19,60,12,60,20,60,18,60,15,60,8,60,0,60,0,58,2,58,9,58,8,58,17,58,18,58,9,58,9,58,0,58,6,58
NY,4,167,9,4,167,9,69,171,48263,180,35509,180,761,171,61,180,128,171,1,171,19,171,3254,180,131,171,94,180,722,171,389,180,39,171,6,171,5286,180,0.735739593477405,180,35509,48263,0.021624232780177,171,761,35192,0.01596525825536,171,761,47666,0.025348297213622,171,131,5168,0.615588346575861,180,3254,5286,2021/07/09,,2,180,5,180,8,180,8,180,8,180,9,180,10,180,10,180,1,179,1,171,10,171,12,171,14,171,25,171,20,171,25,171,12,171,9,170,7,171
OH,12,172,13,19,164,14,23,194,29809,197,21330,197,655,194,66,197,99,194,1,194,84,194,2698,197,83,194,65,197,570,194,266,197,85,194,3,194,4147,197,0.715555704652957,197,21330,29809,0.030925401322002,194,655,21180,0.022159071687134,194,655,29559,0.020278524309797,194,83,4093,0.650590788521823,197,2698,4147,2021/07/09,,0,197,2,197,4,197,8,197,28,197,12,197,9,197,3,197,0,197,1,194,5,194,3,194,2,194,12,194,8,194,10,194,7,194,2,194,4,194
OK,31,91,12,32,90,12,2,132,9726,134,6926,134,382,132,83,134,56,132,1,132,1,132,762,134,113,132,107,134,352,132,303,134,30,132,24,132,952,134,0.712111865103845,134,6926,9726,0.056308962264151,132,382,6784,0.039953979709235,132,382,9561,0.12403951701427,132,113,911,0.800420168067227,134,762,952,2021/07/09,,0,134,6,134,9,134,5,134,26,134,16,134,15,134,6,134,0,134,0,132,12,132,5,132,5,132,7,132,8,132,10,132,9,132,0,132,1,132
OR,2,53,7,3,52,7,7,60,6910,62,5089,62,167,60,12,62,38,60,1,60,5,60,525,62,34,60,24,62,157,60,121,62,10,60,3,60,789,62,0.736468885672938,62,5089,6910,0.033466933867735,60,167,4990,0.024799524799525,60,167,6734,0.044444444444444,60,34,765,0.665399239543726,62,525,789,2021/07/09,,0,62,0,62,1,62,1,62,1,62,5,62,1,62,3,62,0,62,1,60,4,60,1,60,8,60,6,60,6,60,5,60,6,60,1,60,2,60
PA,26,173,6,29,170,6,9,199,28187,205,23414,205,439,199,23,205,255,199,1,196,26,196,2757,205,64,199,50,205,411,199,217,205,28,198,9,198,3586,205,0.830666619363536,205,23414,28187,0.018938740293356,199,439,23180,0.01578512099529,199,439,27811,0.018396090830698,199,64,3479,0.768823201338539,205,2757,3586,2021/07/09,,0,201,0,200,2,200,4,200,2,200,3,201,4,200,5,202,3,189,2,194,22,194,26,194,24,194,40,193,48,193,41,193,42,195,10,183,6,199
PR,0,11,54,0,11,54,0,64,9038,65,5393,65,56,64,2,65,5,64,0,64,3,64,437,65,8,64,8,65,41,64,32,65,15,64,0,64,643,65,0.596702810356274,65,5393,9038,0.0106463878327,64,56,5260,0.006331260599209,64,56,8845,0.013071895424837,64,8,612,0.679626749611198,65,437,643,2021/07/09,,0,65,0,65,1,65,1,65,0,65,0,65,0,65,0,65,0,65,0,64,0,64,0,64,0,64,2,64,1,64,1,64,1,64,0,64,1,64
RI,4,7,2,4,7,2,3,12,2210,13,2021,13,71,12,0,13,0,12,0,12,0,12,133,13,3,12,3,13,71,12,32,13,0,12,0,12,154,13,0.91447963800905,13,2021,2210,0.036095577020844,12,71,1967,0.033115671641791,12,71,2144,0.021428571428571,12,3,140,0.863636363636364,13,133,154,2021/07/09,,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,12
SC,18,45,5,18,45,5,0,66,9214,68,7108,68,193,66,33,68,22,66,0,66,1,66,814,68,48,66,39,68,190,66,171,68,3,66,2,66,1162,68,0.771434773171261,68,7108,9214,0.027473309608541,66,193,7025,0.021318899812217,66,193,9053,0.042818911685995,66,48,1121,0.700516351118761,68,814,1162,2021/07/09,,0,68,0,68,6,68,3,68,6,68,11,68,4,68,3,68,0,63,0,66,2,66,0,66,2,66,5,66,3,66,1,66,5,66,4,61,5,66
SD,0,60,3,1,59,3,1,60,2566,63,1488,63,20,60,7,63,5,60,0,60,3,60,134,63,11,60,8,63,20,60,9,63,0,60,0,60,237,63,0.579890880748246,63,1488,2566,0.013745704467354,60,20,1455,0.008003201280512,60,20,2499,0.048672566371681,60,11,226,0.565400843881856,63,134,237,2021/07/09,,0,63,1,63,1,63,0,63,1,63,1,63,3,63,0,63,0,63,0,60,0,60,1,60,1,60,0,60,2,60,1,60,0,60,0,60,0,60
TN,7,94,41,28,73,41,2,102,20310,142,13025,129,379,102,50,102,43,102,2,102,0,102,1620,138,108,102,103,102,369,102,303,102,10,102,9,102,2396,142,0.681437689651564,129,13025,19114,0.03118537513442,101,377,12089,0.021410010168343,102,379,17702,0.047682119205298,102,108,2265,0.701298701298701,138,1620,2310,2021/07/09,,0,102,4,102,3,102,8,102,10,102,5,102,10,102,3,102,7,102,0,102,2,102,4,102,9,102,6,102,12,102,7,102,2,102,1,102,5,102
TX,77,343,63,88,332,63,43,478,59435,483,44341,483,2694,478,392,483,368,478,6,478,72,478,5254,483,794,478,749,483,2636,478,2274,483,58,478,32,478,6425,483,0.746041894506604,483,44341,59435,0.061557444474911,478,2694,43764,0.045895160053834,478,2694,58699,0.126614575027906,478,794,6271,0.817743190661479,483,5254,6425,2021/07/09,,2,483,28,483,60,483,73,483,66,483,65,483,54,483,22,483,22,483,4,478,35,478,37,478,47,478,49,478,60,478,63,478,51,478,22,478,22,478
UT,0,44,9,1,43,9,0,52,5492,53,3346,53,247,52,42,53,3,52,1,52,0,52,402,53,107,52,108,53,242,52,232,53,5,52,0,52,636,53,0.60924981791697,53,3346,5492,0.074893875075804,52,247,3298,0.045656192236599,52,247,5410,0.173139158576052,52,107,618,0.632075471698113,53,402,636,2021/07/09,,1,53,4,53,5,53,8,53,5,53,7,53,8,53,4,53,0,53,0,52,0,52,0,52,0,52,0,52,0,52,2,52,1,52,0,52,0,52
VA,14,60,20,17,57,20,17,91,17050,94,12458,94,249,91,31,94,118,91,1,91,9,91,1313,94,60,91,54,94,242,91,168,94,7,91,3,91,1913,94,0.730674486803519,94,12458,17050,0.020242256727095,91,249,12301,0.014833790063148,91,249,16786,0.032362459546926,91,60,1854,0.686356508102457,94,1313,1913,2021/07/09,,0,94,5,94,2,94,7,94,4,94,5,94,3,94,4,94,1,94,0,91,8,91,14,91,14,91,13,91,29,91,21,91,19,91,0,91,3,91
VI,2,0,0,2,0,0,0,2,168,2,98,2,11,2,2,2,0,2,0,2,0,2,7,2,2,2,2,2,11,2,11,2,0,2,0,2,20,2,0.583333333333333,2,98,168,0.112244897959184,2,11,98,0.06547619047619,2,11,168,0.1,2,2,20,0.35,2,7,20,2021/07/09,,0,2,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
VT,1,15,1,1,15,1,0,16,1255,17,873,17,7,16,1,17,4,16,0,16,0,16,80,17,2,16,1,17,7,16,6,17,0,16,0,16,105,17,0.695617529880478,17,873,1255,0.008215962441315,16,7,852,0.005751848808546,16,7,1217,0.020618556701031,16,2,97,0.761904761904762,17,80,105,2021/07/09,,0,17,0,17,1,17,0,17,0,17,0,17,0,17,0,17,0,17,0,16,1,16,0,16,0,16,1,16,0,16,0,16,2,16,0,16,0,16
WA,7,84,2,10,81,2,18,91,12149,93,8814,93,489,91,31,93,127,91,1,91,4,91,885,93,104,91,85,93,478,91,291,93,11,91,1,91,1262,93,0.725491810025516,93,8814,12149,0.056135920101022,91,489,8711,0.040705901939565,91,489,12013,0.084006462035541,91,104,1238,0.701267828843106,93,885,1262,2021/07/09,,0,93,2,93,4,93,7,93,9,93,6,93,1,93,2,93,0,93,1,91,7,91,17,91,9,91,10,91,24,91,26,91,21,91,12,91,2,91
WI,6,114,22,11,109,22,0,139,12689,142,8423,142,136,139,19,142,29,139,0,139,13,139,904,142,33,139,31,142,121,139,102,142,15,139,3,139,1610,142,0.66380329419182,142,8423,12689,0.01651086560641,139,136,8237,0.010941271118262,139,136,12430,0.021181001283697,139,33,1558,0.561490683229814,142,904,1610,2021/07/09,,0,142,1,142,2,142,1,142,6,142,1,142,6,142,1,142,1,142,0,139,2,139,0,139,3,139,3,139,6,139,9,139,6,139,0,139,0,139
ID,3,34,10,3,34,10,0,46,3455,47,2170,47,115,46,15,47,5,46,0,46,0,46,230,47,39,46,37,47,114,46,100,47,1,46,1,46,305,47,0.62807525325615,47,2170,3455,0.053713218122373,46,115,2141,0.033674963396779,46,115,3415,0.132203389830508,46,39,295,0.754098360655738,47,230,305,2021/07/09,,0,47,1,47,1,47,1,47,3,47,5,47,4,47,0,47,0,47,0,46,0,46,1,46,1,46,1,46,1,46,0,46,1,46,0,46,0,46
IL,11,149,24,12,148,24,3,179,28481,184,20023,184,535,179,67,184,307,179,2,179,24,179,2118,184,96,179,66,184,509,179,342,184,26,179,11,179,3325,184,0.703030090235596,184,20023,28481,0.027029757995251,179,535,19793,0.019016812995415,179,535,28133,0.029438822447102,179,96,3261,0.636992481203008,184,2118,3325,2021/07/09,,0,184,2,183,8,183,9,183,7,183,17,183,13,183,11,183,0,175,6,179,23,178,29,178,26,178,33,178,44,178,120,178,24,178,2,170,3,179
