state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
MS,7,86,9,22,77,3,16,100,8198,102,5458,102,1525,100,161,102,23,100,2,100,3,100,703,102,315,100,314,102,1505,100,1475,102,20,100,14,100,781,102,0.665772139546231,102,5458,8198,0.281937511554816,100,1525,5409,0.187576875768758,100,1525,8130,0.413929040735874,100,315,761,0.900128040973111,102,703,781,2022/01/27,,2,96,7,90,8,91,17,93,26,93,43,92,33,92,25,90,0,102,0,100,3,88,1,88,3,88,3,88,6,88,3,88,4,86,0,100,12,51,639,115,389,433,0,183,2,100,2,100,0,46,0,46,13,2,46,100
MT,11,48,4,13,46,4,3,62,2686,63,1776,63,315,62,70,63,18,62,4,62,4,62,145,63,50,62,52,63,309,62,311,63,6,62,6,62,217,63,0.66120625465376,63,1776,2686,0.178470254957507,62,315,1765,0.118554761008656,62,315,2657,0.23696682464455,62,50,211,0.668202764976958,63,145,217,2022/01/27,,1,63,6,62,2,62,6,62,9,62,17,62,15,62,13,62,1,63,0,62,1,61,1,61,0,61,3,61,5,61,5,61,3,61,0,62,2,54,713,313,419,25,0,0,0,58,0,58,0,51,0,51,4,0,51,58
NC,7,100,12,10,61,48,103,115,21500,119,17161,119,5191,115,428,119,195,115,13,115,17,115,1958,119,812,115,797,119,5043,115,4673,119,148,115,102,115,2294,119,0.798186046511628,119,17161,21500,0.306055067507812,115,5191,16961,0.244581605729363,115,5191,21224,0.365107913669065,115,812,2224,0.853530950305144,119,1958,2294,2022/01/27,,4,119,24,117,33,117,29,117,61,118,81,117,111,118,84,118,1,119,1,115,16,113,13,113,13,113,27,113,36,113,54,113,35,113,0,115,56,105,148,0,140,1,0,0,2,92,3,97,0,105,0,105,17,6,105,97
ND,14,31,2,15,31,1,120,46,1960,47,1547,47,326,46,39,47,7,46,2,46,2,46,148,47,59,46,56,47,303,46,285,47,23,46,12,46,217,47,0.789285714285714,47,1547,1960,0.213490504256712,46,326,1527,0.168562564632885,46,326,1934,0.276995305164319,46,59,213,0.682027649769585,47,148,217,2022/01/27,,1,47,5,46,6,46,3,46,5,46,4,46,5,46,14,46,0,47,1,46,2,45,0,45,2,45,0,45,2,45,1,45,0,45,0,46,1,44,421,171,437,7,0,7,0,45,4,45,0,42,0,42,11,0,42,45
NE,19,63,13,25,69,1,10,94,4183,95,3068,95,756,94,60,95,15,94,2,94,2,94,380,95,153,94,154,95,718,94,703,95,38,94,33,94,498,95,0.73344489600765,95,3068,4183,0.250414044385558,94,756,3019,0.183986371379898,94,756,4109,0.314814814814815,94,153,486,0.763052208835341,95,380,498,2022/01/27,,0,95,7,89,3,89,9,89,8,89,8,89,13,89,12,89,0,95,0,94,1,88,1,88,1,88,3,88,2,88,3,88,4,88,0,94,6,73,572,17,616,29,0,66,0,91,8,91,0,72,0,72,11,3,72,91
NH,2,23,5,5,20,5,15,30,2880,30,2329,30,320,30,39,30,11,30,0,30,0,30,181,30,48,30,45,30,314,30,306,30,6,30,4,30,221,29,0.808680555555556,30,2329,2880,0.137398024903392,30,320,2329,0.111111111111111,30,320,2880,0.217194570135747,29,48,221,0.819004524886878,29,181,221,2022/01/27,,0,29,2,29,4,29,2,29,6,29,8,30,10,29,7,29,6,30,0,30,0,29,0,29,0,29,2,29,5,29,2,29,2,29,0,30,1,8,1576,0,700,0,0,0,0,30,0,30,0,8,0,8,2,0,8,30
NJ,11,59,10,15,55,10,173,79,19284,80,12212,80,2601,79,191,80,45,79,3,79,2,79,1255,80,390,79,390,80,2559,79,2446,80,42,79,19,79,2526,80,0.633271105579755,80,12212,19284,0.212987225679659,79,2601,12212,0.134878655880523,79,2601,19284,0.154394299287411,79,390,2526,0.496832937450515,80,1255,2526,2022/01/27,,1,80,14,80,11,80,11,80,29,80,38,80,40,80,41,80,6,80,0,79,2,79,1,79,6,79,5,79,8,79,8,79,15,79,0,79,37,79,1230,59,1010,17,0,0,10,64,4,64,0,64,0,64,40,20,64,64
NM,7,13,30,22,23,5,3,46,3107,48,2371,48,556,47,75,50,19,49,5,46,0,46,329,48,124,47,122,48,532,47,511,48,24,46,17,46,356,48,0.763115545542324,48,2371,3107,0.241739130434783,47,556,2300,0.185642737896494,47,556,2995,0.37125748502994,47,124,334,0.924157303370786,48,329,356,2022/01/27,,0,47,5,47,4,47,7,47,4,47,18,48,18,48,12,48,7,48,0,46,1,46,6,46,1,46,4,46,4,46,2,46,1,46,0,47,4,43,198,0,77,0,0,0,3,42,2,42,0,10,0,10,4,0,10,42
NV,2,9,46,4,11,42,96,55,8265,57,6688,57,1758,55,120,57,83,55,3,55,6,55,735,57,294,55,303,57,1739,55,1585,57,19,55,35,55,826,57,0.809195402298851,57,6688,8265,0.267702147099132,55,1758,6567,0.216876387860844,55,1758,8106,0.375959079283887,55,294,782,0.889830508474576,57,735,826,2022/01/27,,1,57,8,56,8,56,8,56,12,56,22,56,31,56,29,56,1,57,1,55,4,54,3,54,8,54,10,54,14,54,22,54,19,54,2,55,12,15,74,0,10,0,0,0,0,54,0,54,0,14,0,14,8,2,14,54
NY,4,162,11,14,152,11,396,168,43599,177,34333,177,7548,168,548,177,112,168,28,168,21,168,3614,177,1095,168,1058,177,7341,168,6870,177,207,168,159,168,4538,177,0.787472189729122,177,34333,43599,0.222097984404884,168,7548,33985,0.17558388387457,168,7548,42988,0.247345832392139,168,1095,4427,0.796386073159982,177,3614,4538,2022/01/27,,4,166,26,164,47,163,42,165,69,167,95,165,106,167,149,168,10,176,2,163,8,153,11,152,12,153,11,153,22,154,15,153,25,154,6,167,33,60,7985,334,8399,140,0,1053,2,160,1,160,0,49,0,49,11,0,49,160
