state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,22,181,6,27,176,6,18,203,30305,209,22275,209,1811,203,167,209,382,203,4,202,23,202,2463,209,346,203,320,209,1775,203,1471,209,36,202,18,202,3436,209,0.73502722323049,209,22275,30305,0.08208312559488737,203,1811,22063,0.060524029142437,203,1811,29922,0.1039039039039039,203,346,3330,0.7168218859138533,209,2463,3436,2021-03-04
PR,0,0,68,0,0,68,1,67,9117,68,5343,68,146,67,8,68,16,67,0,67,5,67,479,68,20,67,13,68,136,67,94,68,10,67,0,67,714,68,0.5860480421191181,68,5343,9117,0.02798006899195094,67,146,5218,0.016342064025072756,67,146,8934,0.029282576866764276,67,20,683,0.6708683473389355,68,479,714,2021-03-04
RI,4,9,2,4,9,2,4,14,2465,15,2252,15,187,14,10,15,0,14,0,14,0,14,135,15,18,14,18,15,187,14,149,15,0,14,0,14,178,15,0.9135902636916836,15,2252,2465,0.08473040326234708,14,187,2207,0.07830820770519263,14,187,2388,0.11180124223602485,14,18,161,0.7584269662921348,15,135,178,2021-03-04
SC,22,45,2,24,43,2,8,67,10028,69,7248,69,589,67,68,69,81,67,5,67,5,67,929,69,154,67,145,69,580,67,542,69,9,67,5,67,1336,69,0.7227762265656162,69,7248,10028,0.08229705183736202,67,589,7157,0.05977874758956663,67,589,9853,0.11882716049382716,67,154,1296,0.6953592814371258,69,929,1336,2021-03-04
SD,2,58,3,2,58,3,9,60,2590,63,1292,63,65,60,6,63,4,60,0,60,2,60,112,63,12,60,13,63,59,60,47,63,6,60,2,60,239,63,0.4988416988416988,63,1292,2590,0.0512214342001576,60,65,1269,0.025803890432711394,60,65,2519,0.05263157894736842,60,12,228,0.4686192468619247,63,112,239,2021-03-04
TN,13,87,42,32,68,42,23,100,20330,142,12487,127,657,100,62,100,56,100,0,100,0,100,1615,139,186,100,174,100,650,100,579,100,7,100,6,100,2397,142,0.6549011380919914,127,12487,19067,0.057809062912450505,100,657,11365,0.038569918985558296,100,657,17034,0.08363309352517985,100,186,2224,0.6901709401709402,139,1615,2340,2021-03-04
TX,109,476,5,139,446,5,100,585,68715,590,48331,590,5043,585,431,590,373,585,16,585,45,585,5696,590,1502,585,1434,590,4917,585,4489,590,126,585,83,585,7309,590,0.7033544349850833,590,48331,68715,0.10552858458190341,585,5043,47788,0.07421961234491589,585,5043,67947,0.21062964521105035,585,1502,7131,0.7793131755370092,590,5696,7309,2021-03-04
UT,0,51,1,0,51,1,1,51,5436,52,2878,52,187,51,19,52,2,51,1,51,0,51,352,52,72,51,72,52,183,51,174,52,4,51,0,51,622,52,0.5294334069168506,52,2878,5436,0.06579873328641801,51,187,2842,0.03485554520037279,51,187,5365,0.11920529801324503,51,72,604,0.5659163987138264,52,352,622,2021-03-04
VA,15,71,9,22,64,9,39,92,17208,95,11761,95,1161,92,80,95,189,92,2,92,21,92,1285,95,228,92,212,95,1136,92,936,95,25,92,13,92,2003,95,0.6834611808461181,95,11761,17208,0.09995695221696083,92,1161,11615,0.06851174318423227,92,1161,16946,0.11801242236024845,92,228,1932,0.6415376934598103,95,1285,2003,2021-03-04
VI,2,0,0,2,0,0,0,2,168,2,84,2,5,2,0,2,0,2,0,2,0,2,8,2,3,2,3,2,5,2,5,2,0,2,0,2,20,2,0.5,2,84,168,0.05952380952380952,2,5,84,0.02976190476190476,2,5,168,0.15,2,3,20,0.4,2,8,20,2021-03-04
