state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-11-30,"491,457","490,952","491,962",70.33,70.16,70.51,"699,044","698,528","699,560"
CW,2020-12-01,"519,054","518,650","519,458",73.66,73.54,73.78,"704,961","704,513","705,409"
CW,2020-12-02,"530,285","529,849","530,720",75.05,74.91,75.20,"706,835","706,372","707,298"
CW,2020-12-03,"531,728","531,371","532,085",75.10,75.01,75.20,"708,188","707,835","708,541"
CW,2020-12-04,"528,482","528,130","528,835",74.67,74.59,74.76,"707,881","707,550","708,211"
CW,2020-12-05,"511,851","511,430","512,273",72.76,72.63,72.90,"703,614","703,177","704,052"
CW,2020-12-06,"498,629","498,271","498,987",71.28,71.18,71.38,"699,722","699,368","700,075"
CW,2020-12-07,"504,434","504,124","504,745",72.08,72.00,72.16,"700,036","699,695","700,378"
CW,2020-12-08,"525,843","525,502","526,184",74.68,74.58,74.78,"704,248","703,897","704,600"
CW,2020-12-09,"533,978","533,511","534,445",75.72,75.56,75.88,"705,372","704,930","705,814"
CW,2020-12-10,"534,652","534,286","535,017",75.57,75.46,75.67,"707,694","707,379","708,010"
CW,2020-12-11,"530,413","530,026","530,800",74.98,74.84,75.13,"707,376","707,050","707,703"
CW,2020-12-12,"514,445","513,969","514,921",72.98,72.79,73.17,"704,911","704,476","705,345"
CW,2020-12-13,"501,821","501,327","502,315",71.60,71.42,71.78,"700,927","700,538","701,316"
CW,2020-12-14,"506,760","506,273","507,247",72.14,71.97,72.31,"702,488","702,122","702,854"
CW,2020-12-15,"527,786","527,429","528,144",74.65,74.52,74.78,"707,037","706,707","707,367"
CW,2020-12-16,"533,841","533,400","534,283",75.26,75.10,75.42,"709,316","708,907","709,726"
CW,2020-12-17,"532,528","532,179","532,877",74.84,74.71,74.97,"711,552","711,149","711,956"
CW,2020-12-18,"530,010","529,768","530,253",74.62,74.55,74.68,"710,309","710,089","710,529"
CW,2020-12-19,"511,544","511,259","511,828",72.34,72.25,72.43,"707,132","706,855","707,410"
CW,2020-12-20,"498,455","498,184","498,726",70.80,70.70,70.90,"704,050","703,704","704,397"
CW,2020-12-21,"503,311","503,087","503,536",71.32,71.25,71.39,"705,700","705,424","705,977"
CW,2020-12-22,"520,740","520,458","521,022",73.47,73.38,73.57,"708,754","708,447","709,062"
CW,2020-12-23,"518,256","517,926","518,587",73.12,73.02,73.21,"708,822","708,615","709,029"
CW,2020-12-24,"492,598","492,339","492,857",70.18,70.07,70.29,"701,932","701,536","702,328"
CW,2020-12-25,"452,061","451,683","452,439",65.04,64.90,65.18,"695,068","694,726","695,410"
CW,2020-12-26,"452,398","452,057","452,739",65.06,64.93,65.19,"695,378","695,000","695,757"
CW,2020-12-27,"470,517","470,246","470,788",67.49,67.39,67.59,"697,165","696,817","697,513"
CW,2020-12-28,"490,597","490,316","490,879",70.10,70.00,70.20,"699,807","699,474","700,141"
CW,2020-12-29,"519,038","518,456","519,619",73.49,73.22,73.75,"706,313","705,492","707,135"
CW,2020-12-30,"527,380","526,145","528,615",74.45,73.88,75.03,"708,339","706,639","710,039"
CT,2020-11-30,"5,851","5,851","5,851",71.62,71.62,71.62,"8,169","8,169","8,169"
DC,2020-11-30,"2,247","2,247","2,247",78.79,78.79,78.79,"2,852","2,852","2,852"
CT,2020-12-01,"6,189","6,189","6,189",75.37,75.37,75.37,"8,212","8,212","8,212"
DC,2020-12-01,"2,336","2,336","2,336",81.45,81.45,81.45,"2,868","2,868","2,868"
CT,2020-12-02,"6,301","6,301","6,301",77.19,77.19,77.19,"8,163","8,163","8,163"
DC,2020-12-02,"2,411","2,411","2,411",82.40,82.40,82.40,"2,926","2,926","2,926"
CT,2020-12-03,"6,333","6,333","6,333",77.57,77.57,77.57,"8,164","8,164","8,164"
DC,2020-12-03,"2,459","2,459","2,459",82.93,82.93,82.93,"2,965","2,965","2,965"
CT,2020-12-04,"6,266","6,266","6,266",76.95,76.95,76.95,"8,143","8,143","8,143"
DC,2020-12-04,"2,449","2,449","2,449",83.16,83.16,83.16,"2,945","2,945","2,945"
