state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
IL,2021/05/08,2208,2198,2218,64.67,63.73,65.62,3414,3401,3427,POINT (-89.148632 40.124144)
IN,2021/05/08,1374,1374,1374,61.39,61.39,61.39,2238,2238,2238,POINT (-86.2818 39.919991)
KS,2021/05/08,564,564,564,71.48,71.48,71.48,789,789,789,POINT (-98.38018 38.484729)
KY,2021/05/08,1058,1058,1058,60.11,60.11,60.11,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/05/08,1027,1027,1027,58.19,58.19,58.19,1765,1765,1765,POINT (-91.840238 30.921314)
MA,2021/05/08,1014,1014,1014,73.85,73.85,73.85,1373,1373,1373,POINT (-71.481104 42.151077)
MD,2021/05/08,940,940,940,73.61,73.61,73.61,1277,1277,1277,POINT (-76.687282 38.946466)
ME,2021/05/08,251,251,251,77.71,77.71,77.71,323,323,323,POINT (-69.06137 45.117911)
MI,2021/05/08,2172,2152,2192,85.55,85.55,85.55,2539,2539,2539,POINT (-85.730977 44.874798)
MN,2021/05/08,681,681,681,74.02,74.02,74.02,920,920,920,POINT (-94.198308 46.349153)
MS,2021/05/08,619,619,619,74.4,74.4,74.4,832,832,832,POINT (-89.65344 32.713378)
MT,2021/05/08,132,132,132,56.9,56.9,56.9,232,232,232,POINT (-109.645127 47.033521)
ND,2021/05/08,113,113,113,57.07,57.07,57.07,198,198,198,POINT (-100.46931 47.446305)
NJ,2021/05/08,1280,1280,1280,43.2,43.2,43.2,2963,2963,2963,POINT (-74.655514 40.110253)
NV,2021/05/08,620,620,620,72.26,72.26,72.26,858,858,858,POINT (-114.916992 39.283294)
NY,2021/05/08,3432,3432,3432,63.96,63.96,63.96,5366,5366,5366,POINT (-75.59655 42.921241)
OK,2021/05/08,689,689,689,69.74,69.58,69.89,988,987,989,POINT (-97.508297 35.583449)
SC,2021/05/08,740,740,740,64.12,64.12,64.12,1154,1154,1154,POINT (-80.864614 33.878572)
TN,2021/05/08,1623,1623,1623,68.98,68.98,68.98,2353,2353,2353,POINT (-86.343226 35.842998)
UT,2021/05/08,355,355,355,58.01,58.01,58.01,612,612,612,POINT (-111.678222 39.323779)
AK,2021/05/09,92,92,92,66.67,66.67,66.67,138,138,138,POINT (-151.631889 63.631126)
AL,2021/05/09,1300,1299,1300,81.68,81.68,81.68,1591,1591,1591,POINT (-86.844516 32.756889)
AR,2021/05/09,642,641,643,65.31,65.31,65.31,983,983,983,POINT (-92.439162 34.899825)
AZ,2021/05/09,1054,1054,1054,48.98,48.9,49.06,2152,2151,2153,POINT (-111.664616 34.293239)
CA,2021/05/09,4462,4406,4517,67.41,66.48,68.34,6618,6537,6699,POINT (-119.662127 37.211164)
CO,2021/05/09,953,915,991,69.82,60.63,79.01,1365,1314,1416,POINT (-105.547832 38.998552)
CT,2021/05/09,559,559,559,54.27,54.27,54.27,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/09,248,248,248,80.78,80.78,80.78,307,307,307,POINT (-77.016275 38.904785)
DE,2021/05/09,132,132,132,75.86,75.86,75.86,174,174,174,POINT (-75.452394 38.994926)
FL,2021/05/09,4773,4773,4773,74.33,74.33,74.33,6421,6421,6421,POINT (-82.420978 28.260731)
GA,2021/05/09,2055,2055,2055,74.95,74.95,74.95,2742,2742,2742,POINT (-83.426574 32.638481)
HI,2021/05/09,120,120,120,54.55,54.55,54.55,220,220,220,POINT (-157.854309 21.361013)
IA,2021/05/09,431,431,431,63.95,63.95,63.95,674,674,674,POINT (-93.500061 42.074659)
ID,2021/05/09,215,215,215,72.64,72.64,72.64,296,296,296,POINT (-114.659366 44.389073)
IL,2021/05/09,2129,2129,2129,62.38,62.38,62.38,3413,3413,3413,POINT (-89.148632 40.124144)
IN,2021/05/09,1389,1388,1390,62.06,62.06,62.06,2238,2238,2238,POINT (-86.2818 39.919991)
KS,2021/05/09,546,546,546,69.2,69.2,69.2,789,789,789,POINT (-98.38018 38.484729)
KY,2021/05/09,1042,1042,1043,59.23,59.23,59.23,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/05/09,998,996,999,56.81,56.81,56.81,1756,1756,1756,POINT (-91.840238 30.921314)
MA,2021/05/09,980,978,982,71.48,71.09,71.87,1371,1369,1373,POINT (-71.481104 42.151077)
MD,2021/05/09,908,906,910,72.29,72.29,72.29,1256,1256,1256,POINT (-76.687282 38.946466)
ME,2021/05/09,248,248,248,77.99,77.99,77.99,318,318,318,POINT (-69.06137 45.117911)
MI,2021/05/09,2246,2205,2287,84.12,79.23,89.01,2670,2618,2722,POINT (-85.730977 44.874798)
MN,2021/05/09,682,682,682,74.21,74.21,74.21,919,919,919,POINT (-94.198308 46.349153)
MS,2021/05/09,593,593,593,70.85,70.85,70.85,837,837,837,POINT (-89.65344 32.713378)
MT,2021/05/09,125,125,125,53.88,53.88,53.88,232,232,232,POINT (-109.645127 47.033521)
ND,2021/05/09,112,112,112,55.72,55.72,55.72,201,201,201,POINT (-100.46931 47.446305)
NJ,2021/05/09,1224,1224,1224,41.25,41.25,41.25,2967,2967,2967,POINT (-74.655514 40.110253)
NV,2021/05/09,585,585,585,68.02,68.02,68.02,860,860,860,POINT (-114.916992 39.283294)
NY,2021/05/09,3371,3371,3371,62.9,62.9,62.9,5359,5359,5359,POINT (-75.59655 42.921241)
OK,2021/05/09,659,659,659,66.9,66.9,66.9,985,985,985,POINT (-97.508297 35.583449)
SC,2021/05/09,735,732,738,64.14,64.14,64.14,1146,1146,1146,POINT (-80.864614 33.878572)
TN,2021/05/09,1606,1606,1606,68.25,68.25,68.25,2353,2353,2353,POINT (-86.343226 35.842998)
UT,2021/05/09,343,343,343,56.05,56.05,56.05,612,612,612,POINT (-111.678222 39.323779)
AK,2021/05/10,84,84,84,61.31,61.31,61.31,137,137,137,POINT (-151.631889 63.631126)
AL,2021/05/10,1284,1284,1284,80.86,80.86,80.86,1588,1588,1588,POINT (-86.844516 32.756889)
AR,2021/05/10,616,613,619,62.29,61.43,63.14,989,988,990,POINT (-92.439162 34.899825)
AZ,2021/05/10,1031,1031,1031,47.84,47.84,47.84,2155,2155,2155,POINT (-111.664616 34.293239)
CA,2021/05/10,4600,4543,4656,67.76,65.04,70.48,6788,6713,6863,POINT (-119.662127 37.211164)
CO,2021/05/10,941,903,979,68.89,59.7,78.08,1366,1315,1417,POINT (-105.547832 38.998552)
CT,2021/05/10,561,559,563,54.47,54.47,54.47,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/10,238,238,238,75.56,75.56,75.56,315,315,315,POINT (-77.016275 38.904785)
DE,2021/05/10,128,128,128,73.56,73.56,73.56,174,174,174,POINT (-75.452394 38.994926)
FL,2021/05/10,4872,4872,4872,75.82,75.82,75.82,6426,6426,6426,POINT (-82.420978 28.260731)
GA,2021/05/10,2051,2051,2051,75.54,75.54,75.54,2715,2715,2715,POINT (-83.426574 32.638481)
HI,2021/05/10,124,124,124,58.22,58.22,58.22,213,213,213,POINT (-157.854309 21.361013)
IA,2021/05/10,422,421,422,63.48,63.48,63.48,664,664,664,POINT (-93.500061 42.074659)
ID,2021/05/10,195,195,195,67.94,67.94,67.94,287,287,287,POINT (-114.659366 44.389073)
IL,2021/05/10,2097,2097,2097,61.33,61.33,61.33,3419,3419,3419,POINT (-89.148632 40.124144)
IN,2021/05/10,1436,1436,1436,64.51,64.51,64.51,2226,2226,2226,POINT (-86.2818 39.919991)
KS,2021/05/10,544,542,545,69.24,69.24,69.24,785,785,785,POINT (-98.38018 38.484729)
KY,2021/05/10,1034,1032,1035,58.72,58.72,58.72,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/05/10,1003,1003,1003,56.92,56.92,56.92,1762,1762,1762,POINT (-91.840238 30.921314)
MA,2021/05/10,994,994,994,73.03,73.03,73.03,1361,1361,1361,POINT (-71.481104 42.151077)
MD,2021/05/10,920,920,920,72.44,72.44,72.44,1270,1270,1270,POINT (-76.687282 38.946466)
ME,2021/05/10,242,242,242,75.62,75.62,75.62,320,320,320,POINT (-69.06137 45.117911)
MI,2021/05/10,2091,2091,2091,80.61,80.61,80.61,2594,2594,2594,POINT (-85.730977 44.874798)
MN,2021/05/10,676,675,676,74.39,74.39,74.39,908,908,908,POINT (-94.198308 46.349153)
MS,2021/05/10,608,608,608,73.79,73.79,73.79,824,824,824,POINT (-89.65344 32.713378)
MT,2021/05/10,127,127,127,62.87,62.87,62.87,202,202,202,POINT (-109.645127 47.033521)
ND,2021/05/10,111,111,111,58.73,58.73,58.73,189,189,189,POINT (-100.46931 47.446305)
NJ,2021/05/10,1237,1237,1237,41.69,41.69,41.69,2967,2967,2967,POINT (-74.655514 40.110253)
NV,2021/05/10,575,575,575,66.86,66.86,66.86,860,860,860,POINT (-114.916992 39.283294)
NY,2021/05/10,3348,3348,3348,62.42,62.42,62.42,5364,5364,5364,POINT (-75.59655 42.921241)
OK,2021/05/10,658,658,658,67.14,67.14,67.14,980,980,980,POINT (-97.508297 35.583449)
SC,2021/05/10,745,743,747,64.67,64.67,64.67,1152,1152,1152,POINT (-80.864614 33.878572)
TN,2021/05/10,1658,1654,1661,70.32,70.32,70.32,2357,2357,2357,POINT (-86.343226 35.842998)
UT,2021/05/10,351,351,351,57.17,57.17,57.17,614,614,614,POINT (-111.678222 39.323779)
AK,2021/05/11,84,84,84,60,60,60,140,140,140,POINT (-151.631889 63.631126)
AL,2021/05/11,1340,1338,1342,83.96,83.41,84.51,1596,1592,1600,POINT (-86.844516 32.756889)
AR,2021/05/11,661,661,661,66.77,66.77,66.77,990,990,990,POINT (-92.439162 34.899825)
AZ,2021/05/11,1060,1060,1060,49.3,49.3,49.3,2150,2150,2150,POINT (-111.664616 34.293239)
CA,2021/05/11,4796,4745,4846,69.85,67.31,72.39,6865,6790,6940,POINT (-119.662127 37.211164)
CO,2021/05/11,972,935,1010,71.93,62.83,81.03,1352,1302,1402,POINT (-105.547832 38.998552)
CT,2021/05/11,576,576,576,55.92,55.92,55.92,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/11,253,253,253,81.35,81.35,81.35,311,311,311,POINT (-77.016275 38.904785)
DE,2021/05/11,138,138,138,79.31,79.31,79.31,174,174,174,POINT (-75.452394 38.994926)
FL,2021/05/11,4985,4985,4985,77.59,77.59,77.59,6425,6425,6425,POINT (-82.420978 28.260731)
GA,2021/05/11,2076,2076,2076,76.13,76.13,76.13,2727,2727,2727,POINT (-83.426574 32.638481)
HI,2021/05/11,135,135,135,62.5,62.5,62.5,216,216,216,POINT (-157.854309 21.361013)
IA,2021/05/11,464,464,464,69.57,69.57,69.57,667,666,668,POINT (-93.500061 42.074659)
ID,2021/05/11,200,181,219,69.2,69.2,69.2,289,289,289,POINT (-114.659366 44.389073)
IL,2021/05/11,2182,2181,2183,63.84,63.84,63.84,3418,3418,3418,POINT (-89.148632 40.124144)
IN,2021/05/11,1518,1518,1518,67.8,67.8,67.8,2239,2239,2239,POINT (-86.2818 39.919991)
KS,2021/05/11,593,592,594,75.54,75.54,75.54,785,785,785,POINT (-98.38018 38.484729)
KY,2021/05/11,1058,1058,1058,60.11,60.11,60.11,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/05/11,1048,1048,1049,59.37,59.37,59.37,1766,1766,1766,POINT (-91.840238 30.921314)
MA,2021/05/11,1029,1029,1029,75.38,75.38,75.38,1365,1365,1365,POINT (-71.481104 42.151077)
MD,2021/05/11,940,940,940,74.07,74.07,74.07,1269,1269,1269,POINT (-76.687282 38.946466)
ME,2021/05/11,244,243,245,76.01,76.01,76.01,321,321,321,POINT (-69.06137 45.117911)
MI,2021/05/11,2165,2165,2165,83.46,83.46,83.46,2594,2594,2594,POINT (-85.730977 44.874798)
MN,2021/05/11,702,702,702,76.39,76.39,76.39,919,919,919,POINT (-94.198308 46.349153)
MS,2021/05/11,634,634,634,75.39,75.39,75.39,841,841,841,POINT (-89.65344 32.713378)
MT,2021/05/11,131,131,131,60.09,60.09,60.09,218,218,218,POINT (-109.645127 47.033521)
ND,2021/05/11,112,112,112,58.95,58.95,58.95,190,190,190,POINT (-100.46931 47.446305)
NJ,2021/05/11,1291,1291,1291,43.6,43.6,43.6,2961,2961,2961,POINT (-74.655514 40.110253)
NV,2021/05/11,611,589,633,68.57,60.51,76.63,891,863,919,POINT (-114.916992 39.283294)
NY,2021/05/11,3452,3452,3452,64.14,64.14,64.14,5382,5382,5382,POINT (-75.59655 42.921241)
OK,2021/05/11,696,696,696,70.23,70.23,70.23,991,991,991,POINT (-97.508297 35.583449)
SC,2021/05/11,794,794,794,68.86,68.86,68.86,1153,1153,1153,POINT (-80.864614 33.878572)
TN,2021/05/11,1703,1703,1703,72.41,72.41,72.41,2352,2352,2352,POINT (-86.343226 35.842998)
UT,2021/05/11,368,368,368,59.64,59.64,59.64,617,617,617,POINT (-111.678222 39.323779)
AK,2021/05/12,87,87,87,63.97,63.97,63.97,136,136,136,POINT (-151.631889 63.631126)
AL,2021/05/12,1350,1350,1350,84.85,84.85,84.85,1591,1591,1591,POINT (-86.844516 32.756889)
AR,2021/05/12,673,673,673,66.5,66.5,66.5,1012,1012,1012,POINT (-92.439162 34.899825)
AZ,2021/05/12,1094,1094,1094,50.7,50.69,50.7,2158,2158,2158,POINT (-111.664616 34.293239)
CA,2021/05/12,4794,4745,4843,69.69,67.21,72.17,6879,6805,6953,POINT (-119.662127 37.211164)
CO,2021/05/12,961,925,997,71.61,62.84,80.38,1342,1294,1390,POINT (-105.547832 38.998552)
CT,2021/05/12,576,576,576,55.92,55.92,55.92,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/12,245,245,245,75.15,75.15,75.15,326,326,326,POINT (-77.016275 38.904785)
DE,2021/05/12,141,141,141,81.03,81.03,81.03,174,174,174,POINT (-75.452394 38.994926)
FL,2021/05/12,5058,5013,5103,78.47,78.47,78.47,6446,6446,6446,POINT (-82.420978 28.260731)
GA,2021/05/12,2129,2129,2129,77.9,77.9,77.9,2733,2733,2733,POINT (-83.426574 32.638481)
HI,2021/05/12,126,125,127,58.88,58.88,58.88,214,214,214,POINT (-157.854309 21.361013)
IA,2021/05/12,439,439,439,66.21,66.21,66.21,663,663,663,POINT (-93.500061 42.074659)
ID,2021/05/12,210,210,211,72.34,72.34,72.34,291,291,291,POINT (-114.659366 44.389073)
IL,2021/05/12,2224,2224,2225,65.12,65.12,65.12,3416,3416,3416,POINT (-89.148632 40.124144)
IN,2021/05/12,1518,1517,1519,67.95,67.95,67.95,2234,2234,2234,POINT (-86.2818 39.919991)
KS,2021/05/12,586,586,586,74.27,74.27,74.27,789,789,789,POINT (-98.38018 38.484729)
KY,2021/05/12,1091,1091,1091,61.99,61.99,61.99,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/05/12,1116,1116,1116,61.93,61.93,61.93,1802,1802,1802,POINT (-91.840238 30.921314)
MA,2021/05/12,1026,1026,1026,74.73,74.73,74.73,1373,1373,1373,POINT (-71.481104 42.151077)
MD,2021/05/12,946,946,946,74.66,74.66,74.66,1267,1267,1267,POINT (-76.687282 38.946466)
ME,2021/05/12,246,245,248,76.43,75.27,77.6,322,322,323,POINT (-69.06137 45.117911)
MI,2021/05/12,2148,2147,2148,83.66,83.66,83.66,2567,2567,2567,POINT (-85.730977 44.874798)
MN,2021/05/12,704,704,704,76.86,76.86,76.86,916,916,916,POINT (-94.198308 46.349153)
MS,2021/05/12,626,626,626,74.44,74.44,74.44,841,841,841,POINT (-89.65344 32.713378)
MT,2021/05/12,138,138,138,63.3,63.3,63.3,218,218,218,POINT (-109.645127 47.033521)
ND,2021/05/12,107,107,107,57.84,57.84,57.84,185,185,185,POINT (-100.46931 47.446305)
NJ,2021/05/12,1293,1286,1300,43.54,43.54,43.54,2970,2970,2970,POINT (-74.655514 40.110253)
NV,2021/05/12,593,593,593,68.87,68.87,68.87,861,861,861,POINT (-114.916992 39.283294)
NY,2021/05/12,3446,3446,3447,63.94,63.94,63.94,5390,5390,5390,POINT (-75.59655 42.921241)
OK,2021/05/12,768,768,768,76.95,76.95,76.95,998,998,998,POINT (-97.508297 35.583449)
SC,2021/05/12,794,794,794,68.98,68.98,68.98,1151,1151,1151,POINT (-80.864614 33.878572)
TN,2021/05/12,1706,1706,1706,72.66,72.66,72.66,2348,2348,2348,POINT (-86.343226 35.842998)
UT,2021/05/12,390,390,390,63.41,63.41,63.41,615,615,615,POINT (-111.678222 39.323779)
AK,2021/05/13,102,102,102,73.91,73.91,73.91,138,138,138,POINT (-151.631889 63.631126)
AL,2021/05/13,1351,1350,1352,84.54,84.54,84.54,1598,1598,1598,POINT (-86.844516 32.756889)
AR,2021/05/13,676,675,676,67.35,67.35,67.35,1003,1003,1003,POINT (-92.439162 34.899825)
AZ,2021/05/13,1074,1073,1074,49.49,49.41,49.57,2169,2168,2170,POINT (-111.664616 34.293239)
CA,2021/05/13,4791,4742,4839,70.16,67.73,72.6,6828,6757,6899,POINT (-119.662127 37.211164)
CO,2021/05/13,964,930,998,71.35,63.14,79.57,1351,1306,1396,POINT (-105.547832 38.998552)
CT,2021/05/13,580,580,580,56.31,56.31,56.31,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/13,263,263,263,82.19,82.19,82.19,320,320,320,POINT (-77.016275 38.904785)
DE,2021/05/13,146,146,146,83.91,83.91,83.91,174,174,174,POINT (-75.452394 38.994926)
FL,2021/05/13,5044,5044,5044,78.58,78.58,78.58,6419,6419,6419,POINT (-82.420978 28.260731)
GA,2021/05/13,2147,2147,2147,78.67,78.67,78.67,2729,2729,2729,POINT (-83.426574 32.638481)
HI,2021/05/13,130,129,131,60.75,60.75,60.75,214,214,214,POINT (-157.854309 21.361013)
IA,2021/05/13,457,457,457,68.52,68.52,68.52,667,667,667,POINT (-93.500061 42.074659)
ID,2021/05/13,208,208,208,70.75,70.75,70.75,294,294,294,POINT (-114.659366 44.389073)
IL,2021/05/13,2175,2171,2179,63.86,63.47,64.25,3406,3401,3411,POINT (-89.148632 40.124144)
IN,2021/05/13,1493,1492,1494,66.8,66.8,66.8,2235,2235,2235,POINT (-86.2818 39.919991)
KS,2021/05/13,570,569,571,72.24,72.24,72.24,789,789,789,POINT (-98.38018 38.484729)
KY,2021/05/13,1075,1075,1075,61.08,61.08,61.08,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/05/13,1069,1069,1069,60.81,60.81,60.81,1758,1758,1758,POINT (-91.840238 30.921314)
MA,2021/05/13,1026,1026,1026,75,75,75,1368,1368,1368,POINT (-71.481104 42.151077)
MD,2021/05/13,923,923,923,73.08,73.08,73.08,1263,1263,1263,POINT (-76.687282 38.946466)
ME,2021/05/13,235,235,235,72.53,72.53,72.53,324,324,324,POINT (-69.06137 45.117911)
MI,2021/05/13,2104,2104,2104,82.38,82.38,82.38,2554,2554,2554,POINT (-85.730977 44.874798)
MN,2021/05/13,710,710,710,76.34,76.34,76.34,930,930,930,POINT (-94.198308 46.349153)
MS,2021/05/13,598,597,600,71.76,71.3,72.22,834,834,834,POINT (-89.65344 32.713378)
MT,2021/05/13,137,137,137,62.84,62.84,62.84,218,218,218,POINT (-109.645127 47.033521)
ND,2021/05/13,120,120,120,62.18,62.18,62.18,193,193,193,POINT (-100.46931 47.446305)
NJ,2021/05/13,1294,1294,1294,43.51,43.51,43.51,2974,2942,3006,POINT (-74.655514 40.110253)
NV,2021/05/13,560,560,560,65.57,65.57,65.57,854,854,854,POINT (-114.916992 39.283294)
NY,2021/05/13,3432,3432,3432,63.71,63.71,63.71,5387,5387,5387,POINT (-75.59655 42.921241)
OK,2021/05/13,732,731,734,73.18,73.18,73.18,1001,1001,1001,POINT (-97.508297 35.583449)
SC,2021/05/13,804,804,804,69.91,69.91,69.91,1150,1150,1150,POINT (-80.864614 33.878572)
TN,2021/05/13,1701,1701,1701,71.56,71.56,71.56,2377,2377,2377,POINT (-86.343226 35.842998)
UT,2021/05/13,373,373,373,61.15,61.15,61.15,610,610,610,POINT (-111.678222 39.323779)
AK,2021/05/14,97,97,97,70.29,70.29,70.29,138,138,138,POINT (-151.631889 63.631126)
AL,2021/05/14,1297,1297,1297,81.27,81.27,81.27,1596,1596,1596,POINT (-86.844516 32.756889)
AR,2021/05/14,670,669,671,67.2,67.2,67.2,997,997,997,POINT (-92.439162 34.899825)
AZ,2021/05/14,1082,1082,1082,49.75,49.75,49.75,2175,2175,2175,POINT (-111.664616 34.293239)
CA,2021/05/14,4757,4712,4803,69.71,67.4,72.03,6824,6755,6893,POINT (-119.662127 37.211164)
CO,2021/05/14,941,910,972,69.65,62.09,77.21,1351,1309,1393,POINT (-105.547832 38.998552)
CT,2021/05/14,574,574,574,55.73,55.73,55.73,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/14,278,278,278,85.8,85.8,85.8,324,324,324,POINT (-77.016275 38.904785)
DE,2021/05/14,142,142,142,81.61,81.61,81.61,174,174,174,POINT (-75.452394 38.994926)
FL,2021/05/14,4948,4948,4948,77.1,77.1,77.1,6418,6418,6418,POINT (-82.420978 28.260731)
GA,2021/05/14,2160,2159,2160,78.67,78.67,78.67,2745,2745,2745,POINT (-83.426574 32.638481)
HI,2021/05/14,120,120,120,56.6,56.6,56.6,212,212,212,POINT (-157.854309 21.361013)
IA,2021/05/14,449,449,449,68.03,68.03,68.03,660,660,660,POINT (-93.500061 42.074659)
ID,2021/05/14,207,207,207,69.46,69.46,69.46,298,298,298,POINT (-114.659366 44.389073)
IL,2021/05/14,2176,2176,2176,63.76,63.76,63.76,3413,3413,3413,POINT (-89.148632 40.124144)
IN,2021/05/14,1514,1480,1547,67.39,67.39,67.39,2246,2246,2246,POINT (-86.2818 39.919991)
KS,2021/05/14,563,563,563,71.27,71.27,71.27,790,790,790,POINT (-98.38018 38.484729)
KY,2021/05/14,1101,1101,1101,62.56,62.56,62.56,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/05/14,1071,1071,1071,60.99,60.99,60.99,1756,1756,1756,POINT (-91.840238 30.921314)
MA,2021/05/14,994,993,994,72.57,72.57,72.57,1369,1369,1369,POINT (-71.481104 42.151077)
MD,2021/05/14,931,931,931,74.9,74.9,74.9,1243,1243,1243,POINT (-76.687282 38.946466)
ME,2021/05/14,235,235,235,73.44,73.44,73.44,320,320,320,POINT (-69.06137 45.117911)
MI,2021/05/14,2048,2048,2048,80.66,80.66,80.66,2539,2539,2539,POINT (-85.730977 44.874798)
MN,2021/05/14,698,697,700,75.6,75.6,75.6,924,924,924,POINT (-94.198308 46.349153)
MS,2021/05/14,579,579,579,69.51,69.51,69.51,833,833,833,POINT (-89.65344 32.713378)
MT,2021/05/14,144,144,144,66.06,66.06,66.06,218,218,218,POINT (-109.645127 47.033521)
ND,2021/05/14,118,118,118,61.14,59.87,62.4,193,191,195,POINT (-100.46931 47.446305)
NJ,2021/05/14,1294,1294,1294,43.57,43.57,43.57,2970,2970,2970,POINT (-74.655514 40.110253)
NV,2021/05/14,558,557,558,65.2,65.2,65.2,855,855,855,POINT (-114.916992 39.283294)
NY,2021/05/14,3416,3415,3416,63.59,63.59,63.59,5371,5371,5371,POINT (-75.59655 42.921241)
OK,2021/05/14,694,660,727,69.49,58.54,80.44,998,954,1042,POINT (-97.508297 35.583449)
SC,2021/05/14,789,789,789,68.91,68.91,68.91,1145,1145,1145,POINT (-80.864614 33.878572)
