state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
PA,25,180,6,28,177,6,14,205,29235,211,23082,211,1017,205,109,211,289,205,1,199,28,199,2661,211,219,205,194,211,992,205,777,211,25,204,17,204,3546,211,0.789533093894305,211,23082,29235,0.0445154512825,205,1017,22846,0.03524030631692,205,1017,28859,0.063644289450741,205,219,3441,0.750423011844332,211,2661,3546,2021/08/05,,1,208,4,205,7,207,16,207,22,206,18,207,20,208,14,207,8,196,3,202,23,201,27,201,29,201,37,200,69,200,55,201,44,201,4,189,7,205
PR,0,9,56,0,9,56,6,64,9152,65,5556,65,335,64,14,65,20,64,2,64,6,64,469,65,71,64,52,65,303,64,265,65,32,64,11,64,652,65,0.60708041958042,65,5556,9152,0.06160353070982,64,335,5438,0.037359205977473,64,335,8967,0.114331723027375,64,71,621,0.719325153374233,65,469,652,2021/08/05,,0,65,2,65,2,65,2,65,3,65,1,65,1,65,3,65,0,65,0,64,0,64,3,64,1,64,2,64,4,64,4,64,6,64,0,64,3,64
RI,4,7,2,4,7,2,0,12,2169,13,1955,13,65,12,5,13,6,12,0,12,2,12,129,13,11,12,10,13,59,12,48,13,6,12,1,12,160,13,0.901337021668972,13,1955,2169,0.034246575342466,12,65,1898,0.030893536121673,12,65,2104,0.075342465753425,12,11,146,0.80625,13,129,160,2021/08/05,,0,12,0,12,0,12,1,12,1,12,0,12,1,12,2,13,0,12,0,11,1,11,1,11,0,11,0,11,1,11,1,11,2,11,0,10,2,12
SC,19,54,5,19,54,5,2,76,10660,78,8433,78,1243,76,154,78,63,76,0,76,4,76,1010,78,325,76,325,78,1228,76,1194,78,15,76,11,76,1272,78,0.79108818011257,78,8433,10660,0.14921968787515,76,1243,8330,0.118426067073171,76,1243,10496,0.264012997562957,76,325,1231,0.794025157232704,78,1010,1272,2021/08/05,,2,78,11,78,13,78,21,78,28,78,27,78,31,78,21,78,0,73,2,76,4,76,4,76,3,76,18,76,8,76,10,76,14,76,0,71,14,76
SD,0,60,3,0,60,3,0,60,2602,63,1068,63,45,60,9,63,1,60,0,60,1,60,100,63,11,60,13,63,44,60,40,63,1,60,0,60,237,63,0.410453497309762,63,1068,2602,0.043103448275862,60,45,1044,0.017751479289941,60,45,2535,0.048672566371681,60,11,226,0.421940928270042,63,100,237,2021/08/05,,0,63,0,62,3,62,0,62,1,62,2,62,1,62,2,62,0,63,0,60,0,59,0,59,0,59,0,59,0,59,1,59,0,59,0,60,0,60
TN,11,84,47,31,64,47,14,96,20304,142,13102,128,1793,96,253,96,84,96,0,96,1,96,1743,139,518,96,492,96,1774,96,1649,96,19,96,18,96,2458,142,0.685286887389508,128,13102,19119,0.159889423934368,96,1793,11214,0.108554822304293,96,1793,16517,0.236529680365297,96,518,2190,0.725947521865889,139,1743,2401,2021/08/05,,1,95,10,95,27,95,28,95,60,95,54,95,34,95,21,95,18,96,1,95,8,95,9,95,10,95,17,95,11,95,16,95,11,95,1,96,22,96
TX,28,79,402,28,79,402,69,504,61360,509,47951,509,10239,504,1476,509,542,504,32,504,121,504,6311,509,2573,504,2564,509,9992,504,9582,509,247,504,192,504,7115,509,0.78147001303781,509,47951,61360,0.216272733033395,504,10239,47343,0.168968760829744,504,10239,60597,0.3709630911188,504,2573,6936,0.886999297259311,509,6311,7115,2021/08/05,,13,509,114,508,180,508,232,508,254,508,239,508,165,508,126,508,153,509,8,504,35,503,50,503,66,503,72,503,95,503,68,503,61,503,87,504,94,504
UT,0,45,9,0,45,9,0,53,5571,54,3212,54,386,53,51,54,4,53,0,53,0,53,405,54,149,53,148,54,383,53,371,54,3,53,0,53,633,54,0.576557171064441,54,3212,5571,0.122036041732532,53,386,3163,0.07024567788899,53,386,5495,0.242276422764228,53,149,615,0.639810426540284,54,405,633,2021/08/05,,1,54,4,54,8,54,12,54,4,54,12,54,4,54,6,54,0,54,0,53,0,53,0,53,1,53,2,53,0,53,0,53,1,53,0,53,3,53
VA,14,67,20,17,64,20,29,98,17497,101,12506,101,847,98,97,101,174,98,4,98,16,98,1353,101,199,98,196,101,831,98,695,101,16,98,8,98,1951,101,0.714751100188604,101,12506,17497,0.06857189119171,98,847,12352,0.049152739090065,98,847,17232,0.105346744309158,98,199,1889,0.693490517683239,101,1353,1951,2021/08/05,,1,101,6,101,9,101,14,101,22,101,25,101,12,101,6,101,2,101,2,98,9,98,16,98,17,98,32,98,28,98,40,98,30,98,0,98,2,98
VI,2,0,0,2,0,0,9,2,168,2,125,2,24,2,0,2,0,2,0,2,0,2,12,2,5,2,5,2,24,2,24,2,0,2,0,2,20,2,0.744047619047619,2,125,168,0.192,2,24,125,0.142857142857143,2,24,168,0.25,2,5,20,0.6,2,12,20,2021/08/05,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2
VT,2,14,1,1,15,1,0,16,1261,17,891,17,20,16,3,17,2,16,0,16,0,16,71,17,8,16,9,17,20,16,21,17,0,16,0,16,103,17,0.706582077716098,17,891,1261,0.022988505747126,16,20,870,0.016339869281046,16,20,1224,0.082474226804124,16,8,97,0.689320388349515,17,71,103,2021/08/05,,0,17,0,17,0,17,0,17,1,17,1,17,1,17,0,17,0,17,0,16,0,16,0,16,0,16,0,16,0,16,1,16,1,16,0,16,0,16
WA,13,78,2,14,77,2,9,91,12327,93,8939,93,972,91,86,93,126,91,1,91,5,91,845,93,248,91,225,93,956,91,781,93,16,91,8,91,1262,93,0.725156161272005,93,8939,12327,0.110041888373146,91,972,8833,0.079750574335412,91,972,12188,0.20032310177706,91,248,1238,0.669572107765452,93,845,1262,2021/08/05,,0,92,3,92,13,92,17,92,10,92,17,93,16,92,10,92,0,93,0,91,21,90,12,90,8,90,19,90,19,90,17,90,13,90,17,91,10,91
WI,10,108,23,15,103,23,2,138,12640,141,8176,141,564,138,108,141,44,138,3,138,11,138,925,141,172,138,174,141,545,138,515,141,19,138,5,138,1592,141,0.646835443037975,141,8176,12640,0.0705088136017,138,564,7999,0.04554999192376,138,564,12382,0.111688311688312,138,172,1540,0.581030150753769,141,925,1592,2021/08/05,,3,141,8,140,8,140,12,140,17,140,13,140,13,140,10,140,24,141,1,138,1,137,3,137,4,137,4,137,12,137,11,137,8,137,0,138,5,138
MS,14,87,2,16,85,2,7,101,8196,103,5495,103,1506,101,154,103,39,101,3,101,12,101,750,103,379,101,381,103,1459,101,1435,103,47,101,11,101,869,103,0.670448999511957,103,5495,8196,0.276787355265576,101,1506,5441,0.185536528273993,101,1506,8117,0.449584816132859,101,379,843,0.863060989643268,103,750,869,2021/08/05,,0,103,7,103,14,103,19,103,31,103,30,103,25,103,16,103,12,103,1,101,3,101,4,101,2,101,2,101,8,101,3,101,4,101,12,101,18,101
MT,6,57,1,5,58,1,0,63,2913,64,1856,64,157,63,26,64,7,63,1,63,3,63,128,64,35,63,35,64,152,63,152,64,5,63,1,63,226,64,0.637143837967731,64,1856,2913,0.085326086956522,63,157,1840,0.054419410745234,63,157,2885,0.159090909090909,63,35,220,0.566371681415929,64,128,226,2021/08/05,,0,64,1,64,1,64,5,64,5,64,3,64,6,64,5,64,0,64,0,63,0,63,0,63,2,63,2,63,1,63,2,63,0,63,0,63,1,63
NC,8,100,12,9,99,12,22,116,21905,120,17141,120,1661,116,226,120,142,116,4,116,3,116,1928,120,462,116,457,120,1641,116,1576,120,20,116,16,116,2363,120,0.782515407441224,120,17141,21905,0.098011447453827,116,1661,16947,0.076756007393715,116,1661,21640,0.200433839479393,116,462,2305,0.815911976301312,120,1928,2363,2021/08/05,,0,120,20,120,20,120,40,120,42,120,51,120,33,120,20,120,0,120,3,116,10,116,10,116,17,116,27,116,36,116,24,116,15,116,0,116,24,116
ND,10,35,1,10,35,1,0,45,2012,46,761,46,30,45,3,46,1,45,0,45,0,45,61,46,4,45,4,46,29,45,24,46,1,45,0,45,203,46,0.378230616302187,46,761,2012,0.04,45,30,750,0.015105740181269,45,30,1986,0.020100502512563,45,4,199,0.300492610837438,46,61,203,2021/08/05,,0,46,0,46,1,46,2,46,0,46,0,46,0,46,0,46,0,46,0,45,0,45,0,45,0,45,0,45,0,45,1,45,0,45,0,45,0,45
NE,10,87,0,13,84,0,0,97,3945,97,2646,97,237,97,34,97,20,97,1,97,2,97,377,97,65,97,62,97,235,97,212,97,2,97,1,97,565,97,0.670722433460076,97,2646,3945,0.089569160997732,97,237,2646,0.060076045627376,97,237,3945,0.115044247787611,97,65,565,0.667256637168142,97,377,565,2021/08/05,,0,97,1,97,1,97,3,97,6,97,12,97,7,97,4,97,0,97,0,97,1,97,1,97,4,97,5,97,3,97,3,97,3,97,0,97,2,97
NH,2,23,4,3,22,4,1,29,2953,29,2017,29,54,29,7,29,7,29,0,29,1,29,153,29,16,29,16,29,52,29,48,29,2,29,0,29,284,29,0.683034202505926,29,2017,2953,0.026772434308379,29,54,2017,0.018286488316966,29,54,2953,0.056338028169014,29,16,284,0.538732394366197,29,153,284,2021/08/05,,0,29,1,29,2,29,1,29,1,29,1,29,1,29,0,29,0,29,0,29,0,29,0,29,1,29,0,29,2,29,0,29,4,29,0,29,1,29
NJ,5,64,12,5,64,12,44,80,21791,81,14363,81,703,80,93,81,85,80,3,80,1,80,1156,81,120,80,112,81,692,80,614,81,11,80,1,80,3039,81,0.65912532696985,81,14363,21791,0.049071618037135,80,703,14326,0.032370953630796,80,703,21717,0.039695666556401,80,120,3023,0.38038828562027,81,1156,3039,2021/08/05,,0,81,3,81,8,81,15,81,18,81,19,81,9,81,18,81,3,81,0,80,0,80,5,80,4,80,7,80,8,80,8,80,8,80,45,80,6,80
NM,16,35,1,17,34,1,1,51,4263,52,3055,52,259,51,39,52,35,51,0,51,3,51,358,52,88,51,90,52,252,51,250,52,7,51,5,51,437,52,0.716631480178278,52,3055,4263,0.08641975308642,51,259,2997,0.062364555742836,51,259,4153,0.212048192771084,51,88,415,0.819221967963387,52,358,437,2021/08/05,,0,52,6,51,3,51,4,51,5,51,11,51,5,51,5,51,0,52,0,51,5,50,6,50,2,50,6,50,5,50,1,50,10,50,0,51,4,51
NV,0,17,43,0,17,43,32,58,8665,60,6846,60,1232,58,127,60,108,58,2,58,4,58,717,60,258,58,280,60,1224,58,1149,60,8,58,13,58,867,60,0.790075014425851,60,6846,8665,0.183197026022305,58,1232,6725,0.144516129032258,58,1232,8525,0.309352517985612,58,258,834,0.826989619377163,60,717,867,2021/08/05,,1,60,13,60,7,60,17,60,26,60,29,60,16,60,15,60,3,60,0,58,7,58,13,58,13,58,23,58,27,58,12,58,13,58,0,58,15,58
NY,5,162,9,5,162,9,69,167,46004,176,34887,176,1715,167,209,176,112,167,8,167,13,167,3247,176,304,167,250,176,1655,167,1250,176,60,167,23,167,5084,176,0.758347100252152,176,34887,46004,0.049590839429778,167,1715,34583,0.03775703403637,167,1715,45422,0.061056437035549,167,304,4979,0.638670338316286,176,3247,5084,2021/08/05,,3,176,16,176,26,176,30,176,39,176,34,176,29,176,29,176,3,175,1,167,4,167,16,167,16,167,15,167,25,167,12,167,19,167,4,166,11,167
OH,15,170,13,17,168,13,34,195,29494,198,20760,198,1480,195,151,198,140,195,4,195,80,195,2717,198,332,195,292,198,1369,195,1019,198,111,195,26,195,4132,198,0.703871973960806,198,20760,29494,0.071816770186335,195,1480,20608,0.050612133233021,195,1480,29242,0.081452404317959,195,332,4076,0.657550822846079,198,2717,4132,2021/08/05,,3,198,8,198,9,198,19,198,39,198,27,198,22,198,23,198,0,198,4,195,13,195,4,195,14,195,9,195,18,195,21,195,20,195,0,195,13,194
OK,38,82,3,42,78,3,2,121,8039,123,5730,123,1134,121,236,123,70,121,3,121,1,121,724,123,287,121,298,123,1078,121,1056,123,56,121,52,121,826,123,0.712775220798607,123,5730,8039,0.20239157594146,121,1134,5603,0.143853862742611,121,1134,7883,0.366538952745849,121,287,783,0.876513317191283,123,724,826,2021/08/05,,0,123,16,123,24,123,45,123,49,123,44,123,32,123,20,123,6,123,0,121,7,121,11,121,6,121,10,121,12,121,12,121,12,121,0,121,13,121
OR,3,52,7,3,52,7,25,60,7064,62,5118,62,697,60,66,62,37,60,2,60,6,60,558,62,151,60,143,62,683,60,595,62,14,60,8,60,773,62,0.724518686296716,62,5118,7064,0.138983050847458,60,697,5015,0.101219866395585,60,697,6886,0.201602136181575,60,151,749,0.721862871927555,62,558,773,2021/08/05,,0,62,4,62,8,62,8,62,4,62,20,62,12,62,9,62,1,62,0,60,2,60,5,60,6,60,4,60,8,60,6,60,6,59,0,60,6,60
