state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CW,2021-01-27,"68,454","68,445","68,463",78.00,77.94,78.05,"87,681","87,460","87,902"
CW,2021-01-28,"68,120","68,109","68,130",77.53,77.50,77.57,"87,761","87,565","87,957"
CW,2021-01-29,"67,830","67,810","67,851",77.23,77.16,77.29,"87,762","87,570","87,954"
CW,2021-01-30,"66,165","66,132","66,198",75.90,75.79,76.01,"87,103","86,914","87,293"
CW,2021-01-31,"65,000","64,962","65,038",74.92,74.79,75.06,"86,682","86,490","86,875"
CW,2021-02-01,"64,691","64,661","64,721",74.52,74.43,74.61,"86,743","86,555","86,931"
CW,2021-02-02,"66,161","66,153","66,169",76.01,75.99,76.03,"86,976","86,789","87,163"
CW,2021-02-03,"66,236","66,177","66,294",76.24,76.04,76.43,"86,816","86,627","87,005"
CW,2021-02-04,"65,966","65,940","65,993",75.91,75.83,75.99,"86,826","86,652","87,000"
CW,2021-02-05,"65,760","65,749","65,770",75.76,75.72,75.80,"86,716","86,543","86,888"
CW,2021-02-06,"64,614","64,604","64,624",74.87,74.84,74.90,"86,226","86,057","86,395"
CW,2021-02-07,"63,048","63,041","63,054",73.11,72.78,73.44,"86,174","86,009","86,340"
CW,2021-02-08,"62,814","62,796","62,832",72.84,72.51,73.16,"86,175","86,013","86,337"
CW,2021-02-09,"64,686","64,675","64,696",74.59,74.27,74.91,"86,657","86,497","86,817"
CW,2021-02-10,"65,160","65,136","65,184",75.19,74.87,75.51,"86,586","86,430","86,742"
CW,2021-02-11,"64,602","64,583","64,622",74.72,74.42,75.02,"86,391","86,241","86,541"
CW,2021-02-12,"64,170","64,154","64,186",74.26,73.99,74.54,"86,330","86,193","86,466"
CW,2021-02-13,"62,950","62,896","63,004",73.17,72.89,73.46,"85,952","85,829","86,075"
CW,2021-02-14,"61,193","60,990","61,396",71.19,70.48,71.90,"85,886","85,663","86,109"
CW,2021-02-15,"60,983","60,959","61,007",71.41,71.18,71.65,"85,323","85,209","85,437"
CW,2021-02-16,"62,298","62,290","62,306",72.65,72.38,72.92,"85,684","85,549","85,819"
CW,2021-02-17,"62,966","62,888","63,043",73.42,73.02,73.82,"85,698","85,529","85,868"
CW,2021-02-18,"62,834","62,818","62,850",73.26,72.95,73.58,"85,712","85,555","85,868"
CW,2021-02-19,"62,610","62,579","62,641",73.07,72.75,73.40,"85,612","85,453","85,771"
CW,2021-02-20,"61,321","61,276","61,366",71.74,71.39,72.10,"85,410","85,241","85,579"
CW,2021-02-21,"59,932","59,909","59,954",70.25,69.92,70.59,"85,239","85,070","85,408"
CW,2021-02-22,"60,317","60,297","60,336",70.53,70.44,70.61,"85,459","85,286","85,632"
CW,2021-02-23,"62,624","62,553","62,695",72.84,72.56,73.11,"85,915","85,717","86,114"
CW,2021-02-24,"63,163","63,042","63,283",73.19,72.77,73.61,"86,244","86,023","86,464"
CW,2021-02-25,"62,806","62,668","62,944",73.02,72.51,73.53,"85,941","85,690","86,192"
CW,2021-02-26,"62,157","61,796","62,518",72.30,70.99,73.61,"85,888","85,414","86,362"
AK,2021-01-27,83,83,83,64.84,64.84,64.84,128,128,128
AL,2021-01-27,"1,518","1,518","1,518",93.88,93.88,93.88,"1,617","1,617","1,617"
AR,2021-01-27,813,813,813,72.31,72.31,72.31,"1,040","1,040","1,040"
AZ,2021-01-27,"1,684","1,684","1,684",72.77,72.77,72.77,"2,314","2,314","2,314"
CA,2021-01-27,"7,569","7,563","7,575",89.65,89.42,89.87,"8,443","8,436","8,450"
CO,2021-01-27,850,850,850,63.91,63.91,63.91,"1,330","1,330","1,330"
CT,2021-01-27,674,674,674,64.37,64.37,64.37,"1,047","1,047","1,047"
DC,2021-01-27,272,272,272,83.69,83.69,83.69,325,325,325
DE,2021-01-27,166,166,166,86.01,86.01,86.01,193,193,193
FL,2021-01-27,"5,426","5,426","5,426",84.27,84.27,84.27,"6,439","6,439","6,439"
GA,2021-01-27,"2,554","2,554","2,554",91.14,91.14,91.14,"2,798","2,798","2,798"
HI,2021-01-27,155,155,155,66.52,66.52,66.52,233,233,233
IA,2021-01-27,452,452,452,67.66,67.66,67.66,668,668,668
ID,2021-01-27,207,207,207,69.46,69.46,69.46,298,298,298
IL,2021-01-27,"2,265","2,265","2,265",64.73,64.73,64.73,"3,499","3,499","3,499"
IN,2021-01-27,"1,514","1,514","1,514",69.26,69.26,69.26,"2,186","2,186","2,186"
KS,2021-01-27,621,621,621,77.05,77.05,77.05,806,806,806
KY,2021-01-27,"1,227","1,222","1,232",69.64,69.64,69.64,"1,762","1,762","1,762"
LA,2021-01-27,"1,447","1,447","1,447",79.29,79.29,79.29,"1,825","1,825","1,825"
MA,2021-01-27,"1,199","1,199","1,199",81.23,81.23,81.23,"1,476","1,476","1,476"
MD,2021-01-27,"1,008","1,008","1,008",75.90,75.90,75.90,"1,328","1,328","1,328"
ME,2021-01-27,249,249,249,74.55,74.55,74.55,334,334,334
