state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/05/13,511958,511472,512444,73.39,73.18,73.61,697568,696923,698213,
CW,2021/05/14,506336,505790,506881,72.7,72.46,72.93,696502,695835,697168,
CW,2021/05/15,487208,486657,487759,70.25,70.01,70.5,693508,692813,694203,
CW,2021/05/16,473730,473306,474155,68.7,68.51,68.89,689598,689036,690160,
CW,2021/05/17,480389,480066,480713,69.72,69.62,69.82,689026,688804,689248,
CW,2021/05/18,504698,504360,505035,72.72,72.61,72.83,694022,693790,694253,
CW,2021/05/19,516029,515592,516466,74.05,73.9,74.21,696847,696495,697199,
CW,2021/05/20,516214,515868,516559,74.01,73.88,74.14,697499,697151,697848,
CW,2021/05/21,510795,510404,511186,73.19,73.01,73.37,697922,697350,698494,
CW,2021/05/22,492978,492600,493355,70.92,70.77,71.08,695096,694745,695447,
CW,2021/05/23,477634,477106,478161,69.16,68.98,69.34,691255,690794,691717,
CW,2021/05/24,483381,482657,484104,70.14,69.84,70.44,689782,688920,690644,
CW,2021/05/25,508973,508430,509517,73.38,73.18,73.57,694283,693685,694882,
CW,2021/05/26,517326,516808,517843,74.4,74.21,74.58,695984,695406,696561,
CW,2021/05/27,515794,515306,516282,74.14,73.98,74.3,696358,695854,696863,
CW,2021/05/28,508512,508006,509018,73.25,73.1,73.39,694875,694512,695238,
CW,2021/05/29,485282,484750,485815,70.24,70.07,70.41,691542,691078,692007,
CW,2021/05/30,468470,467977,468963,68.06,67.9,68.22,688952,688465,689438,
CW,2021/05/31,463279,462762,463797,67.37,67.24,67.5,688310,688176,688443,
CW,2021/06/01,475461,475043,475880,69.04,68.97,69.12,689285,689106,689464,
CW,2021/06/02,502380,501972,502789,72.4,72.34,72.46,694522,694385,694659,
CW,2021/06/03,510632,510215,511049,73.47,73.35,73.58,695697,695282,696112,
CW,2021/06/04,509716,509150,510282,73.4,73.2,73.61,695064,694456,695671,
CW,2021/06/05,492076,491483,492669,71.12,70.9,71.34,692536,691897,693174,
CW,2021/06/06,477976,477476,478476,69.41,69.26,69.55,689296,688932,689661,
CW,2021/06/07,485024,484603,485445,70.38,70.3,70.46,689781,689431,690131,
CW,2021/06/08,509997,509357,510636,73.53,73.29,73.77,694215,693542,694888,
