state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-24,"467,118","465,056","469,180",64.54,63.97,65.12,"705,173","702,374","707,972"
CW,2020-08-25,"489,617","487,793","491,442",67.34,66.86,67.83,"708,902","706,307","711,497"
CW,2020-08-26,"500,791","498,873","502,709",68.32,67.60,69.03,"714,590","711,949","717,231"
CW,2020-08-27,"502,423","500,525","504,320",68.36,67.59,69.12,"717,176","714,512","719,839"
CW,2020-08-28,"493,598","491,849","495,347",67.47,66.78,68.15,"714,376","711,948","716,803"
CW,2020-08-29,"478,030","476,094","479,966",65.43,64.64,66.22,"713,257","710,621","715,894"
CW,2020-08-30,"464,055","461,980","466,130",63.69,62.76,64.61,"711,159","708,006","714,311"
CW,2020-08-31,"467,084","465,527","468,640",64.12,63.51,64.73,"711,177","709,013","713,340"
CW,2020-09-01,"487,290","485,334","489,247",66.50,65.78,67.22,"715,485","713,397","717,574"
CW,2020-09-02,"497,030","495,177","498,883",67.50,66.89,68.11,"718,934","717,383","720,486"
CW,2020-09-03,"495,006","493,251","496,760",67.53,66.96,68.10,"715,834","714,323","717,345"
CW,2020-09-04,"489,192","487,508","490,877",66.80,66.23,67.37,"714,758","713,211","716,305"
CW,2020-09-05,"471,216","469,551","472,881",64.52,63.92,65.12,"712,944","711,144","714,744"
CW,2020-09-06,"455,646","453,897","457,395",62.81,62.09,63.52,"708,325","706,040","710,611"
CW,2020-09-07,"452,030","450,609","453,450",62.23,61.70,62.77,"709,302","707,471","711,132"
CW,2020-09-08,"461,636","460,532","462,740",63.42,63.05,63.80,"710,522","708,983","712,061"
CW,2020-09-09,"490,477","489,385","491,569",66.97,66.57,67.37,"714,901","713,299","716,503"
CW,2020-09-10,"500,488","499,455","501,521",68.27,67.91,68.63,"715,922","714,431","717,413"
CW,2020-09-11,"501,337","500,287","502,387",68.25,67.79,68.72,"716,948","715,431","718,466"
CW,2020-09-12,"483,278","482,055","484,501",66.05,65.51,66.60,"714,091","712,345","715,836"
CW,2020-09-13,"467,901","466,140","469,663",64.52,63.78,65.25,"708,066","706,133","709,999"
CW,2020-09-14,"472,320","471,244","473,397",64.82,64.33,65.31,"712,377","710,752","714,002"
CW,2020-09-15,"494,456","493,336","495,577",67.96,67.48,68.44,"711,317","709,840","712,795"
