state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-01-25,"111,874","111,858","111,890",15.99,15.98,16.00,"702,846","702,554","703,138"
CW,2021-01-26,"110,712","110,694","110,731",15.75,15.74,15.76,"706,177","705,886","706,468"
CW,2021-01-27,"107,412","107,385","107,438",15.23,15.20,15.27,"708,340","707,937","708,743"
CW,2021-01-28,"104,283","104,270","104,296",14.82,14.80,14.83,"707,053","706,746","707,360"
CW,2021-01-29,"100,912","100,886","100,938",14.37,14.35,14.39,"705,492","705,202","705,783"
CW,2021-01-30,"97,353","97,298","97,409",13.92,13.87,13.96,"702,859","702,527","703,192"
CW,2021-01-31,"96,026","95,968","96,084",13.81,13.75,13.86,"698,733","698,306","699,160"
CW,2021-02-01,"95,935","95,907","95,964",13.78,13.76,13.81,"699,185","698,865","699,504"
CW,2021-02-02,"95,216","95,191","95,241",13.61,13.60,13.63,"702,573","702,284","702,863"
CW,2021-02-03,"92,514","92,458","92,569",13.19,13.10,13.27,"704,800","704,054","705,546"
CW,2021-02-04,"89,890","89,854","89,927",12.82,12.79,12.85,"704,602","704,307","704,896"
CW,2021-02-05,"87,234","87,190","87,277",12.46,12.42,12.50,"703,335","703,038","703,632"
CW,2021-02-06,"84,018","83,976","84,060",12.05,12.02,12.09,"700,171","699,876","700,466"
CW,2021-02-07,"82,662","82,620","82,703",11.93,11.87,11.99,"696,104","695,554","696,654"
CW,2021-02-08,"82,147","82,107","82,187",11.84,11.80,11.87,"697,180","696,896","697,464"
CW,2021-02-09,"80,966","80,925","81,007",11.59,11.56,11.63,"701,535","701,255","701,815"
CW,2021-02-10,"78,034","77,980","78,087",11.15,11.12,11.19,"703,170","702,866","703,475"
CW,2021-02-11,"74,859","74,816","74,902",10.71,10.68,10.74,"702,608","702,315","702,901"
CW,2021-02-12,"72,032","71,991","72,074",10.34,10.31,10.36,"700,509","700,213","700,805"
CW,2021-02-13,"69,664","69,572","69,756",10.05,9.96,10.14,"696,813","696,187","697,438"
CW,2021-02-14,"67,988","67,680","68,297",9.85,9.52,10.18,"693,769","691,834","695,703"
