state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
AK,7,14,1,7,14,1,2,22,1393,22,1031,22,186,22,24,22,2,22,0,22,0,22,108,22,29,22,28,22,184,22,181,22,2,22,2,22,133,22,0.740129217516152,22,1031,1393,0.180407371483996,22,186,1031,0.133524766690596,22,186,1393,0.218045112781955,22,29,133,0.81203007518797,22,108,133,2021/10/07,,0,22,2,22,4,22,4,22,4,22,4,22,3,22,3,22,0,22,0,22,0,22,0,22,0,22,0,22,2,22,0,22,0,22,0,22,5,22,567,303,280,177,0,28,0,20,0,20,0,20,0,20,0,0,20,20
AL,33,63,19,38,57,20,10,111,15085,115,11138,115,1121,111,72,113,68,111,3,111,10,111,1388,115,369,111,358,113,1092,111,964,113,29,111,15,111,1577,115,0.738349353662579,115,11138,15085,0.101964708022558,111,1121,10994,0.075412041708712,111,1121,14865,0.239766081871345,111,369,1539,0.880152187698161,115,1388,1577,2021/10/07,,0,113,4,113,4,113,11,113,14,113,20,113,8,113,11,113,0,113,1,111,9,111,9,111,5,111,11,111,15,111,5,111,13,111,0,111,14,111,4691,2020,2122,1213,35,460,2,87,1,87,0,87,0,87,13,2,87,90
AR,18,75,2,18,75,2,3,93,8125,95,5788,95,587,93,52,95,57,93,0,93,8,93,782,95,220,93,219,95,579,93,525,95,8,93,4,93,951,95,0.712369230769231,95,5788,8125,0.101609832092782,93,587,5777,0.072630536995793,93,587,8082,0.235294117647059,93,220,935,0.822292323869611,95,782,951,2021/10/07,,0,95,5,95,4,95,5,95,10,95,12,95,11,95,5,95,0,95,0,93,6,93,5,93,3,93,10,93,12,93,11,93,10,93,0,93,11,93,4279,613,1242,905,0,218,0,91,0,91,0,91,0,91,8,0,91,91
AS,0,1,0,0,1,0,0,1,150,1,73,1,0,1,0,1,0,1,0,1,0,1,6,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,0.486666666666667,1,73,150,0,1,0,73,0,1,0,150,0,1,0,7,0.857142857142857,1,6,7,2021/10/07,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,88,10,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
AZ,32,69,3,30,71,3,12,101,15326,104,11029,104,1709,101,145,104,113,101,2,101,5,101,1274,104,396,101,386,104,1681,101,1438,104,28,101,15,101,2140,104,0.719626778024272,104,11029,15326,0.157671371897777,101,1709,10839,0.113562362947704,101,1709,15049,0.190843373493976,101,396,2075,0.595327102803738,104,1274,2140,2021/10/07,,1,104,6,104,13,104,15,104,30,104,34,104,25,104,19,104,2,104,1,101,14,101,10,101,16,101,12,101,20,101,20,101,20,101,0,101,74,101,2255,1173,512,278,2,0,0,95,2,95,0,95,0,95,22,1,95,95
CA,99,244,33,123,218,35,25,368,61106,376,46037,376,4265,368,368,376,291,368,4,368,10,368,5231,376,1128,368,1104,376,4183,368,3924,376,82,368,59,368,6981,376,0.753395738552679,376,46037,61106,0.093709489596379,368,4265,45513,0.070695685325465,368,4265,60329,0.165687426556992,368,1128,6808,0.749319581721816,376,5231,6981,2021/10/07,,0,376,40,376,55,376,36,376,73,375,57,376,56,376,51,376,0,376,0,368,15,368,45,368,27,368,45,368,51,368,58,368,49,368,1,368,67,368,10419,9627,4470,1835,22,136,0,268,1,269,0,266,0,266,14,7,267,269
CO,13,63,20,11,65,20,6,94,11093,96,7602,96,1071,94,149,96,71,94,3,94,7,94,1049,96,333,94,332,96,1041,94,973,96,30,94,21,94,1265,96,0.68529703416569,96,7602,11093,0.142496008515168,94,1071,7516,0.097487711632987,94,1071,10986,0.270292207792208,94,333,1232,0.829249011857708,96,1049,1265,2021/10/07,,0,96,10,96,20,96,18,96,24,96,32,96,25,96,17,96,3,96,0,94,7,94,7,94,7,94,10,94,14,94,13,94,13,94,0,94,7,94,1072,930,183,418,18,40,0,83,0,83,0,83,0,83,7,1,83,83
CT,0,28,5,0,28,5,3,32,7902,33,6004,33,271,32,19,33,9,32,1,32,0,32,572,33,65,32,65,33,267,32,232,33,4,32,4,32,1025,33,0.759807643634523,33,6004,7902,0.045645949132559,32,271,5937,0.034681341182493,32,271,7814,0.064805583250249,32,65,1003,0.558048780487805,33,572,1025,2021/10/07,,0,33,3,33,1,33,3,33,4,33,6,33,0,33,1,33,1,33,0,32,0,32,0,32,0,32,1,32,4,32,2,32,2,32,0,32,5,32,740,628,592,134,0,7,0,32,0,32,0,32,0,32,0,0,32,32
DC,0,12,2,0,12,2,0,12,3486,14,2659,14,114,13,7,14,41,13,2,13,1,13,254,14,25,12,19,13,96,13,79,14,18,13,12,13,339,14,0.762765347102696,14,2659,3486,0.044254658385093,13,114,2576,0.033999403519237,13,114,3353,0.078864353312303,12,25,317,0.749262536873156,14,254,339,2021/10/07,,0,14,1,14,1,14,2,14,3,14,0,14,0,14,0,14,0,14,1,13,2,13,11,13,2,13,8,13,6,13,4,13,7,13,0,13,1,12,336,334,212,80,0,0,0,10,0,10,0,10,0,10,1,0,9,10
DE,1,8,2,1,8,2,3,10,2850,11,2173,11,227,10,28,11,29,10,0,10,1,10,164,11,30,10,28,11,223,10,207,11,4,10,1,10,199,11,0.762456140350877,11,2173,2850,0.105385329619313,10,227,2154,0.080467919177597,10,227,2821,0.154639175257732,10,30,194,0.824120603015075,11,164,199,2021/10/07,,0,11,0,11,3,11,3,11,5,11,6,11,6,11,5,11,0,11,1,10,0,10,1,10,2,10,5,10,4,10,8,10,8,10,0,10,3,10,679,91,246,129,0,0,0,10,0,10,0,10,0,10,0,0,10,10
