state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-23,"58,191","58,165","58,217",8.28,8.25,8.32,"705,444","705,126","705,762"
CW,2021-02-24,"56,324","56,295","56,353",8.01,7.92,8.09,"706,460","705,470","707,450"
CW,2021-02-25,"54,519","54,456","54,582",7.76,7.67,7.85,"705,679","704,940","706,417"
CW,2021-02-26,"52,460","52,381","52,540",7.47,7.36,7.58,"704,885","703,924","705,846"
CW,2021-02-27,"50,493","50,398","50,587",7.21,7.08,7.34,"702,317","701,279","703,355"
CW,2021-02-28,"49,610","49,518","49,703",7.12,6.99,7.25,"698,882","697,785","699,980"
CW,2021-03-01,"49,724","49,639","49,810",7.13,7.01,7.25,"699,155","698,151","700,160"
CW,2021-03-02,"49,121","49,044","49,199",7.02,6.91,7.13,"702,281","701,404","703,159"
CW,2021-03-03,"47,626","47,563","47,688",6.78,6.70,6.87,"704,566","703,895","705,237"
CW,2021-03-04,"46,167","45,976","46,357",6.57,6.36,6.78,"704,707","704,599","704,815"
CW,2021-03-05,"44,542","44,517","44,567",6.35,6.32,6.38,"703,372","703,100","703,643"
CW,2021-03-06,"43,240","43,194","43,286",6.20,6.14,6.26,"699,718","699,463","699,974"
CW,2021-03-07,"42,493","42,464","42,523",6.12,6.08,6.16,"696,892","696,655","697,130"
CW,2021-03-08,"42,974","42,947","43,000",6.18,6.15,6.22,"697,400","697,279","697,520"
CW,2021-03-09,"42,812","42,769","42,856",6.13,6.07,6.18,"701,317","701,223","701,411"
CW,2021-03-10,"41,703","41,678","41,729",5.95,5.94,5.96,"703,530","703,239","703,822"
CW,2021-03-11,"40,973","40,940","41,005",5.85,5.82,5.88,"702,835","702,663","703,006"
CW,2021-03-12,"40,690","40,656","40,725",5.82,5.79,5.85,"702,014","701,880","702,147"
CW,2021-03-13,"39,625","39,586","39,664",5.69,5.64,5.74,"699,067","698,619","699,516"
CW,2021-03-14,"39,239","39,207","39,271",5.66,5.64,5.69,"695,371","695,135","695,608"
CW,2021-03-15,"39,958","39,922","39,995",5.76,5.73,5.80,"695,835","695,585","696,084"
CW,2021-03-16,"40,298","40,263","40,332",5.78,5.75,5.80,"700,248","700,129","700,367"
CW,2021-03-17,"39,786","39,752","39,820",5.69,5.67,5.71,"701,833","701,685","701,981"
CW,2021-03-18,"39,386","39,351","39,421",5.63,5.60,5.65,"702,325","702,211","702,438"
CW,2021-03-19,"39,139","39,104","39,173",5.60,5.56,5.63,"702,108","701,743","702,473"
CW,2021-03-20,"37,938","37,906","37,970",5.46,5.44,5.47,"698,098","697,897","698,298"
