state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
CA,78,299,34,93,283,35,60,403,62934,411,49404,411,5941,403,798,411,418,403,22,403,8,403,5153,411,1232,403,1222,411,5831,403,5551,411,110,403,91,403,6824,411,0.78501287062637,411,49404,62934,0.121821686351706,403,5941,48768,0.095675980352685,403,5941,62095,0.185709978896593,403,1232,6634,0.755128956623681,411,5153,6824,2021/08/03,,6,411,56,411,111,411,134,411,168,411,165,411,92,411,65,411,1,411,1,403,24,403,62,403,37,403,65,403,99,403,60,402,69,403,1,403,55,403
CO,8,78,20,6,80,20,5,104,11651,106,8061,106,502,104,86,106,50,104,3,104,13,104,931,106,174,104,175,106,480,104,424,106,22,104,9,104,1344,106,0.691871942322548,106,8061,11651,0.0630099159031,104,502,7967,0.043485793485793,104,502,11544,0.132723112128146,104,174,1311,0.692708333333333,106,931,1344,2021/08/03,,1,106,9,106,7,105,14,105,16,105,21,106,11,105,6,105,1,106,2,104,7,103,4,103,7,103,9,103,8,104,6,103,7,103,0,104,4,104
CT,0,31,6,0,31,6,0,36,8089,37,6328,37,226,36,34,37,35,36,3,36,0,36,554,37,40,36,40,37,220,36,186,37,6,36,5,36,1052,37,0.782296946470516,37,6328,8089,0.036079182630907,36,226,6264,0.028218254463728,36,226,8009,0.038834951456311,36,40,1030,0.526615969581749,37,554,1052,2021/08/03,,0,37,0,37,7,37,6,37,4,37,6,37,7,37,2,37,2,37,0,36,3,36,4,36,3,36,2,36,10,36,2,36,11,36,0,36,0,36
DC,0,12,2,0,12,2,0,12,3486,14,2630,14,78,13,7,14,54,13,0,13,2,13,270,14,19,12,12,13,67,13,50,14,11,13,7,13,348,14,0.754446356855995,14,2630,3486,0.030504497457959,13,78,2557,0.023228111971412,13,78,3358,0.058282208588957,12,19,326,0.775862068965517,14,270,348,2021/08/03,,0,14,1,14,2,14,0,14,3,14,1,14,0,14,0,14,0,14,0,13,5,13,13,13,12,13,5,13,6,13,7,13,6,13,0,13,1,12
DE,1,12,2,2,11,2,2,14,3285,15,2503,15,115,14,10,15,32,14,0,14,0,14,149,15,9,14,8,15,104,14,79,15,11,14,10,14,187,15,0.761948249619482,15,2503,3285,0.046408393866021,14,115,2478,0.03531941031941,14,115,3256,0.049450549450549,14,9,182,0.796791443850267,15,149,187,2021/08/03,,0,15,1,15,1,15,0,15,1,15,1,15,3,15,3,15,0,15,0,14,0,14,5,14,1,14,2,14,6,14,10,14,8,14,0,14,1,14
FL,38,160,59,40,158,59,143,251,57446,257,47813,257,13793,251,2122,257,286,251,57,251,27,251,5831,257,2767,251,2770,257,13603,251,13263,257,190,251,172,251,6522,257,0.832312084392299,257,47813,57446,0.29331206804891,251,13793,47025,0.244102291832581,251,13793,56505,0.437539531941809,251,2767,6324,0.894050904630481,257,5831,6522,2021/08/03,,11,257,117,257,225,256,333,257,399,256,382,257,319,257,251,257,85,257,3,251,19,251,23,251,40,251,61,251,51,251,53,251,31,251,5,251,154,251
GA,32,120,15,35,117,15,9,164,21919,167,18567,167,3592,164,644,167,109,164,23,163,51,164,2151,167,798,164,757,167,3501,164,3175,167,91,164,39,164,2494,167,0.847073315388476,167,18567,21919,0.195525556583746,164,3592,18371,0.166050295857988,164,3592,21632,0.326513911620295,164,798,2444,0.862469927826784,167,2151,2494,2021/08/03,,5,167,45,167,60,167,78,167,114,167,119,167,64,167,39,167,47,167,1,164,8,164,13,164,9,164,15,164,22,164,19,164,8,164,14,164,19,164
HI,2,18,4,2,18,4,11,24,2456,24,1750,24,190,24,36,24,14,24,0,24,0,24,130,24,37,24,33,24,190,24,172,24,0,24,0,24,209,24,0.712540716612378,24,1750,2456,0.108571428571429,24,190,1750,0.077361563517915,24,190,2456,0.177033492822967,24,37,209,0.62200956937799,24,130,209,2021/08/03,,0,24,2,24,3,24,1,24,4,24,12,24,6,24,8,24,0,24,0,24,0,24,3,24,1,24,2,24,2,24,2,24,2,24,2,24,1,24
IA,1,25,99,2,24,99,0,123,7994,125,4964,125,369,123,51,125,59,123,0,123,3,123,437,125,83,123,77,125,346,123,260,125,23,123,4,123,653,125,0.62096572429322,125,4964,7994,0.07553735926305,123,369,4885,0.046726605039889,123,369,7897,0.130914826498423,123,83,634,0.669218989280245,125,437,653,2021/08/03,,1,125,1,125,8,125,9,125,6,125,6,125,9,125,11,125,0,125,0,123,5,123,10,123,12,123,7,123,11,123,6,123,8,123,0,123,3,123
MT,6,59,1,5,60,1,1,65,3165,66,2111,66,149,65,22,66,6,65,3,65,1,65,147,66,34,65,35,66,140,65,139,66,9,65,4,65,226,66,0.666982622432859,66,2111,3165,0.070986183897094,65,149,2099,0.047497609180746,65,149,3137,0.154545454545455,65,34,220,0.650442477876106,66,147,226,2021/08/03,,0,66,0,66,2,66,3,66,4,66,4,66,2,66,7,66,0,66,0,65,1,65,1,65,0,65,3,65,1,65,0,65,0,65,0,65,0,65
