state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-30,"504,108","502,995","505,221",71.50,71.13,71.88,"703,429","701,973","704,885"
CW,2020-10-31,"485,266","483,570","486,962",69.16,68.46,69.87,"700,715","698,579","702,851"
CW,2020-11-01,"469,087","467,973","470,201",67.19,66.75,67.64,"697,197","695,557","698,836"
CW,2020-11-02,"476,371","475,560","477,182",67.97,67.71,68.22,"699,965","698,705","701,225"
CW,2020-11-03,"498,964","498,188","499,741",70.88,70.64,71.12,"703,099","701,894","704,304"
CW,2020-11-04,"508,593","507,667","509,519",71.81,71.36,72.27,"707,343","705,903","708,784"
CW,2020-11-05,"511,631","510,775","512,488",72.24,71.81,72.67,"708,212","706,869","709,554"
CW,2020-11-06,"510,276","509,492","511,060",72.08,71.69,72.46,"707,956","706,762","709,150"
CW,2020-11-07,"496,139","494,724","497,554",70.36,69.79,70.93,"705,116","703,792","706,440"
CW,2020-11-08,"485,535","484,121","486,949",69.07,68.48,69.65,"702,979","701,590","704,369"
CW,2020-11-09,"490,707","489,923","491,491",69.86,69.48,70.24,"702,376","701,246","703,505"
CW,2020-11-10,"516,702","516,257","517,147",73.12,72.90,73.35,"706,589","705,873","707,305"
CW,2020-11-11,"527,881","526,811","528,951",74.53,74.16,74.91,"708,218","707,643","708,793"
CW,2020-11-12,"528,134","526,944","529,325",74.65,74.23,75.08,"707,443","706,747","708,139"
CW,2020-11-13,"524,228","523,168","525,289",73.99,73.56,74.42,"708,490","707,467","709,512"
CW,2020-11-14,"505,176","504,291","506,061",71.42,71.09,71.76,"707,278","706,634","707,922"
CW,2020-11-15,"491,215","490,306","492,123",69.79,69.43,70.16,"703,803","702,979","704,626"
CW,2020-11-16,"497,686","496,813","498,560",70.42,70.09,70.74,"706,773","706,201","707,346"
CW,2020-11-17,"519,644","518,848","520,440",73.26,72.98,73.53,"709,317","708,969","709,666"
CW,2020-11-18,"526,688","525,796","527,579",74.02,73.80,74.24,"711,683","711,017","712,350"
CW,2020-11-19,"524,132","523,219","525,044",73.76,73.54,73.98,"710,704","710,100","711,308"
CW,2020-11-20,"521,296","520,460","522,133",73.95,73.65,74.25,"704,989","704,526","705,452"
CW,2020-11-21,"504,937","504,087","505,787",71.91,71.59,72.22,"702,475","701,911","703,038"
CW,2020-11-22,"491,276","490,436","492,115",70.23,69.92,70.53,"699,793","699,321","700,266"
CW,2020-11-23,"497,115","496,298","497,931",70.95,70.65,71.25,"700,917","700,467","701,366"
CW,2020-11-24,"512,261","511,505","513,016",73.15,72.88,73.42,"700,546","700,162","700,931"
CW,2020-11-25,"511,676","510,825","512,528",72.90,72.56,73.23,"702,179","701,447","702,910"
CW,2020-11-26,"484,264","481,800","486,729",69.30,68.17,70.43,"699,044","695,922","702,166"
CW,2020-11-27,"472,482","470,085","474,879",67.67,66.58,68.76,"698,492","695,512","701,471"
CW,2020-11-28,"475,373","471,876","478,870",68.06,66.47,69.64,"698,746","694,435","703,057"
CW,2020-11-29,"477,965","473,633","482,297",68.42,66.43,70.40,"698,873","693,374","704,372"
AL,2020-10-30,"10,105","10,091","10,119",75.35,75.05,75.65,"13,411","13,386","13,436"
