state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-10-19,"482,945","481,781","484,109",66.65,66.14,67.16,"720,835","719,013","722,657"
CW,2020-10-20,"507,786","507,252","508,320",68.91,68.59,69.24,"733,071","731,483","734,658"
CW,2020-10-21,"517,853","517,300","518,405",70.04,69.67,70.41,"735,498","733,740","737,257"
CW,2020-10-22,"518,565","518,026","519,104",70.01,69.62,70.39,"737,301","735,514","739,088"
CW,2020-10-23,"514,829","514,215","515,444",69.55,69.15,69.95,"736,798","734,991","738,605"
CW,2020-10-24,"496,083","495,211","496,955",67.09,66.60,67.58,"736,002","733,991","738,013"
CW,2020-10-25,"480,543","479,793","481,293",65.18,64.72,65.63,"733,828","731,847","735,809"
CW,2020-10-26,"482,929","482,510","483,347",65.49,65.11,65.87,"734,143","732,288","735,997"
CW,2020-10-27,"508,577","507,887","509,267",68.78,68.35,69.21,"736,222","734,362","738,083"
CW,2020-10-28,"518,461","517,231","519,692",70.80,70.21,71.40,"729,049","726,944","731,153"
CW,2020-10-29,"517,216","515,990","518,443",71.12,70.25,72.00,"724,192","720,753","727,631"
CW,2020-10-30,"511,936","510,713","513,160",71.56,71.01,72.12,"714,151","712,429","715,873"
CW,2020-10-31,"491,916","490,130","493,702",69.13,68.31,69.94,"710,700","708,294","713,106"
CW,2020-11-01,"476,166","474,876","477,456",67.13,66.50,67.76,"708,379","706,394","710,365"
CW,2020-11-02,"483,515","482,466","484,565",67.92,67.41,68.42,"711,031","709,399","712,662"
CW,2020-11-03,"505,901","504,835","506,966",70.80,70.29,71.30,"713,707","712,106","715,308"
CW,2020-11-04,"514,924","513,733","516,115",71.76,71.19,72.34,"716,663","714,826","718,501"
CW,2020-11-05,"517,035","515,886","518,184",72.20,71.73,72.66,"716,017","714,297","717,737"
CW,2020-11-06,"515,974","514,905","517,043",72.05,71.63,72.46,"716,193","714,581","717,804"
CW,2020-11-07,"501,305","499,726","502,884",70.32,69.72,70.91,"712,960","711,207","714,713"
CW,2020-11-08,"490,182","488,581","491,784",69.00,68.39,69.61,"710,431","708,593","712,269"
CW,2020-11-09,"495,695","494,625","496,765",69.78,69.38,70.18,"710,344","708,792","711,895"
CW,2020-11-10,"522,380","521,557","523,203",73.06,72.82,73.31,"714,955","713,707","716,203"
CW,2020-11-11,"533,818","532,578","535,059",74.49,74.12,74.86,"716,601","715,430","717,772"
CW,2020-11-12,"534,029","532,653","535,405",74.62,74.17,75.07,"715,663","714,212","717,113"
CW,2020-11-13,"530,025","528,751","531,300",73.96,73.55,74.37,"716,662","715,250","718,074"
CW,2020-11-14,"510,555","509,351","511,760",71.39,71.01,71.77,"715,175","713,825","716,525"
CW,2020-11-15,"495,724","494,560","496,888",69.69,69.30,70.07,"711,348","709,893","712,803"
CW,2020-11-16,"502,362","501,273","503,452",70.36,70.04,70.67,"714,022","712,759","715,285"
CW,2020-11-17,"524,600","523,624","525,575",73.21,72.96,73.46,"716,560","715,369","717,751"
CW,2020-11-18,"532,678","530,442","534,914",73.87,72.93,74.82,"721,051","718,109","723,993"
AK,2020-10-19,818,818,818,57.00,57.00,57.00,"1,435","1,435","1,435"
AL,2020-10-19,"9,877","9,864","9,890",70.23,69.95,70.52,"14,063","14,048","14,078"
AR,2020-10-19,"5,015","5,015","5,015",62.60,62.60,62.60,"7,991","7,952","8,030"
AZ,2020-10-19,"8,530","8,498","8,562",65.60,65.37,65.84,"12,987","12,922","13,052"
CA,2020-10-19,"40,862","40,543","41,181",68.31,66.59,70.03,"59,815","59,404","60,226"
CO,2020-10-19,"5,952","5,947","5,957",60.19,59.95,60.42,"9,889","9,877","9,901"
CT,2020-10-19,"5,535","5,526","5,544",68.47,67.85,69.08,"8,084","8,057","8,111"
DC,2020-10-19,"2,254","2,254","2,254",79.20,79.20,79.20,"2,846","2,846","2,846"
DE,2020-10-19,"1,652","1,652","1,652",67.02,67.02,67.02,"2,465","2,465","2,465"
FL,2020-10-19,"40,192","40,027","40,357",56.03,55.29,56.77,"71,736","71,539","71,933"
GA,2020-10-19,"14,819","14,602","15,036",79.03,76.41,81.64,"18,791","18,754","18,828"
HI,2020-10-19,"1,510","1,385","1,635",69.85,67.10,72.60,"2,146","1,882","2,410"
IA,2020-10-19,"4,735","4,735","4,735",59.86,59.86,59.86,"7,910","7,910","7,910"
ID,2020-10-19,"1,403","1,271","1,535",42.97,28.64,57.30,"3,265","3,084","3,446"
IL,2020-10-19,"18,390","18,013","18,767",62.24,57.79,66.69,"28,932","28,232","29,632"
IN,2020-10-19,"9,667","9,667","9,667",59.27,59.27,59.27,"16,310","16,310","16,310"
KS,2020-10-19,"4,346","4,174","4,518",56.16,48.78,63.53,"7,691","7,467","7,915"
KY,2020-10-19,"7,788","7,781","7,795",65.87,65.87,65.87,"11,824","11,824","11,824"
LA,2020-10-19,"8,271","8,252","8,290",64.13,62.72,65.54,"12,897","12,775","13,019"
MA,2020-10-19,"11,155","11,155","11,155",66.67,66.67,66.67,"16,731","16,731","16,731"
MD,2020-10-19,"7,682","7,537","7,827",77.92,73.14,82.70,"9,859","9,667","10,051"
ME,2020-10-19,"1,817","1,811","1,823",61.99,60.76,63.23,"2,931","2,910","2,952"
MI,2020-10-19,"15,801","15,768","15,834",71.68,71.18,72.17,"22,045","21,995","22,095"
MN,2020-10-19,"7,250","7,250","7,250",65.03,65.03,65.03,"11,149","11,149","11,149"
MS,2020-10-19,"4,683","4,665","4,701",61.68,61.16,62.21,"7,670","7,645","7,695"
NV,2020-10-19,"5,254","5,254","5,254",72.60,72.60,72.60,"7,237","7,237","7,237"
AK,2020-10-20,849,849,849,59.16,59.16,59.16,"1,435","1,435","1,435"
AL,2020-10-20,"10,518","10,481","10,555",74.55,73.59,75.51,"14,109","14,048","14,170"
AR,2020-10-20,"5,340","5,325","5,354",65.09,63.95,66.23,"8,204","8,150","8,257"
AZ,2020-10-20,"9,262","9,194","9,331",70.47,68.87,72.07,"13,130","13,020","13,240"
CA,2020-10-20,"43,042","42,972","43,111",63.60,61.42,65.78,"67,672","66,754","68,590"
CO,2020-10-20,"6,280","6,272","6,288",63.34,62.91,63.78,"9,914","9,891","9,937"
CT,2020-10-20,"5,903","5,903","5,903",72.92,72.92,72.92,"8,095","8,095","8,095"
DC,2020-10-20,"2,336","2,336","2,336",81.39,81.39,81.39,"2,870","2,870","2,870"
DE,2020-10-20,"1,743","1,743","1,743",67.87,67.87,67.87,"2,568","2,568","2,568"
FL,2020-10-20,"41,846","41,699","41,992",58.86,58.18,59.54,"71,094","70,897","71,291"
GA,2020-10-20,"14,601","14,395","14,807",77.64,75.14,80.13,"18,807","18,781","18,833"
HI,2020-10-20,"1,714","1,592","1,836",68.84,47.87,89.81,"2,468","2,211","2,725"
IA,2020-10-20,"5,047","5,047","5,047",63.85,63.85,63.85,"7,905","7,899","7,911"
ID,2020-10-20,"1,793","1,793","1,793",51.02,51.02,51.02,"3,514","3,514","3,514"
IL,2020-10-20,"19,520","19,474","19,566",65.60,64.98,66.22,"29,167","28,722","29,612"
IN,2020-10-20,"10,242","10,151","10,333",63.09,61.36,64.83,"16,233","16,129","16,337"
KS,2020-10-20,"4,469","4,459","4,479",57.67,56.94,58.39,"7,717","7,675","7,758"
KY,2020-10-20,"8,075","8,015","8,135",68.29,68.29,68.29,"11,825","11,825","11,825"
LA,2020-10-20,"8,855","8,836","8,874",67.53,66.76,68.30,"13,113","13,058","13,168"
MA,2020-10-20,"11,804","11,804","11,804",70.62,70.62,70.62,"16,715","16,715","16,715"
MD,2020-10-20,"8,115","8,115","8,115",81.73,81.73,81.73,"9,929","9,929","9,929"
ME,2020-10-20,"1,911","1,911","1,911",64.87,64.87,64.87,"2,946","2,933","2,959"
MI,2020-10-20,"16,794","16,792","16,796",75.97,75.97,75.97,"22,105","22,087","22,123"
MN,2020-10-20,"7,718","7,718","7,718",68.34,68.34,68.34,"11,293","11,293","11,293"
MS,2020-10-20,"5,164","5,145","5,183",67.10,66.31,67.89,"7,696","7,663","7,729"
NV,2020-10-20,"5,413","5,413","5,413",74.28,74.28,74.28,"7,287","7,287","7,287"
AK,2020-10-21,898,888,909,62.57,59.36,65.78,"1,436","1,413","1,459"
AL,2020-10-21,"10,581","10,566","10,597",74.78,74.40,75.16,"14,150","14,126","14,174"
AR,2020-10-21,"5,416","5,416","5,416",65.28,65.28,65.28,"8,296","8,259","8,333"
AZ,2020-10-21,"9,392","9,363","9,422",70.69,70.49,70.90,"13,269","13,205","13,333"
CA,2020-10-21,"44,287","44,192","44,382",65.13,62.45,67.81,"67,997","66,878","69,116"
CO,2020-10-21,"6,571","6,564","6,578",66.06,65.65,66.47,"9,947","9,924","9,970"
CT,2020-10-21,"6,084","6,084","6,084",74.80,74.80,74.80,"8,134","8,134","8,134"
DC,2020-10-21,"2,365","2,365","2,365",81.92,81.92,81.92,"2,887","2,887","2,887"
DE,2020-10-21,"1,727","1,727","1,727",68.72,68.72,68.72,"2,513","2,513","2,513"
FL,2020-10-21,"42,093","42,030","42,156",59.54,59.20,59.89,"70,694","70,575","70,813"
GA,2020-10-21,"14,907","14,716","15,097",78.43,76.15,80.71,"19,007","18,979","19,034"
HI,2020-10-21,"1,712","1,592","1,831",68.71,48.20,89.22,"2,469","2,218","2,720"
IA,2020-10-21,"5,106","5,097","5,115",64.62,64.29,64.96,"7,901","7,892","7,910"
ID,2020-10-21,"1,904","1,904","1,904",53.88,53.88,53.88,"3,534","3,534","3,534"
IL,2020-10-21,"19,979","19,935","20,022",67.04,66.36,67.72,"29,243","28,798","29,688"
