state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
IA,6,23,93,9,20,93,5,120,7355,122,4896,122,973,120,119,122,18,120,7,120,4,120,463,122,171,120,171,122,932,120,917,122,41,120,37,120,592,122,0.665669612508498,122,4896,7355,0.201658031088083,120,973,4825,0.134058969413061,120,973,7258,0.298429319371728,120,171,573,0.782094594594595,122,463,592,2022/01/20,,2,122,13,122,14,122,10,122,17,122,19,122,24,122,19,122,1,122,1,120,3,120,1,120,1,120,3,120,1,120,3,120,5,120,0,120,23,120,43,0,32,0,0,14,0,29,0,29,0,28,0,28,3,0,28,30
ID,1,23,24,5,40,3,20,47,2980,48,2139,48,536,47,66,48,2,47,2,47,0,47,245,48,107,47,108,48,517,47,516,48,19,47,19,47,290,48,0.717785234899329,48,2139,2980,0.253787878787879,47,536,2112,0.182437031994554,47,536,2938,0.382142857142857,47,107,280,0.844827586206897,48,245,290,2022/01/20,,0,47,1,45,6,45,9,45,5,45,15,45,17,45,12,45,1,48,0,46,0,44,1,44,0,44,0,44,1,44,0,44,0,44,0,47,3,41,571,60,320,126,0,83,0,44,0,46,0,19,0,19,4,0,26,46
IL,9,150,24,24,134,25,35,178,28257,183,20407,183,5207,178,460,183,191,178,15,177,18,177,2334,183,884,178,874,183,5060,178,4927,183,147,178,118,178,3190,183,0.722192731004707,183,20407,28257,0.258245300798492,178,5207,20163,0.186885363577633,178,5207,27862,0.283788121990369,178,884,3115,0.73166144200627,183,2334,3190,2022/01/20,,1,170,31,164,43,164,33,166,58,169,75,170,108,167,108,167,3,174,4,171,18,163,15,162,15,160,34,162,38,164,34,162,32,160,1,169,55,103,4355,1483,3082,466,0,235,2,166,1,167,0,74,0,74,15,1,74,167
IN,37,92,3,40,89,3,10,130,14383,132,11469,132,3108,130,332,132,134,130,9,130,6,130,1736,132,661,130,635,132,3039,130,2823,132,69,130,51,130,2027,131,0.797399707988598,132,11469,14383,0.273591549295775,130,3108,11360,0.218273755179437,130,3108,14239,0.33417593528817,129,661,1978,0.856438085841145,131,1736,2027,2022/01/20,,3,131,15,128,19,129,36,128,42,128,75,128,86,128,54,128,2,132,0,129,6,126,9,127,6,126,16,126,23,126,29,127,37,126,8,130,46,122,4207,837,3714,224,26,234,1,129,6,129,0,121,0,121,24,12,121,129
KS,18,111,10,47,85,7,13,136,8289,139,4904,139,1251,136,156,139,58,136,5,136,4,136,669,139,252,136,250,139,1227,136,1167,139,24,136,16,136,834,139,0.59162745807697,139,4904,8289,0.258151052414362,136,1251,4846,0.152412280701754,136,1251,8208,0.30958230958231,136,252,814,0.802158273381295,139,669,834,2022/01/20,,0,125,8,109,7,108,13,112,16,110,32,114,46,113,33,116,1,139,0,129,3,106,4,106,9,107,6,107,9,109,17,110,10,109,0,136,8,50,4205,283,2516,473,0,435,0,132,0,132,0,38,0,38,13,0,38,132
KY,33,70,3,40,63,3,35,104,10477,106,8229,106,2594,104,429,106,114,104,11,104,19,104,1279,106,467,104,445,106,2542,104,2350,106,52,104,19,104,1678,106,0.785434761859311,106,8229,10477,0.32060313929057,104,2594,8091,0.251918034378945,104,2594,10297,0.286503067484663,104,467,1630,0.762216924910608,106,1279,1678,2022/01/20,,2,106,35,105,31,105,38,105,68,105,80,105,102,105,63,105,189,106,2,104,8,103,15,103,16,103,23,103,26,103,30,103,21,103,0,104,49,99,24,0,0,1,0,0,4,104,7,104,1,98,1,59,25,2,98,104
LA,56,163,6,55,164,6,38,219,12864,225,9686,225,1887,225,311,221,12,221,9,221,0,221,1271,225,439,225,433,225,1841,225,2003,225,46,225,46,225,1536,225,0.752953980099502,225,9686,12864,0.194817262027669,225,1887,9686,0.146688432835821,225,1887,12864,0.285807291666667,225,439,1536,0.827473958333333,225,1271,1536,2022/01/20,,0,221,14,221,32,221,18,221,41,221,65,221,86,221,54,221,1,221,0,221,0,221,2,221,1,221,3,221,2,221,2,221,2,221,0,221,22,219,4843,1491,2679,1684,314,64,3,220,2,220,0,218,0,220,14,3,220,220
MA,0,5,78,27,55,1,125,82,16530,83,14018,83,2489,82,255,83,65,82,8,82,3,82,1120,83,384,82,384,83,2428,82,2335,83,61,82,55,82,1321,83,0.848033877797943,83,14018,16530,0.179038987196087,82,2489,13902,0.151823837989508,82,2489,16394,0.296525096525096,82,384,1295,0.847842543527631,83,1120,1321,2022/01/20,,0,83,17,83,17,83,24,83,41,83,57,83,49,83,46,83,4,83,0,82,0,82,9,82,7,82,5,82,12,82,18,82,14,82,0,82,0,82,1951,0,456,152,0,0,3,23,6,23,0,23,0,23,39,1,23,23
MD,6,36,7,14,34,1,25,48,8403,49,7028,49,2315,48,165,49,138,48,4,48,2,48,811,49,395,48,349,49,2277,48,2020,49,38,48,19,48,1090,49,0.836367963822444,49,7028,8403,0.331756950415592,48,2315,6978,0.278848470248133,48,2315,8302,0.375832540437678,48,395,1051,0.744036697247706,49,811,1090,2022/01/20,,3,47,11,48,19,48,9,47,23,48,33,48,42,48,25,48,0,49,1,46,12,46,15,46,8,46,22,46,23,46,28,47,23,47,6,48,11,24,1387,61,761,15,0,87,0,41,1,41,0,14,0,14,3,2,14,41
ME,2,19,13,3,18,13,21,33,2940,34,2168,34,454,33,33,34,14,33,1,33,0,33,255,34,98,33,104,34,438,33,441,34,16,33,16,33,355,34,0.737414965986395,34,2168,2940,0.213345864661654,33,454,2128,0.156930521949533,33,454,2893,0.284057971014493,33,98,345,0.71830985915493,34,255,355,2022/01/20,,0,32,1,30,3,31,0,30,6,30,6,30,9,31,7,32,2,34,0,33,2,29,0,29,0,29,0,29,2,29,5,29,4,29,1,33,6,19,396,0,334,8,0,28,0,32,1,32,0,8,0,8,1,0,8,32
MI,45,109,4,52,102,4,95,154,21633,158,17286,158,4222,154,384,158,44,154,9,154,3,154,2035,158,728,154,713,158,4121,154,3975,158,101,154,85,154,2530,158,0.79905699625572,158,17286,21633,0.245979958051736,154,4222,17164,0.196793138808614,154,4222,21454,0.292017649418371,154,728,2493,0.804347826086956,158,2035,2530,2022/01/20,,6,157,27,157,33,158,26,157,55,157,71,158,90,157,64,157,12,158,0,154,3,153,3,153,3,153,8,153,6,153,11,153,10,153,0,154,50,146,4808,1810,6645,420,28,927,2,154,5,154,0,146,0,146,29,0,146,154
MN,23,82,26,23,82,26,56,130,9082,131,7501,131,1609,130,131,131,21,130,5,130,0,130,729,131,238,130,233,131,1535,130,1475,131,74,130,68,130,896,131,0.825919401012993,131,7501,9082,0.218792493880881,130,1609,7354,0.180624158060171,130,1609,8908,0.276102088167053,130,238,862,0.813616071428571,131,729,896,2022/01/20,,2,131,14,131,23,131,9,131,17,131,26,131,24,131,16,131,0,131,0,130,3,130,2,130,1,130,5,130,2,130,4,130,4,130,0,130,16,130,3742,37,3851,9,0,5,2,129,4,129,0,129,0,129,31,3,129,129
MO,13,71,38,40,57,25,61,118,15254,122,12238,122,3684,118,338,122,129,118,14,118,8,118,1616,122,722,118,730,122,3554,118,3441,122,130,118,100,118,1869,122,0.802281368821293,122,12238,15254,0.305903844557004,118,3684,12043,0.24632254613533,118,3684,14956,0.403351955307263,118,722,1790,0.864633493846977,122,1616,1869,2022/01/20,,3,114,27,113,27,110,33,110,58,110,58,111,78,111,53,112,1,122,0,115,9,106,12,106,9,108,17,105,24,106,24,105,32,107,2,118,38,72,2692,452,1093,732,14,235,6,114,8,114,0,68,0,68,40,7,68,114
OR,6,50,6,10,48,4,36,60,6758,62,5415,62,1201,60,105,62,85,60,6,60,11,60,574,62,173,60,150,62,1159,60,1008,62,42,60,27,60,730,62,0.801272565847884,62,5415,6758,0.225709453110318,60,1201,5321,0.181694402420575,60,1201,6610,0.245042492917847,60,173,706,0.786301369863014,62,574,730,2022/01/20,,1,61,15,59,7,59,7,59,17,59,16,58,20,60,21,60,1,62,2,58,5,56,11,57,6,56,10,58,16,58,22,58,13,57,0,60,13,47,613,117,520,134,0,198,1,55,0,55,0,38,0,38,1,0,38,55
PA,39,166,6,46,159,6,108,204,29105,211,24578,211,6576,205,541,211,296,204,27,203,32,203,3003,211,987,204,963,210,6383,205,6046,211,193,204,93,204,3548,211,0.844459714825631,211,24578,29105,0.270405855503927,205,6576,24319,0.228825944742153,205,6576,28738,0.286668602962533,204,987,3443,0.846392333709132,211,3003,3548,2022/01/20,,6,208,25,204,32,204,44,204,62,204,115,206,110,204,137,204,10,204,5,200,17,196,17,195,26,196,45,197,50,196,60,196,69,196,7,198,93,196,5109,2582,3532,258,14,111,6,203,2,204,0,192,0,192,38,8,192,204
