state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CW,2021/05/25,57902,57851,57953,69.95,69.73,70.17,82782,82704,82860,
CW,2021/05/26,58549,58506,58591,70.64,70.46,70.82,82888,82822,82954,
CW,2021/05/27,58578,58540,58617,70.62,70.45,70.78,82955,82894,83016,
CW,2021/05/28,57784,57676,57892,69.97,69.66,70.29,82582,82552,82612,
CW,2021/05/29,55961,55923,55999,68.1,67.95,68.25,82175,82127,82224,
CW,2021/05/30,54232,54168,54296,65.94,65.7,66.18,82245,82170,82320,
CW,2021/05/31,53540,53485,53596,65.07,64.88,65.26,82284,82241,82327,
CW,2021/06/01,54306,54287,54325,66.08,66.02,66.14,82186,82173,82198,
CW,2021/06/02,56917,56876,56958,68.97,68.77,69.18,82523,82442,82603,
CW,2021/06/03,57945,57871,58019,70.21,69.92,70.49,82540,82450,82631,
CW,2021/06/04,57672,57632,57712,69.86,69.68,70.05,82556,82485,82627,
CW,2021/06/05,56245,56187,56303,68.44,68.22,68.66,82186,82115,82256,
CW,2021/06/06,54626,54575,54676,66.69,66.46,66.91,81918,81836,82001,
CW,2021/06/07,54982,54971,54993,67.21,67.16,67.25,81812,81795,81828,
CW,2021/06/08,57606,57588,57624,69.9,69.82,69.97,82422,82390,82453,
CW,2021/06/09,58289,58235,58344,70.45,70.29,70.62,82738,82714,82762,
CW,2021/06/10,58099,58020,58178,70.33,70.06,70.6,82612,82536,82687,
CW,2021/06/11,57401,57362,57440,69.66,69.54,69.78,82402,82378,82427,
CW,2021/06/12,56316,56251,56381,68.37,68.12,68.61,82379,82299,82460,
CW,2021/06/13,54201,54132,54269,66.17,65.92,66.43,81914,81837,81991,
CW,2021/06/14,54501,54452,54550,66.41,66.23,66.6,82068,82012,82125,
CW,2021/06/15,57028,56986,57070,69.33,69.16,69.5,82261,82202,82320,
CW,2021/06/16,57403,57370,57436,69.86,69.74,69.99,82168,82130,82205,
CW,2021/06/17,57100,57039,57160,69.65,69.44,69.85,81990,81936,82044,
CW,2021/06/18,56788,56742,56834,69.27,69.08,69.46,81984,81914,82053,
CW,2021/06/19,55162,55067,55257,67.51,67.16,67.86,81715,81610,81820,
CW,2021/06/20,53313,53233,53392,65.6,65.3,65.9,81274,81184,81365,
CW,2021/06/21,53732,53615,53849,65.85,65.39,66.3,81607,81463,81750,
CW,2021/06/22,56370,56309,56431,68.79,68.53,69.05,81948,81854,82043,
CW,2021/06/23,57224,57116,57331,69.69,69.25,70.12,82133,81985,82281,
CW,2021/06/24,57289,56899,57679,69.61,68.11,71.1,82317,81836,82798,
AK,2021/05/25,97,97,97,75.19,75.19,75.19,129,129,129,POINT (-151.631889 63.631126)
AL,2021/05/25,1310,1310,1310,82.29,82.29,82.29,1592,1592,1592,POINT (-86.844516 32.756889)
AR,2021/05/25,679,679,679,68.59,68.59,68.59,990,990,990,POINT (-92.439162 34.899825)
AZ,2021/05/25,1041,1041,1041,48.37,48.37,48.37,2152,2152,2152,POINT (-111.664616 34.293239)
CA,2021/05/25,4609,4562,4656,67.83,65.43,70.22,6795,6724,6866,POINT (-119.662127 37.211164)
CO,2021/05/25,917,917,917,72.15,72.15,72.15,1271,1271,1271,POINT (-105.547832 38.998552)
CT,2021/05/25,533,533,533,51.75,51.75,51.75,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/25,255,255,255,78.7,78.7,78.7,324,324,324,POINT (-77.016275 38.904785)
DE,2021/05/25,147,147,147,51.04,51.04,51.04,288,288,288,POINT (-75.452394 38.994926)
FL,2021/05/25,4892,4892,4892,76.25,76.25,76.25,6416,6416,6416,POINT (-82.420978 28.260731)
GA,2021/05/25,2078,2078,2078,77.36,77.36,77.36,2686,2686,2686,POINT (-83.426574 32.638481)
HI,2021/05/25,131,131,131,61.5,61.5,61.5,213,213,213,POINT (-157.854309 21.361013)
IA,2021/05/25,448,445,451,67.57,67.57,67.57,663,663,663,POINT (-93.500061 42.074659)
ID,2021/05/25,197,197,197,69.12,69.12,69.12,285,285,285,POINT (-114.659366 44.389073)
IL,2021/05/25,2198,2198,2198,64.61,64.61,64.61,3402,3402,3402,POINT (-89.148632 40.124144)
IN,2021/05/25,1542,1542,1542,68.2,68.2,68.2,2261,2261,2261,POINT (-86.2818 39.919991)
KS,2021/05/25,580,580,580,72.5,72.5,72.5,800,800,800,POINT (-98.38018 38.484729)
KY,2021/05/25,1095,1095,1095,62.18,62.18,62.18,1761,1761,1761,POINT (-85.290484 37.526683)
LA,2021/05/25,1082,1082,1082,62.01,62.01,62.01,1745,1745,1745,POINT (-91.840238 30.921314)
MA,2021/05/25,981,981,981,72.4,72.4,72.4,1355,1355,1355,POINT (-71.481104 42.151077)
MD,2021/05/25,917,917,917,71.81,71.81,71.81,1277,1277,1277,POINT (-76.687282 38.946466)
ME,2021/05/25,235,235,235,73.67,73.67,73.67,319,319,319,POINT (-69.06137 45.117911)
