state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
PA,25,196,6,31,190,6,27,221,29041,227,23335,227,1652,221,192,227,331,221,3,216,15,216,2614,227,363,221,357,227,1600,221,1369,227,52,221,25,221,3477,227,0.803519162563273,227,23335,29041,0.07154922257352,221,1652,23089,0.05761316872428,221,1652,28674,0.107396449704142,221,363,3380,0.751797526603394,227,2614,3477,2021/08/17,,2,223,9,221,18,223,28,224,30,222,33,224,33,223,35,223,4,213,2,216,29,217,22,216,24,217,42,217,75,216,69,216,61,217,7,207,22,221
PR,0,11,54,0,11,54,10,64,9326,65,5941,65,512,64,31,65,20,64,2,64,4,64,465,65,108,64,86,65,464,64,417,65,48,64,19,64,640,65,0.63703624276217,65,5941,9326,0.088154269972452,64,512,5808,0.055980756614914,64,512,9146,0.177339901477833,64,108,609,0.7265625,65,465,640,2021/08/17,,0,65,1,65,4,65,7,65,5,65,6,65,6,65,2,65,0,65,0,64,1,64,1,64,5,64,3,64,1,64,4,64,5,64,0,64,14,64
RI,6,7,2,6,7,2,1,14,2467,15,2153,15,101,14,15,15,5,14,0,14,0,14,129,15,16,14,16,15,98,14,97,15,3,14,1,14,159,15,0.872719902715849,15,2153,2467,0.047935453251068,14,101,2107,0.04185661002901,14,101,2413,0.111111111111111,14,16,144,0.811320754716981,15,129,159,2021/08/17,,0,15,0,15,3,15,1,15,0,15,4,15,2,15,5,15,0,15,0,14,0,14,0,14,0,14,0,14,4,14,0,14,1,14,0,14,0,14
SC,26,57,5,25,58,5,5,86,11627,88,9377,88,1940,86,263,88,59,86,5,86,4,86,1118,88,458,86,466,88,1911,86,1867,88,29,86,21,86,1319,88,0.806484905822654,88,9377,11627,0.20968439256377,86,1940,9252,0.169254929331705,86,1940,11462,0.358372456964006,86,458,1278,0.847611827141774,88,1118,1319,2021/08/17,,1,88,18,88,28,88,40,88,42,88,56,88,52,88,23,88,3,83,1,86,3,86,5,86,6,86,8,86,10,86,10,86,14,86,2,81,25,86
SD,0,62,3,0,62,3,20,62,2819,65,1689,65,129,62,18,65,9,62,0,62,1,62,133,65,41,62,35,65,129,62,109,65,0,62,0,62,240,65,0.599148634267471,65,1689,2819,0.077291791491911,62,129,1669,0.046875,62,129,2752,0.179039301310044,62,41,229,0.554166666666667,65,133,240,2021/08/17,,0,65,2,65,0,65,1,65,4,65,3,65,4,65,4,65,0,65,0,62,1,62,1,62,0,62,0,62,1,62,2,62,4,62,0,62,0,62
TN,5,56,83,8,53,83,5,62,20147,144,13069,129,1574,62,170,62,53,62,11,62,2,62,1808,140,462,62,444,62,1537,62,1437,62,37,62,32,62,2500,144,0.689365966874143,129,13069,18958,0.226605240426145,62,1574,6946,0.147323099962561,62,1574,10684,0.292405063291139,62,462,1580,0.746798843453118,140,1808,2421,2021/08/17,,1,61,6,61,21,61,31,61,27,61,40,61,27,61,17,61,0,62,1,61,3,61,12,61,4,61,7,61,10,61,9,61,7,61,0,62,25,62
TX,20,114,462,22,112,462,94,591,69230,596,54397,596,13386,591,1831,596,504,591,54,591,111,591,6824,596,3375,591,3383,596,13110,591,12757,596,276,591,218,591,7477,596,0.785743174924166,596,54397,69230,0.249065029305052,591,13386,53745,0.195561659045421,591,13386,68449,0.463917525773196,591,3375,7275,0.912665507556507,596,6824,7477,2021/08/17,,12,596,113,596,197,596,321,596,294,596,376,596,262,596,144,596,112,596,7,591,39,591,66,591,64,591,90,591,85,591,88,591,37,591,28,591,188,591
UT,0,49,9,1,48,9,0,57,6251,58,3821,58,404,57,61,58,3,57,1,57,0,57,437,58,155,57,155,58,396,57,380,58,8,57,0,57,629,58,0.611262198048312,58,3821,6251,0.107418239829832,57,404,3761,0.065425101214575,57,404,6175,0.253682487725041,57,155,611,0.694753577106518,58,437,629,2021/08/17,,0,58,8,58,8,58,10,58,8,58,8,58,10,58,9,58,0,58,0,57,1,57,0,57,0,57,1,57,0,57,1,57,0,57,0,57,1,57
VA,16,68,20,18,66,20,23,101,18060,104,13265,104,1305,101,148,104,187,101,4,101,11,101,1364,104,314,101,314,104,1287,101,1158,104,18,101,9,101,1936,104,0.734496124031008,104,13265,18060,0.099549927530704,101,1305,13109,0.073269327943406,101,1305,17811,0.167466666666667,101,314,1875,0.704545454545455,104,1364,1936,2021/08/17,,2,104,8,104,13,104,21,104,27,104,30,104,27,104,19,104,1,104,1,101,6,101,20,101,11,101,33,101,41,101,37,101,38,101,0,101,18,101
VI,2,0,0,2,0,0,8,2,168,2,114,2,33,2,0,2,0,2,0,2,0,2,13,2,6,2,6,2,33,2,33,2,0,2,0,2,20,2,0.678571428571429,2,114,168,0.289473684210526,2,33,114,0.196428571428571,2,33,168,0.3,2,6,20,0.65,2,13,20,2021/08/17,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,2
