state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/04/03,474034,473663,474405,68.28,68.16,68.4,694620,694288,694952,
CW,2021/04/04,459786,459502,460069,66.48,66.39,66.58,691960,691603,692318,
CW,2021/04/05,467420,467109,467730,67.49,67.4,67.58,692910,692697,693123,
CW,2021/04/06,497496,497140,497852,71.28,71.16,71.4,698300,697979,698622,
CW,2021/04/07,511279,510802,511756,73.03,72.86,73.21,700378,699939,700818,
CW,2021/04/08,512800,512471,513129,73.31,73.22,73.4,699849,699642,700056,
CW,2021/04/09,509409,509077,509741,72.87,72.77,72.97,699379,699100,699658,
CW,2021/04/10,492518,492217,492820,70.61,70.54,70.69,697833,697661,698005,
CW,2021/04/11,480789,480174,481405,69.29,69.04,69.54,694173,693534,694812,
CW,2021/04/12,487009,486560,487458,70.19,70.02,70.36,694179,693740,694619,
CW,2021/04/13,512042,511581,512502,73.37,73.19,73.55,698177,697685,698669,
CW,2021/04/14,521151,520651,521651,74.45,74.25,74.65,700332,699781,700883,
CW,2021/04/15,520757,520202,521312,74.33,74.1,74.57,700574,699963,701184,
CW,2021/04/16,516686,516124,517248,73.71,73.46,73.95,701014,700389,701638,
CW,2021/04/17,498199,497615,498784,71.4,71.15,71.65,697757,697107,698406,
CW,2021/04/18,483212,482638,483786,69.64,69.39,69.9,693843,693191,694494,
CW,2021/04/19,488359,487802,488915,70.44,70.36,70.52,693292,692661,693924,
CW,2021/04/20,512002,511454,512550,73.45,73.38,73.51,697100,696459,697741,
CW,2021/04/21,519846,519308,520383,74.35,74.29,74.4,699195,698550,699840,
CW,2021/04/22,519213,518649,519777,74.27,74.19,74.35,699088,698399,699777,
CW,2021/04/23,514159,513602,514715,73.62,73.56,73.68,698399,697732,699066,
CW,2021/04/24,494597,493875,495318,70.92,70.7,71.14,697418,696525,698311,
CW,2021/04/25,480790,480174,481407,69.3,69.18,69.42,693769,693061,694476,
CW,2021/04/26,487328,486668,487989,70.38,70.22,70.54,692418,691664,693172,
CW,2021/04/27,512512,511903,513121,73.54,73.43,73.65,696920,696236,697603,
CW,2021/04/28,521002,520398,521607,74.46,74.36,74.57,699674,698981,700367,
CW,2021/04/29,520810,520120,521501,74.5,74.33,74.67,699087,698287,699887,
CW,2021/04/30,515350,514596,516103,73.77,73.58,73.96,698935,698052,699819,
CW,2021/05/01,494819,493952,495686,71.19,70.92,71.46,695399,694373,696426,
CW,2021/05/02,480318,479238,481399,69.55,69.15,69.96,690892,689582,692202,
CW,2021/05/03,485040,482504,487576,70.34,69.21,71.47,689904,686743,693065,
AK,2021/04/03,880,880,880,59.66,59.66,59.66,1475,1475,1475,POINT (-151.631889 63.631126)
AL,2021/04/03,9343,9343,9343,67.6,67.6,67.6,13820,13820,13820,POINT (-86.844516 32.756889)
AR,2021/04/03,4863,4849,4877,63.7,63.02,64.39,7634,7610,7658,POINT (-92.439162 34.899825)
CA,2021/04/03,42876,42800,42952,73.04,72.57,73.51,58702,58580,58824,POINT (-119.662127 37.211164)
CO,2021/04/03,6130,6130,6130,60.54,60.54,60.54,10125,10125,10125,POINT (-105.547832 38.998552)
CT,2021/04/03,5897,5897,5897,75.51,75.51,75.51,7810,7810,7810,POINT (-72.738288 41.575155)
DC,2021/04/03,2010,2010,2010,73.65,73.65,73.65,2729,2729,2729,POINT (-77.016275 38.904785)
DE,2021/04/03,1754,1754,1754,67.15,67.15,67.15,2612,2612,2612,POINT (-75.452394 38.994926)
FL,2021/04/03,39377,39377,39377,75.19,75.19,75.19,52369,52369,52369,POINT (-82.420978 28.260731)
GA,2021/04/03,14227,13966,14488,75.16,75.16,75.16,19259,19259,19259,POINT (-83.426574 32.638481)
HI,2021/04/03,1754,1754,1754,70.78,70.78,70.78,2478,2478,2478,POINT (-157.854309 21.361013)
IA,2021/04/03,4432,4432,4432,57.81,57.81,57.81,7666,7666,7666,POINT (-93.500061 42.074659)
ID,2021/04/03,1753,1753,1753,54.39,54.39,54.39,3223,3223,3223,POINT (-114.659366 44.389073)
IL,2021/04/03,18093,17873,18313,63.48,61.01,65.95,28501,28228,28774,POINT (-89.148632 40.124144)
IN,2021/04/03,9772,9772,9772,58.07,58.07,58.07,16829,16829,16829,POINT (-86.2818 39.919991)
KS,2021/04/03,4192,4192,4192,53.65,53.65,53.65,7814,7814,7814,POINT (-98.38018 38.484729)
KY,2021/04/03,6685,6685,6685,54.34,54.34,54.34,12302,12302,12302,POINT (-85.290484 37.526683)
LA,2021/04/03,7438,7433,7443,59.83,59.83,59.83,12432,12432,12432,POINT (-91.840238 30.921314)
MA,2021/04/03,13315,13315,13315,79.2,79.2,79.2,16811,16811,16811,POINT (-71.481104 42.151077)
MD,2021/04/03,7853,7853,7853,81.08,81.08,81.08,9686,9686,9686,POINT (-76.687282 38.946466)
ME,2021/04/03,1919,1919,1919,66.93,66.93,66.93,2867,2867,2867,POINT (-69.06137 45.117911)
MI,2021/04/03,15863,15863,15863,75.87,75.87,75.87,20909,20909,20909,POINT (-85.730977 44.874798)
MN,2021/04/03,6824,6824,6824,72.2,72.2,72.2,9452,9452,9452,POINT (-94.198308 46.349153)
AK,2021/04/04,851,851,851,57.66,57.66,57.66,1476,1476,1476,POINT (-151.631889 63.631126)
