state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-04,"477,963","475,426","480,500",68.74,67.88,69.60,"677,711","674,926","680,496"
CW,2020-08-05,"487,162","484,894","489,430",69.75,69.05,70.45,"680,588","678,099","683,078"
CW,2020-08-06,"487,829","485,479","490,180",69.63,68.81,70.45,"683,462","680,723","686,201"
CW,2020-08-07,"484,330","481,957","486,704",69.13,68.29,69.96,"684,725","682,016","687,434"
CW,2020-08-08,"468,197","465,712","470,682",66.57,65.61,67.54,"687,561","684,396","690,726"
CW,2020-08-09,"455,331","452,797","457,866",65.00,63.99,66.02,"686,114","682,788","689,440"
CW,2020-08-10,"457,783","455,879","459,688",65.50,64.82,66.18,"684,572","681,920","687,225"
CW,2020-08-11,"481,053","479,229","482,877",68.34,67.72,68.97,"689,245","686,753","691,736"
CW,2020-08-12,"490,213","488,303","492,123",69.35,68.74,69.95,"692,066","689,468","694,663"
CW,2020-08-13,"491,371","489,202","493,539",69.27,68.59,69.96,"694,433","691,664","697,202"
CW,2020-08-14,"489,106","487,176","491,036",68.86,68.31,69.40,"695,503","693,007","697,999"
CW,2020-08-15,"474,330","471,522","477,137",66.85,65.76,67.94,"694,674","691,061","698,287"
CW,2020-08-16,"461,948","459,471","464,425",65.35,64.44,66.26,"692,066","688,872","695,261"
CW,2020-08-17,"465,196","463,120","467,273",65.81,65.21,66.41,"691,779","689,226","694,332"
CW,2020-08-18,"488,485","486,360","490,610",68.65,68.00,69.29,"695,136","692,538","697,733"
CW,2020-08-19,"498,187","496,178","500,196",69.84,69.27,70.41,"697,156","694,678","699,635"
CW,2020-08-20,"496,995","495,084","498,905",69.42,69.01,69.83,"699,384","697,040","701,729"
CW,2020-08-21,"493,434","490,693","496,175",68.78,67.79,69.77,"700,543","697,206","703,880"
CW,2020-08-22,"476,367","474,133","478,602",66.71,65.98,67.43,"697,581","694,755","700,407"
CW,2020-08-23,"463,569","461,278","465,860",65.12,64.35,65.90,"695,473","692,607","698,340"
CW,2020-08-24,"468,672","466,785","470,560",65.32,64.68,65.96,"701,224","698,725","703,723"
CW,2020-08-25,"489,942","488,342","491,543",68.10,67.57,68.63,"703,409","701,214","705,605"
CW,2020-08-26,"501,038","499,300","502,776",69.06,68.31,69.82,"708,784","706,478","711,090"
CW,2020-08-27,"500,074","498,326","501,822",68.94,68.18,69.70,"708,538","706,147","710,928"
CW,2020-08-28,"490,629","489,045","492,212",68.02,67.35,68.68,"704,525","702,406","706,644"
CW,2020-08-29,"473,826","471,999","475,653",65.86,65.10,66.62,"702,787","700,365","705,209"
CW,2020-08-30,"459,840","458,002","461,678",64.05,63.28,64.83,"701,161","698,674","703,649"
CW,2020-08-31,"462,631","461,193","464,069",64.54,63.97,65.11,"700,044","698,086","702,001"
CW,2020-09-01,"475,003","473,574","476,432",65.87,65.32,66.42,"703,855","701,942","705,768"
CW,2020-09-02,"483,911","482,831","484,990",66.84,66.50,67.18,"706,523","705,016","708,031"
CW,2020-09-03,"481,088","479,863","482,314",66.84,66.43,67.26,"702,345","700,734","703,955"
CW,2020-09-04,"475,501","473,402","477,600",66.15,65.25,67.05,"701,134","698,388","703,880"
CT,2020-08-04,"5,720","5,654","5,786",70.43,67.99,72.86,"8,122","8,050","8,194"
CT,2020-08-05,"5,886","5,874","5,898",72.54,72.08,73.00,"8,114","8,099","8,129"
CT,2020-08-06,"6,062","6,052","6,072",74.58,74.19,74.97,"8,128","8,115","8,141"
CT,2020-08-07,"6,090","6,090","6,090",74.62,74.62,74.62,"8,161","8,161","8,161"
CT,2020-08-08,"5,950","5,045","6,855",73.06,36.97,109.15,"8,144","6,952","9,337"
CT,2020-08-09,"5,773","4,868","6,678",71.02,34.83,107.22,"8,128","6,935","9,320"
CT,2020-08-10,"5,666","5,666","5,666",69.86,69.86,69.86,"8,111","8,111","8,111"
CT,2020-08-11,"5,894","5,884","5,904",72.78,72.38,73.17,"8,099","8,087","8,112"
CT,2020-08-12,"6,005","5,995","6,015",74.13,73.74,74.53,"8,100","8,087","8,112"
CT,2020-08-13,"5,989","5,989","5,989",73.90,73.90,73.90,"8,104","8,104","8,104"
CT,2020-08-14,"5,902","5,893","5,912",73.05,72.66,73.44,"8,080","8,067","8,093"
CT,2020-08-15,"5,810","4,907","6,713",71.94,35.60,108.27,"8,077","6,886","9,267"
CT,2020-08-16,"5,675","4,773","6,578",70.30,33.93,106.67,"8,073","6,883","9,264"
CT,2020-08-17,"5,527","5,527","5,527",68.49,68.49,68.49,"8,070","8,070","8,070"
CT,2020-08-18,"5,815","5,815","5,815",72.03,72.03,72.03,"8,073","8,073","8,073"
CT,2020-08-19,"6,025","6,015","6,035",74.59,74.20,74.99,"8,077","8,064","8,090"
CT,2020-08-20,"6,005","6,005","6,005",74.32,74.32,74.32,"8,080","8,080","8,080"
CT,2020-08-21,"5,960","5,895","6,025",73.83,71.41,76.24,"8,073","8,002","8,144"
CT,2020-08-22,"5,746","5,622","5,870",71.18,66.62,75.75,"8,072","7,940","8,204"
CT,2020-08-23,"5,612","5,488","5,736",69.54,64.97,74.12,"8,070","7,938","8,202"
CT,2020-08-24,"5,595","5,595","5,595",69.33,69.33,69.33,"8,070","8,070","8,070"
CT,2020-08-25,"5,875","5,875","5,875",72.83,72.83,72.83,"8,067","8,067","8,067"
CT,2020-08-26,"6,024","5,959","6,088",74.59,72.21,76.97,"8,075","8,005","8,145"
CT,2020-08-27,"5,974","5,965","5,984",73.98,73.59,74.38,"8,076","8,063","8,088"
CT,2020-08-28,"5,836","5,836","5,836",72.26,72.26,72.26,"8,076","8,076","8,076"
CT,2020-08-29,"5,738","5,614","5,862",71.05,66.50,75.61,"8,076","7,944","8,208"
CT,2020-08-30,"5,518","5,394","5,642",68.46,63.87,73.05,"8,060","7,928","8,192"
CT,2020-08-31,"5,502","5,502","5,502",68.17,68.17,68.17,"8,071","8,071","8,071"
