state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WI,1,137,12237,130,7962,131,822,137,952,132,183,133,148,133,820,136,558,134,2,136,0,134,1510,130,0.6495055977772329,130,7948,12237,0.09934689776438081,131,791,7962,0.06431314864754434,130,787,12237,0.12119205298013246,129,183,1510,0.6304635761589404,130,952,1510,2020-09-21
AK,0,22,1574,24,1023,25,53,25,82,18,17,20,15,20,50,23,35,22,2,23,1,22,103,13,0.6162642947903431,24,970,1574,0.05180840664711633,25,53,1023,0.033672172808132145,24,53,1574,0.12871287128712872,12,13,101,0.7572815533980582,13,78,103,2020-09-21
AL,6,107,15046,111,10866,111,914,107,1214,111,275,107,253,107,901,107,750,107,13,107,5,107,1463,111,0.7221852984181842,111,10866,15046,0.0868243564168329,106,914,10527,0.06233801664165871,106,914,14662,0.18900343642611683,106,275,1455,0.8298017771701982,111,1214,1463,2020-09-21
AR,0,95,9065,97,6575,100,590,100,727,86,214,84,198,83,578,93,411,91,12,93,4,91,958,81,0.7154991726420298,97,6486,9065,0.08973384030418251,100,590,6575,0.06486486486486487,97,588,9065,0.218848167539267,76,209,955,0.7548179871520343,79,705,934,2020-09-21
AZ,0,83,12342,84,9949,93,678,95,818,68,101,75,87,74,514,83,316,97,129,83,123,82,1316,59,0.6705558256360395,83,8276,12342,0.0672429389888431,93,669,9949,0.03962080700048615,84,489,12342,0.06003039513677812,57,79,1316,0.5106382978723404,59,672,1316,2020-09-21
CA,15,390,63324,393,45556,394,3427,393,5020,372,903,375,767,372,3291,385,2475,383,53,385,25,383,7149,372,0.7172478049396753,393,45419,63324,0.07538661211201303,393,3427,45459,0.05420495705676732,392,3427,63223,0.1263113722198909,369,903,7149,0.702196111344244,370,5020,7149,2020-09-21
CO,4,84,10980,97,7607,98,304,98,809,79,74,80,58,78,281,88,174,84,14,88,3,84,1207,73,0.6913479052823315,97,7591,10980,0.03996319179702905,98,304,7607,0.027595628415300548,97,303,10980,0.06098579782790309,70,73,1197,0.6594863297431649,72,796,1207,2020-09-21
CT,4,30,8144,30,6164,30,185,31,544,30,26,30,15,30,181,30,74,30,4,30,2,30,1047,30,0.7568762278978389,30,6164,8144,0.030012978585334197,30,185,6164,0.022716110019646366,30,185,8144,0.024832855778414518,30,26,1047,0.5195797516714422,30,544,1047,2020-09-21
DC,10,13,3507,13,2670,12,159,13,261,11,27,11,27,11,144,13,103,13,15,13,4,13,357,11,0.8025247971145176,12,2670,3327,0.05805243445692884,12,155,2670,0.045337895637296836,13,159,3507,0.07563025210084033,11,27,357,0.7310924369747899,11,261,357,2020-09-21
DE,0,12,2597,12,2155,13,104,13,114,8,12,8,12,8,100,10,75,9,1,10,0,9,140,7,0.7951482479784366,12,2065,2597,0.04825986078886311,13,104,2155,0.040046207162110124,12,104,2597,0.08571428571428572,7,12,140,0.8142857142857143,7,114,140,2020-09-21
FL,72,255,80285,254,44864,255,2537,255,4596,253,685,253,583,253,2506,254,2309,254,31,252,25,252,5933,253,0.5565423179921529,254,44682,80285,0.056548680456490724,255,2537,44864,0.031599925266239025,254,2537,80285,0.1154559244901399,253,685,5933,0.7746502612506321,253,4596,5933,2020-09-21
GA,18,139,17816,140,14224,142,2159,148,1531,111,506,117,412,117,1750,133,1265,132,105,133,35,132,1902,104,0.7930315160399165,139,14066,17737,0.14510686164229472,142,2064,14224,0.113998652896273,140,2031,17816,0.23625792811839325,97,447,1892,0.7844374342797056,100,1492,1902,2020-09-21
HI,3,17,1753,16,1912,25,185,23,123,15,46,15,43,15,182,20,164,20,3,20,1,20,93,13,0.7415858528237308,16,1300,1753,0.10474860335195531,19,150,1432,0.08157444381061038,16,143,1753,0.27956989247311825,13,26,93,0.7096774193548387,13,66,93,2020-09-21
IA,0,122,8152,122,5278,122,389,122,497,122,95,121,86,121,375,122,321,122,14,122,2,122,679,121,0.6474484789008832,122,5278,8152,0.07370215990905646,122,389,5278,0.04771835132482826,122,389,8152,0.13991163475699558,120,95,679,0.7319587628865979,121,497,679,2020-09-21
MS,7,88,7790,96,5158,99,893,100,520,70,153,69,143,68,482,93,425,91,2,93,1,91,580,66,0.655198973042362,96,5104,7790,0.17312911981388135,99,893,5158,0.11463414634146342,96,893,7790,0.24514991181657847,63,139,567,0.8741379310344828,66,507,580,2020-09-21
MT,322,65,2723,63,2052,66,137,66,124,62,23,62,23,61,135,64,122,61,2,64,1,61,184,60,0.6915167095115681,63,1883,2723,0.06676413255360623,66,137,2052,0.0477414616232097,63,130,2723,0.10989010989010989,59,20,182,0.5879120879120879,59,107,182,2020-09-21
NC,135,121,22607,122,17194,122,1229,122,1870,116,323,117,281,116,1180,120,764,118,48,120,12,118,2375,116,0.7605608882204626,122,17194,22607,0.07158667287977633,121,1229,17168,0.05442628758690935,121,1229,22581,0.136,116,323,2375,0.7873684210526316,116,1870,2375,2020-09-21
ND,0,47,2279,47,1569,47,151,47,65,45,21,47,20,47,149,47,122,47,2,47,1,47,90,44,0.6884598508117595,47,1569,2279,0.09623964308476737,47,151,1569,0.06625713032031592,47,151,2279,0.13333333333333333,44,12,90,0.7222222222222222,44,65,90,2020-09-21
NE,1,86,5900,93,3763,93,256,93,417,79,83,77,73,77,247,87,214,83,4,88,4,83,590,81,0.6377966101694915,93,3763,5900,0.06803082646824342,93,256,3763,0.04338983050847458,93,256,5900,0.141156462585034,76,83,588,0.7091836734693877,78,417,588,2020-09-21
NH,2,30,3267,30,2291,30,41,30,157,30,10,30,6,30,41,30,17,30,0,30,0,30,282,30,0.7012549739822467,30,2291,3267,0.01789611523352248,30,41,2291,0.012549739822467095,30,41,3267,0.03546099290780142,30,10,282,0.5567375886524822,30,157,282,2020-09-21
NJ,37,78,19365,76,14726,78,619,78,1164,75,63,74,43,74,575,76,263,76,13,76,8,76,1952,73,0.7326103795507358,76,14187,19365,0.042034496808366156,78,619,14726,0.030364058869093727,76,588,19365,0.03227459016393443,73,63,1952,0.5901639344262295,73,1152,1952,2020-09-21
NM,1,49,3535,50,2123,49,120,50,277,48,30,47,30,47,118,48,67,48,2,48,0,48,388,46,0.6026114107294919,49,2123,3523,0.05652378709373528,49,120,2123,0.033946251768033946,50,120,3535,0.07874015748031496,45,30,381,0.6958762886597938,46,270,388,2020-09-21
NV,21,59,8415,59,6053,61,570,61,624,57,130,56,122,56,523,58,387,57,3,58,0,57,844,57,0.7100415923945336,59,5975,8415,0.09416818106723938,61,570,6053,0.06250742721330957,59,526,8415,0.15402843601895735,56,130,844,0.7393364928909952,57,624,844,2020-09-21
NY,31,144,45993,155,37968,158,1549,166,3038,133,276,138,166,131,1434,153,630,144,75,153,18,144,4885,126,0.7246215591327487,154,33221,45846,0.03884850400337126,158,1475,37968,0.028960928836996934,155,1332,45993,0.04618386816999133,119,213,4612,0.6253737718923537,122,2928,4682,2020-09-21
OH,19,114,30811,208,21848,208,1127,208,2713,192,298,192,201,192,1019,197,614,195,39,197,6,195,3862,193,0.709097400279121,208,21848,30811,0.05174471992653811,207,1127,21780,0.036706510764420414,207,1127,30703,0.0774025974025974,190,298,3850,0.702485758674262,192,2713,3862,2020-09-21
OK,4,136,9408,134,6107,134,576,137,752,132,197,136,194,136,563,137,499,137,13,137,9,137,1086,132,0.6491284013605442,134,6107,9408,0.0826919927951531,134,505,6107,0.053677721088435375,134,505,9408,0.17403314917127072,132,189,1086,0.6943674976915974,129,752,1083,2020-09-21
OR,1,50,6465,58,4605,59,216,60,474,51,45,50,33,50,202,53,135,53,9,53,2,53,725,47,0.7110595514307811,58,4597,6465,0.04668838219326819,59,215,4605,0.033255993812838364,58,215,6465,0.060689655172413794,46,44,725,0.6427586206896552,47,466,725,2020-09-21
ID,2,47,3920,47,2195,49,131,49,199,45,44,48,43,48,116,48,107,47,2,48,1,47,305,46,0.5219387755102041,47,2046,3920,0.05968109339407745,49,131,2195,0.033418367346938774,47,131,3920,0.14426229508196722,46,44,305,0.6567656765676567,44,199,303,2020-09-21
IL,18,173,29782,183,19981,188,1775,191,2020,148,379,150,258,149,1603,173,875,168,59,173,19,168,3339,136,0.6597609294204553,183,19649,29782,0.08733296631800211,188,1745,19981,0.0577530051709086,183,1720,29782,0.10837586310417292,132,361,3331,0.5766092475067996,133,1908,3309,2020-09-21
IN,0,148,17500,149,11332,149,866,149,1434,139,194,140,192,140,846,143,518,142,20,143,2,142,2342,138,0.6475428571428572,149,11332,17500,0.07642075538298623,149,866,11332,0.049485714285714286,149,866,17500,0.08283518360375747,138,194,2342,0.6122971818958155,138,1434,2342,2020-09-21
KS,2,134,7777,132,4817,140,364,141,535,96,120,105,105,102,355,122,259,115,2,122,0,115,687,90,0.6029317217436029,132,4689,7777,0.07097989949748744,139,339,4776,0.04343329886246122,131,336,7736,0.14641288433382138,84,100,683,0.7868852459016393,88,528,671,2020-09-21
KY,4,112,13398,112,9339,113,585,112,1098,102,553,106,130,105,577,109,414,108,8,109,0,108,1547,108,0.6928646066577101,112,9283,13398,0.06274131274131274,112,585,9324,0.0437154386489314,111,585,13382,0.35932423651721895,106,553,1539,0.7097608274078863,102,1098,1547,2020-09-21
LA,12,187,13908,174,9796,177,599,211,1198,90,215,198,202,198,584,202,578,202,12,202,7,202,1631,82,0.6801840667241875,174,9460,13908,0.060880296174413824,175,592,9724,0.040998476162832885,172,565,13781,0.10800744878957169,78,174,1611,0.6781115879828327,81,1106,1631,2020-09-21
MA,5,92,18928,92,14252,92,331,92,989,91,76,91,50,91,320,92,169,92,11,92,2,92,1841,91,0.7529585798816568,92,14252,18928,0.023224810552904856,92,331,14252,0.017487320371935757,92,331,18928,0.041281912004345465,91,76,1841,0.5372080391091798,91,989,1841,2020-09-21
MD,4,55,11285,55,9045,55,698,53,946,51,126,51,90,51,666,53,346,53,23,53,12,53,1344,50,0.8015064244572442,55,9045,11285,0.07749528144776285,53,698,9007,0.062138342384047,53,698,11233,0.09375,50,126,1344,0.6994047619047619,50,940,1344,2020-09-21
ME,0,34,3049,35,2175,36,31,36,194,33,4,32,1,30,30,34,15,32,1,34,0,32,266,31,0.7110528041980977,35,2168,3049,0.014252873563218391,36,31,2175,0.009839291571006888,35,30,3049,0.011406844106463879,29,3,263,0.7293233082706767,31,194,266,2020-09-21
MI,0,128,23573,149,18097,150,575,150,1712,130,125,147,111,147,560,148,359,148,13,148,2,148,2257,128,0.7608280660077207,149,17935,23573,0.0317732220810079,150,575,18097,0.024392313239723414,149,575,23573,0.043420469649977846,128,98,2257,0.7585290208241028,128,1712,2257,2020-09-21
MN,1,129,11241,129,7786,129,507,129,711,128,134,129,109,129,488,129,354,129,19,129,8,129,980,129,0.6926430032915221,129,7786,11241,0.0651168764449011,129,507,7786,0.045102748865759275,129,507,11241,0.13673469387755102,129,134,980,0.7429467084639498,128,711,957,2020-09-21
MO,10,123,19875,127,13266,129,1125,136,1582,133,364,129,321,128,1093,133,872,133,31,133,12,133,2278,131,0.6549433962264151,127,13017,19875,0.0773405698778833,129,1026,13266,0.05116981132075472,127,1017,19875,0.15978928884986832,127,364,2278,0.6935908691834943,131,1580,2278,2020-09-21
WV,3,61,6392,61,4533,61,263,61,469,60,74,61,59,61,260,61,187,61,3,61,1,61,656,60,0.7091677096370463,61,4533,6392,0.05801897198323406,61,263,4533,0.04114518147684606,61,263,6392,0.11280487804878049,60,74,656,0.7149390243902439,60,469,656,2020-09-21
WY,1,28,1662,28,688,28,36,28,35,28,6,28,3,28,35,28,22,28,1,28,0,28,116,28,0.4139590854392298,28,688,1662,0.05232558139534884,28,36,688,0.021660649819494584,28,36,1662,0.05172413793103448,28,6,116,0.3017241379310345,28,35,116,2020-09-21
