state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
IN,2020-10-13,"1,516","1,508","1,525",67.97,66.41,69.54,"2,231","2,214","2,248"
MD,2020-10-13,970,970,970,75.59,75.59,75.59,"1,279","1,276","1,283"
AL,2020-10-14,"1,306","1,293","1,320",85.90,83.22,88.57,"1,521","1,506","1,536"
CT,2020-10-14,538,538,538,51.43,51.43,51.43,"1,046","1,046","1,046"
DC,2020-10-14,252,252,252,70.39,70.39,70.39,358,358,358
IN,2020-10-14,"1,490","1,480","1,501",66.90,65.48,68.32,"2,228","2,216","2,240"
MD,2020-10-14,973,973,973,76.32,76.32,76.32,"1,270","1,265","1,274"
AL,2020-10-15,"1,262","1,242","1,281",82.83,79.16,86.50,"1,523","1,503","1,543"
CT,2020-10-15,550,550,550,52.58,52.58,52.58,"1,046","1,046","1,046"
DC,2020-10-15,260,260,260,71.82,71.82,71.82,362,362,362
IN,2020-10-15,"1,501","1,492","1,510",67.32,65.76,68.88,"2,230","2,213","2,247"
MD,2020-10-15,988,988,988,74.35,74.35,74.35,"1,321","1,316","1,326"
AL,2020-10-16,"1,268","1,268","1,268",83.75,83.75,83.75,"1,514","1,514","1,514"
CT,2020-10-16,551,549,553,52.68,52.19,53.17,"1,046","1,046","1,046"
DC,2020-10-16,270,270,270,72.78,72.78,72.78,371,371,371
IN,2020-10-16,"1,475","1,463","1,487",66.11,63.94,68.28,"2,231","2,208","2,254"
MD,2020-10-16,962,942,982,72.68,68.13,77.24,"1,317","1,295","1,339"
AL,2020-10-17,"1,249","1,219","1,279",83.72,77.99,89.46,"1,492","1,462","1,522"
CT,2020-10-17,526,526,526,50.29,50.29,50.29,"1,046","1,046","1,046"
DC,2020-10-17,249,249,249,66.76,66.76,66.76,373,373,373
IN,2020-10-17,"1,410","1,397","1,424",63.29,61.03,65.55,"2,228","2,205","2,251"
MD,2020-10-17,928,921,935,71.30,69.56,73.04,"1,294","1,285","1,303"
AL,2020-10-18,"1,193","1,190","1,197",79.98,79.26,80.70,"1,492","1,488","1,496"
CT,2020-10-18,499,499,499,47.71,47.71,47.71,"1,046","1,046","1,046"
DC,2020-10-18,236,236,236,64.66,64.66,64.66,365,365,365
IN,2020-10-18,"1,379","1,371","1,387",61.76,60.45,63.08,"2,233","2,220","2,246"
MD,2020-10-18,904,897,911,69.57,67.88,71.27,"1,294","1,285","1,303"
AL,2020-10-19,"1,237","1,237","1,237",81.81,81.81,81.81,"1,512","1,512","1,512"
CT,2020-10-19,491,491,491,46.94,46.94,46.94,"1,046","1,046","1,046"
DC,2020-10-19,244,244,244,69.12,69.12,69.12,353,353,353
IN,2020-10-19,"1,420","1,420","1,420",63.14,63.14,63.14,"2,249","2,242","2,256"
MD,2020-10-19,938,916,959,71.86,66.61,77.12,"1,299","1,273","1,325"
AL,2020-10-20,"1,300","1,296","1,303",85.89,85.21,86.57,"1,513","1,509","1,517"
CT,2020-10-20,529,529,529,50.57,50.57,50.57,"1,046","1,046","1,046"
DC,2020-10-20,257,257,257,71.39,71.39,71.39,360,360,360
IN,2020-10-20,"1,450","1,441","1,460",64.55,62.96,66.13,"2,247","2,230","2,264"
MD,2020-10-20,986,986,986,76.24,76.24,76.24,"1,288","1,288","1,288"
AL,2020-10-21,"1,254","1,254","1,254",83.94,83.94,83.94,"1,494","1,494","1,494"
CT,2020-10-21,544,544,544,52.01,52.01,52.01,"1,046","1,046","1,046"
DC,2020-10-21,273,273,273,73.78,73.78,73.78,370,370,370
IN,2020-10-21,"1,471","1,458","1,484",68.30,65.64,70.96,"2,154","2,125","2,183"
MD,2020-10-21,986,986,986,75.93,75.93,75.93,"1,292","1,271","1,313"
AL,2020-10-22,"1,264","1,262","1,266",84.55,83.96,85.13,"1,495","1,491","1,499"
CT,2020-10-22,550,550,550,52.58,52.58,52.58,"1,046","1,046","1,046"
DC,2020-10-22,271,265,277,72.07,67.28,76.87,376,369,383
IN,2020-10-22,"1,470","1,452","1,488",68.31,65.79,70.83,"2,152","2,132","2,172"
MD,2020-10-22,970,959,981,74.75,71.98,77.51,"1,291","1,276","1,306"
AK,2020-09-22,82,67,97,74.76,74.76,74.76,103,79,127
AR,2020-09-22,729,720,738,73.84,71.57,76.12,952,928,976
AZ,2020-09-22,738,671,805,46.15,46.15,46.15,"1,313","1,155","1,471"
CA,2020-09-22,"4,851","4,786","4,916",68.49,65.37,71.61,"7,083","6,989","7,177"
CO,2020-09-22,748,737,759,61.39,58.47,64.31,"1,207","1,188","1,226"
DE,2020-09-22,136,120,152,85.00,58.48,111.52,160,138,182
FL,2020-09-22,"4,721","4,704","4,738",75.91,75.05,76.77,"6,219","6,198","6,240"
GA,2020-09-22,"1,936","1,813","2,059",79.05,63.15,94.95,"2,449","2,295","2,603"
HI,2020-09-22,128,100,156,69.79,65.72,73.87,96,4,188
IA,2020-09-22,452,452,452,66.37,66.37,66.37,681,680,682
ID,2020-09-22,196,196,196,65.77,64.04,67.50,298,295,301
IL,2020-09-22,"1,936","1,865","2,007",54.96,53.52,56.40,"3,356","3,240","3,472"
KS,2020-09-22,523,488,558,79.44,71.47,87.42,663,612,714
KY,2020-09-22,"1,046","1,046","1,046",69.18,69.18,69.18,"1,512","1,508","1,516"
LA,2020-09-22,"1,173","1,160","1,186",67.66,63.59,71.72,"1,651","1,580","1,722"
MA,2020-09-22,966,962,970,52.70,51.74,53.66,"1,833","1,823","1,843"
ME,2020-09-22,200,184,216,71.94,71.26,72.62,278,257,299
MI,2020-09-22,"1,654","1,530","1,778",75.66,69.46,81.87,"2,186","2,041","2,331"
MN,2020-09-22,709,708,710,72.72,71.23,74.20,975,967,983
AK,2020-09-23,85,71,99,76.47,76.47,76.47,102,79,125
AR,2020-09-23,739,731,747,74.66,73.22,76.10,955,932,978
AZ,2020-09-23,804,739,869,49.55,49.55,49.55,"1,324","1,172","1,476"
CA,2020-09-23,"4,956","4,933","4,978",69.74,68.52,70.96,"7,106","7,065","7,147"
CO,2020-09-23,794,785,803,64.87,62.03,67.70,"1,204","1,184","1,224"
DE,2020-09-23,131,115,147,81.88,55.34,108.41,160,138,182
FL,2020-09-23,"4,784","4,766","4,803",77.54,76.64,78.45,"6,170","6,149","6,191"
GA,2020-09-23,"1,936","1,815","2,057",79.25,63.57,94.92,"2,443","2,291","2,595"
HI,2020-09-23,128,100,156,74.73,74.73,74.73,91,-1,183
IA,2020-09-23,480,475,486,70.04,68.00,72.09,686,683,689
ID,2020-09-23,194,192,195,64.93,64.93,64.93,298,298,298
IL,2020-09-23,"2,009","1,939","2,079",56.95,55.88,58.03,"3,359","3,245","3,473"
KS,2020-09-23,528,495,560,79.83,76.21,83.45,663,615,711
KY,2020-09-23,"1,106","1,099","1,113",73.15,71.65,74.65,"1,512","1,502","1,522"
LA,2020-09-23,"1,222","1,209","1,235",68.61,64.61,72.61,"1,682","1,612","1,752"
MA,2020-09-23,966,965,968,52.64,52.64,52.64,"1,836","1,836","1,836"
ME,2020-09-23,200,180,221,72.51,56.05,88.97,276,247,306
MI,2020-09-23,"1,668","1,548","1,789",76.19,70.57,81.81,"2,190","2,049","2,331"
MN,2020-09-23,715,714,716,72.37,70.94,73.80,988,980,996
AK,2020-09-24,84,69,98,75.71,58.34,93.08,105,82,128
AR,2020-09-24,749,736,762,75.63,72.78,78.47,959,936,982
AZ,2020-09-24,835,770,900,51.34,44.69,57.99,"1,381","1,233","1,529"
CA,2020-09-24,"4,994","4,981","5,007",70.29,69.57,71.01,"7,105","7,081","7,129"
CO,2020-09-24,809,806,812,66.11,65.54,66.69,"1,204","1,192","1,216"
DE,2020-09-24,133,118,148,83.12,57.00,109.25,160,139,181
FL,2020-09-24,"4,734","4,722","4,747",76.77,76.10,77.44,"6,167","6,150","6,184"
GA,2020-09-24,"1,944","1,824","2,065",79.29,63.92,94.66,"2,452","2,304","2,601"
HI,2020-09-24,123,96,150,70.97,70.97,70.97,93,2,184
IA,2020-09-24,499,499,499,72.32,72.32,72.32,690,689,691
ID,2020-09-24,191,191,191,64.09,64.09,64.09,298,298,298
IL,2020-09-24,"2,036","1,964","2,108",57.76,56.27,59.25,"3,347","3,232","3,462"
KS,2020-09-24,524,493,556,79.25,76.95,81.55,669,622,716
KY,2020-09-24,"1,082","1,080","1,084",71.56,71.56,71.56,"1,512","1,508","1,516"
LA,2020-09-24,"1,206","1,192","1,219",68.60,64.92,72.28,"1,656","1,587","1,725"
MA,2020-09-24,986,986,986,53.79,53.79,53.79,"1,833","1,833","1,833"
ME,2020-09-24,192,176,209,72.37,69.50,75.24,266,244,288
MI,2020-09-24,"1,669","1,554","1,784",76.42,71.28,81.56,"2,184","2,050","2,318"
MN,2020-09-24,737,737,737,74.22,72.83,75.61,993,985,"1,001"
AK,2020-09-25,87,74,100,79.05,79.05,79.05,105,84,126
AR,2020-09-25,767,742,792,76.71,71.20,82.22,966,943,989
AZ,2020-09-25,787,723,850,47.64,41.51,53.76,"1,378","1,235","1,521"
CA,2020-09-25,"4,931","4,912","4,950",69.71,68.78,70.65,"7,074","7,044","7,103"
CO,2020-09-25,811,791,832,66.59,62.40,70.79,"1,201","1,189","1,213"
DE,2020-09-25,121,106,136,75.62,50.09,101.16,160,139,181
FL,2020-09-25,"4,822","4,810","4,833",77.39,76.83,77.95,"6,230","6,217","6,243"
GA,2020-09-25,"1,935","1,820","2,050",79.44,64.57,94.31,"2,436","2,292","2,580"
HI,2020-09-25,114,86,142,67.72,35.79,99.66,94,3,186
IA,2020-09-25,480,473,487,69.87,67.31,72.43,687,686,688
ID,2020-09-25,193,193,193,64.77,64.77,64.77,298,298,298
IL,2020-09-25,"2,016","1,946","2,086",57.31,56.65,57.97,"3,337","3,224","3,450"
KS,2020-09-25,528,456,601,79.65,50.93,108.36,667,589,745
KY,2020-09-25,"1,052","1,050","1,054",69.62,69.10,70.14,"1,511","1,506","1,516"
LA,2020-09-25,"1,263","1,175","1,350",71.73,54.63,88.82,"1,667","1,537","1,797"
MA,2020-09-25,991,991,991,54.06,54.06,54.06,"1,833","1,833","1,833"
ME,2020-09-25,193,177,209,69.68,68.64,70.71,277,256,298
MI,2020-09-25,"1,665","1,555","1,775",76.20,71.97,80.44,"2,185","2,056","2,314"
MN,2020-09-25,720,719,721,72.95,71.56,74.34,987,979,995
AK,2020-09-26,78,65,91,72.38,69.80,74.96,105,84,126
AR,2020-09-26,714,702,727,72.67,69.52,75.83,949,925,972
AZ,2020-09-26,755,693,817,46.02,40.02,52.01,"1,382","1,240","1,524"
CA,2020-09-26,"4,844","4,838","4,850",68.26,68.00,68.52,"7,096","7,089","7,103"
CO,2020-09-26,794,767,821,65.28,58.73,71.84,"1,203","1,175","1,231"
DE,2020-09-26,123,109,137,76.40,51.80,101.00,161,141,181
FL,2020-09-26,"4,680","4,680","4,680",75.92,75.92,75.92,"6,164","6,159","6,169"
GA,2020-09-26,"1,948","1,843","2,052",79.70,66.14,93.26,"2,444","2,312","2,575"
HI,2020-09-26,121,96,145,69.44,55.68,83.21,96,11,181
IA,2020-09-26,458,457,460,66.45,65.70,67.20,690,688,692
ID,2020-09-26,209,206,211,70.08,70.08,70.08,298,298,298
IL,2020-09-26,"1,927","1,853","2,000",54.78,52.52,57.04,"3,336","3,219","3,452"
KS,2020-09-26,498,408,589,75.21,37.80,112.61,666,572,760
KY,2020-09-26,"1,050","1,037","1,062",70.46,68.29,72.63,"1,490","1,482","1,498"
LA,2020-09-26,"1,239","1,153","1,326",70.65,54.03,87.27,"1,689","1,562","1,816"
MA,2020-09-26,974,974,974,53.14,53.14,53.14,"1,833","1,833","1,833"
ME,2020-09-26,188,168,208,67.75,51.38,84.11,278,248,307
MI,2020-09-26,"1,623","1,519","1,727",74.28,74.28,74.28,"2,185","2,062","2,308"
MN,2020-09-26,726,725,726,74.18,72.85,75.52,978,970,986
AK,2020-09-27,82,69,95,74.29,71.74,76.83,105,85,125
AR,2020-09-27,712,709,716,72.75,71.72,73.78,939,916,962
AZ,2020-09-27,728,669,787,44.66,38.78,50.55,"1,378","1,239","1,517"
CA,2020-09-27,"4,744","4,741","4,748",67.78,65.24,70.32,"7,000","6,892","7,108"
CO,2020-09-27,750,723,777,61.50,54.67,68.34,"1,203","1,173","1,233"
DE,2020-09-27,123,110,136,76.40,53.96,98.83,161,142,180
FL,2020-09-27,"4,538","4,516","4,561",73.05,71.68,74.43,"6,212","6,173","6,252"
GA,2020-09-27,"1,973","1,876","2,070",80.62,69.21,92.03,"2,447","2,347","2,547"
HI,2020-09-27,118,91,144,65.81,32.03,99.58,97,12,182
IA,2020-09-27,459,455,463,66.62,65.04,68.20,689,688,690
ID,2020-09-27,176,174,178,58.95,58.95,58.95,298,298,298
IL,2020-09-27,"1,880","1,809","1,950",53.62,52.79,54.45,"3,338","3,226","3,450"
KS,2020-09-27,485,413,556,73.22,44.52,101.91,666,589,742
KY,2020-09-27,"1,010","1,003","1,017",67.80,66.32,69.27,"1,490","1,481","1,499"
LA,2020-09-27,"1,130","1,128","1,131",63.37,61.31,65.44,"1,686","1,625","1,747"
MA,2020-09-27,956,956,956,52.15,52.15,52.15,"1,833","1,833","1,833"
ME,2020-09-27,194,172,216,69.91,48.57,91.25,278,244,311
MI,2020-09-27,"1,568","1,464","1,672",71.32,67.42,75.22,"2,198","2,077","2,320"
MN,2020-09-27,708,708,708,71.41,70.18,72.63,992,984,999
AK,2020-09-28,85,73,97,78.10,78.10,78.10,105,86,124
AR,2020-09-28,726,723,729,74.60,73.05,76.15,937,913,961
AZ,2020-09-28,722,664,780,44.27,38.59,49.96,"1,381","1,243","1,519"
CA,2020-09-28,"4,703","4,683","4,722",66.57,65.68,67.46,"7,064","7,038","7,090"
CO,2020-09-28,736,715,757,60.35,55.60,65.11,"1,202","1,185","1,219"
DE,2020-09-28,130,119,141,77.02,60.02,94.01,161,144,178
FL,2020-09-28,"4,537","4,525","4,550",73.14,72.48,73.80,"6,204","6,187","6,220"
GA,2020-09-28,"2,054","2,015","2,092",82.48,77.62,87.33,"2,490","2,441","2,539"
HI,2020-09-28,123,88,158,72.16,72.16,72.16,97,17,177
IA,2020-09-28,449,449,449,64.23,64.23,64.23,699,698,700
ID,2020-09-28,177,177,177,59.40,59.40,59.40,298,298,298
IL,2020-09-28,"1,863","1,787","1,940",53.46,50.32,56.60,"3,343","3,226","3,460"
KS,2020-09-28,484,451,517,73.20,66.23,80.17,670,624,716
KY,2020-09-28,"1,057","1,007","1,107",69.91,69.91,69.91,"1,512","1,508","1,516"
LA,2020-09-28,"1,110","1,101","1,119",62.72,60.10,65.33,"1,666","1,604","1,728"
MA,2020-09-28,958,957,959,52.26,51.98,52.55,"1,833","1,830","1,836"
ME,2020-09-28,190,170,209,68.04,51.95,84.14,278,250,307
MI,2020-09-28,"1,872","1,773","1,971",73.73,62.57,84.89,"2,539","2,422","2,656"
MN,2020-09-28,702,700,705,71.32,70.25,72.39,985,980,990
AK,2020-09-29,101,89,113,76.38,43.68,109.08,127,108,146
AR,2020-09-29,756,755,757,77.06,76.94,77.19,946,923,969
AZ,2020-09-29,803,747,859,48.13,43.04,53.22,"1,425","1,295","1,555"
