state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
WA,21,81,2,18,84,2,8,102,13485,104,10220,104,1209,102,119,104,228,102,1,102,16,102,974,104,305,102,284,104,1183,102,969,104,26,102,12,102,1288,104,0.757879124953652,104,10220,13485,0.119572742557611,102,1209,10111,0.090643274853801,102,1209,13338,0.240916271721959,102,305,1266,0.756211180124224,104,974,1288,2021/08/09,,1,104,9,104,13,104,15,104,22,104,14,104,32,104,13,104,0,104,3,102,20,102,27,102,17,102,18,102,36,102,36,102,13,102,58,102,15,102
WI,13,110,24,16,107,24,3,144,13117,147,9073,147,681,144,148,147,48,144,1,144,5,144,932,147,194,144,193,147,671,144,638,147,10,144,2,144,1550,147,0.691697796752306,147,9073,13117,0.076697826331794,144,681,8879,0.052963135790947,144,681,12858,0.129506008010681,144,194,1498,0.601290322580645,147,932,1550,2021/08/09,,0,147,6,147,8,147,10,147,24,147,16,147,14,147,15,147,55,147,0,144,1,144,3,144,3,144,10,144,13,144,9,144,9,144,0,144,3,144
WV,13,46,4,14,45,4,3,59,6466,63,4772,63,440,59,43,63,69,59,2,59,1,59,514,63,111,59,111,63,432,59,331,63,8,59,7,59,681,63,0.738014228270956,63,4772,6466,0.093816631130064,59,440,4690,0.070164248126296,59,440,6271,0.17425431711146,59,111,637,0.754772393538913,63,514,681,2021/08/09,,1,63,1,63,6,63,2,63,6,63,11,63,9,63,7,63,0,63,1,59,3,59,7,59,13,59,8,59,18,59,14,59,5,59,0,59,7,59
AK,2,21,1,2,21,1,0,24,1641,24,1127,24,123,24,21,24,1,24,0,24,0,24,101,24,26,24,26,24,123,24,121,24,0,24,0,24,127,24,0.686776355880561,24,1127,1641,0.109139307897072,24,123,1127,0.074954296160878,24,123,1641,0.204724409448819,24,26,127,0.795275590551181,24,101,127,2021/08/09,,0,24,1,24,2,24,2,24,3,24,8,24,4,24,1,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,24,0,24,0,24,2,24
AL,28,73,16,33,67,17,17,114,14983,116,11864,116,2626,114,403,116,139,114,44,114,17,114,1554,116,703,114,699,116,2564,114,2469,116,62,114,48,114,1600,116,0.791830741507041,116,11864,14983,0.223603542234332,113,2626,11744,0.177276716397759,113,2626,14813,0.450064020486556,113,703,1562,0.97125,116,1554,1600,2021/08/09,,5,116,19,116,36,116,55,116,89,116,76,116,75,116,45,116,3,116,2,114,6,114,11,114,14,114,28,114,24,114,31,114,22,114,1,114,34,114
AR,22,86,2,24,84,2,9,108,9282,110,6965,110,1422,108,187,110,101,108,5,108,12,108,841,110,458,108,449,110,1388,108,1347,110,34,108,23,108,1038,110,0.750377073906486,110,6965,9282,0.205076434958177,108,1422,6934,0.153912761121333,108,1422,9239,0.448140900195695,108,458,1022,0.810211946050096,110,841,1038,2021/08/09,,2,110,7,110,13,110,25,110,29,110,37,110,33,110,25,110,16,110,1,108,5,108,7,108,3,108,21,108,23,108,27,108,14,108,0,108,24,108
AZ,30,87,3,32,85,3,17,117,17261,120,12637,120,1699,117,193,120,153,117,3,117,8,117,1346,120,391,117,349,120,1651,117,1325,120,48,117,27,117,2173,120,0.732112855570361,120,12637,17261,0.136641466945472,117,1699,12434,0.100117855038303,117,1699,16970,0.185571903179877,117,391,2107,0.619420156465716,120,1346,2173,2021/08/09,,0,120,13,120,20,120,21,120,39,120,44,120,42,120,13,120,1,120,0,117,13,117,13,117,20,117,27,117,29,117,24,117,27,117,0,117,18,117
CA,91,290,34,107,273,35,40,407,65250,415,52125,415,7195,407,924,415,409,407,18,407,14,407,5615,415,1600,407,1582,415,7059,407,6785,415,136,407,114,407,7150,415,0.798850574712644,415,52125,65250,0.139746727265664,407,7195,51486,0.111676781473606,407,7195,64427,0.229885057471264,407,1600,6960,0.785314685314685,415,5615,7150,2021/08/09,,7,415,62,415,139,414,144,415,194,415,175,415,109,415,93,415,1,415,5,407,18,407,55,407,38,407,58,407,77,407,81,407,76,407,1,407,65,407
CO,8,78,20,6,80,20,4,104,11665,106,8158,106,587,104,87,106,45,104,2,104,25,104,961,106,198,104,196,106,555,104,498,106,32,104,9,104,1388,106,0.699357051007287,106,8158,11665,0.072783632982021,104,587,8065,0.050787333448694,104,587,11558,0.146125461254613,104,198,1355,0.692363112391931,106,961,1388,2021/08/09,,1,106,6,106,7,105,18,105,16,105,18,106,6,105,15,105,0,106,0,104,6,103,3,103,2,103,6,103,12,104,12,103,4,103,0,104,9,104
CT,0,33,6,0,33,6,4,38,8151,39,6573,39,331,38,56,39,30,38,1,38,0,38,564,39,53,38,54,39,322,38,282,39,9,38,8,38,1057,39,0.806404122193596,39,6573,8151,0.05090741310366,38,331,6502,0.041011027134184,38,331,8071,0.051207729468599,38,53,1035,0.533585619678335,39,564,1057,2021/08/09,,0,39,5,39,7,39,9,39,5,39,7,39,12,39,11,39,0,39,0,38,2,38,2,38,1,38,3,38,6,38,7,38,9,38,0,38,4,38
DC,0,12,2,0,12,2,1,12,3483,14,2703,14,101,13,11,14,44,13,4,13,1,13,285,14,27,12,23,13,86,13,71,14,15,13,11,13,348,14,0.776055124892334,14,2703,3483,0.038667687595712,13,101,2612,0.030032708890871,13,101,3363,0.082317073170732,12,27,328,0.818965517241379,14,285,348,2021/08/09,,0,14,0,14,2,14,2,14,2,14,3,14,0,14,2,14,0,14,0,13,2,13,11,13,3,13,9,13,8,13,5,13,6,13,0,13,0,12
DE,1,13,2,2,12,2,1,15,3431,16,2660,16,126,15,17,16,48,15,2,15,0,15,142,16,13,15,13,16,118,15,111,16,8,15,6,15,187,16,0.775284173710289,16,2660,3431,0.047727272727273,15,126,2640,0.037037037037037,15,126,3402,0.071428571428571,15,13,182,0.759358288770054,16,142,187,2021/08/09,,0,16,1,16,2,16,3,16,5,16,2,16,1,16,3,16,0,16,0,15,2,15,3,15,4,15,5,15,13,15,10,15,11,15,0,15,1,15
FL,41,164,59,46,159,59,154,258,59647,264,50973,264,16100,258,2291,264,303,258,56,258,47,258,6278,264,3285,258,3306,264,15879,258,15545,264,221,258,195,258,6857,264,0.854577765855785,264,50973,59647,0.320685190718056,258,16100,50205,0.274219920970159,258,16100,58712,0.492873218304576,258,3285,6665,0.915560740848768,264,6278,6857,2021/08/09,,8,264,121,263,226,262,316,262,437,262,470,263,352,262,273,262,88,264,2,258,18,257,28,257,43,257,67,256,57,257,42,257,39,257,7,258,217,258
GA,37,111,21,38,110,21,13,166,22201,169,19413,169,4562,166,693,169,166,166,23,166,46,166,2447,169,1132,166,1100,169,4455,166,4134,169,107,166,45,166,2719,169,0.874420071167965,169,19413,22201,0.237703209670696,166,4562,19192,0.208196422051844,166,4562,21912,0.424128887223679,166,1132,2669,0.899963221772711,169,2447,2719,2021/08/09,,3,169,25,169,63,169,94,169,117,169,115,169,80,169,53,169,31,168,1,166,7,166,17,166,9,166,27,166,27,166,28,166,14,166,36,166,43,166
HI,1,21,4,2,20,4,16,26,2639,26,1908,26,289,26,52,26,13,26,0,26,1,26,166,26,52,26,50,26,287,26,278,26,2,26,0,26,232,26,0.72300113679424,26,1908,2639,0.15146750524109,26,289,1908,0.109511178476696,26,289,2639,0.224137931034483,26,52,232,0.71551724137931,26,166,232,2021/08/09,,0,26,3,26,3,26,2,26,7,26,13,26,9,26,9,26,6,26,0,26,0,26,1,26,1,26,2,26,3,26,2,26,4,26,0,26,0,26
IA,1,26,99,3,24,99,1,124,8109,126,5558,126,467,124,56,126,58,124,2,124,4,124,487,126,107,124,99,126,451,124,351,126,16,124,9,124,644,126,0.68541127142681,126,5558,8109,0.085156819839533,124,467,5484,0.058280294521403,124,467,8013,0.170926517571885,124,107,626,0.756211180124224,126,487,644,2021/08/09,,0,126,5,126,3,126,8,126,6,126,15,126,10,126,9,126,0,126,4,124,6,124,11,124,4,123,9,124,8,124,11,124,5,124,0,124,6,124
MT,7,58,1,7,58,1,1,65,3175,66,2231,66,183,65,28,66,19,65,2,65,4,65,157,66,51,65,51,66,174,65,172,66,9,65,2,65,228,66,0.702677165354331,66,2231,3175,0.082469580892294,65,183,2219,0.05815061963775,65,183,3147,0.22972972972973,65,51,222,0.68859649122807,66,157,228,2021/08/09,,1,66,2,66,2,66,1,66,6,66,3,66,10,66,3,66,0,66,0,65,2,65,2,65,0,65,3,65,1,65,6,65,5,65,0,65,3,65
NC,9,72,50,11,70,50,39,127,23556,131,18730,131,2323,127,287,131,173,127,9,127,11,127,2010,131,628,127,622,131,2286,127,2197,131,37,127,28,127,2361,131,0.795126507047037,131,18730,23556,0.125391341897873,127,2323,18526,0.099661075121198,127,2323,23309,0.272687798523665,127,628,2303,0.85133418043202,131,2010,2361,2021/08/09,,2,131,17,131,21,131,37,131,78,131,53,131,52,131,27,131,0,131,3,127,6,127,13,127,25,127,39,127,39,127,33,127,15,127,0,127,31,127
ND,12,37,1,12,37,1,23,49,2376,50,1744,50,95,49,10,50,7,49,0,49,2,49,134,50,11,49,10,50,93,49,65,50,2,49,0,49,202,50,0.734006734006734,50,1744,2376,0.054945054945055,49,95,1729,0.040425531914894,49,95,2350,0.055555555555556,49,11,198,0.663366336633663,50,134,202,2021/08/09,,0,50,1,50,2,50,1,50,3,50,0,50,2,50,3,50,0,50,0,49,0,49,2,49,0,49,1,49,2,49,2,49,0,49,0,49,0,49
NE,9,90,1,13,86,1,1,99,4308,100,3132,100,266,99,28,100,23,99,0,99,1,99,416,100,79,99,78,100,259,99,245,100,7,99,5,99,567,100,0.727019498607242,100,3132,4308,0.086028460543338,99,266,3092,0.062544086527157,99,266,4253,0.142342342342342,99,79,555,0.7336860670194,100,416,567,2021/08/09,,0,100,2,100,3,100,5,100,3,100,4,100,7,100,4,100,0,100,1,99,1,99,6,99,2,99,3,99,5,99,4,99,1,99,0,99,2,99
NH,2,24,4,2,24,4,0,30,3128,30,2314,30,68,30,10,30,11,30,0,30,1,30,173,30,16,30,16,30,68,30,62,30,0,30,0,30,282,30,0.739769820971867,30,2314,3128,0.029386343993086,30,68,2314,0.021739130434783,30,68,3128,0.056737588652482,30,16,282,0.613475177304965,30,173,282,2021/08/09,,0,30,0,30,2,30,2,30,2,30,3,30,0,30,1,30,0,30,0,30,1,30,2,30,1,30,0,30,2,30,3,30,2,30,0,30,1,30
NJ,6,78,12,6,78,12,48,95,24524,96,17343,96,818,95,124,96,109,95,5,95,3,95,1273,96,129,95,125,96,806,95,715,96,12,95,1,95,2982,96,0.707184798564671,96,17343,24524,0.047302376684207,95,818,17293,0.033456032719836,95,818,24450,0.043492919757249,95,129,2966,0.426894701542589,96,1273,2982,2021/08/09,,2,96,6,96,8,96,19,96,27,96,19,96,22,96,18,96,3,95,0,95,3,95,6,95,7,95,7,95,11,95,12,95,10,95,53,94,6,95
NM,16,39,1,20,35,1,1,55,4319,56,3148,56,326,55,53,56,27,55,2,55,3,55,395,56,122,55,125,56,316,55,317,56,10,55,7,55,466,56,0.728872424172262,56,3148,4319,0.105981794538362,55,326,3076,0.077379539520532,55,326,4213,0.274774774774775,55,122,444,0.847639484978541,56,395,466,2021/08/09,,0,56,4,55,4,54,4,54,10,54,14,54,9,54,8,54,0,56,1,55,4,54,3,53,4,53,3,53,3,53,5,53,4,53,0,54,4,55
NV,2,17,43,2,17,43,37,60,8780,62,7107,62,1295,60,133,62,116,60,1,60,3,60,725,62,271,60,291,62,1290,60,1210,62,5,60,6,60,873,62,0.809453302961276,62,7107,8780,0.185450379493055,60,1295,6983,0.149728292288126,60,1295,8649,0.319575471698113,60,271,848,0.830469644902635,62,725,873,2021/08/09,,0,62,7,62,12,62,22,62,21,62,30,62,23,62,18,62,0,62,0,60,7,60,11,60,10,60,20,60,24,60,23,60,21,60,0,60,25,60
NY,5,192,9,5,192,9,82,197,51037,206,39910,206,2167,197,299,206,151,197,7,197,27,197,3435,206,391,197,340,206,2100,197,1649,206,67,197,33,197,5219,206,0.781981699551306,206,39910,51037,0.054747107270982,197,2167,39582,0.042950013874024,197,2167,50454,0.07644183773216,197,391,5115,0.658172063613719,206,3435,5219,2021/08/09,,3,206,19,206,34,206,37,206,53,206,42,206,46,206,41,206,24,205,4,197,19,197,19,197,15,197,12,197,28,197,27,197,24,197,3,196,14,197
OH,13,206,13,17,202,13,34,229,32164,232,24377,232,1632,229,228,232,165,229,5,229,88,229,2919,232,414,229,390,232,1516,229,1239,232,116,229,29,229,4110,232,0.757897027732869,232,24377,32164,0.067426871591472,229,1632,24204,0.051140636751065,229,1632,31912,0.102121361618155,229,414,4054,0.71021897810219,232,2919,4110,2021/08/09,,0,231,9,231,24,231,28,231,55,231,40,232,35,231,31,231,3,232,1,228,4,228,9,228,12,228,20,228,16,229,18,228,20,228,1,229,15,229
OK,41,105,3,46,100,3,15,147,10735,149,7877,149,1496,147,269,149,88,147,3,147,11,147,875,149,372,147,380,149,1439,147,1398,149,57,147,56,147,1019,149,0.733768048439683,149,7877,10735,0.193832599118943,147,1496,7718,0.1419624217119,147,1496,10538,0.381147540983607,147,372,976,0.858684985279686,149,875,1019,2021/08/09,,0,149,14,149,25,149,37,149,58,149,52,149,52,149,25,149,6,149,0,147,9,147,15,147,6,147,13,147,19,147,9,147,17,147,0,147,15,147
OR,7,50,7,8,49,7,26,62,7211,64,5379,64,818,62,91,64,73,62,2,62,3,62,575,64,178,62,171,64,802,62,721,64,16,62,8,62,806,64,0.745943697129386,64,5379,7211,0.1551593323217,62,818,5272,0.116341914379178,62,818,7031,0.228205128205128,62,178,780,0.713399503722084,64,575,806,2021/08/09,,0,64,3,64,10,64,13,64,14,64,11,64,20,64,19,64,1,64,1,62,4,62,5,62,7,62,11,62,17,62,18,62,10,62,0,62,3,62
PA,24,196,6,28,192,6,24,220,30179,226,24750,226,1301,220,151,226,339,220,1,219,28,219,2725,226,259,220,244,226,1241,220,1011,226,60,220,14,220,3607,226,0.820106696709632,226,24750,30179,0.053082541107348,220,1301,24509,0.043654788269244,220,1301,29802,0.07395773843518,220,259,3502,0.755475464374827,226,2725,3607,2021/08/09,,0,223,10,221,18,223,23,223,25,222,24,222,27,221,20,223,4,217,2,216,27,216,33,216,29,216,57,215,70,215,51,215,68,216,2,211,10,220
ID,4,38,10,5,37,10,2,51,3693,51,2408,51,343,51,53,52,4,51,1,51,1,51,250,51,105,51,109,52,337,51,332,52,6,51,4,51,304,51,0.652044408340103,51,2408,3693,0.144303797468354,50,342,2370,0.0935960591133,50,342,3654,0.357142857142857,50,105,294,0.822368421052632,51,250,304,2021/08/09,,1,52,2,51,6,51,6,51,7,51,12,51,10,51,8,51,1,52,0,51,0,50,0,50,0,50,1,50,2,50,0,50,1,50,0,51,3,51
