state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,0,1,68,0,1,68,3,68,9414,69,4888,69,405,68,28,69,43,68,0,68,8,68,436,69,76,68,71,69,379,68,303,69,26,68,7,68,674,69,0.5192266836626301,69,4888,9414,0.08506616257088846,68,405,4761,0.04388341098710586,68,405,9229,0.1181959564541213,68,76,643,0.6468842729970327,69,436,674,2021-01-08
RI,6,8,1,6,8,1,20,14,2561,15,2292,15,453,14,25,15,0,14,1,14,0,14,147,15,51,14,53,15,448,14,413,15,5,14,5,14,169,15,0.8949629051151894,15,2292,2561,0.20223214285714286,14,453,2240,0.1814903846153846,14,453,2496,0.32075471698113206,14,51,159,0.8698224852071006,15,147,169,2021-01-08
SC,27,41,2,23,45,2,11,68,10109,70,8555,70,2382,68,336,70,149,68,3,68,2,68,1145,70,474,68,472,70,2368,68,2294,70,14,68,11,68,1355,70,0.8462755960035612,70,8555,10109,0.28216062544420756,68,2382,8442,0.2396137209536264,68,2382,9941,0.36045627376425854,68,474,1315,0.8450184501845018,70,1145,1355,2021-01-08
SD,2,58,3,2,58,3,39,60,2596,63,1512,63,251,60,28,63,15,60,0,60,2,60,165,63,62,60,55,63,247,60,214,63,4,60,1,60,249,63,0.5824345146379045,63,1512,2596,0.16902356902356902,60,251,1485,0.1,60,251,2510,0.2605042016806723,60,62,238,0.6626506024096386,63,165,249,2021-01-08
TN,22,79,42,46,55,42,52,101,19427,143,12955,129,2886,101,330,101,91,101,7,101,0,101,1721,140,683,101,663,101,2864,101,2734,101,22,101,20,101,2010,143,0.714876945149542,129,12955,18122,0.2518104877410348,101,2886,11461,0.18459767174107714,101,2886,15634,0.38631221719457015,101,683,1768,0.8812083973374296,140,1721,1953,2021-01-08
TX,155,374,62,191,338,62,265,584,66623,589,49803,589,14392,584,1729,591,591,586,29,584,39,584,7082,589,3530,584,3515,589,14238,584,13778,588,154,584,120,584,8262,589,0.7475346351860469,589,49803,66623,0.2925560027645648,584,14392,49194,0.21878657971146684,584,14392,65781,0.4378023068336847,584,3530,8063,0.8571774388767853,589,7082,8262,2021-01-08
UT,1,51,1,1,51,1,3,52,5518,53,3242,53,598,52,93,53,15,52,4,52,3,52,455,53,181,52,175,53,577,52,531,53,21,52,0,52,645,53,0.5875317143892714,53,3242,5518,0.18699186991869918,52,598,3198,0.11018979178183158,52,598,5427,0.2886762360446571,52,181,627,0.7054263565891473,53,455,645,2021-01-08
VA,28,60,8,37,51,8,64,93,17287,96,12901,96,3026,93,315,96,305,93,4,93,20,93,1593,96,541,93,506,96,3001,93,2596,96,25,93,13,93,2034,96,0.746283334297449,96,12901,17287,0.23724029792238338,93,3026,12755,0.17774906015037595,93,3026,17024,0.27531806615776083,93,541,1965,0.7831858407079646,96,1593,2034,2021-01-08
VI,0,1,0,0,1,0,0,1,56,1,43,1,0,1,0,1,0,1,0,1,0,1,4,1,0,1,0,1,0,1,0,1,0,1,0,1,12,1,0.7678571428571429,1,43,56,0.0,1,0,43,0.0,1,0,56,0.0,1,0,12,0.3333333333333333,1,4,12,2021-01-08
VT,1,15,1,1,15,1,0,16,1297,17,865,17,56,16,16,17,15,16,0,16,0,16,73,17,12,16,11,17,56,16,54,17,0,16,0,16,111,17,0.6669236700077101,17,865,1297,0.066429418742586,16,56,843,0.044444444444444446,16,56,1260,0.11538461538461539,16,12,104,0.6576576576576577,17,73,111,2021-01-08
WA,10,83,2,9,84,2,28,93,12919,95,9076,95,1055,93,113,95,108,93,1,93,16,93,982,95,219,93,209,95,1045,93,956,95,10,93,5,93,1342,95,0.7025311556622029,95,9076,12919,0.11752255764732093,93,1055,8977,0.08254440184649088,93,1055,12781,0.16590909090909092,93,219,1320,0.7317436661698957,95,982,1342,2021-01-08
WI,36,100,7,44,92,7,6,140,13494,143,8561,143,1143,140,244,143,81,140,3,140,4,140,959,143,247,140,247,143,1134,140,1078,143,9,140,5,140,1627,143,0.6344301170890766,143,8561,13494,0.1361524717093508,140,1143,8395,0.08642068652653864,140,1143,13226,0.1568253968253968,140,247,1575,0.5894283958205285,143,959,1627,2021-01-08
WV,22,33,4,25,30,4,11,55,5900,59,4530,59,816,55,87,59,57,55,1,55,1,55,548,59,203,55,213,59,811,55,799,59,5,55,2,55,685,59,0.7677966101694915,59,4530,5900,0.18399098083427282,55,816,4435,0.14305750350631136,55,816,5704,0.32018927444794953,55,203,634,0.8,59,548,685,2021-01-08
AK,1,21,0,1,21,0,1,22,1432,22,786,22,69,22,8,22,3,22,1,22,0,22,73,22,13,22,12,22,68,22,61,22,1,22,0,22,118,22,0.5488826815642458,22,786,1432,0.08778625954198473,22,69,786,0.04818435754189944,22,69,1432,0.11016949152542373,22,13,118,0.6186440677966102,22,73,118,2021-01-08
AL,40,63,6,41,61,7,18,105,15067,108,11925,108,3188,105,433,107,137,105,1,105,6,105,1614,108,855,105,864,107,3159,105,3088,107,29,105,21,105,1690,108,0.7914647906019778,108,11925,15067,0.2757308424148071,104,3188,11562,0.2180127196881625,104,3188,14623,0.5175544794188862,104,855,1652,0.9550295857988166,108,1614,1690,2021-01-08
AR,16,73,2,19,70,2,12,89,7861,91,5667,91,1268,89,172,91,257,89,1,89,8,89,859,91,385,89,365,91,1248,89,1190,91,20,89,7,89,1076,91,0.7209006487724208,91,5667,7861,0.224385064590338,89,1268,5651,0.16214833759590794,89,1268,7820,0.3635505193578848,89,385,1059,0.7983271375464684,91,859,1076,2021-01-08
AZ,31,69,3,33,67,3,81,100,15939,103,12359,103,5003,100,540,103,301,100,3,100,5,100,1850,103,1128,100,1073,103,4966,100,4497,103,37,100,23,100,2424,103,0.7753936884371667,103,12359,15939,0.4136762030759054,100,5003,12094,0.3219019431218633,100,5003,15542,0.4816396242527754,100,1128,2342,0.7632013201320133,103,1850,2424,2021-01-08
CA,178,188,15,194,172,15,140,373,66941,381,54223,381,22453,372,2187,381,650,373,29,372,13,372,8119,380,4908,372,4904,380,22253,372,21645,380,200,372,170,372,9238,380,0.8100118014370864,381,54223,66941,0.41924340876839195,372,22453,53556,0.3405065210797695,372,22453,65940,0.5465478841870824,372,4908,8980,0.8788698852565491,380,8119,9238,2021-01-08
CO,3,65,13,5,63,13,8,79,9204,81,5949,81,698,79,102,81,46,79,5,79,12,79,677,81,185,79,176,81,665,79,617,81,33,79,17,79,1076,81,0.6463494132985659,81,5949,9204,0.11884896986208071,79,698,5873,0.07676234466072804,79,698,9093,0.17737296260786195,79,185,1043,0.629182156133829,81,677,1076,2021-01-08
CT,4,28,1,4,28,1,17,32,7903,33,6343,33,1298,32,150,33,82,32,2,32,0,32,655,33,233,32,229,33,1289,32,1155,33,9,32,6,32,1078,33,0.8026066050866759,33,6343,7903,0.20635930047694753,32,1298,6290,0.16623975409836064,32,1298,7808,0.2206439393939394,32,233,1056,0.6076066790352505,33,655,1078,2021-01-08
DC,0,12,2,0,12,2,9,12,3719,14,2943,14,380,13,52,14,96,13,2,13,7,13,295,14,79,12,76,13,353,13,318,14,27,13,11,13,351,14,0.7913417585372412,14,2943,3719,0.13314646110721795,13,380,2854,0.10584958217270195,13,380,3590,0.23723723723723725,12,79,333,0.8404558404558404,14,295,351,2021-01-08
DE,1,9,1,1,9,1,10,10,2812,11,2095,11,504,10,47,11,17,10,2,10,0,10,169,11,55,10,54,11,498,10,472,11,6,10,5,10,199,11,0.7450213371266002,11,2095,2812,0.24347826086956523,10,504,2070,0.18122977346278318,10,504,2781,0.2849740932642487,10,55,193,0.8492462311557789,11,169,199,2021-01-08
FL,7,210,15,34,183,15,103,226,54058,232,44367,232,8361,226,1190,232,326,226,13,226,5,226,5480,232,1637,226,1607,232,8290,226,7837,232,71,226,46,226,6465,232,0.8207295867401679,232,44367,54058,0.19137102311741816,226,8361,43690,0.15747838698133465,226,8361,53093,0.26154337753634765,226,1637,6259,0.8476411446249034,232,5480,6465,2021-01-08
GA,40,100,16,47,93,16,89,153,20910,156,17412,156,6158,153,755,156,172,153,19,153,42,153,2616,156,1368,153,1336,156,6080,153,5756,156,78,153,24,153,2828,156,0.8327116212338594,156,17412,20910,0.35827321387014194,153,6158,17188,0.2990917480207878,153,6158,20589,0.4960116026105874,153,1368,2758,0.925035360678925,156,2616,2828,2021-01-08
HI,2,22,0,2,22,0,3,24,2479,24,1777,24,141,24,8,24,22,24,0,24,1,24,146,24,28,24,25,24,138,24,124,24,3,24,0,24,229,24,0.7168212989108511,24,1777,2479,0.07934721440630275,24,141,1777,0.05687777329568374,24,141,2479,0.1222707423580786,24,28,229,0.6375545851528385,24,146,229,2021-01-08
IA,3,64,55,5,61,56,6,120,7956,122,4995,122,572,120,81,122,37,120,1,120,20,120,463,122,85,120,79,122,557,120,512,122,15,120,6,120,677,122,0.6278280542986425,122,4995,7956,0.11616571892770106,120,572,4924,0.07283840570482618,120,572,7853,0.12917933130699089,120,85,658,0.6838995568685377,122,463,677,2021-01-08
MT,11,54,1,13,52,1,16,65,2992,66,1961,66,210,65,39,66,26,65,3,65,3,65,143,66,38,65,38,66,209,65,200,66,1,65,1,65,219,66,0.6554144385026738,66,1961,2992,0.10813594232749743,65,210,1942,0.07104194857916103,65,210,2956,0.1784037558685446,65,38,213,0.6529680365296804,66,143,219,2021-01-08
NC,6,108,4,7,107,4,40,114,22154,118,17033,118,4012,114,393,118,216,114,0,114,7,114,2131,118,866,114,868,118,3974,114,3771,118,38,114,27,114,2488,118,0.7688453552405886,118,17033,22154,0.23859649122807017,114,4012,16815,0.18376694759985343,114,4012,21832,0.35711340206185566,114,866,2425,0.8565112540192926,118,2131,2488,2021-01-08
ND,17,29,1,16,30,1,39,46,2053,47,1393,47,166,46,18,47,12,46,0,46,1,46,133,47,37,46,36,47,165,46,131,47,1,46,1,46,216,47,0.6785192401363858,47,1393,2053,0.12116788321167883,46,166,1370,0.08189442525900345,46,166,2027,0.17452830188679244,46,37,212,0.6157407407407407,47,133,216,2021-01-08
NE,10,89,1,16,83,1,14,99,4768,100,3089,100,478,99,51,100,27,99,61,99,2,99,370,100,116,99,115,100,461,99,442,100,17,99,14,99,567,100,0.6478607382550335,100,3089,4768,0.15728858177031918,99,478,3039,0.10196245733788396,99,478,4688,0.21052631578947367,99,116,551,0.6525573192239859,100,370,567,2021-01-08
NH,5,22,1,8,19,1,3,28,2893,28,2068,28,306,28,34,28,15,28,0,28,1,28,169,28,49,28,46,28,304,28,270,28,2,28,2,28,283,28,0.714828897338403,28,2068,2893,0.14796905222437137,28,306,2068,0.10577255444175596,28,306,2893,0.17314487632508835,28,49,283,0.5971731448763251,28,169,283,2021-01-08
NJ,10,66,2,12,64,2,240,77,21416,78,15392,78,3884,77,469,78,231,77,5,77,5,77,1651,78,653,77,635,78,3853,77,3566,78,31,77,15,77,2931,78,0.7187149794546134,78,15392,21416,0.25312825860271115,77,3884,15344,0.18198004029424167,77,3884,21343,0.2240137221269297,77,653,2915,0.5632889798703514,78,1651,2931,2021-01-08
NM,20,32,1,19,33,1,2,51,4263,53,3154,52,699,51,92,53,41,52,0,50,3,52,406,52,182,51,182,52,688,51,644,52,11,51,2,51,443,53,0.74739336492891,52,3154,4220,0.22687439143135346,51,699,3081,0.1703216374269006,51,699,4104,0.4323040380047506,51,182,421,0.9164785553047404,52,406,443,2021-01-08
NV,0,0,60,0,0,60,36,60,8458,60,6889,60,1821,60,171,60,84,60,2,60,1,60,782,60,418,60,408,60,1818,60,1777,60,3,60,11,60,906,60,0.8144951525183258,60,6889,8458,0.26433444621860935,60,1821,6889,0.21529912508867344,60,1821,8458,0.4613686534216336,60,418,906,0.8631346578366446,60,782,906,2021-01-08
NY,9,158,13,9,158,13,289,171,50280,180,37772,180,9882,171,1026,180,243,171,10,171,28,171,3891,180,1603,171,1520,180,9769,171,9045,180,113,171,51,171,5566,180,0.7512330946698489,180,37772,50280,0.2641469086632274,171,9882,37411,0.1990973929161462,171,9882,49634,0.2952661631976423,171,1603,5429,0.6990657563780094,180,3891,5566,2021-01-08
OH,31,165,3,51,145,3,60,196,30385,199,22130,199,4482,196,596,199,365,196,10,196,84,196,3213,199,989,196,956,199,4405,196,4110,199,77,196,38,196,4249,199,0.7283198946848775,199,22130,30385,0.2039497633782308,196,4482,21976,0.1487751443935471,196,4482,30126,0.23592557251908397,196,989,4192,0.7561779242174629,199,3213,4249,2021-01-08
OK,45,90,11,51,84,11,23,144,10501,146,7575,146,2049,144,362,146,87,144,1,144,7,144,1018,146,514,144,523,146,1975,144,1961,146,74,144,68,144,1149,146,0.7213598704885249,146,7575,10501,0.27722906237315653,144,2049,7391,0.19962977396726422,144,2049,10264,0.4719926538108356,144,514,1089,0.8859878154917319,146,1018,1149,2021-01-08
OR,1,56,7,2,55,7,8,62,6808,64,4861,64,516,62,47,64,82,62,0,62,32,62,536,64,108,62,90,64,510,62,408,64,6,62,1,62,779,64,0.7140129259694477,64,4861,6808,0.1085401766933109,62,516,4754,0.07747747747747748,62,516,6660,0.14154652686762778,62,108,763,0.6880616174582799,64,536,779,2021-01-08
PA,36,163,6,38,161,6,67,199,30806,205,24948,205,5732,199,601,205,561,199,4,198,25,198,3172,205,1112,199,1092,205,5671,199,5230,205,61,198,35,198,3904,205,0.8098422385249626,205,24948,30806,0.23185826389450692,199,5732,24722,0.18849682659738892,199,5732,30409,0.2938689217758985,199,1112,3784,0.8125,205,3172,3904,2021-01-08
ID,3,37,8,3,37,8,1,47,3430,48,1976,48,334,47,42,48,3,47,0,47,0,47,220,48,88,47,90,48,330,47,329,48,4,47,4,47,306,48,0.5760932944606414,48,1976,3430,0.1718991250643335,47,334,1943,0.09861234130498966,47,334,3387,0.29333333333333333,47,88,300,0.7189542483660131,48,220,306,2021-01-08
IL,19,154,17,20,153,17,67,185,29957,190,20384,190,3715,185,438,190,364,185,5,185,26,185,2280,190,742,185,668,190,3664,185,3169,190,51,185,21,185,3567,190,0.6804419668191074,190,20384,29957,0.1841387856257745,185,3715,20175,0.12562134379332499,185,3715,29573,0.21212121212121213,185,742,3498,0.63919259882254,190,2280,3567,2021-01-08
IN,17,118,2,23,112,2,8,135,17147,137,11378,137,2463,135,316,137,143,135,6,135,10,135,1641,137,579,135,565,137,2441,135,2213,137,22,135,11,135,2183,137,0.6635563072257538,137,11378,17147,0.21873889875666075,135,2463,11260,0.14485678997823914,135,2463,17003,0.2713214620431115,135,579,2134,0.7517178195144297,137,1641,2183,2021-01-08
KS,9,124,4,16,117,4,26,134,8157,137,4899,137,930,134,139,137,58,134,1,134,1,134,664,137,226,134,211,137,929,134,849,137,1,134,1,134,848,137,0.6005884516366311,137,4899,8157,0.19175257731958764,134,930,4850,0.11524163568773234,134,930,8070,0.2736077481840194,134,226,826,0.7830188679245284,137,664,848,2021-01-08
KY,1,102,2,4,99,2,27,103,13114,105,8057,105,1764,103,455,105,120,103,1,103,9,103,1244,105,412,103,408,105,1747,103,1631,105,17,103,3,103,1839,105,0.6143815769406741,105,8057,13114,0.22303704640283223,103,1764,7909,0.13641636377697008,103,1764,12931,0.2300390843104411,103,412,1791,0.6764545948885263,105,1244,1839,2021-01-08
LA,40,175,6,44,171,6,16,215,14170,221,9870,221,1741,221,259,215,17,215,3,215,1,215,1471,221,518,221,504,221,1722,221,1956,221,19,221,12,221,1877,221,0.6965419901199718,221,9870,14170,0.17639311043566364,221,1741,9870,0.12286520818630911,221,1741,14170,0.27597229621736813,221,518,1877,0.783697389451252,221,1471,1877,2021-01-08
MA,9,69,1,10,68,1,55,78,17378,79,13925,79,2007,78,273,79,126,78,5,78,4,78,1192,79,477,78,461,79,1991,78,1805,79,16,78,14,78,1504,79,0.8013004948785821,79,13925,17378,0.14507734567008818,78,2007,13834,0.1163208531355048,78,2007,17254,0.3229519295870007,78,477,1477,0.7925531914893617,79,1192,1504,2021-01-08
MD,3,48,1,3,48,1,11,51,10629,52,8471,52,2111,51,232,52,328,51,1,51,6,51,1114,52,450,51,402,52,2097,51,1730,52,14,51,10,51,1370,52,0.7969705522626775,52,8471,10629,0.25136937366039536,51,2111,8398,0.20077991249762223,51,2111,10514,0.33809166040571,51,450,1331,0.8131386861313868,52,1114,1370,2021-01-08
ME,4,25,8,4,25,8,4,36,3119,37,2182,37,235,36,22,37,30,36,0,36,0,36,261,37,69,36,65,37,234,36,198,37,1,36,1,36,338,37,0.6995831997435076,37,2182,3119,0.10899814471243043,36,235,2156,0.0762739370334307,36,235,3081,0.21036585365853658,36,69,328,0.772189349112426,37,261,338,2021-01-08
MI,23,134,3,25,132,3,28,157,22893,160,17518,160,2435,157,296,160,112,157,7,157,1,156,2068,160,523,157,509,160,2408,157,2199,160,27,157,23,157,2664,160,0.7652120735596034,160,17518,22893,0.13974977043158862,157,2435,17424,0.10696714109998243,157,2435,22764,0.19840667678300455,157,523,2636,0.7762762762762763,160,2068,2664,2021-01-08
