state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-12-31,"127,774","127,681","127,867",18.18,18.15,18.21,"706,777","706,592","706,962"
CW,2021-01-01,"125,635","125,521","125,750",17.96,17.91,18.02,"703,316","703,143","703,489"
CW,2021-01-02,"127,317","127,206","127,428",18.23,18.17,18.28,"702,535","702,289","702,782"
CW,2021-01-03,"130,802","130,691","130,913",18.73,18.67,18.80,"702,174","701,791","702,558"
CW,2021-01-04,"134,092","133,971","134,213",19.15,19.07,19.23,"704,295","703,833","704,757"
CW,2021-01-05,"136,319","136,211","136,428",19.33,19.27,19.39,"709,265","708,882","709,647"
CW,2021-01-06,"135,732","135,625","135,839",19.18,19.11,19.24,"711,820","711,424","712,216"
CW,2021-01-07,"134,338","134,238","134,439",18.99,18.94,19.04,"711,566","711,281","711,851"
CW,2021-01-08,"132,966","132,858","133,073",18.88,18.81,18.94,"708,514","708,134","708,895"
CW,2021-01-09,"131,518","131,390","131,647",18.74,18.65,18.83,"705,885","705,368","706,401"
CW,2021-01-10,"132,139","132,024","132,254",18.88,18.80,18.96,"703,958","703,512","704,403"
CW,2021-01-11,"133,612","133,503","133,721",19.07,19.00,19.14,"704,657","704,262","705,052"
CW,2021-01-12,"133,390","133,289","133,490",18.95,18.90,19.01,"707,821","707,518","708,123"
CW,2021-01-13,"131,730","131,643","131,817",18.65,18.63,18.68,"710,323","710,187","710,459"
CW,2021-01-14,"129,669","129,582","129,756",18.37,18.33,18.41,"709,831","709,633","710,030"
CW,2021-01-15,"128,721","128,644","128,798",18.25,18.22,18.27,"709,513","709,444","709,582"
CW,2021-01-16,"125,880","125,776","125,984",17.92,17.84,17.99,"706,643","706,248","707,038"
CW,2021-01-17,"125,495","125,406","125,584",17.93,17.88,17.98,"703,884","703,631","704,138"
CW,2021-01-18,"126,693","126,618","126,769",18.08,18.02,18.13,"704,156","703,902","704,410"
CW,2021-01-19,"125,851","125,735","125,967",17.87,17.78,17.96,"707,379","706,997","707,761"
CW,2021-01-20,"122,864","122,782","122,945",17.39,17.32,17.46,"709,762","709,402","710,122"
CW,2021-01-21,"119,010","118,906","119,114",16.87,16.78,16.95,"708,758","708,357","709,158"
CW,2021-01-22,"116,865","116,798","116,933",16.58,16.52,16.64,"708,169","707,856","708,483"
CW,2021-01-23,"112,721","112,652","112,789",16.08,16.03,16.13,"704,402","704,141","704,663"
CW,2021-01-24,"111,973","111,903","112,042",16.04,15.98,16.10,"701,446","701,040","701,851"
CW,2021-01-25,"111,806","111,660","111,952",15.99,15.85,16.12,"702,705","701,931","703,479"
CW,2021-01-26,"110,688","110,604","110,772",15.74,15.66,15.82,"706,302","705,781","706,823"
CW,2021-01-27,"107,396","107,320","107,472",15.23,15.14,15.32,"708,451","707,756","709,146"
CW,2021-01-28,"104,296","104,206","104,387",14.81,14.71,14.92,"707,382","706,580","708,185"
CW,2021-01-29,"100,473","100,075","100,871",14.37,14.02,14.72,"702,594","700,873","704,316"
CW,2021-01-30,"97,443","96,615","98,271",14.00,13.22,14.79,"699,609","695,327","703,891"
AL,2020-12-31,"2,894","2,894","2,894",20.50,20.50,20.50,"14,118","14,118","14,118"
AZ,2020-12-31,"4,540","4,535","4,545",32.30,32.08,32.52,"14,081","14,060","14,102"
CA,2020-12-31,"21,099","21,095","21,103",32.78,32.78,32.78,"64,365","64,365","64,365"
CT,2020-12-31,"1,264","1,264","1,264",16.27,16.27,16.27,"7,767","7,767","7,767"
DC,2020-12-31,296,296,296,10.31,10.31,10.31,"2,871","2,871","2,871"
GA,2020-12-31,"4,838","4,838","4,838",25.36,25.36,25.36,"19,078","19,078","19,078"
ID,2020-12-31,315,315,315,10.10,10.10,10.10,"3,120","3,120","3,120"
IN,2020-12-31,"2,782","2,782","2,782",16.93,16.93,16.93,"16,430","16,430","16,430"
KS,2020-12-31,985,985,985,12.59,12.59,12.59,"7,824","7,819","7,829"
LA,2020-12-31,"1,615","1,615","1,615",12.96,12.96,12.96,"12,684","12,684","12,684"
MD,2020-12-31,"1,983","1,983","1,983",20.64,20.64,20.64,"9,608","9,608","9,608"
MI,2020-12-31,"2,642","2,640","2,644",12.89,12.82,12.96,"20,503","20,487","20,519"
AL,2021-01-01,"2,844","2,837","2,851",20.28,19.95,20.61,"14,025","13,984","14,066"
AZ,2021-01-01,"4,466","4,461","4,471",32.11,31.91,32.31,"13,932","13,913","13,951"
CA,2021-01-01,"20,923","20,919","20,928",32.78,32.68,32.88,"63,824","63,769","63,879"
CT,2021-01-01,"1,234","1,234","1,234",15.85,15.85,15.85,"7,787","7,787","7,787"
DC,2021-01-01,289,289,289,10.10,10.10,10.10,"2,862","2,862","2,862"
GA,2021-01-01,"4,858","4,853","4,864",25.56,25.35,25.76,"19,010","18,978","19,042"
ID,2021-01-01,298,296,301,9.63,9.63,9.63,"3,099","3,099","3,099"
IN,2021-01-01,"2,561","2,561","2,561",15.78,15.78,15.78,"16,233","16,233","16,233"
KS,2021-01-01,926,925,926,11.90,11.82,11.98,"7,776","7,772","7,780"
LA,2021-01-01,"1,590","1,590","1,590",12.88,12.88,12.88,"12,572","12,572","12,572"
MD,2021-01-01,"1,933","1,933","1,933",20.13,20.13,20.13,"9,603","9,603","9,603"
MI,2021-01-01,"2,538","2,537","2,539",12.45,12.38,12.51,"20,390","20,375","20,405"
AL,2021-01-02,"2,939","2,935","2,943",21.03,20.80,21.27,"13,972","13,942","14,002"
AZ,2021-01-02,"4,556","4,552","4,560",32.83,32.67,32.99,"13,902","13,887","13,917"
CA,2021-01-02,"21,317","21,266","21,369",33.24,32.90,33.59,"64,125","64,010","64,240"
CT,2021-01-02,"1,252","1,252","1,252",16.14,16.14,16.14,"7,758","7,758","7,758"
DC,2021-01-02,310,310,310,10.91,10.91,10.91,"2,842","2,842","2,842"
GA,2021-01-02,"5,026","5,026","5,026",26.45,26.29,26.60,"19,005","18,977","19,033"
ID,2021-01-02,318,318,319,10.32,10.32,10.32,"3,087","3,087","3,087"
IN,2021-01-02,"2,633","2,633","2,633",16.22,16.22,16.22,"16,230","16,230","16,230"
KS,2021-01-02,943,943,943,12.13,12.13,12.13,"7,772","7,769","7,775"
LA,2021-01-02,"1,603","1,592","1,614",12.97,12.97,12.97,"12,584","12,584","12,584"
MD,2021-01-02,"1,926","1,926","1,926",20.20,20.20,20.20,"9,537","9,537","9,537"
MI,2021-01-02,"2,554","2,553","2,556",12.69,12.62,12.76,"20,128","20,114","20,142"
AL,2021-01-03,"3,073","3,073","3,073",21.98,21.98,21.98,"13,981","13,853","14,109"
AZ,2021-01-03,"4,628","4,621","4,634",33.30,33.02,33.58,"13,920","13,892","13,948"
CA,2021-01-03,"21,754","21,725","21,784",33.99,33.76,34.22,"64,002","63,910","64,094"
CT,2021-01-03,"1,333","1,331","1,335",17.20,17.20,17.20,"7,749","7,749","7,749"
DC,2021-01-03,307,307,307,10.77,10.77,10.77,"2,851","2,851","2,851"
GA,2021-01-03,"5,290","5,290","5,290",27.90,27.90,27.90,"18,963","18,963","18,963"
ID,2021-01-03,331,331,331,10.77,10.77,10.77,"3,074","3,074","3,074"
IN,2021-01-03,"2,781","2,781","2,781",17.12,17.12,17.12,"16,242","16,242","16,242"
KS,2021-01-03,"1,000","1,000","1,000",12.85,12.85,12.85,"7,783","7,783","7,783"
LA,2021-01-03,"1,689","1,689","1,689",13.67,13.67,13.67,"12,584","12,584","12,584"
MD,2021-01-03,"1,997","1,997","1,997",20.98,20.98,20.98,"9,518","9,518","9,518"
MI,2021-01-03,"2,562","2,561","2,563",12.67,12.62,12.71,"20,227","20,216","20,238"
AL,2021-01-04,"3,192","3,189","3,195",22.75,22.75,22.75,"14,030","14,030","14,030"
AZ,2021-01-04,"4,774","4,773","4,775",34.16,34.16,34.16,"14,001","14,001","14,001"
CA,2021-01-04,"22,208","22,156","22,259",34.48,33.93,35.02,"64,410","64,152","64,669"
CT,2021-01-04,"1,325","1,325","1,325",17.11,17.11,17.11,"7,745","7,745","7,745"
DC,2021-01-04,324,324,324,11.31,11.31,11.31,"2,865","2,865","2,865"
GA,2021-01-04,"5,467","5,467","5,467",28.72,28.72,28.72,"19,037","19,037","19,037"
ID,2021-01-04,353,353,353,11.52,11.52,11.52,"3,064","3,064","3,064"
