state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-08-11,"480,155","478,050","482,260",67.63,67.27,68.00,"691,937","688,999","694,875"
CW,2020-08-12,"491,315","489,104","493,525",68.75,68.20,69.30,"696,780","693,753","699,807"
CW,2020-08-13,"492,756","490,364","495,149",68.71,68.08,69.34,"699,280","696,159","702,402"
CW,2020-08-14,"491,257","489,058","493,455",68.28,67.78,68.79,"701,775","698,870","704,679"
CW,2020-08-15,"476,331","473,397","479,266",66.29,65.26,67.33,"700,741","696,891","704,591"
CW,2020-08-16,"463,546","460,908","466,185",64.79,63.92,65.65,"697,760","694,325","701,195"
CW,2020-08-17,"467,463","465,234","469,692",65.23,64.64,65.81,"699,231","696,413","702,050"
CW,2020-08-18,"491,051","488,791","493,311",68.09,67.45,68.73,"702,461","699,625","705,297"
CW,2020-08-19,"500,681","498,535","502,827",69.28,68.70,69.85,"704,496","701,766","707,227"
CW,2020-08-20,"499,386","497,337","501,435",68.85,68.43,69.27,"706,700","704,112","709,288"
CW,2020-08-21,"495,984","493,215","498,753",68.27,67.31,69.23,"707,756","704,310","711,203"
CW,2020-08-22,"478,750","476,436","481,064",66.20,65.49,66.92,"704,776","701,823","707,729"
CW,2020-08-23,"465,751","463,404","468,097",64.60,63.83,65.37,"702,736","699,777","705,694"
CW,2020-08-24,"470,845","468,903","472,787",64.77,64.14,65.40,"708,758","706,164","711,352"
CW,2020-08-25,"492,681","490,992","494,371",67.58,67.05,68.11,"711,145","708,823","713,466"
CW,2020-08-26,"503,737","501,935","505,539",68.54,67.79,69.29,"716,430","714,023","718,838"
CW,2020-08-27,"505,216","503,435","506,996",68.55,67.76,69.34,"719,121","716,671","721,571"
CW,2020-08-28,"495,891","494,261","497,520",67.68,66.96,68.39,"715,406","713,205","717,606"
CW,2020-08-29,"477,991","476,134","479,848",65.46,64.67,66.24,"712,861","710,386","715,336"
CW,2020-08-30,"463,967","461,932","466,002",63.71,62.78,64.65,"710,681","707,620","713,743"
CW,2020-08-31,"466,996","465,516","468,476",64.10,63.49,64.71,"711,149","709,146","713,152"
CW,2020-09-01,"480,003","478,546","481,460",65.47,64.89,66.06,"715,212","713,271","717,154"
CW,2020-09-02,"490,440","489,340","491,540",66.56,66.13,66.99,"718,812","717,323","720,301"
CW,2020-09-03,"488,028","486,975","489,081",66.54,66.14,66.93,"715,519","714,143","716,894"
CW,2020-09-04,"482,876","481,689","484,063",65.92,65.46,66.38,"714,312","712,816","715,808"
CW,2020-09-05,"464,823","463,475","466,172",63.69,63.16,64.23,"711,369","709,685","713,052"
CW,2020-09-06,"455,516","453,821","457,211",62.84,62.11,63.56,"707,001","704,775","709,227"
CW,2020-09-07,"452,098","450,743","453,453",62.34,61.80,62.88,"707,546","705,803","709,289"
CW,2020-09-08,"462,971","461,861","464,081",63.64,63.22,64.06,"709,589","708,048","711,131"
CW,2020-09-09,"490,219","488,452","491,986",67.15,66.42,67.88,"711,954","709,725","714,183"
CW,2020-09-10,"500,204","498,988","501,420",68.42,67.99,68.84,"713,331","711,770","714,892"
AK,2020-08-11,920,920,920,42.27,42.27,42.27,"1,280","1,280","1,280"
AL,2020-08-11,"10,369","10,369","10,369",73.61,73.61,73.61,"14,087","14,072","14,102"
AR,2020-08-11,"4,834","4,775","4,893",67.24,64.58,69.89,"7,179","7,069","7,289"
AZ,2020-08-11,"8,397","8,276","8,518",78.01,72.62,83.41,"8,806","8,497","9,115"
CA,2020-08-11,"42,638","42,309","42,967",72.22,71.06,73.38,"59,038","58,617","59,459"
CO,2020-08-11,"4,879","4,473","5,285",60.09,57.42,62.77,"8,071","7,363","8,779"
CT,2020-08-11,"5,893","5,881","5,905",72.97,72.55,73.38,"8,076","8,064","8,088"
DC,2020-08-11,"2,234","2,062","2,406",82.16,63.13,101.19,"2,719","2,525","2,913"
DE,2020-08-11,"1,509","1,509","1,509",71.25,71.25,71.25,"2,118","2,118","2,118"
FL,2020-08-11,"43,583","43,552","43,614",56.93,56.89,56.97,"76,552","76,428","76,676"
GA,2020-08-11,"11,038","10,149","11,927",80.75,77.39,84.11,"13,536","12,378","14,694"
HI,2020-08-11,"1,375","1,375","1,375",65.39,63.70,67.08,"1,728","1,710","1,746"
IA,2020-08-11,"4,905","4,831","4,979",60.24,57.22,63.25,"8,143","8,043","8,243"
ID,2020-08-11,"1,724","1,694","1,754",49.36,49.36,49.36,"3,493","3,460","3,526"
IL,2020-08-11,"17,346","17,114","17,578",60.12,58.12,62.11,"28,051","27,762","28,340"
IN,2020-08-11,"9,652","9,471","9,833",59.17,57.97,60.36,"16,313","16,052","16,574"
KS,2020-08-11,"4,088","4,031","4,145",55.50,49.57,61.42,"7,314","7,009","7,619"
KY,2020-08-11,"8,008","7,992","8,024",66.38,65.99,66.76,"12,045","12,026","12,064"
LA,2020-08-11,"9,220","9,155","9,285",67.27,66.69,67.85,"13,307","13,202","13,412"
MA,2020-08-11,"10,568","10,563","10,573",67.87,67.69,68.05,"15,571","15,556","15,586"
MD,2020-08-11,"7,939","7,939","7,939",79.22,79.22,79.22,"9,928","9,858","9,998"
ME,2020-08-11,"1,851","1,775","1,927",67.12,56.86,77.38,"2,746","2,608","2,884"
MI,2020-08-11,"16,929","16,841","17,017",74.67,73.46,75.87,"22,673","22,562","22,784"
MN,2020-08-11,"7,780","7,769","7,791",68.11,67.14,69.09,"11,422","11,356","11,488"
MO,2020-08-11,"9,851","9,504","10,198",57.37,53.63,61.10,"17,048","16,630","17,466"
MS,2020-08-11,"5,028","5,018","5,038",67.92,67.05,68.80,"7,401","7,360","7,442"
MT,2020-08-11,"1,780","1,754","1,806",68.46,57.56,79.36,"3,049","2,881","3,217"
NC,2020-08-11,"16,573","16,569","16,577",81.51,81.44,81.57,"20,333","20,328","20,338"
ND,2020-08-11,"1,310","1,307","1,313",60.23,53.48,66.98,"2,165","2,070","2,260"
