state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
KS,13,131,4,16,128,4,1,145,8838,148,5262,148,180,145,19,148,36,145,1,145,3,145,595,148,68,145,57,148,176,145,140,148,4,145,3,145,836,148,0.595383570943652,148,5262,8838,0.034397095356392,145,180,5233,0.020566727605119,145,180,8752,0.083333333333333,145,68,816,0.711722488038278,148,595,836,2021/05/09,POINT (-98.38018 38.484729),0,148,0,146,0,146,7,146,3,146,2,146,3,146,3,146,1,148,1,145,3,143,7,143,3,142,5,143,7,143,4,143,6,143,0,145
KY,1,23,93,5,110,2,0,115,14289,117,8872,117,429,115,124,117,65,115,1,115,1,115,1134,117,114,115,101,117,416,115,349,117,13,115,2,115,1835,117,0.620897193645462,117,8872,14289,0.049090284929626,115,429,8739,0.030354489492677,115,429,14133,0.063722750139743,115,114,1789,0.617983651226158,117,1134,1835,2021/05/09,POINT (-85.290484 37.526683),1,117,2,117,3,117,13,117,18,117,29,117,30,117,13,117,21,117,0,115,5,115,6,115,7,115,11,115,15,115,12,115,14,115,6,115
LA,43,174,6,44,173,6,0,217,14361,223,9317,223,302,223,44,218,12,218,2,218,2,218,1111,223,79,223,76,223,296,223,356,223,6,223,4,223,1852,223,0.648770976951466,223,9317,14361,0.032413867124611,223,302,9317,0.021029176241209,223,302,14361,0.042656587473002,223,79,1852,0.599892008639309,223,1111,1852,2021/05/09,POINT (-91.840238 30.921314),0,218,4,218,2,218,6,218,7,218,12,218,8,218,5,218,0,218,0,218,2,218,0,218,1,218,0,218,2,218,5,218,2,218,0,218
MA,12,89,1,10,91,1,2,101,19314,102,16063,102,368,101,54,102,81,101,1,101,4,101,1046,102,107,101,101,102,360,101,293,102,8,101,1,101,1404,102,0.831676504090297,102,16063,19314,0.023066315657515,101,368,15954,0.019186652763295,101,368,19180,0.077761627906977,101,107,1376,0.745014245014245,102,1046,1404,2021/05/09,POINT (-71.481104 42.151077),0,102,2,102,8,102,6,102,15,102,9,102,9,102,5,102,2,102,1,101,7,101,10,101,6,101,10,101,19,101,14,101,14,101,0,101
MD,3,57,1,2,58,1,10,60,11927,61,9658,61,934,60,81,61,249,60,5,60,7,60,948,61,213,60,196,61,888,60,684,61,46,60,9,60,1311,61,0.809759369497778,61,9658,11927,0.097251145356102,60,934,9604,0.078991880920162,60,934,11824,0.167189952904239,60,213,1274,0.723112128146453,61,948,1311,2021/05/09,POINT (-76.687282 38.946466),1,61,6,61,14,61,15,61,10,61,12,61,14,61,9,61,0,61,2,60,17,60,45,60,26,60,36,60,45,60,45,60,30,60,3,60
ME,3,27,9,1,29,9,2,38,3314,39,2332,39,133,38,12,39,12,38,1,38,0,38,249,39,49,38,49,39,132,38,121,39,1,38,1,38,334,39,0.703681351840676,39,2332,3314,0.057952069716776,38,133,2295,0.040598290598291,38,133,3276,0.151234567901235,38,49,324,0.745508982035928,39,249,334,2021/05/09,POINT (-69.06137 45.117911),0,39,1,39,1,39,0,39,2,39,3,39,1,39,4,39,0,39,0,38,0,38,1,38,1,38,2,38,3,38,2,38,3,38,0,38
MI,13,148,3,13,148,3,10,161,23258,164,18491,164,2216,161,230,164,46,161,10,161,6,160,2150,164,707,161,673,164,2171,161,2052,164,45,161,38,161,2618,164,0.795038266402958,164,18491,23258,0.120428237595783,161,2216,18401,0.095806312148725,161,2216,23130,0.272972972972973,161,707,2590,0.821237585943468,164,2150,2618,2021/05/09,POINT (-85.730977 44.874798),2,163,25,163,22,163,31,163,37,163,45,163,33,163,29,163,6,164,0,160,8,160,4,160,4,160,7,160,10,160,10,160,2,160,1,161
MN,13,101,25,13,101,25,13,138,10166,139,7922,139,554,138,83,139,25,138,3,138,1,138,733,139,132,138,126,139,544,138,462,139,10,138,8,138,966,139,0.779264214046823,139,7922,10166,0.071098562628337,138,554,7792,0.055483224837256,138,554,9985,0.141935483870968,138,132,930,0.75879917184265,139,733,966,2021/05/09,POINT (-94.198308 46.349153),0,139,3,139,16,139,12,139,12,139,14,139,14,139,10,139,2,139,0,138,4,138,7,138,3,138,4,138,3,138,3,138,1,138,0,138
MO,22,97,20,27,92,20,11,135,17165,139,13816,139,782,135,52,139,160,135,0,135,14,135,1420,139,215,135,159,139,743,135,535,139,39,135,16,135,1786,139,0.804893678997961,139,13816,17165,0.057432432432432,135,782,13616,0.046305068687826,135,782,16888,0.124927367809413,135,215,1721,0.795072788353863,139,1420,1786,2021/05/09,POINT (-92.477244 38.3675),2,139,4,139,1,139,5,139,12,139,10,139,14,139,3,139,1,139,2,135,15,135,15,135,14,135,22,135,38,135,28,135,25,135,1,135
MS,9,95,2,13,91,2,2,104,8750,106,5784,106,237,104,29,106,21,104,0,104,11,104,612,106,103,104,77,106,225,104,188,106,12,104,1,104,854,106,0.661028571428571,106,5784,8750,0.041361256544503,104,237,5730,0.0273135876455,104,237,8677,0.123501199040767,104,103,834,0.716627634660422,106,612,854,2021/05/09,POINT (-89.65344 32.713378),0,106,3,106,2,106,4,106,6,106,7,106,3,106,4,106,0,106,1,103,0,104,3,104,1,104,3,104,4,104,6,104,3,103,0,104
AK,1,23,0,1,23,0,0,24,1689,24,1079,24,36,24,6,24,2,24,0,24,0,24,93,24,8,24,8,24,36,24,32,24,0,24,0,24,136,24,0.638839550029603,24,1079,1689,0.03336422613531,24,36,1079,0.021314387211368,24,36,1689,0.058823529411765,24,8,136,0.683823529411765,24,93,136,2021/05/09,POINT (-151.631889 63.631126),0,24,0,24,0,24,0,24,0,24,2,24,1,24,0,24,3,24,0,24,0,24,0,24,0,24,0,24,0,24,1,24,1,24,0,24
AL,29,76,12,29,76,12,2,114,15563,117,11800,117,456,114,70,116,96,114,4,114,16,114,1374,117,147,114,132,116,434,114,363,116,22,114,6,114,1644,117,0.758208571612157,117,11800,15563,0.038937750832551,114,456,11711,0.02962193062232,114,456,15394,0.091531755915318,114,147,1606,0.835766423357664,117,1374,1644,2021/05/09,POINT (-86.844516 32.756889),0,116,4,116,4,116,6,116,33,116,11,116,6,116,6,116,0,116,1,114,4,114,6,114,14,114,14,114,24,114,19,114,14,114,0,114
AR,13,94,2,15,92,2,0,107,9411,109,6730,109,205,107,40,109,55,107,1,107,16,107,675,109,73,107,54,109,201,107,148,109,4,107,2,107,992,109,0.715120603549038,109,6730,9411,0.030510492632832,107,205,6719,0.021868999359932,107,205,9374,0.074489795918367,107,73,980,0.680443548387097,109,675,992,2021/05/09,POINT (-92.439162 34.899825),1,109,2,109,6,109,3,109,8,109,5,109,4,109,3,109,8,109,0,107,3,107,1,107,7,107,10,107,11,107,9,107,14,107,0,107
AZ,23,94,3,27,90,3,5,117,17034,120,11995,120,602,117,57,120,129,117,1,117,4,117,1126,120,183,117,132,120,589,117,380,120,13,117,5,117,2240,120,0.704179875543032,120,11995,17034,0.051060220525869,117,602,11790,0.035942444325034,117,602,16749,0.084176632934683,117,183,2174,0.502678571428571,120,1126,2240,2021/05/09,POINT (-111.664616 34.293239),0,120,6,120,10,120,6,120,10,120,12,120,7,120,6,120,0,120,1,117,4,117,14,117,15,117,25,117,24,117,26,117,20,117,0,117
CA,62,291,55,75,278,55,25,400,62253,408,47242,408,1796,400,196,408,426,400,5,400,4,400,4796,408,380,400,343,408,1753,400,1459,408,43,400,33,400,6895,408,0.758871058422887,408,47242,62253,0.038504416430838,400,1796,46644,0.029242717814286,400,1796,61417,0.056539205475376,400,380,6721,0.695576504713561,408,4796,6895,2021/05/09,POINT (-119.662127 37.211164),3,408,23,408,22,408,32,408,42,408,32,408,15,408,26,408,1,408,2,400,28,400,45,400,58,400,67,400,96,400,59,400,71,400,0,400
CO,9,83,13,9,83,13,7,103,11879,105,8268,105,671,103,86,105,52,103,7,103,3,103,924,105,220,103,220,105,654,103,605,105,17,103,11,103,1307,105,0.696018183348767,105,8268,11879,0.081919179587352,103,671,8191,0.056999660210669,103,671,11772,0.172684458398744,103,220,1274,0.706962509563887,105,924,1307,2021/05/09,POINT (-105.547832 38.998552),1,105,2,105,16,105,13,105,15,105,21,105,10,105,6,105,2,105,0,103,9,103,3,103,7,103,12,103,6,103,9,103,6,103,0,103
CT,4,32,1,4,32,1,17,36,8063,37,6462,37,251,36,36,37,37,36,5,36,0,36,590,37,56,36,52,37,243,36,188,37,8,36,8,36,1052,37,0.801438670470048,37,6462,8063,0.039200374824301,36,251,6403,0.031477301228994,36,251,7974,0.054368932038835,36,56,1030,0.560836501901141,37,590,1052,2021/05/09,POINT (-72.738288 41.575155),1,37,2,37,2,37,9,37,5,37,4,37,5,37,7,37,1,37,0,36,2,36,1,36,2,36,10,36,4,36,6,36,12,36,0,36
DC,0,12,2,0,12,2,2,12,3476,14,2701,14,161,13,11,14,85,13,0,13,12,13,272,14,35,12,31,13,128,13,98,14,33,13,9,13,339,14,0.777042577675489,14,2701,3476,0.061497326203209,13,161,2618,0.048059701492537,13,161,3350,0.109375,12,35,320,0.8023598820059,14,272,339,2021/05/09,POINT (-77.016275 38.904785),0,14,1,14,0,14,2,14,1,14,3,14,2,14,2,14,0,14,0,13,7,13,21,13,7,13,18,13,14,13,13,13,5,13,0,13
DE,2,13,1,2,13,1,1,15,3453,16,2615,16,99,15,9,16,47,15,1,15,0,15,149,16,9,15,8,16,96,15,84,16,3,15,2,15,182,16,0.757312481899797,16,2615,3453,0.038179714616275,15,99,2593,0.028938906752412,15,99,3421,0.051724137931034,15,9,174,0.818681318681319,16,149,182,2021/05/09,POINT (-75.452394 38.994926),0,16,0,16,0,16,1,16,3,16,2,16,3,16,0,16,0,16,0,15,1,15,2,15,6,15,6,15,11,15,13,15,8,15,0,15
FL,8,243,15,24,227,15,92,260,58496,266,46237,266,3338,260,425,266,268,260,10,260,23,260,5029,266,766,260,698,266,3286,260,2879,266,52,260,36,260,6416,266,0.79043011487965,266,46237,58496,0.073184100326676,260,3338,45611,0.058005769297605,260,3338,57546,0.12332957655772,260,766,6211,0.783821695760598,266,5029,6416,2021/05/09,POINT (-82.420978 28.260731),1,266,25,266,38,266,62,265,83,265,96,265,55,265,47,265,18,266,3,260,27,260,33,260,26,260,33,260,60,260,47,260,39,260,0,260
GA,27,134,9,31,129,10,5,167,23124,170,18608,170,1280,167,252,170,111,167,11,167,26,167,2155,170,350,167,285,170,1246,167,913,170,34,167,11,167,2742,170,0.804705068327279,170,18608,23124,0.069546318935072,167,1280,18405,0.056059212543249,167,1280,22833,0.13001485884101,167,350,2692,0.785922684172137,170,2155,2742,2021/05/09,POINT (-83.426574 32.638481),3,170,34,170,17,170,20,170,31,170,22,170,20,170,12,170,13,170,1,167,4,167,10,167,9,167,16,167,16,167,23,167,8,167,24,167
HI,1,21,4,2,20,4,1,26,2635,26,1876,26,63,26,8,26,12,26,0,26,1,26,121,26,10,26,8,26,60,26,52,26,3,26,3,26,214,26,0.711954459203036,26,1876,2635,0.033582089552239,26,63,1876,0.023908918406072,26,63,2635,0.046728971962617,26,10,214,0.565420560747664,26,121,214,2021/05/09,POINT (-157.854309 21.361013),0,26,1,25,1,25,2,25,3,25,0,25,1,25,0,25,0,26,0,26,1,25,0,25,1,25,3,25,1,25,3,25,3,25,0,26
IA,1,36,89,1,36,89,0,124,8068,126,5219,126,174,124,21,126,7,124,0,124,3,124,461,126,41,124,41,126,169,124,149,126,5,124,2,124,677,126,0.646876549330689,126,5219,8068,0.033832393544624,124,174,5143,0.021829130598419,124,174,7971,0.062310030395137,124,41,658,0.680945347119646,126,461,677,2021/05/09,POINT (-93.500061 42.074659),0,126,2,126,3,126,2,126,3,126,7,126,1,126,3,126,0,126,2,124,0,124,0,124,0,124,1,124,1,124,0,124,3,124,0,124
