state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PR,0,0,68,0,0,68,1,67,9047,68,5360,68,162,67,13,68,14,67,0,67,4,67,436,68,23,67,26,68,146,67,107,68,16,67,2,67,693,68,0.5924615894771748,68,5360,9047,0.030821917808219176,67,162,5256,0.01828029790115098,67,162,8862,0.03474320241691843,67,23,662,0.6291486291486291,68,436,693,2021-02-25
RI,4,10,1,4,10,1,6,14,2556,15,2241,15,201,14,5,15,0,14,0,14,0,14,135,15,24,14,24,15,201,14,162,15,0,14,0,14,176,15,0.8767605633802817,15,2241,2556,0.09115646258503401,14,201,2205,0.0811138014527845,14,201,2478,0.1509433962264151,14,24,159,0.7670454545454546,15,135,176,2021-02-25
SC,21,46,2,22,45,2,5,67,10045,69,7526,69,667,67,75,69,50,67,0,67,1,67,958,69,187,67,177,69,664,67,625,69,3,67,2,67,1341,69,0.7492284718765555,69,7526,10045,0.08986796011856642,67,667,7422,0.06759221726793677,67,667,9868,0.14373558800922367,67,187,1301,0.7143922445935869,69,958,1341,2021-02-25
SD,0,60,3,1,59,3,15,60,2598,63,1281,63,89,60,8,63,17,60,1,60,0,60,114,63,13,60,12,63,88,60,69,63,1,60,1,60,242,63,0.4930715935334873,63,1281,2598,0.07154340836012862,60,89,1244,0.03521962801741195,60,89,2527,0.05627705627705628,60,13,231,0.47107438016528924,63,114,242,2021-02-25
TN,15,81,46,35,61,46,24,96,20355,142,12849,127,731,96,67,96,52,96,4,96,4,96,1708,138,196,96,187,96,716,96,658,96,15,96,13,96,2406,142,0.6730396521921325,127,12849,19091,0.0663700744506991,96,731,11014,0.04473410439997552,96,731,16341,0.09464027040077258,96,196,2071,0.7289799402475459,138,1708,2343,2021-02-25
TX,108,477,5,143,442,5,93,585,68641,590,49084,590,6121,585,528,590,483,585,14,585,42,585,6295,590,1760,585,1674,590,6002,585,5423,590,119,585,92,585,7922,590,0.715082822219956,590,49084,68641,0.12623481614386767,585,6121,48489,0.09019376703750093,585,6121,67865,0.22715539494062983,585,1760,7748,0.7946225700580661,590,6295,7922,2021-02-25
UT,0,52,1,0,52,1,0,52,5461,53,2832,53,221,52,28,53,3,52,0,52,0,52,352,53,94,52,95,53,217,52,205,53,4,52,0,52,624,53,0.5185863394982604,53,2832,5461,0.07915472779369627,52,221,2792,0.040994249675384904,52,221,5391,0.1551155115511551,52,94,606,0.5641025641025641,53,352,624,2021-02-25
VA,16,70,9,19,67,9,43,92,17260,95,11903,95,1370,92,114,95,201,92,9,92,16,92,1313,95,281,92,260,95,1351,92,1121,95,19,92,12,92,1993,95,0.6896292004634994,95,11903,17260,0.11653623681524328,92,1370,11756,0.08060720169451635,92,1370,16996,0.1462018730489074,92,281,1922,0.6588058203712995,95,1313,1993,2021-02-25
VI,2,0,0,2,0,0,0,2,168,2,104,2,5,2,1,2,0,2,0,2,0,2,12,2,3,2,3,2,5,2,5,2,0,2,0,2,20,2,0.6190476190476191,2,104,168,0.04807692307692308,2,5,104,0.02976190476190476,2,5,168,0.15,2,3,20,0.6,2,12,20,2021-02-25
VT,2,14,1,2,14,1,0,16,1302,17,822,17,29,16,3,17,13,16,0,16,1,16,59,17,10,16,8,17,27,16,24,17,2,16,0,16,99,17,0.631336405529954,17,822,1302,0.03598014888337469,16,29,806,0.022906793048973143,16,29,1266,0.10752688172043011,16,10,93,0.5959595959595959,17,59,99,2021-02-25
