state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,10,98,11635,93,9517,102,385,101,951,88,77,89,66,88,377,97,275,95,7,97,1,93,1078,77,0.6557799742157284,93,7630,11635,0.04088785046728972,100,385,9416,0.025714533924072625,91,296,11511,0.057034220532319393,73,60,1052,0.7003710575139147,74,755,1078,2020-10-13
WI,16,140,13160,143,8888,143,1444,140,1050,138,290,136,291,139,1433,140,1186,141,11,140,6,138,1617,136,0.6753799392097265,143,8888,13160,0.1671683260013892,140,1444,8638,0.11285658460336069,140,1444,12795,0.18904823989569752,131,290,1534,0.6554307116104869,133,1050,1602,2020-10-13
MS,3,93,7915,101,5577,103,558,102,537,84,141,84,141,85,500,98,473,99,4,98,4,97,586,81,0.6990524320909666,101,5533,7915,0.10112359550561797,101,558,5518,0.07120980091883614,99,558,7836,0.22968197879858657,77,130,566,0.8976109215017065,80,526,586,2020-10-13
MT,405,66,2941,66,2101,67,344,66,159,67,71,66,71,67,343,66,321,67,1,66,0,66,195,66,0.6678000680040802,66,1964,2941,0.16490891658676893,66,344,2086,0.1134020618556701,65,330,2910,0.3386243386243386,65,64,189,0.7025641025641025,66,137,195,2020-10-13
NC,13,123,22805,128,18113,129,1501,124,1879,121,349,118,312,121,1459,122,1081,125,39,122,16,121,2419,122,0.7878973909230432,128,17968,22805,0.08394854586129753,124,1501,17880,0.0666785285352075,123,1499,22481,0.14613423959218352,116,344,2354,0.7786987152921674,121,1879,2413,2020-10-13
ND,8,48,2323,49,1736,49,205,48,65,47,38,48,40,49,205,48,193,49,0,48,0,48,91,47,0.7473095135600517,49,1736,2323,0.11939429237041352,48,205,1717,0.0892468437091859,48,205,2297,0.21839080459770116,46,19,87,0.7142857142857143,47,65,91,2020-10-13
NE,16,92,5491,94,3886,95,370,94,434,87,103,84,97,85,356,91,314,91,4,91,1,90,623,83,0.706792933891823,94,3881,5491,0.0963792654337067,94,370,3839,0.06837922749953798,93,370,5411,0.1696869851729819,81,103,607,0.6966292134831461,83,434,623,2020-10-13
NH,2,30,3248,30,2237,30,38,30,157,30,8,30,5,30,38,30,17,30,0,30,0,30,282,30,0.6887315270935961,30,2237,3248,0.016987036209208762,30,38,2237,0.011699507389162561,30,38,3248,0.028368794326241134,30,8,282,0.5567375886524822,30,157,282,2020-10-13
NJ,45,91,21371,90,16171,92,945,91,1230,88,131,87,112,88,849,89,565,90,40,89,20,89,2077,88,0.7330026671657854,90,15665,21371,0.05874308447815006,91,945,16087,0.04188851717476323,89,889,21223,0.06308068459657702,86,129,2045,0.5893115069812229,87,1224,2077,2020-10-13
NM,5,50,3707,51,2468,51,215,50,291,48,59,48,61,49,209,48,159,49,6,48,2,48,438,48,0.6657674669544106,51,2468,3707,0.08932280847528043,50,215,2407,0.059738816337871634,50,215,3599,0.14425427872860636,46,59,409,0.6736111111111112,47,291,432,2020-10-13
NV,35,62,8590,61,6086,62,590,62,606,60,140,59,128,59,540,60,435,60,6,60,1,60,853,60,0.69976717112922,61,6011,8590,0.09694380545514295,62,590,6086,0.06356228172293364,61,546,8590,0.16412661195779601,59,140,853,0.7104337631887456,60,606,853,2020-10-13
NY,48,151,53348,170,39350,172,2161,167,3882,161,339,154,242,161,2091,163,1163,168,70,163,20,159,6231,153,0.7321736522456325,170,39060,53348,0.05503060100893703,163,2149,39051,0.040769843981323314,161,2148,52686,0.05046022353714662,141,307,6084,0.6276683766341221,152,3793,6043,2020-10-13
OH,23,214,31567,216,22763,218,1700,215,2805,206,390,205,283,208,1575,209,1081,210,57,209,15,207,3898,207,0.7166344600373808,216,22622,31567,0.0756059595285746,214,1700,22485,0.05451863254441665,212,1700,31182,0.10132501948558068,203,390,3849,0.7195997947665469,205,2805,3898,2020-10-13
OK,5,146,11413,149,7515,149,887,147,908,147,300,146,314,148,865,147,785,149,22,147,16,147,1356,147,0.658459651274862,149,7515,11413,0.12192439862542956,147,887,7275,0.07993151302153735,147,887,11097,0.23255813953488372,145,300,1290,0.6696165191740413,146,908,1356,2020-10-13
OR,1,60,6416,62,4769,63,234,61,507,61,57,58,41,60,212,60,146,61,7,60,2,59,782,58,0.7351932668329177,62,4717,6416,0.05003207184092367,61,234,4677,0.03745797983031855,60,234,6247,0.07294429708222812,56,55,754,0.629156010230179,58,492,782,2020-10-13
AK,0,23,1615,23,991,23,68,23,93,20,18,20,13,20,59,22,41,22,9,22,9,22,138,19,0.6136222910216719,23,991,1615,0.06861755802219979,23,68,991,0.042105263157894736,23,68,1615,0.13043478260869565,19,18,138,0.6739130434782609,19,93,138,2020-10-13
AL,21,113,15431,114,11491,114,1034,113,1295,114,320,113,299,115,1008,113,870,115,26,113,22,113,1560,114,0.744669820491219,114,11491,15431,0.09086115992970123,111,1034,11380,0.06776772840477127,111,1034,15258,0.2102496714848883,111,320,1522,0.8301282051282052,114,1295,1560,2020-10-13
AR,7,102,9324,103,6679,104,706,103,743,100,207,95,208,96,683,102,566,103,11,102,5,101,1012,93,0.7129053038436762,102,6640,9314,0.10693553315001528,102,700,6546,0.07685560793772613,101,701,9121,0.20435684647302904,87,197,964,0.7075098814229249,91,716,1012,2020-10-13
AZ,16,97,15118,105,10862,109,921,106,1071,97,180,94,161,96,801,100,512,103,120,100,113,100,1908,99,0.7022754332583675,105,10617,15118,0.08620366903781355,106,921,10684,0.05240821825530482,102,778,14845,0.09793253536452666,92,180,1838,0.5616151022548506,97,1071,1907,2020-10-13
CA,16,383,64719,406,46797,406,3151,397,5093,395,736,387,648,393,3110,394,2257,400,41,394,21,392,7365,394,0.7230797756454828,406,46797,64719,0.06844643322617082,397,3151,46036,0.049587687271811655,397,3151,63544,0.10402826855123674,383,736,7075,0.6915139171758317,393,5093,7365,2020-10-13
CO,1,96,11111,99,7597,100,491,98,790,88,131,86,114,88,466,93,346,92,17,93,13,90,1211,84,0.6822068220682207,99,7580,11111,0.06542305129913391,98,491,7505,0.044515248065543925,97,489,10985,0.10499576629974598,79,124,1181,0.6498761354252683,83,787,1211,2020-10-13
CT,4,31,8263,32,6145,32,351,32,558,31,58,30,38,31,341,30,189,31,10,30,1,30,1068,31,0.7436766307636452,32,6145,8263,0.057692307692307696,31,351,6084,0.042941032542207,31,351,8174,0.055449330783938815,30,58,1046,0.5224719101123596,31,558,1068,2020-10-13
DC,7,13,3657,14,2929,14,154,13,279,14,20,13,21,14,142,13,108,14,12,13,2,13,392,14,0.8009297238173366,14,2929,3657,0.05413005272407733,13,154,2845,0.04366316983271903,13,154,3527,0.05390835579514825,13,20,371,0.7117346938775511,14,279,392,2020-10-13
DE,1,15,3104,16,2471,16,161,15,142,13,24,13,24,14,159,15,133,16,2,15,2,15,180,13,0.7960695876288659,16,2471,3104,0.065687474500204,15,161,2451,0.052408854166666664,15,161,3072,0.13793103448275862,12,24,174,0.7888888888888889,13,142,180,2020-10-13
FL,76,262,81030,267,45730,267,2409,262,4688,266,602,262,536,268,2382,262,2236,268,27,262,21,262,6177,266,0.5643588794273726,267,45730,81030,0.05353571269834215,261,2409,44998,0.030105349979379897,261,2409,80019,0.10110849848841115,260,602,5954,0.7589444714262586,266,4688,6177,2020-10-13
GA,16,160,19694,162,15995,162,1767,162,2046,156,421,154,379,157,1666,154,1367,157,101,154,44,154,2474,155,0.8095432508292932,161,15863,19595,0.11188501234724245,159,1767,15793,0.09109186514073615,159,1767,19398,0.17483388704318936,150,421,2408,0.8270008084074374,155,2046,2474,2020-10-13
HI,1,20,1998,18,2102,28,122,23,123,18,19,18,18,18,119,20,113,20,3,20,0,20,209,18,0.7547547547547547,18,1508,1998,0.06695069993913573,22,110,1643,0.05105105105105105,18,102,1998,0.09090909090909091,18,19,209,0.5885167464114832,18,123,209,2020-10-13
IA,2,122,8240,124,5234,124,513,122,494,124,108,121,103,123,505,122,459,124,8,122,2,122,690,124,0.6351941747572816,124,5234,8240,0.09918793503480279,122,513,5172,0.06299889475623234,122,513,8143,0.16095380029806258,121,108,671,0.7159420289855073,124,494,690,2020-10-13
ID,2,47,3811,48,2143,50,208,49,217,47,61,47,61,48,205,47,196,48,3,47,3,47,532,47,0.5258462345840986,48,2004,3811,0.10062893081761007,49,208,2067,0.055689424364123156,47,208,3735,0.11730769230769231,46,61,520,0.40789473684210525,47,217,532,2020-10-13
IL,15,187,30643,195,21269,201,2413,196,2122,167,458,167,361,171,2207,185,1447,187,114,185,64,182,3488,162,0.6728127141598408,195,20617,30643,0.11483913953931087,196,2413,21012,0.07780675403558578,190,2357,30293,0.13023119695639448,155,445,3417,0.5963541666666666,156,2061,3456,2020-10-13
IN,4,152,18116,154,11968,154,1383,152,1506,150,291,147,300,149,1350,148,985,150,33,148,16,148,2284,146,0.6606314859792448,154,11968,18116,0.11667932169071121,152,1383,11853,0.07708600412463074,152,1383,17941,0.13043478260869565,143,291,2231,0.659369527145359,146,1506,2284,2020-10-13
KS,4,142,8488,143,5377,149,476,145,585,122,121,123,118,124,469,137,372,135,7,137,4,132,754,119,0.6226437323279924,143,5285,8488,0.09013444423404658,145,476,5281,0.05500299580587178,139,459,8345,0.14266117969821673,114,104,729,0.7718832891246684,118,582,754,2020-10-13
KY,8,114,13601,115,9430,116,776,113,1171,110,199,110,208,112,757,111,624,112,19,111,1,110,1590,114,0.6892875523858539,115,9375,13601,0.08371992663717769,113,776,9269,0.05787589498806683,112,776,13408,0.12880258899676375,110,199,1545,0.7364779874213836,110,1171,1590,2020-10-13
LA,10,199,14201,184,10153,187,564,209,1182,105,174,193,160,191,559,200,564,199,3,200,2,199,1643,101,0.6920639391592142,184,9828,14201,0.055355715427657874,182,554,10008,0.037962896640641786,179,530,13961,0.0948860135551448,93,154,1623,0.6755934266585514,98,1110,1643,2020-10-13
MA,10,102,20606,103,15620,103,437,102,996,103,87,102,61,103,430,102,254,103,7,102,4,102,1957,103,0.7580316412695332,103,15620,20606,0.028149961350167483,102,437,15524,0.0213441437921266,102,437,20474,0.04505437597099948,102,87,1931,0.5089422585590189,103,996,1957,2020-10-13
MD,2,58,11643,59,9546,59,767,56,937,58,153,57,109,58,759,57,413,58,8,57,6,57,1303,57,0.8198917804689513,59,9546,11643,0.08125860790337959,56,767,9439,0.06688175793512383,56,767,11468,0.12104430379746836,56,153,1264,0.7152724481964697,57,932,1303,2020-10-13
ME,0,35,3213,36,2240,38,28,37,218,36,9,34,5,34,28,35,9,36,0,35,0,35,303,34,0.6931216931216931,36,2227,3213,0.012663952962460425,37,28,2211,0.00881057268722467,35,28,3178,0.030716723549488054,32,9,293,0.7194719471947195,34,218,303,2020-10-13
MI,51,146,24082,155,18737,156,1103,152,2097,153,243,149,231,153,1091,151,869,155,10,151,5,151,2668,151,0.7704924840129558,155,18555,24082,0.059256473622004945,152,1103,18614,0.046164148495375215,151,1103,23893,0.09208033345964381,147,243,2639,0.7859820089955023,151,2097,2668,2020-10-13
MN,4,129,11709,130,8123,130,640,129,745,130,154,129,147,130,625,129,520,130,15,129,9,129,1037,130,0.693739858228713,130,8123,11709,0.0813524850641922,129,640,7867,0.056283528273678655,129,640,11371,0.1535393818544367,129,154,1003,0.7184185149469624,130,745,1037,2020-10-13
MO,14,139,21434,143,14549,143,1450,139,1694,143,456,139,409,143,1411,139,1190,142,39,139,22,138,2301,143,0.6787813753849025,143,14549,21434,0.100974930362117,139,1450,14360,0.06851580588763408,139,1450,21163,0.20302760463045413,139,456,2246,0.7362016514558888,143,1694,2301,2020-10-13
WV,1,58,6483,62,4732,62,257,58,494,62,77,58,66,62,254,58,207,62,3,58,2,58,645,62,0.72990899275027,62,4732,6483,0.055352143010984275,58,257,4643,0.040917051424932335,58,257,6281,0.12984822934232715,58,77,593,0.765891472868217,62,494,645,2020-10-13
WY,2,29,1659,31,804,31,77,29,47,31,15,29,15,31,76,29,69,31,1,29,0,29,123,31,0.484629294755877,31,804,1659,0.09697732997481108,29,77,794,0.047384615384615386,29,77,1625,0.12931034482758622,29,15,116,0.3821138211382114,31,47,123,2020-10-13
