state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
LA,2020-09-15,"8,890","8,882","8,898",65.67,65.48,65.86,"13,094","13,076","13,112"
MA,2020-09-15,"11,521","11,521","11,521",70.18,70.18,70.18,"16,417","16,417","16,417"
MD,2020-09-15,"8,024","7,828","8,220",79.27,73.28,85.27,"10,122","9,887","10,357"
ME,2020-09-15,"1,949","1,943","1,955",68.72,68.06,69.37,"2,829","2,823","2,835"
MI,2020-09-15,"16,560","16,516","16,604",74.50,73.88,75.11,"22,229","22,175","22,283"
MN,2020-09-15,"7,703","7,699","7,707",69.60,69.11,70.10,"11,067","11,034","11,100"
AK,2020-09-16,998,998,998,59.65,59.65,59.65,"1,673","1,329","2,017"
AL,2020-09-16,"10,176","9,928","10,424",72.22,66.74,77.69,"14,091","13,794","14,388"
AR,2020-09-16,"5,415","5,402","5,428",68.60,68.24,68.96,"7,863","7,843","7,883"
AZ,2020-09-16,"8,648","8,514","8,782",65.19,65.19,65.19,"10,990","10,056","11,924"
CA,2020-09-16,"43,031","42,838","43,224",70.61,69.59,71.63,"60,942","60,652","61,232"
CO,2020-09-16,"6,571","6,559","6,583",67.06,66.59,67.52,"9,772","9,743","9,802"
DE,2020-09-16,"1,574","1,424","1,724",73.01,73.01,73.01,"2,156","1,994","2,318"
FL,2020-09-16,"41,664","41,619","41,710",55.81,54.28,57.35,"74,648","73,888","75,409"
GA,2020-09-16,"13,626","12,916","14,337",78.75,75.42,82.09,"17,067","16,317","17,818"
HI,2020-09-16,"1,579","1,388","1,770",72.87,71.07,74.67,"1,780","1,559","2,001"
IA,2020-09-16,"5,151","5,147","5,155",63.23,63.23,63.23,"8,147","8,147","8,147"
ID,2020-09-16,"1,790","1,785","1,794",49.87,49.87,49.87,"3,588","3,588","3,588"
IL,2020-09-16,"18,674","18,493","18,854",63.95,63.47,64.44,"28,318","28,024","28,612"
IN,2020-09-16,"10,414","10,414","10,414",64.37,64.37,64.37,"16,178","16,178","16,178"
KS,2020-09-16,"4,383","3,927","4,838",60.58,43.54,77.62,"7,084","6,445","7,724"
KY,2020-09-16,"8,428","8,410","8,446",69.45,68.70,70.20,"12,136","12,087","12,184"
LA,2020-09-16,"9,020","9,020","9,020",66.93,66.93,66.93,"13,073","13,051","13,095"
MA,2020-09-16,"11,766","11,766","11,766",71.63,71.63,71.63,"16,427","16,427","16,427"
MD,2020-09-16,"8,102","7,969","8,235",79.89,75.91,83.86,"10,142","9,991","10,293"
ME,2020-09-16,"1,961","1,954","1,969",69.22,68.48,69.96,"2,823","2,816","2,830"
MI,2020-09-16,"16,747","16,712","16,782",75.32,74.83,75.80,"22,235","22,193","22,277"
MN,2020-09-16,"7,833","7,830","7,836",70.18,70.18,70.18,"11,161","11,161","11,161"
AK,2020-09-17,"1,020","1,020","1,020",60.97,60.97,60.97,"1,673","1,341","2,005"
AL,2020-09-17,"10,190","9,957","10,423",72.52,67.33,77.70,"14,052","13,770","14,334"
AR,2020-09-17,"5,397","5,381","5,412",68.60,68.03,69.16,"7,836","7,810","7,863"
AZ,2020-09-17,"8,777","8,643","8,911",66.27,66.27,66.27,"11,083","10,149","12,017"
CA,2020-09-17,"43,340","42,983","43,696",71.00,69.09,72.91,"61,045","60,559","61,531"
CO,2020-09-17,"6,512","6,508","6,516",66.50,66.30,66.70,"9,767","9,743","9,791"
DE,2020-09-17,"1,591","1,442","1,740",74.52,74.52,74.52,"2,135","1,974","2,296"
FL,2020-09-17,"42,276","42,276","42,276",56.47,56.47,56.47,"74,866","74,866","74,866"
GA,2020-09-17,"13,648","12,935","14,361",78.82,73.66,83.98,"17,111","16,344","17,879"
HI,2020-09-17,"1,577","1,386","1,768",72.61,72.61,72.61,"1,759","1,538","1,980"
IA,2020-09-17,"5,143","5,141","5,145",63.18,62.70,63.66,"8,140","8,116","8,164"
ID,2020-09-17,"1,791","1,785","1,797",49.69,48.99,50.40,"3,604","3,590","3,618"
IL,2020-09-17,"18,796","18,453","19,139",64.48,60.57,68.38,"28,302","27,743","28,861"
IN,2020-09-17,"10,368","10,257","10,480",64.19,62.00,66.37,"16,154","16,018","16,290"
KS,2020-09-17,"4,358","4,081","4,635",60.33,57.77,62.89,"7,085","6,664","7,506"
KY,2020-09-17,"8,371","8,295","8,447",68.97,66.86,71.09,"12,137","12,028","12,246"
LA,2020-09-17,"9,149","9,141","9,157",67.51,67.19,67.83,"13,102","13,075","13,129"
MA,2020-09-17,"11,826","11,785","11,867",72.01,71.04,72.97,"16,423","16,350","16,496"
MD,2020-09-17,"8,043","7,921","8,165",79.05,75.43,82.67,"10,174","10,036","10,312"
ME,2020-09-17,"1,929","1,835","2,023",68.06,57.75,78.38,"2,823","2,713","2,932"
MI,2020-09-17,"16,700","16,688","16,712",75.24,75.00,75.49,"22,195","22,168","22,222"
MN,2020-09-17,"7,947","7,898","7,995",71.02,69.94,72.10,"11,190","11,168","11,211"
AK,2020-09-18,"1,008","1,008","1,008",60.61,60.61,60.61,"1,663","1,333","1,993"
AL,2020-09-18,"10,019","9,844","10,194",70.71,66.44,74.98,"14,169","13,908","14,430"
AR,2020-09-18,"5,253","5,237","5,270",66.68,66.08,67.27,"7,844","7,816","7,871"
AZ,2020-09-18,"8,716","8,582","8,851",65.77,64.51,67.02,"11,073","10,139","12,007"
CA,2020-09-18,"43,242","43,040","43,445",71.11,70.04,72.17,"60,814","60,557","61,071"
CO,2020-09-18,"6,399","6,387","6,411",65.44,64.93,65.95,"9,749","9,717","9,782"
DE,2020-09-18,"1,691","1,543","1,839",74.04,60.06,88.01,"2,284","2,124","2,444"
FL,2020-09-18,"42,004","41,789","42,218",55.41,54.24,56.58,"75,802","75,349","76,255"
GA,2020-09-18,"13,492","12,819","14,165",78.41,72.40,84.41,"17,017","16,280","17,753"
HI,2020-09-18,"1,543","1,352","1,734",71.73,71.73,71.73,"1,744","1,463","2,026"
IA,2020-09-18,"5,078","5,078","5,078",62.49,62.49,62.49,"8,126","8,117","8,135"
ID,2020-09-18,"1,736","1,736","1,736",48.30,48.30,48.30,"3,594","3,594","3,594"
IL,2020-09-18,"18,656","18,464","18,847",64.06,63.25,64.87,"28,287","27,975","28,599"
IN,2020-09-18,"10,470","10,412","10,527",64.75,63.51,65.99,"16,168","16,080","16,256"
KS,2020-09-18,"4,300","4,015","4,585",59.36,55.00,63.71,"7,076","6,641","7,511"
KY,2020-09-18,"8,218","8,181","8,254",67.70,67.70,67.70,"12,138","12,138","12,138"
LA,2020-09-18,"9,215","9,202","9,228",68.44,68.08,68.80,"13,020","12,994","13,046"
MA,2020-09-18,"11,770","11,770","11,770",71.69,71.69,71.69,"16,417","16,417","16,417"
MD,2020-09-18,"7,967","7,870","8,064",78.58,75.68,81.48,"10,139","10,029","10,249"
ME,2020-09-18,"1,924","1,917","1,930",68.18,67.46,68.90,"2,810","2,803","2,816"
MI,2020-09-18,"16,584","16,497","16,672",74.57,73.36,75.79,"22,239","22,136","22,342"
MN,2020-09-18,"7,912","7,711","8,113",70.68,65.32,76.04,"11,194","10,979","11,409"
AK,2020-09-19,980,979,981,62.78,32.21,93.35,"1,561","1,260","1,862"
AL,2020-09-19,"9,685","9,655","9,715",68.46,67.56,69.36,"14,147","14,083","14,211"
AR,2020-09-19,"5,014","4,826","5,201",64.31,58.22,70.39,"7,755","7,708","7,802"
AZ,2020-09-19,"8,546","8,325","8,766",64.77,59.41,70.13,"11,044","10,081","12,007"
CA,2020-09-19,"42,334","42,025","42,643",69.54,67.79,71.29,"60,879","60,420","61,337"
CO,2020-09-19,"6,083","5,926","6,240",62.48,57.34,67.62,"9,726","9,532","9,920"
DE,2020-09-19,"1,623","1,476","1,770",71.47,57.46,85.47,"2,271","2,112","2,430"
FL,2020-09-19,"40,631","40,631","40,631",53.61,53.61,53.61,"75,796","75,796","75,796"
GA,2020-09-19,"13,055","12,419","13,690",75.97,70.70,81.24,"16,994","16,305","17,683"
HI,2020-09-19,"1,548","1,357","1,738",71.94,69.73,74.15,"1,755","1,534","1,977"
IA,2020-09-19,"4,909","4,909","4,909",60.40,60.40,60.40,"8,127","8,127","8,127"
ID,2020-09-19,"1,674","1,670","1,677",46.63,46.63,46.63,"3,589","3,589","3,589"
IL,2020-09-19,"17,786","17,456","18,115",61.15,58.34,63.97,"28,195","27,802","28,587"
IN,2020-09-19,"9,329","9,329","9,329",58.75,58.75,58.75,"15,880","15,880","15,880"
KS,2020-09-19,"4,150","3,857","4,443",57.31,51.85,62.76,"7,069","6,622","7,515"
KY,2020-09-19,"7,943","7,850","8,037",65.47,62.83,68.11,"12,132","11,995","12,269"
LA,2020-09-19,"8,744","8,744","8,745",65.03,65.03,65.03,"13,011","12,996","13,026"
MA,2020-09-19,"11,546","11,475","11,617",70.36,68.90,71.82,"16,409","16,307","16,511"
MD,2020-09-19,"7,760","7,760","7,760",76.95,76.95,76.95,"10,085","10,085","10,085"
ME,2020-09-19,"1,838","1,724","1,951",65.88,51.46,80.29,"2,779","2,603","2,955"
MI,2020-09-19,"15,897","15,895","15,899",72.75,71.80,73.70,"21,851","21,729","21,973"
MN,2020-09-19,"7,600","7,588","7,613",68.96,68.33,69.59,"11,021","10,983","11,059"
AK,2020-09-20,957,956,958,61.07,37.09,85.06,"1,567","1,327","1,807"
AL,2020-09-20,"9,500","9,477","9,523",67.29,66.69,67.89,"14,118","14,080","14,156"
AR,2020-09-20,"4,847","4,780","4,913",62.29,59.49,65.09,"7,738","7,649","7,827"
AZ,2020-09-20,"8,360","8,125","8,595",63.64,57.91,69.37,"11,046","10,090","12,002"
CA,2020-09-20,"40,924","40,740","41,109",67.70,66.68,68.71,"60,453","60,199","60,707"
CO,2020-09-20,"5,953","5,526","6,380",61.01,47.12,74.89,"9,748","9,237","10,260"
DE,2020-09-20,"1,538","1,340","1,737",67.84,44.48,91.19,"2,268","2,040","2,496"
FL,2020-09-20,"39,716","39,651","39,780",52.23,51.66,52.81,"76,037","75,760","76,314"
GA,2020-09-20,"12,752","12,149","13,355",73.94,69.51,78.38,"17,054","16,389","17,719"
HI,2020-09-20,"1,554","1,363","1,745",72.46,63.64,81.29,"1,752","1,514","1,990"
IA,2020-09-20,"4,721","4,721","4,721",58.02,58.02,58.02,"8,137","8,126","8,148"
ID,2020-09-20,"1,583","1,580","1,586",44.35,44.35,44.35,"3,569","3,569","3,569"
IL,2020-09-20,"16,921","16,588","17,255",57.89,55.09,60.70,"28,295","27,913","28,678"
IN,2020-09-20,"9,180","9,180","9,180",56.80,56.80,56.80,"16,162","16,162","16,162"
KS,2020-09-20,"3,997","3,574","4,420",55.12,39.85,70.40,"7,065","6,471","7,660"
KY,2020-09-20,"7,587","7,520","7,654",62.53,60.76,64.30,"12,133","12,049","12,216"
LA,2020-09-20,"8,336","8,330","8,342",61.77,61.77,61.77,"13,050","13,035","13,065"
MA,2020-09-20,"10,967","10,896","11,038",66.82,65.36,68.28,"16,413","16,311","16,515"
MD,2020-09-20,"7,521","7,521","7,521",74.69,74.69,74.69,"10,070","10,070","10,070"
ME,2020-09-20,"1,776","1,662","1,890",62.93,48.69,77.17,"2,812","2,636","2,989"
MI,2020-09-20,"15,384","15,382","15,386",70.43,70.34,70.52,"21,843","21,832","21,854"
MN,2020-09-20,"7,165","7,160","7,171",66.09,65.91,66.28,"10,841","10,831","10,851"
AK,2020-09-21,957,957,957,60.84,60.84,60.84,"1,573","1,500","1,646"
AL,2020-09-21,"9,491","9,379","9,604",67.13,64.49,69.76,"14,139","13,985","14,293"
AR,2020-09-21,"4,870","4,850","4,889",62.13,61.33,62.94,"7,794","7,763","7,825"
AZ,2020-09-21,"8,089","7,922","8,257",62.69,59.68,65.71,"10,937","10,026","11,848"
CA,2020-09-21,"40,969","40,579","41,359",67.75,65.65,69.85,"60,469","59,954","60,984"
CO,2020-09-21,"6,058","6,041","6,075",61.90,61.29,62.52,"9,757","9,723","9,791"
DE,2020-09-21,"1,565","1,422","1,708",69.37,55.99,82.75,"2,256","2,101","2,411"
FL,2020-09-21,"39,442","39,442","39,442",52.13,52.13,52.13,"75,659","75,516","75,802"
GA,2020-09-21,"13,846","13,272","14,421",75.33,66.07,84.59,"18,381","17,765","18,998"
HI,2020-09-21,"1,527","1,336","1,718",72.04,70.02,74.05,"1,735","1,514","1,956"
IA,2020-09-21,"4,728","4,728","4,728",58.17,58.17,58.17,"8,128","8,128","8,128"
ID,2020-09-21,"1,568","1,542","1,594",43.97,40.68,47.27,"3,566","3,500","3,632"
IL,2020-09-21,"16,985","16,776","17,195",57.98,57.23,58.73,"28,334","28,028","28,640"
IN,2020-09-21,"9,275","9,244","9,306",57.39,56.55,58.24,"16,160","16,088","16,232"
KS,2020-09-21,"4,053","3,725","4,382",55.47,46.79,64.16,"7,119","6,640","7,598"
KY,2020-09-21,"7,562","7,519","7,604",62.41,61.50,63.33,"12,115","12,101","12,129"
LA,2020-09-21,"8,480","8,389","8,572",63.93,61.74,66.13,"12,812","12,709","12,915"
MA,2020-09-21,"10,948","10,948","10,948",66.70,66.70,66.70,"16,413","16,413","16,413"
MD,2020-09-21,"7,554","7,457","7,651",75.25,72.31,78.19,"10,038","9,928","10,149"
ME,2020-09-21,"1,797","1,797","1,797",63.95,63.95,63.95,"2,802","2,802","2,802"
MI,2020-09-21,"15,502","15,248","15,757",70.86,70.86,70.86,"21,877","21,877","21,877"
MN,2020-09-21,"7,168","7,168","7,168",65.37,65.37,65.37,"10,966","10,966","10,966"
AK,2020-09-22,"1,005","1,005","1,005",63.85,63.85,63.85,"1,574","1,574","1,574"
AL,2020-09-22,"10,275","10,262","10,289",72.63,72.27,72.99,"14,147","14,124","14,170"
AR,2020-09-22,"5,286","5,242","5,330",67.21,65.56,68.85,"7,828","7,780","7,875"
AZ,2020-09-22,"8,434","8,317","8,551",64.07,63.52,64.63,"11,035","10,139","11,932"
CA,2020-09-22,"43,064","42,606","43,523",70.45,67.63,73.27,"61,129","60,336","61,921"
CO,2020-09-22,"6,325","6,297","6,352",64.53,63.47,65.59,"9,766","9,712","9,819"
DE,2020-09-22,"1,689","1,547","1,831",74.05,61.02,87.07,"2,281","2,126","2,436"
FL,2020-09-22,"41,284","41,052","41,517",54.46,53.26,55.66,"75,804","75,361","76,248"
GA,2020-09-22,"14,265","13,696","14,834",77.42,68.29,86.54,"18,426","17,816","19,036"
HI,2020-09-22,"1,581","1,390","1,772",72.56,72.56,72.56,"1,757","1,536","1,979"
IA,2020-09-22,"5,068","5,066","5,070",62.41,62.41,62.41,"8,121","8,121","8,121"
ID,2020-09-22,"1,708","1,702","1,714",48.26,47.55,48.98,"3,539","3,525","3,553"
IL,2020-09-22,"18,397","18,178","18,616",62.88,61.83,63.93,"28,389","28,066","28,712"
IN,2020-09-22,"10,068","10,060","10,075",62.30,62.13,62.48,"16,159","16,145","16,173"
KS,2020-09-22,"4,280","3,946","4,615",58.56,49.42,67.69,"7,125","6,637","7,613"
KY,2020-09-22,"7,933","7,933","7,933",65.34,65.34,65.34,"12,142","12,142","12,142"
LA,2020-09-22,"9,069","9,059","9,079",67.48,67.17,67.80,"12,978","12,953","13,003"
MA,2020-09-22,"11,656","11,614","11,699",70.99,69.95,72.04,"16,419","16,337","16,501"
MD,2020-09-22,"7,871","7,871","7,871",77.81,77.81,77.81,"10,116","10,116","10,116"
ME,2020-09-22,"1,908","1,903","1,912",67.34,66.90,67.77,"2,826","2,821","2,830"
MI,2020-09-22,"16,394","16,243","16,546",74.32,72.05,76.59,"22,060","21,852","22,268"
MN,2020-09-22,"7,737","7,728","7,746",69.15,68.81,69.49,"11,189","11,170","11,208"
AK,2020-09-23,"1,002",991,"1,013",63.66,59.40,67.92,"1,574","1,536","1,612"
AL,2020-09-23,"10,276","10,260","10,293",72.62,72.18,73.07,"14,150","14,121","14,179"
AR,2020-09-23,"5,390","5,378","5,402",69.01,68.46,69.56,"7,776","7,758","7,795"
AZ,2020-09-23,"8,811","8,699","8,923",66.20,65.71,66.69,"11,108","10,215","12,002"
CA,2020-09-23,"43,729","43,506","43,952",71.35,70.01,72.69,"61,287","60,916","61,658"
CO,2020-09-23,"6,533","6,513","6,553",66.60,65.58,67.62,"9,775","9,717","9,832"
DE,2020-09-23,"1,757","1,621","1,893",77.23,65.36,89.10,"2,275","2,126","2,424"
FL,2020-09-23,"41,896","41,804","41,989",55.13,54.43,55.83,"75,998","75,680","76,316"
GA,2020-09-23,"14,385","13,826","14,943",79.23,70.60,87.86,"18,420","17,823","19,017"
HI,2020-09-23,"1,615","1,424","1,806",75.37,75.37,75.37,"1,750","1,529","1,971"
IA,2020-09-23,"5,204","5,204","5,204",64.00,64.00,64.00,"8,131","8,131","8,131"
ID,2020-09-23,"1,765","1,765","1,765",49.52,49.52,49.52,"3,564","3,564","3,564"
IL,2020-09-23,"18,999","18,784","19,214",64.57,63.43,65.71,"28,570","28,263","28,877"
