state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
NY,53,170,55488,179,40274,179,2570,170,4080,178,405,170,325,179,2498,170,1637,179,72,170,24,170,6889,177,0.7258145905420992,179,40274,55488,0.06429822366775081,170,2570,39970,0.04687642498860009,170,2570,54825,0.05998222748815166,168,405,6752,0.5922485121207722,177,4080,6889,2020-10-31
OH,50,216,33440,221,23407,221,2399,218,2829,220,545,218,495,221,2337,218,1986,221,62,218,16,218,3931,220,0.6999700956937799,221,23407,33440,0.10318723385952083,218,2399,23249,0.07233747436979858,218,2399,33164,0.1404277248131925,217,545,3881,0.7196642075807682,220,2829,3931,2020-10-31
OK,16,153,11545,155,8072,155,1089,153,908,155,314,153,315,155,1065,153,991,155,24,153,21,153,1189,155,0.6991771329579904,155,8072,11545,0.13906269952751885,153,1089,7831,0.0969637610186092,153,1089,11231,0.28035714285714286,153,314,1120,0.7636669470142977,155,908,1189,2020-10-31
OR,0,56,5783,58,4158,58,209,56,431,58,52,61,45,63,207,56,161,58,2,56,1,56,675,57,0.719003977174477,58,4158,5783,0.051351351351351354,56,209,4070,0.03723499020131837,56,209,5613,0.05873261205564142,55,38,647,0.6014814814814815,57,406,675,2020-10-31
PA,25,217,36091,222,27166,223,2182,217,3013,223,496,217,476,223,2152,217,1824,223,30,217,24,216,3787,222,0.7498268266326785,222,27062,36091,0.0809737633131703,217,2182,26947,0.060974927244235505,216,2179,35736,0.13474599293670197,216,496,3681,0.795616583047267,222,3013,3787,2020-10-31
ID,2,49,4063,50,2292,50,317,49,235,50,76,49,86,50,312,49,320,50,5,49,3,49,317,50,0.5641151858232832,50,2292,4063,0.14330922242314648,49,317,2212,0.07958825006276676,49,317,3983,0.25249169435215946,49,76,301,0.7413249211356467,50,235,317,2020-10-31
IL,63,194,31568,198,21573,199,4068,194,2386,199,792,194,667,199,3995,194,3144,199,73,194,29,194,3868,199,0.6762861125190066,198,21349,31568,0.1910307583939892,194,4068,21295,0.12860765995698095,193,4006,31149,0.20869565217391303,194,792,3795,0.6168562564632886,199,2386,3868,2020-10-31
IN,5,160,18782,162,12519,162,2032,160,1570,162,498,160,438,162,2021,160,1534,162,11,160,1,160,2203,161,0.6665424342455543,162,12519,18782,0.16389740280690435,160,2032,12398,0.10919447579128379,160,2032,18609,0.23141263940520446,159,498,2152,0.7126645483431684,161,1570,2203,2020-10-31
KS,4,146,8736,148,5406,149,713,146,652,149,175,146,156,149,709,146,568,149,4,146,3,146,818,149,0.614010989010989,148,5364,8736,0.1333956969130028,146,713,5345,0.08263792304126101,145,713,8628,0.22068095838587642,146,175,793,0.7970660146699267,149,652,818,2020-10-31
KY,37,121,13996,123,10011,123,1182,121,1180,123,251,121,304,123,1149,121,1017,123,33,121,15,121,1583,123,0.7152757930837382,123,10011,13996,0.11953883495145631,121,1182,9888,0.08552821997105645,121,1182,13820,0.16309291747888238,121,251,1539,0.7454200884396716,123,1180,1583,2020-10-31
LA,7,211,15413,219,10331,219,648,218,1247,218,220,218,212,218,642,218,606,218,6,217,3,217,1781,218,0.6702783364692143,219,10331,15413,0.06283331717250072,218,648,10313,0.042107999220222236,218,648,15389,0.12352610892756878,217,220,1781,0.7001684446939921,218,1247,1781,2020-10-31
MA,8,101,21781,102,15496,102,622,101,1039,102,141,101,114,102,603,101,400,102,19,101,6,101,1953,102,0.7114457554749553,102,15496,21781,0.040402728158493016,101,622,15395,0.028732446415373245,101,622,21648,0.07320872274143302,101,141,1926,0.5320020481310804,102,1039,1953,2020-10-31
MD,0,58,11736,59,9364,59,961,58,1079,59,202,58,162,59,950,58,589,59,11,58,0,58,1397,58,0.7978868438991138,59,9364,11736,0.10315586088449978,58,961,9316,0.08274496297571896,58,961,11614,0.14852941176470588,57,202,1360,0.7673586256263422,58,1072,1397,2020-10-31
ME,0,38,3276,39,2299,39,55,38,243,39,17,38,13,39,54,38,34,39,1,38,1,38,333,39,0.7017704517704517,39,2299,3276,0.024271844660194174,38,55,2266,0.016975308641975308,38,55,3240,0.05246913580246913,38,17,324,0.7297297297297297,39,243,333,2020-10-31
MI,21,160,25009,163,19097,162,2272,160,2208,162,483,159,447,162,2250,160,1960,163,22,160,17,160,2704,162,0.7713154812391454,162,19097,24759,0.11759142496847415,159,2238,19032,0.09128897460623593,160,2272,24888,0.1800223630264629,159,483,2683,0.8165680473372781,162,2208,2704,2020-10-31
MN,38,138,12001,140,8779,140,1194,139,868,140,257,139,243,140,1169,139,1020,140,25,139,17,139,1075,140,0.731522373135572,140,8779,12001,0.13999296517762927,139,1194,8529,0.10244530244530245,139,1194,11655,0.24975704567541301,139,257,1029,0.8074418604651162,140,868,1075,2020-10-31
MO,30,134,20343,138,13725,138,1905,134,1704,138,510,134,475,138,1863,134,1619,138,42,134,17,134,2265,138,0.6746792508479575,138,13725,20343,0.1410275392360083,134,1905,13508,0.09489414694894147,134,1905,20075,0.23160762942779292,134,510,2202,0.752317880794702,138,1704,2265,2020-10-31
MS,4,102,8743,104,5637,104,632,102,671,104,172,102,149,104,619,102,533,104,15,102,7,102,767,104,0.6447443669221091,104,5637,8743,0.11316025067144136,102,632,5585,0.07295394205240678,102,632,8663,0.23025435073627845,102,172,747,0.8748370273794003,104,671,767,2020-10-31
WY,0,29,1679,31,831,31,156,29,60,31,33,29,28,31,147,29,136,31,9,29,0,29,127,31,0.4949374627754616,31,831,1679,0.19141104294478528,29,156,815,0.09500609013398295,29,156,1642,0.275,29,33,120,0.47244094488188976,31,60,127,2020-10-31
