state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,33,188,6,39,182,6,20,221,29323,227,23904,227,3044,221,266,227,339,221,8,215,34,215,2720,227,659,220,641,226,2964,221,2557,227,80,219,21,219,3497,227,0.815196262319681,227,23904,29323,0.12857444561774,221,3044,23675,0.105154069365759,221,3044,28948,0.194280660377358,220,659,3392,0.777809551043752,227,2720,3497,2021/10/27,,3,224,6,224,11,224,23,224,48,224,66,224,53,224,48,224,8,216,3,217,25,217,21,217,34,217,51,217,60,217,70,217,71,217,4,207,51,221,5213,4273,3489,865,37,303,2,215,1,216,0,216,0,216,32,4,216,216
PR,1,8,57,1,8,57,0,65,9519,66,6249,66,59,65,2,66,7,65,2,65,5,65,456,66,10,65,7,66,46,65,35,66,13,65,2,65,648,66,0.656476520642925,66,6249,9519,0.00962636645456,65,59,6129,0.006314212328767,65,59,9344,0.016233766233766,65,10,616,0.703703703703704,66,456,648,2021/10/27,,0,66,0,66,0,66,1,66,0,66,1,66,0,66,0,66,0,66,0,65,2,65,0,65,2,65,1,65,0,65,1,65,1,65,0,65,2,65,502,12,1108,8,0,16,2,65,3,65,0,65,0,65,22,0,65,65
RI,6,7,2,7,6,2,0,14,2375,15,2060,15,78,14,9,15,10,14,0,14,0,14,138,15,7,14,7,15,77,14,67,15,1,14,0,14,153,15,0.867368421052632,15,2060,2375,0.038786673296867,14,78,2011,0.033707865168539,14,78,2314,0.048951048951049,14,7,143,0.901960784313726,15,138,153,2021/10/27,,0,15,2,15,0,15,0,15,1,15,0,15,2,15,4,15,0,15,1,14,0,14,1,14,1,14,2,14,1,14,1,14,3,14,0,14,1,14,9,0,0,0,0,3,0,6,0,6,0,6,0,6,0,0,6,6
SC,30,52,5,30,52,5,6,85,11628,87,8985,87,642,85,51,87,34,85,1,85,3,85,973,87,179,85,177,87,632,85,584,87,10,85,9,85,1348,87,0.772703818369453,87,8985,11628,0.072207850635474,85,642,8891,0.056020942408377,85,642,11460,0.136954858454476,85,179,1307,0.721810089020772,87,973,1348,2021/10/27,,0,87,5,87,7,87,2,87,5,87,14,87,12,87,5,87,1,82,0,85,4,85,2,85,6,85,6,85,5,85,6,85,3,85,2,80,14,85,4261,2606,2542,317,0,281,1,85,1,85,0,85,0,85,9,0,85,85
SD,2,59,3,2,59,3,34,61,2830,64,1706,64,202,61,32,64,11,61,1,61,7,61,164,64,46,61,47,64,194,61,180,64,8,61,3,61,246,64,0.602826855123675,64,1706,2830,0.120813397129187,61,202,1672,0.073108939558451,61,202,2763,0.195744680851064,61,46,235,0.666666666666667,64,164,246,2021/10/27,,1,64,3,64,5,64,1,64,8,64,5,64,4,64,5,64,0,64,0,61,0,61,0,61,1,61,0,61,3,61,4,61,3,61,0,61,2,61,738,72,630,246,0,144,0,61,0,61,0,61,0,61,2,0,61,61
TN,24,111,6,43,92,6,29,138,19961,141,13908,141,1043,138,86,141,45,138,1,138,1,138,1616,141,325,138,315,141,1033,138,954,141,10,138,9,138,2334,141,0.696758679424878,141,13908,19961,0.076203696938701,138,1043,13687,0.053114019453073,138,1043,19637,0.145089285714286,138,325,2240,0.692373607540703,141,1616,2334,2021/10/27,,0,141,3,141,5,141,6,141,20,141,16,141,12,141,9,141,15,141,0,138,5,138,5,138,2,138,4,138,7,138,8,138,10,138,4,138,18,138,365,25,145,269,0,185,2,83,2,84,0,137,0,137,18,3,84,86
TX,11,114,473,18,107,473,53,593,69346,598,51241,598,4306,593,375,598,378,593,14,593,96,593,6009,598,1381,593,1324,598,4120,593,3635,598,186,593,93,593,7048,598,0.738917890000865,598,51241,69346,0.084951073232323,593,4306,50688,0.062789815975969,593,4306,68578,0.200580973129993,593,1381,6885,0.852582292849035,598,6009,7048,2021/10/27,,2,598,20,598,29,598,45,598,64,598,86,598,55,598,46,598,28,598,6,593,33,593,38,593,39,593,53,593,80,593,51,593,56,593,22,593,67,593,1926,1620,316,122,0,68,3,161,2,161,0,161,1,161,50,5,161,161
UT,1,48,9,1,48,9,1,57,6219,58,4029,58,511,57,67,58,7,57,6,57,1,57,436,58,181,57,184,58,494,57,472,58,17,57,0,57,614,58,0.64785335262904,58,4029,6219,0.128456510809452,57,511,3978,0.083184111997395,57,511,6143,0.299668874172185,57,181,604,0.710097719869707,58,436,614,2021/10/27,,1,58,2,58,12,58,8,58,8,58,15,58,15,58,6,58,0,58,0,57,0,57,2,57,3,57,0,57,1,57,1,57,0,57,0,57,5,57,450,248,97,145,0,2,0,56,0,56,0,56,0,56,2,0,56,56
VA,19,67,20,21,65,20,28,103,18199,106,13008,106,1058,103,87,106,149,103,6,103,23,103,1381,106,274,103,267,106,1044,103,912,106,14,103,9,103,1925,106,0.71476454750261,106,13008,18199,0.082130104021115,103,1058,12882,0.058866076893117,103,1058,17973,0.146367521367521,103,274,1872,0.717402597402597,106,1381,1925,2021/10/27,,0,106,4,106,13,106,12,106,13,106,19,106,14,106,11,106,1,106,2,103,13,103,9,103,18,103,18,103,30,103,28,103,30,103,1,103,11,103,2540,3288,1047,485,8,22,7,98,1,98,0,98,0,98,23,6,98,98
VI,2,0,0,2,0,0,0,2,168,2,88,2,3,2,0,2,0,2,0,2,0,2,7,2,1,2,1,2,3,2,3,2,0,2,0,2,20,2,0.523809523809524,2,88,168,0.034090909090909,2,3,88,0.017857142857143,2,3,168,0.05,2,1,20,0.35,2,7,20,2021/10/27,,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,184,17,108,13,0,4,0,2,0,2,0,2,0,2,0,0,2,2
