state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
WA,5,97,2,6,96,2,14,102,14302,104,9867,104,400,102,47,104,79,102,0,102,1,102,970,104,103,102,99,104,387,102,316,104,13,102,9,102,1384,104,0.6899035099986016,104,9867,14302,0.04094584911454601,102,400,9769,0.028224668360146768,102,400,14172,0.07573529411764705,102,103,1360,0.7008670520231214,104,970,1384,2021-03-21
WI,8,120,21,14,114,21,0,146,13803,149,8509,148,299,145,46,149,47,146,1,146,4,146,919,148,72,145,73,148,294,145,275,148,5,145,1,145,1607,149,0.6255697691515953,148,8509,13602,0.03591591591591592,145,299,8325,0.02240875365360114,145,299,13343,0.04630225080385852,145,72,1555,0.5718730553827007,148,919,1607,2021-03-21
WV,12,47,4,13,46,4,1,59,6257,63,4879,63,278,59,27,63,59,59,0,59,0,59,511,63,84,59,81,63,275,59,243,63,3,59,2,59,661,63,0.7797666613393,63,4879,6257,0.05811036789297659,59,278,4784,0.04582165815065106,59,278,6067,0.13526570048309178,59,84,621,0.773071104387292,63,511,661,2021-03-21
AK,1,23,0,1,23,0,0,24,1673,24,1016,24,30,24,3,24,1,24,0,24,0,23,92,24,8,24,8,24,30,24,27,24,0,24,0,24,127,24,0.6072922893006575,24,1016,1673,0.02952755905511811,24,30,1016,0.017931858936043037,24,30,1673,0.06299212598425197,24,8,127,0.7244094488188977,24,92,127,2021-03-21
AL,24,77,16,27,73,17,5,110,15466,117,11266,117,485,110,60,112,85,110,1,110,6,110,1282,117,144,110,133,112,471,110,389,112,14,110,9,110,1636,117,0.7284365705418337,117,11266,15466,0.04663909991345322,110,485,10399,0.03357330748996262,110,485,14446,0.09455022980958634,110,144,1523,0.7836185819070904,117,1282,1636,2021-03-21
AR,14,92,2,18,88,2,0,106,9219,108,6300,108,225,106,26,108,59,106,0,106,6,106,645,108,71,106,52,108,219,106,155,108,6,106,0,106,961,108,0.683371298405467,108,6300,9219,0.035828025477707005,106,225,6280,0.024512474125721755,106,225,9179,0.07513227513227513,106,71,945,0.6711758584807492,108,645,961,2021-03-21
AZ,25,92,3,26,91,3,13,117,16964,120,11681,120,637,117,77,120,115,117,1,117,6,117,1098,120,105,117,88,120,620,117,414,120,17,117,11,117,2216,120,0.6885758075925489,120,11681,16964,0.0554491643454039,117,637,11488,0.03824447646493756,117,637,16656,0.04908835904628331,117,105,2139,0.4954873646209386,120,1098,2216,2021-03-21
CA,66,284,64,80,270,64,34,406,63682,414,47978,414,2856,405,345,414,417,406,8,405,15,405,5129,413,683,405,634,413,2808,405,2447,413,48,405,38,405,7219,413,0.7533997047831412,414,47978,63682,0.06026842238541403,405,2856,47388,0.04545743935824791,405,2856,62828,0.09703082824264811,405,683,7039,0.7104862169275523,413,5129,7219,2021-03-21
CO,6,84,13,5,85,13,8,101,11812,103,8127,103,396,101,65,103,40,101,4,101,12,101,886,103,113,101,112,103,374,101,321,103,22,101,7,101,1287,103,0.6880291229258382,103,8127,11812,0.04923535994032078,101,396,8043,0.03383169585647159,101,396,11705,0.09011164274322168,101,113,1254,0.6884226884226884,103,886,1287,2021-03-21
CT,4,32,1,4,32,1,22,36,8099,37,6552,37,517,36,89,37,31,36,1,36,0,36,636,37,99,36,103,37,508,36,465,37,9,36,5,36,1074,37,0.8089887640449438,37,6552,8099,0.07968557336621455,36,517,6488,0.06453626263887155,36,517,8011,0.09401709401709402,36,99,1053,0.5921787709497207,37,636,1074,2021-03-21
DC,0,12,2,0,12,2,3,13,3467,14,2709,14,208,13,19,14,103,13,3,13,13,13,286,14,44,13,40,14,175,13,147,14,33,13,11,13,346,14,0.7813671762330545,14,2709,3467,0.07944996180290298,13,208,2618,0.06223818073010173,13,208,3342,0.1345565749235474,13,44,327,0.8265895953757225,14,286,346,2021-03-21
DE,0,14,1,0,14,1,0,14,3158,15,2319,15,116,14,12,15,26,14,0,14,0,14,163,15,8,14,8,15,111,14,102,15,5,14,3,14,193,15,0.7343255224825839,15,2319,3158,0.050500653025685675,14,116,2297,0.03709625839462744,14,116,3127,0.043010752688172046,14,8,186,0.844559585492228,15,163,193,2021-03-21
FL,8,244,15,26,226,15,61,261,58803,267,45771,267,3201,261,434,267,203,261,7,261,17,261,5063,267,698,261,670,267,3161,261,2833,267,40,261,31,261,6468,267,0.7783786541502985,267,45771,58803,0.07098190526875998,261,3201,45096,0.055357636967349196,261,3201,57824,0.11159072741806554,261,698,6255,0.7827767470624614,267,5063,6468,2021-03-21
GA,32,128,9,35,124,10,16,166,22851,169,18278,169,1380,166,310,169,124,166,13,166,24,166,2201,169,361,166,342,169,1347,166,1180,169,33,166,14,166,2756,169,0.7998774670692749,169,18278,22851,0.07616314366134996,166,1380,18119,0.06116207951070336,166,1380,22563,0.1334072431633407,166,361,2706,0.798621190130624,169,2201,2756,2021-03-21
HI,2,24,0,3,23,0,0,26,2650,26,1876,26,50,26,4,26,7,26,0,26,2,26,135,26,7,26,7,26,47,26,37,26,3,26,0,26,228,26,0.7079245283018868,26,1876,2650,0.026652452025586353,26,50,1876,0.018867924528301886,26,50,2650,0.03070175438596491,26,7,228,0.5921052631578947,26,135,228,2021-03-21
IA,1,45,80,1,45,80,0,124,8084,126,5094,126,213,124,37,126,1,124,1,124,0,124,463,126,46,124,46,126,207,124,203,126,6,124,4,124,679,126,0.6301335972290945,126,5094,8084,0.04235434480015908,124,213,5029,0.026664997496244368,124,213,7988,0.0696969696969697,124,46,660,0.6818851251840943,126,463,679,2021-03-21
ID,3,47,1,4,46,1,1,50,3701,51,2217,51,156,50,24,51,1,50,1,50,1,50,206,51,43,50,41,51,155,50,144,51,1,50,1,50,309,51,0.5990272899216428,51,2217,3701,0.07136322049405307,50,156,2186,0.04261130838568697,50,156,3661,0.1419141914191419,50,43,303,0.6666666666666666,51,206,309,2021-03-21
IL,11,166,24,14,163,24,4,196,31486,201,21627,201,1340,196,171,201,319,196,5,196,27,196,2098,201,245,196,208,201,1305,196,1058,201,35,196,15,196,3492,201,0.686876707107921,201,21627,31486,0.06267246620831579,196,1340,21381,0.043045293928686154,196,1340,31130,0.0714077528417371,196,245,3431,0.6008018327605956,201,2098,3492,2021-03-21
IN,10,150,2,10,150,2,0,160,18889,162,11839,162,637,160,79,162,123,160,4,160,2,160,1502,162,132,160,112,162,623,160,413,162,14,160,6,160,2240,162,0.6267669013711684,162,11839,18889,0.05432372505543237,160,637,11726,0.033982395305414775,160,637,18745,0.06024646280237335,160,132,2191,0.6705357142857142,162,1502,2240,2021-03-21
KS,13,132,3,14,131,3,0,145,8841,148,5212,148,208,145,22,148,34,145,0,145,0,145,594,148,46,145,45,148,205,145,172,148,3,145,1,145,846,148,0.5895260717113449,148,5212,8841,0.040278853601859024,145,208,5164,0.02375513933302878,145,208,8756,0.055825242718446605,145,46,824,0.7021276595744681,148,594,846,2021-03-21
KY,1,22,93,3,111,2,2,114,14105,116,8521,116,418,114,135,116,169,114,2,114,5,114,1077,116,89,114,89,116,403,114,347,116,15,114,3,114,1835,116,0.6041120170152429,116,8521,14105,0.04984497972811829,114,418,8386,0.030022265316382964,114,418,13923,0.049748462828395755,114,89,1789,0.5869209809264305,116,1077,1835,2021-03-21
LA,42,174,6,47,169,6,1,216,14148,222,9438,222,365,222,45,217,9,217,1,217,0,217,1191,222,118,222,117,222,361,222,435,222,4,222,1,222,1826,222,0.6670907548770144,222,9438,14148,0.038673447764356855,222,365,9438,0.025798699462821602,222,365,14148,0.06462212486308871,222,118,1826,0.6522453450164294,222,1191,1826,2021-03-21
MA,10,90,1,9,91,1,23,100,19179,101,15849,101,655,100,82,101,71,100,3,100,5,100,1035,101,151,100,135,101,614,100,522,101,41,100,7,100,1428,101,0.8263725950258095,101,15849,19179,0.041566188602614546,100,655,15758,0.03439945381019904,100,655,19041,0.10785714285714286,100,151,1400,0.7247899159663865,101,1035,1428,2021-03-21
MD,3,57,1,2,58,1,21,60,11965,61,9723,61,1195,60,143,61,291,60,1,60,8,60,1017,61,252,60,230,61,1184,60,903,61,11,60,6,60,1389,61,0.8126201420810698,61,9723,11965,0.12383419689119171,60,1195,9650,0.10075885328836424,60,1195,11860,0.18666666666666668,60,252,1350,0.7321814254859611,61,1017,1389,2021-03-21
ME,3,28,8,2,29,8,1,38,3315,39,2319,39,92,38,7,39,23,38,0,38,0,38,254,39,33,38,30,39,91,38,77,39,1,38,1,38,345,39,0.6995475113122172,39,2319,3315,0.04020979020979021,38,92,2288,0.028065893837705917,38,92,3278,0.09850746268656717,38,33,335,0.736231884057971,39,254,345,2021-03-21
MI,3,158,3,3,158,3,6,161,23443,164,18395,164,1861,161,350,164,79,161,4,161,6,160,1989,164,382,161,370,164,1835,161,1700,164,26,161,16,161,2571,164,0.7846691976282899,164,18395,23443,0.10163844893500819,161,1861,18310,0.07982670612962725,161,1861,23313,0.15021627998427053,161,382,2543,0.7736289381563594,164,1989,2571,2021-03-21
MN,19,107,14,19,107,14,4,139,10008,140,7664,140,447,139,64,140,40,139,1,139,3,139,628,140,91,139,87,140,435,139,352,140,12,139,9,139,913,140,0.7657873701039168,140,7664,10008,0.0593310326519777,139,447,7534,0.04548692378141854,139,447,9827,0.10376282782212087,139,91,877,0.687842278203724,140,628,913,2021-03-21
MO,21,98,20,25,94,20,14,135,17078,139,13410,139,811,135,44,139,178,135,3,135,17,135,1360,139,198,135,157,139,772,135,493,139,39,135,15,135,1764,139,0.7852207518444783,139,13410,17078,0.06133716533050976,135,811,13222,0.04827955709012978,135,811,16798,0.11653914067098294,135,198,1699,0.7709750566893424,139,1360,1764,2021-03-21
MS,9,95,2,11,93,2,0,104,8698,106,5694,106,313,104,22,106,24,104,4,104,2,104,621,106,114,104,85,106,299,104,258,106,14,104,9,104,850,106,0.6546332490227639,106,5694,8698,0.05543747786043216,104,313,5646,0.03628985507246377,104,313,8625,0.13734939759036144,104,114,830,0.7305882352941176,106,621,850,2021-03-21
MT,6,60,1,6,60,1,3,66,3232,67,2046,67,48,66,7,67,17,66,0,66,2,66,132,67,15,66,15,67,46,66,46,67,2,66,2,66,238,67,0.6330445544554455,67,2046,3232,0.023610427939006393,66,48,2033,0.014985950671245708,66,48,3203,0.06465517241379311,66,15,232,0.5546218487394958,67,132,238,2021-03-21
NC,3,123,4,4,122,4,30,126,24047,130,18482,130,980,126,92,130,99,126,3,126,9,126,1923,130,237,126,236,130,956,126,878,130,24,126,18,126,2490,130,0.7685782010229967,130,18482,24047,0.05363691095178151,126,980,18271,0.041235378271480265,126,980,23766,0.09749074454956808,126,237,2431,0.772289156626506,130,1923,2490,2021-03-21
ND,11,38,1,11,38,1,10,49,2420,50,1727,50,71,49,9,50,20,49,0,49,1,49,104,50,13,49,11,50,68,49,34,50,3,49,1,49,192,50,0.7136363636363636,50,1727,2420,0.041617819460726846,49,71,1706,0.029657477025898077,49,71,2394,0.06914893617021277,49,13,188,0.5416666666666666,50,104,192,2021-03-21
NE,7,92,2,14,85,2,3,100,4673,101,3018,101,136,100,14,101,17,100,0,100,1,100,368,101,61,100,55,101,130,100,116,101,6,100,3,100,596,101,0.6458377915685855,101,3018,4673,0.045714285714285714,100,136,2975,0.029610276507729152,100,136,4593,0.10517241379310345,100,61,580,0.6174496644295302,101,368,596,2021-03-21
NH,5,24,1,5,24,1,1,30,3132,30,2272,30,84,30,14,30,15,30,0,30,2,30,185,30,18,30,14,30,84,30,73,30,0,30,0,30,282,30,0.7254150702426565,30,2272,3132,0.03697183098591549,30,84,2272,0.02681992337164751,30,84,3132,0.06382978723404255,30,18,282,0.6560283687943262,30,185,282,2021-03-21
NJ,8,80,8,9,79,8,69,95,24057,96,17391,96,2261,95,322,96,130,95,3,95,2,95,1341,96,386,95,377,96,2228,95,2086,96,33,95,2,95,2868,96,0.7229080932784636,96,17391,24057,0.13035456904006917,95,2261,17345,0.09427511153733895,95,2261,23983,0.135343618513324,95,386,2852,0.4675732217573222,96,1341,2868,2021-03-21
NM,15,38,1,15,38,1,1,52,4351,54,3025,53,120,52,18,54,7,53,0,51,1,53,348,53,43,52,34,53,114,52,112,53,6,52,4,52,453,54,0.6978085351787774,53,3025,4335,0.04059539918809202,52,120,2956,0.02839564600094652,52,120,4226,0.10070257611241218,52,43,427,0.7785234899328859,53,348,447,2021-03-21
NV,0,3,60,0,3,60,27,63,8829,63,6291,63,299,63,44,63,52,63,0,63,3,63,605,63,63,63,66,63,296,63,256,63,3,63,1,63,859,63,0.7125382262996942,63,6291,8829,0.04752821491018916,63,299,6291,0.03386566995129686,63,299,8829,0.07334109429569266,63,63,859,0.7043073341094296,63,605,859,2021-03-21
NY,4,194,9,5,193,9,187,198,53356,207,40603,207,5493,198,587,207,183,198,8,198,18,198,3741,207,1028,198,970,207,5380,198,4820,207,113,198,54,198,5626,207,0.7609828322962741,207,40603,53356,0.13645509874549747,198,5493,40255,0.10414849645443859,198,5493,52742,0.18687511361570625,198,1028,5501,0.6649484536082474,207,3741,5626,2021-03-21
OH,10,211,11,15,206,11,20,229,32480,232,23348,232,1470,229,178,232,172,229,6,229,59,229,2758,232,281,229,237,232,1355,229,917,232,115,229,33,229,4136,232,0.7188423645320197,232,23348,32480,0.06341947452435394,229,1470,23179,0.04562525218039045,229,1470,32219,0.06887254901960785,229,281,4080,0.6668278529980658,232,2758,4136,2021-03-21
OK,30,107,12,34,103,12,5,147,10859,149,7530,149,364,147,53,149,76,147,2,147,5,147,769,149,85,147,83,149,335,147,276,149,29,147,23,147,1042,149,0.6934340178653652,149,7530,10859,0.049222447599729546,147,364,7395,0.034143138542350626,147,364,10661,0.08585858585858586,147,85,990,0.738003838771593,149,769,1042,2021-03-21
OR,2,55,7,2,55,7,10,62,6892,64,4838,64,166,62,19,64,39,62,0,62,1,62,491,64,34,62,25,64,161,62,122,64,5,62,1,62,790,64,0.7019733023795706,64,4838,6892,0.035072892457215295,62,166,4733,0.02462908011869436,62,166,6740,0.04404145077720207,62,34,772,0.6215189873417721,64,491,790,2021-03-21
PA,18,202,6,21,199,6,18,220,31942,226,25265,226,2029,220,269,226,406,220,4,220,19,220,2608,226,397,220,376,226,2000,220,1687,226,29,220,20,220,3474,226,0.7909648738338239,226,25265,31942,0.08103358760333879,220,2029,25039,0.06429024081115337,220,2029,31560,0.11787410926365796,220,397,3368,0.7507196315486471,226,2608,3474,2021-03-21
WY,3,26,2,4,25,2,0,29,1733,31,770,31,27,29,7,31,15,29,0,29,0,29,41,31,9,29,7,31,26,29,15,31,1,29,1,29,139,31,0.44431621465666477,31,770,1733,0.036048064085447265,29,27,749,0.015976331360946745,29,27,1690,0.07086614173228346,29,9,127,0.2949640287769784,31,41,139,2021-03-21
