state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
PA,34,185,6,37,182,6,84,218,29257,225,23948,225,5843,219,645,225,397,219,38,216,77,215,2824,225,985,219,973,225,5567,219,5157,225,276,219,174,219,3529,225,0.818539153023208,225,23948,29257,0.246062494735956,219,5843,23746,0.202103005776348,219,5843,28911,0.287423402392763,219,985,3427,0.800226693114197,225,2824,3529,2021/12/29,,4,222,34,220,50,218,45,219,86,220,140,220,134,219,102,220,50,215,7,214,41,213,30,212,30,212,52,212,71,212,76,212,77,212,13,206,81,219,4763,3214,3331,1167,68,351,6,212,17,212,0,213,0,212,83,16,212,213
PR,1,5,60,1,5,60,4,65,9324,66,4869,66,472,65,47,66,36,65,13,65,18,65,427,66,50,65,30,66,379,65,283,66,93,65,67,65,668,66,0.522200772200772,66,4869,9324,0.099494097807757,65,472,4744,0.051573426573427,65,472,9152,0.078369905956113,65,50,638,0.639221556886228,66,427,668,2021/12/29,,0,66,7,66,6,66,4,66,2,66,10,66,10,66,7,66,1,66,0,64,2,64,4,65,2,64,8,64,6,64,2,65,4,64,8,65,4,65,0,12,18,0,0,0,1,58,2,58,0,58,0,58,14,3,58,58
RI,6,7,2,7,6,2,6,14,2259,15,1919,15,333,14,51,15,8,14,3,14,8,14,122,15,51,14,50,15,315,14,305,15,18,14,7,14,133,15,0.849490925188136,15,1919,2259,0.1735278791037,14,333,1919,0.147410358565737,14,333,2259,0.383458646616541,14,51,133,0.917293233082707,15,122,133,2021/12/29,,1,15,4,15,6,15,7,15,12,15,7,15,1,15,12,15,1,15,0,14,1,14,2,14,1,14,0,14,1,14,2,14,1,14,0,14,7,14,7,0,0,3,0,0,1,6,1,6,0,6,0,6,2,2,6,6
SC,28,53,5,28,53,5,13,84,11535,86,8820,86,1166,84,207,86,63,84,4,84,2,84,1028,86,235,84,230,86,1139,84,1084,86,27,84,23,84,1305,86,0.764629388816645,86,8820,11535,0.133531836921667,84,1166,8732,0.102550571679859,84,1166,11370,0.185917721518987,84,235,1264,0.787739463601533,86,1028,1305,2021/12/29,,2,86,18,86,24,86,21,86,32,86,49,86,36,86,23,86,2,81,1,84,6,84,6,84,10,84,6,84,8,84,12,84,13,84,1,79,7,84,1587,2367,1450,720,0,498,4,84,4,84,0,84,0,84,40,1,84,84
SD,2,59,3,1,60,3,60,61,2715,64,1627,64,256,61,29,64,10,61,1,61,2,61,168,64,73,61,73,64,247,61,214,64,9,61,4,61,251,64,0.59926335174954,64,1627,2715,0.15980024968789,61,256,1602,0.096421845574388,61,256,2655,0.304166666666667,61,73,240,0.669322709163347,64,168,251,2021/12/29,,1,64,5,64,0,64,3,64,2,64,8,64,5,64,5,64,0,64,1,61,1,61,3,61,0,61,0,61,3,61,1,61,1,61,0,61,4,61,554,102,1258,246,0,223,2,61,5,61,0,61,0,61,18,3,61,61
TN,24,106,10,43,87,10,63,137,19366,140,13558,140,1889,137,287,140,62,137,11,137,1,137,1642,139,426,137,429,140,1791,137,1709,140,98,137,89,137,2067,140,0.700092946400909,140,13558,19366,0.141870071348104,137,1889,13315,0.099149695570019,137,1889,19052,0.215151515151515,137,426,1980,0.795928259815802,139,1642,2063,2021/12/29,,5,140,23,140,20,140,24,140,37,140,66,140,49,140,45,140,18,140,1,137,4,137,3,137,4,137,10,137,5,137,12,137,12,137,11,137,28,137,140,2,60,136,0,250,10,83,13,83,1,137,1,137,91,9,83,84
TX,17,93,482,18,92,482,154,587,66920,592,49976,592,6859,587,1307,592,593,587,102,587,143,587,5650,592,1373,587,1343,592,6553,587,6094,592,306,587,230,587,6505,592,0.746802151823072,592,49976,66920,0.138829291988827,587,6859,49406,0.103633753871723,587,6859,66185,0.216186427334278,587,1373,6351,0.868562644119908,592,5650,6505,2021/12/29,,13,592,144,591,170,591,114,591,195,591,222,591,195,591,197,591,57,592,9,587,54,586,62,586,66,586,88,586,105,586,93,586,70,586,46,587,56,587,1133,1711,673,55,0,135,6,146,10,146,0,146,0,146,117,9,146,146
UT,1,46,9,1,46,9,38,55,6147,56,3695,56,453,55,77,56,3,55,5,55,0,55,427,56,167,55,167,56,438,55,412,56,15,55,0,55,617,56,0.601106230681633,56,3695,6147,0.123838162930563,55,453,3658,0.074629324546952,55,453,6070,0.275123558484349,55,167,607,0.692058346839546,56,427,617,2021/12/29,,1,56,7,56,5,55,16,56,13,56,11,56,15,56,9,56,0,56,0,55,0,55,1,55,0,55,0,55,0,55,2,55,0,55,0,55,3,55,606,256,114,79,0,54,0,54,1,54,0,54,0,54,39,1,54,54
VA,20,67,20,22,65,20,77,104,17856,107,13106,107,2622,104,347,107,318,104,24,104,9,104,1400,107,453,104,440,107,2548,104,2235,107,74,104,50,104,1920,107,0.733982974910394,107,13106,17856,0.202205598827794,104,2622,12967,0.148715330951166,104,2622,17631,0.242375601926164,104,453,1869,0.729166666666667,107,1400,1920,2021/12/29,,4,107,40,107,35,107,32,107,50,107,58,107,62,107,63,107,3,107,3,104,18,104,22,104,29,104,40,104,72,104,59,104,72,104,3,104,26,104,1009,2710,762,572,10,120,6,98,15,98,0,98,0,98,52,8,98,98
VI,2,0,0,2,0,0,0,2,168,2,99,2,9,2,1,2,0,2,0,2,0,2,7,2,0,2,0,2,8,2,8,2,1,2,1,2,20,2,0.589285714285714,2,99,168,0.090909090909091,2,9,99,0.053571428571429,2,9,168,0,2,0,20,0.35,2,7,20,2021/12/29,,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,2,146,17,76,0,0,34,0,2,0,2,0,2,0,2,0,0,2,2
