state,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
AK,0,22,1540,21,928,22,59,22,82,20,16,20,15,20,58,22,50,22,1,22,1,22,137,19,0.5967532467532467,21,919,1540,0.06357758620689655,22,59,928,0.03766233766233766,21,58,1540,0.11678832116788321,19,16,137,0.5985401459854015,19,82,137,2020-10-12
AL,4,111,14774,112,11181,112,996,111,1247,112,302,111,294,113,979,111,866,113,17,111,8,111,1519,112,0.7568024908623258,112,11181,14774,0.08778901734104046,109,972,11072,0.06659815005138746,109,972,14595,0.19716407832545577,109,292,1481,0.8209348255431205,112,1247,1519,2020-10-12
AR,9,101,9379,101,6753,103,744,102,783,99,225,93,216,94,718,101,587,102,13,101,4,100,991,91,0.7154445511794215,100,6703,9369,0.11141263380069351,101,739,6633,0.08053618134263296,99,739,9176,0.22481442205726404,85,212,943,0.763874873864783,89,757,991,2020-10-12
AZ,14,93,15031,102,10647,106,767,103,1041,94,171,91,155,94,750,97,454,100,17,97,4,97,1881,96,0.7024815381544808,102,10559,15031,0.0731381710689425,103,767,10487,0.051565252744274294,99,761,14758,0.09437086092715231,89,171,1812,0.5537234042553192,94,1041,1880,2020-10-12
CA,12,394,65041,406,46558,406,3177,397,5063,395,698,387,618,393,3129,394,2282,400,48,394,25,392,7436,394,0.7158254024384619,406,46558,65041,0.06929872396117352,397,3177,45845,0.049753347427766034,397,3177,63855,0.09767702211027147,383,698,7146,0.6808768154922001,393,5063,7436,2020-10-12
CO,1,95,10999,98,7634,99,457,97,783,87,121,86,101,88,432,93,320,93,22,93,10,91,1213,84,0.6923356668788072,98,7615,10999,0.060513771186440676,97,457,7552,0.04166283454428401,96,453,10873,0.09721048182586645,79,115,1183,0.6446826051112943,83,782,1213,2020-10-12
CT,4,30,8201,31,6120,31,337,31,551,31,51,30,38,31,333,30,187,31,4,30,1,30,1068,31,0.7462504572613096,31,6120,8201,0.055619739230896185,30,337,6059,0.041543392504930964,30,337,8112,0.04875717017208413,30,51,1046,0.5159176029962547,31,551,1068,2020-10-12
DC,8,13,3640,14,2962,14,150,13,270,14,20,13,21,14,134,13,112,14,16,13,3,13,383,14,0.8137362637362637,14,2962,3640,0.0521557719054242,13,150,2876,0.04274722143060701,13,150,3509,0.055248618784530384,13,20,362,0.7049608355091384,14,270,383,2020-10-12
DE,1,15,3099,16,2459,16,161,15,139,13,28,13,27,14,159,15,133,16,2,15,2,15,180,13,0.7934817683123588,16,2459,3099,0.06601066010660106,15,161,2439,0.05249429409846756,15,161,3067,0.16091954022988506,12,28,174,0.7722222222222223,13,139,180,2020-10-12
FL,76,260,80687,265,45747,265,2447,260,4674,264,609,260,533,266,2434,260,2272,266,13,259,13,260,6173,264,0.5669686566609243,265,45747,80687,0.05431139718122295,259,2447,45055,0.03071303954915718,259,2447,79673,0.10235294117647059,258,609,5950,0.7571683136238457,264,4674,6173,2020-10-12
GA,13,161,19803,163,16431,163,1786,163,1991,158,421,155,372,158,1685,155,1381,158,101,155,42,155,2430,156,0.826856737012987,162,16299,19712,0.10994152046783626,160,1786,16245,0.09155218371949969,160,1786,19508,0.17808798646362098,152,421,2364,0.8193415637860082,156,1991,2430,2020-10-12
HI,1,19,1990,17,2058,28,127,22,117,18,19,18,19,18,127,20,119,20,0,20,0,20,210,18,0.7351758793969849,17,1463,1990,0.07004377736085053,21,112,1599,0.05125628140703518,17,102,1990,0.09047619047619047,18,19,210,0.5571428571428572,18,117,210,2020-10-12
IA,2,122,8240,124,5276,124,512,122,493,124,112,121,105,123,507,122,464,124,5,122,4,122,684,124,0.6402912621359224,124,5276,8240,0.09806550469258762,122,512,5221,0.06288381233112257,122,512,8142,0.16842105263157894,121,112,665,0.7207602339181286,124,493,684,2020-10-12
MS,3,91,7965,100,5463,102,584,101,523,82,137,83,135,84,523,98,484,97,8,98,4,95,590,80,0.67984934086629,100,5415,7965,0.1080680977054034,100,584,5404,0.07405528785188942,98,584,7886,0.22105263157894736,76,126,570,0.8677966101694915,78,512,590,2020-10-12
MT,401,66,2940,66,2158,67,340,66,146,67,61,66,62,67,337,66,314,67,3,66,2,66,199,66,0.685374149659864,66,2015,2940,0.15843429636533085,66,340,2146,0.11206600206256445,65,326,2909,0.3005181347150259,65,58,193,0.6482412060301508,66,129,199,2020-10-12
NC,13,125,23649,129,18638,130,1409,125,1953,125,342,122,309,125,1378,125,1039,128,30,125,8,124,2455,125,0.781978096325426,129,18493,23649,0.07650955690703735,125,1409,18416,0.06032154340836013,124,1407,23325,0.14273789649415694,121,342,2396,0.7955193482688391,125,1953,2455,2020-10-12
ND,8,48,2339,49,1766,49,227,48,73,47,43,48,42,49,227,48,199,49,0,48,0,48,88,47,0.75502351432236,49,1766,2339,0.1297884505431675,48,227,1749,0.09814094249891915,48,227,2313,0.2857142857142857,46,24,84,0.8295454545454546,47,73,88,2020-10-12
NE,17,89,5508,92,3876,93,370,91,422,88,113,82,108,83,349,89,306,89,12,89,2,88,615,84,0.7027959331880901,92,3871,5508,0.0965553235908142,91,370,3832,0.06834133727373476,90,370,5414,0.18927973199329984,79,113,597,0.6861788617886179,84,422,615,2020-10-12
NH,1,30,3248,30,2181,30,44,30,149,30,9,30,5,30,44,30,16,30,0,30,0,30,282,30,0.6714901477832512,30,2181,3248,0.020174232003668042,30,44,2181,0.013546798029556651,30,44,3248,0.031914893617021274,30,9,282,0.5283687943262412,30,149,282,2020-10-12
NJ,44,91,21364,90,16367,92,925,92,1192,88,129,87,116,88,828,89,563,90,21,89,13,89,1954,88,0.742229919490732,90,15857,21364,0.056281838826489905,91,917,16293,0.04001696832579185,89,849,21216,0.06711758584807492,86,129,1922,0.6059365404298874,87,1184,1954,2020-10-12
NM,1,49,3704,51,2518,51,206,50,301,49,52,47,50,48,201,48,147,49,5,48,0,48,436,48,0.6798056155507559,51,2518,3704,0.08367181153533712,50,206,2462,0.05728587319243604,50,206,3596,0.13866666666666666,45,52,375,0.6903669724770642,48,301,436,2020-10-12
NV,23,58,8484,60,5882,61,507,59,565,58,130,55,130,57,506,58,432,59,1,58,0,57,849,58,0.6931871758604432,60,5881,8484,0.08770108977685522,59,507,5781,0.06101083032490975,58,507,8310,0.16645326504481434,55,130,781,0.6654888103651354,58,565,849,2020-10-12
NY,47,151,53582,171,39438,173,2202,168,3815,162,350,156,243,162,2126,165,1189,170,76,165,25,161,6165,153,0.7308984360419544,171,39163,53582,0.05593994944723875,164,2191,39167,0.041383219954648526,162,2190,52920,0.0518014278598705,142,312,6023,0.6250627405052702,152,3736,5977,2020-10-12
OH,23,213,31574,215,23139,217,1629,214,2805,207,362,205,270,208,1515,209,1051,211,47,209,7,208,3963,207,0.7283841135111168,215,22998,31574,0.07121934158177765,213,1629,22873,0.052229952867998336,211,1629,31189,0.09248850281042412,203,362,3914,0.7077971233913701,206,2805,3963,2020-10-12
OK,3,144,11366,147,7568,147,880,145,1022,145,288,144,303,146,861,145,763,147,19,145,16,145,1331,145,0.6658455041351399,147,7568,11366,0.11985834922364479,145,880,7342,0.07963800904977375,145,880,11050,0.2276679841897233,143,288,1265,0.7678437265214124,144,1022,1331,2020-10-12
OR,1,60,6283,60,4758,62,234,61,538,60,65,58,43,60,210,60,141,61,9,60,1,59,785,58,0.7354766831131625,60,4621,6283,0.049743808710503844,60,233,4684,0.03680078508341511,58,225,6114,0.08586525759577279,56,65,757,0.6764331210191082,58,531,785,2020-10-12
ID,2,47,3817,48,2193,50,226,49,213,47,58,47,61,48,222,47,211,48,4,47,3,47,307,47,0.537332984018863,48,2051,3817,0.10655351249410655,49,226,2121,0.06044396897566194,47,226,3739,0.19661016949152543,46,58,295,0.6938110749185668,47,213,307,2020-10-12
IL,14,187,30867,196,21532,202,2428,197,2132,166,463,167,359,171,2224,186,1420,188,117,186,75,183,3410,159,0.6758350341788966,196,20861,30867,0.11402272940734479,197,2428,21294,0.07750286744224152,191,2365,30515,0.13417190775681342,152,448,3339,0.605683836589698,153,2046,3378,2020-10-12
IN,3,152,17964,153,12063,154,1322,152,1538,149,294,147,301,148,1309,148,988,149,13,148,1,147,2283,146,0.669728345580049,153,12031,17964,0.11058134671685488,152,1322,11955,0.07431558828489516,151,1322,17789,0.13183856502242153,143,294,2230,0.6736749890494963,146,1538,2283,2020-10-12
KS,4,141,8482,142,5391,148,468,144,578,120,122,119,114,120,462,136,369,133,6,136,4,130,755,116,0.6253242159867956,142,5304,8482,0.08833522083805209,144,468,5298,0.054183649005034765,138,452,8342,0.1440329218106996,110,105,729,0.7602649006622516,116,574,755,2020-10-12
KY,13,113,13610,115,9697,116,755,113,1183,109,191,109,212,111,741,111,631,112,14,111,3,110,1592,113,0.7084496693607641,115,9642,13610,0.07915705598658,113,755,9538,0.05627189386599091,112,755,13417,0.12346477052359406,109,191,1547,0.7430904522613065,109,1183,1592,2020-10-12
LA,13,196,14286,182,10292,185,580,209,1215,103,172,191,166,190,567,200,566,200,11,200,2,200,1662,101,0.6988660226795465,182,9984,14286,0.05588409225310467,180,567,10146,0.038587498220133847,177,542,14046,0.09378806333739342,93,154,1642,0.6889290012033694,98,1145,1662,2020-10-12
MA,13,102,20585,103,15674,103,482,102,979,103,75,102,53,103,472,102,271,103,10,102,3,102,1957,103,0.7614282244352684,103,15674,20585,0.030929158110882957,102,482,15584,0.023567377273616272,102,482,20452,0.038839979285344384,102,75,1931,0.5002554931016863,103,979,1957,2020-10-12
MD,2,58,11827,59,9650,59,817,56,1007,58,151,57,117,58,805,57,435,58,12,57,6,57,1350,57,0.8159296524900651,59,9650,11827,0.08554078107004502,56,817,9551,0.07011671815997254,56,817,11652,0.11517925247902365,56,151,1311,0.7414814814814815,57,1001,1350,2020-10-12
ME,0,35,3217,36,2230,38,27,37,220,36,10,34,5,34,27,35,11,36,0,35,0,35,307,34,0.6888405346596208,36,2216,3217,0.012250453720508167,37,27,2204,0.00847457627118644,35,27,3186,0.03367003367003367,32,10,297,0.7166123778501629,34,220,307,2020-10-12
MI,52,147,23896,154,18730,155,1063,151,2163,152,235,148,220,152,1045,150,839,154,16,150,7,150,2705,151,0.7764897890860395,154,18555,23896,0.057119828049435786,151,1063,18610,0.04483907706584553,150,1063,23707,0.08781763826606875,147,235,2676,0.799630314232902,151,2163,2705,2020-10-12
MN,3,129,11799,130,8335,130,633,129,741,130,130,129,126,130,618,129,503,130,15,129,7,129,1049,130,0.7064157979489787,130,8335,11799,0.07800369685767097,129,633,8115,0.05524042237542543,129,633,11459,0.12807881773399016,129,130,1015,0.7063870352716873,130,741,1049,2020-10-12
MO,14,139,21427,143,14637,143,1474,139,1693,142,484,139,437,143,1424,139,1215,142,47,139,21,138,2299,143,0.683110094740281,143,14637,21427,0.10199986160127326,139,1474,14451,0.06966961289407761,139,1474,21157,0.21568627450980393,139,484,2244,0.740271097507652,142,1693,2287,2020-10-12
WV,1,58,6479,62,4742,62,260,58,501,62,75,58,71,62,258,58,215,62,2,58,1,58,645,62,0.7319030714616453,62,4742,6479,0.05593803786574871,58,260,4648,0.04142106101640911,58,260,6277,0.12647554806070826,58,75,593,0.7767441860465116,62,501,645,2020-10-12
WY,2,28,1440,30,656,30,63,28,46,30,17,28,15,30,62,28,51,30,1,28,0,28,109,30,0.45555555555555555,30,656,1440,0.09797822706065319,28,63,643,0.04480796586059744,28,63,1406,0.16666666666666666,28,17,102,0.42201834862385323,30,46,109,2020-10-12
