state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start
PA,19,185,6,25,179,6,23,204,30054,210,23603,210,1966,204,246,210,454,204,5,203,29,203,2640,210,380,204,363,210,1930,204,1607,210,36,203,18,203,3395,210,0.7853530312104878,210,23603,30054,0.08402786682053255,204,1966,23397,0.06625328570465727,204,1966,29674,0.11546642357945913,204,380,3291,0.7776141384388807,210,2640,3395,2021-03-19
PR,0,0,68,0,0,68,1,67,9371,68,5393,68,148,67,4,68,17,67,0,67,11,67,458,68,15,67,13,68,128,67,94,68,20,67,6,67,688,68,0.5754988795219294,68,5393,9371,0.028046238393026342,67,148,5277,0.01610796691336526,67,148,9188,0.0228310502283105,67,15,657,0.6656976744186046,68,458,688,2021-03-19
RI,4,9,2,4,9,2,7,14,2439,15,2205,15,164,14,5,15,0,14,0,14,0,14,122,15,14,14,16,15,163,14,127,15,1,14,1,14,169,15,0.9040590405904059,15,2205,2439,0.0758206195099399,14,164,2163,0.06955046649703138,14,164,2358,0.09271523178807947,14,14,151,0.7218934911242604,15,122,169,2021-03-19
SC,21,47,2,21,47,2,5,68,10058,70,7601,70,523,68,79,70,46,68,4,68,1,68,909,70,121,68,115,70,517,68,471,70,6,68,5,68,1333,70,0.7557168423145755,70,7601,10058,0.06969616204690832,68,523,7504,0.05286566258970989,68,523,9893,0.09358081979891725,68,121,1293,0.68192048012003,70,909,1333,2021-03-19
SD,1,59,3,1,59,3,23,60,2586,63,1378,63,68,60,15,63,12,60,0,60,0,60,115,63,16,60,12,63,65,60,47,63,3,60,1,60,236,63,0.5328692962103635,63,1378,2586,0.050407709414381024,60,68,1349,0.026984126984126985,60,68,2520,0.07111111111111111,60,16,225,0.4872881355932203,63,115,236,2021-03-19
TN,10,88,45,31,67,45,14,98,20365,143,13083,128,769,98,104,98,53,98,1,98,5,98,1644,139,223,98,202,98,753,98,666,98,16,98,10,98,2398,143,0.6849021044916762,128,13083,19102,0.06643628509719222,98,769,11575,0.045749300969718604,98,769,16809,0.10391425908667289,98,223,2146,0.70406852248394,139,1644,2335,2021-03-19
TX,104,490,5,122,472,5,79,594,68289,599,46710,599,3964,594,408,599,450,594,10,594,39,594,5545,599,1064,594,988,599,3876,594,3346,599,88,594,55,594,7255,599,0.6840047445415807,599,46710,68289,0.08579343779759328,594,3964,46204,0.058714617925436585,594,3964,67513,0.15036743923120408,594,1064,7076,0.7643004824259132,599,5545,7255,2021-03-19
UT,0,51,1,0,51,1,0,51,5422,52,3013,52,140,51,19,52,8,51,2,51,0,51,369,52,53,51,52,52,134,51,123,52,6,51,0,51,627,52,0.5556990040575434,52,3013,5422,0.04713804713804714,51,140,2970,0.026153558752101624,51,140,5353,0.08702791461412152,51,53,609,0.5885167464114832,52,369,627,2021-03-19
VA,16,70,9,23,63,9,25,92,17074,95,12125,95,958,92,96,95,159,92,5,92,14,92,1364,95,211,92,200,95,941,92,789,95,17,92,7,92,1983,95,0.7101440787161767,95,12125,17074,0.08002004677581022,92,958,11972,0.05698988697204045,92,958,16810,0.11035564853556486,92,211,1912,0.6878466969238527,95,1364,1983,2021-03-19
VI,2,0,0,2,0,0,0,2,168,2,92,2,4,2,0,2,0,2,0,2,0,2,7,2,4,2,4,2,4,2,4,2,0,2,0,2,20,2,0.5476190476190477,2,92,168,0.043478260869565216,2,4,92,0.023809523809523808,2,4,168,0.2,2,4,20,0.35,2,7,20,2021-03-19
VT,1,15,1,1,15,1,0,16,1304,17,877,17,27,16,6,17,7,16,0,16,0,16,57,17,5,16,5,17,27,16,27,17,0,16,0,16,101,17,0.6725460122699386,17,877,1304,0.03161592505854801,16,27,854,0.021310181531176007,16,27,1267,0.05319148936170213,16,5,94,0.5643564356435643,17,57,101,2021-03-19
WA,4,88,2,4,88,2,14,92,11814,94,8152,94,361,92,35,94,68,92,3,92,0,92,845,94,103,92,98,94,355,92,300,94,6,92,4,92,1296,94,0.6900287794142542,94,8152,11814,0.04477241721443631,92,361,8063,0.030899597706068645,92,361,11683,0.08103855232100708,92,103,1271,0.6520061728395061,94,845,1296,2021-03-19
WI,10,110,21,16,104,21,0,138,13003,141,7469,141,285,138,54,141,39,138,2,138,8,138,803,141,72,138,69,141,278,138,242,141,7,138,1,138,1591,141,0.5744059063293087,141,7469,13003,0.03900903367095538,138,285,7306,0.02236346516007533,138,285,12744,0.04678362573099415,138,72,1539,0.5047140163419234,141,803,1591,2021-03-19
MS,9,89,2,11,87,2,1,98,8130,100,5101,100,341,98,25,100,21,98,0,98,2,98,626,100,113,98,76,100,335,98,272,100,6,98,3,98,843,100,0.627429274292743,100,5101,8130,0.06740462542004348,98,341,5059,0.04232344545116048,98,341,8057,0.13730255164034022,98,113,823,0.7425860023724793,100,626,843,2021-03-19
MT,7,58,1,7,58,1,3,65,2973,66,1737,66,48,65,9,66,2,65,1,65,1,65,104,66,14,65,14,66,45,65,44,66,3,65,2,65,235,66,0.5842583249243188,66,1737,2973,0.027793862188766647,65,48,1727,0.016304347826086956,65,48,2944,0.0611353711790393,65,14,229,0.4425531914893617,66,104,235,2021-03-19
NC,2,113,4,3,112,4,13,115,22683,119,16688,119,960,115,106,119,72,115,1,115,3,115,1806,119,247,115,242,119,939,115,871,119,21,115,16,115,2493,119,0.7357051536392893,119,16688,22683,0.05817829222471366,115,960,16501,0.04285522967724655,115,960,22401,0.10152075626798192,115,247,2433,0.7244283995186522,119,1806,2493,2021-03-19
ND,9,37,1,9,37,1,13,46,2060,47,1382,47,71,46,5,47,13,46,0,46,1,46,111,47,13,46,12,47,71,46,43,47,0,46,0,46,195,47,0.670873786407767,47,1382,2060,0.05201465201465202,46,71,1365,0.034906588003933134,46,71,2034,0.06806282722513089,46,13,191,0.5692307692307692,47,111,195,2021-03-19
NE,6,93,2,13,86,2,2,100,4614,101,2697,101,122,100,10,101,16,100,1,100,1,100,322,101,52,100,50,101,117,100,109,101,5,100,4,100,571,101,0.5845253576072822,101,2697,4614,0.046037735849056606,100,122,2650,0.02690780767534186,100,122,4534,0.0936936936936937,100,52,555,0.563922942206655,101,322,571,2021-03-19
NH,6,22,1,5,23,1,0,29,3082,29,2127,29,93,29,9,29,21,29,0,29,0,29,161,29,21,29,17,29,90,29,70,29,3,29,0,29,283,29,0.6901362751460091,29,2127,3082,0.04372355430183357,29,93,2127,0.03017521090201168,29,93,3082,0.07420494699646643,29,21,283,0.568904593639576,29,161,283,2021-03-19
