state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-09-22,"493,429","491,851","495,007",67.56,67.12,68.00,"712,363","706,209","718,517"
CW,2020-09-23,"505,464","503,958","506,970",68.86,68.46,69.25,"715,703","709,609","721,796"
CW,2020-09-24,"505,686","504,178","507,195",68.87,68.48,69.26,"716,453","710,393","722,514"
CW,2020-09-25,"503,293","501,693","504,893",68.49,68.01,68.96,"716,840","711,049","722,632"
CW,2020-09-26,"485,605","483,880","487,331",66.38,65.82,66.94,"713,277","707,505","719,048"
CW,2020-09-27,"471,420","469,747","473,094",64.62,64.05,65.19,"711,604","706,016","717,192"
CW,2020-09-28,"475,351","473,751","476,950",65.26,64.74,65.77,"710,990","705,584","716,396"
CW,2020-09-29,"500,198","498,613","501,784",68.47,67.95,68.98,"714,405","709,069","719,742"
CW,2020-09-30,"509,454","507,991","510,918",69.56,69.12,70.00,"716,176","711,118","721,234"
CW,2020-10-01,"509,132","507,699","510,565",69.84,68.72,70.96,"718,945","713,834","724,055"
CW,2020-10-02,"504,041","501,467","506,615",69.12,67.80,70.45,"718,749","713,775","723,723"
CW,2020-10-03,"485,703","484,145","487,260",66.72,65.58,67.85,"717,370","712,344","722,396"
CW,2020-10-04,"468,820","467,158","470,482",64.72,63.57,65.87,"714,338","709,312","719,364"
CW,2020-10-05,"474,058","472,678","475,438",65.51,64.47,66.55,"715,942","711,271","720,612"
CW,2020-10-06,"501,910","500,533","503,287",68.85,67.86,69.84,"720,167","715,810","724,524"
CW,2020-10-07,"513,868","512,611","515,125",70.38,69.59,71.16,"724,058","720,492","727,624"
CW,2020-10-08,"515,945","513,366","518,524",70.56,69.66,71.45,"725,202","722,798","727,605"
CW,2020-10-09,"512,585","511,580","513,591",69.71,69.37,70.05,"729,165","727,261","731,069"
CW,2020-10-10,"496,665","495,014","498,316",67.02,66.37,67.68,"736,546","734,366","738,726"
CW,2020-10-11,"482,445","480,475","484,415",65.21,64.41,66.01,"735,253","732,867","737,638"
CW,2020-10-12,"486,359","484,562","488,155",65.61,64.92,66.31,"737,518","735,824","739,212"
CW,2020-10-13,"511,386","509,509","513,264",68.71,67.99,69.43,"741,185","739,415","742,956"
CW,2020-10-14,"521,160","519,274","523,046",69.85,69.15,70.55,"743,047","741,415","744,680"
CW,2020-10-15,"520,124","518,258","521,990",69.76,69.08,70.44,"742,301","740,776","743,826"
CW,2020-10-16,"515,817","514,044","517,589",69.24,68.62,69.87,"741,674","740,437","742,910"
CW,2020-10-17,"497,351","495,439","499,262",67.02,66.30,67.73,"738,783","737,148","740,417"
CW,2020-10-18,"481,549","479,663","483,434",65.04,64.30,65.77,"737,004","735,217","738,790"
CW,2020-10-19,"487,262","485,510","489,013",65.53,64.83,66.23,"740,169","738,310","742,029"
CW,2020-10-20,"509,764","508,459","511,069",68.98,68.41,69.56,"735,733","733,936","737,531"
CW,2020-10-21,"520,096","518,705","521,487",70.14,69.53,70.76,"738,220","736,291","740,150"
CW,2020-10-22,"519,660","517,318","522,002",69.80,68.75,70.85,"741,228","737,961","744,495"
AL,2020-09-22,"10,143","10,127","10,159",72.55,72.15,72.94,"13,981","13,957","14,005"
CT,2020-09-22,"5,824","5,824","5,824",71.94,71.94,71.94,"8,096","8,096","8,096"
DC,2020-09-22,"2,302","2,302","2,302",80.97,80.97,80.97,"2,843","2,843","2,843"
IN,2020-09-22,"10,074","10,067","10,081",62.34,62.17,62.52,"16,159","16,146","16,172"
MD,2020-09-22,"7,871","7,871","7,871",77.81,77.81,77.81,"10,116","10,116","10,116"
