state,collection_date,Inpatient Beds Occupied Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2021-02-03,"524,995","524,688","525,302",73.97,73.91,74.02,"709,455","709,046","709,864"
CW,2021-02-04,"524,356","524,076","524,635",73.93,73.90,73.97,"708,842","708,474","709,211"
CW,2021-02-05,"520,628","520,329","520,926",73.53,73.48,73.58,"707,611","707,249","707,973"
CW,2021-02-06,"505,132","504,829","505,435",71.67,71.62,71.72,"704,396","704,044","704,748"
CW,2021-02-07,"490,724","490,181","491,266",70.03,69.83,70.23,"700,337","699,741","700,932"
CW,2021-02-08,"493,217","492,938","493,496",70.27,70.24,70.31,"701,406","701,050","701,761"
CW,2021-02-09,"515,550","515,308","515,792",73.00,72.97,73.04,"705,782","705,466","706,098"
CW,2021-02-10,"523,846","523,601","524,092",74.00,73.95,74.05,"707,460","707,135","707,784"
CW,2021-02-11,"521,378","521,100","521,655",73.72,73.65,73.79,"706,861","706,554","707,168"
CW,2021-02-12,"513,991","513,762","514,219",72.89,72.83,72.94,"704,776","704,465","705,087"
CW,2021-02-13,"495,378","494,834","495,922",70.62,70.39,70.84,"701,083","700,436","701,730"
CW,2021-02-14,"480,592","479,167","482,018",68.81,68.13,69.48,"698,036","696,072","700,001"
CW,2021-02-15,"481,320","481,065","481,575",68.98,68.90,69.06,"697,312","696,975","697,650"
CW,2021-02-16,"500,337","500,107","500,567",71.40,71.35,71.46,"700,282","699,991","700,572"
CW,2021-02-17,"510,876","510,647","511,104",72.62,72.55,72.70,"703,433","703,138","703,728"
CW,2021-02-18,"510,617","510,378","510,855",72.52,72.44,72.60,"704,093","703,781","704,404"
CW,2021-02-19,"509,570","509,331","509,809",72.39,72.31,72.46,"703,913","703,629","704,197"
CW,2021-02-20,"492,189","491,835","492,543",70.22,70.07,70.36,"700,920","700,467","701,374"
CW,2021-02-21,"479,869","479,627","480,110",68.72,68.63,68.80,"698,290","697,978","698,603"
CW,2021-02-22,"487,537","487,353","487,720",69.46,69.38,69.54,"701,918","701,699","702,138"
CW,2021-02-23,"512,967","512,773","513,160",72.62,72.53,72.70,"706,394","706,159","706,628"
CW,2021-02-24,"521,359","520,474","522,243",73.73,73.34,74.12,"707,080","706,005","708,155"
CW,2021-02-25,"521,071","520,375","521,767",73.77,73.47,74.08,"706,309","705,494","707,124"
CW,2021-02-26,"515,108","514,349","515,868",73.01,72.67,73.35,"705,517","704,550","706,485"
