state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
AL,36,64,17,39,58,20,12,111,15067,116,11958,116,2759,111,338,113,118,111,8,111,10,111,1580,116,747,111,753,113,2698,111,2533,113,61,111,42,111,1579,116,0.793655007632574,116,11958,15067,0.234748574831958,110,2759,11753,0.186784916390224,110,2759,14771,0.48791639451339,110,747,1531,1.000633312222926,116,1580,1579,2021/09/08,,3,113,23,113,38,113,46,113,70,113,70,113,51,113,37,113,0,113,2,111,10,111,19,111,15,111,20,111,26,111,15,111,11,111,0,111,59,111
AR,24,82,2,26,80,2,11,106,9125,108,6729,108,1114,106,118,108,71,106,5,106,16,106,881,108,394,106,394,108,1087,106,1014,108,27,106,17,106,943,108,0.737424657534247,108,6729,9125,0.166045610374124,106,1114,6709,0.122727773493445,106,1114,9077,0.427331887201735,106,394,922,0.934252386002121,108,881,943,2021/09/08,,3,108,9,108,7,108,13,108,23,108,15,108,28,108,9,108,11,108,0,106,6,106,6,106,6,106,13,106,15,106,18,106,7,106,0,106,17,106
AS,0,1,0,0,1,0,0,1,150,1,81,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,0.54,1,81,150,0,1,0,81,0,1,0,150,0,1,0,7,0.428571428571429,1,3,7,2021/09/08,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
AZ,35,84,3,34,85,3,23,119,17332,122,12552,122,2100,119,195,122,98,119,3,119,6,119,1392,122,527,119,521,122,2047,119,1845,122,53,119,27,119,2152,122,0.724209554581122,122,12552,17332,0.170233463035019,119,2100,12336,0.123131046613896,119,2100,17055,0.252515572592238,119,527,2087,0.646840148698885,122,1392,2152,2021/09/08,,2,122,12,122,18,122,34,122,35,122,38,122,34,122,21,122,1,122,1,119,8,119,14,119,17,119,11,119,19,119,18,119,10,119,0,119,152,119
CA,115,262,36,136,240,37,81,405,64867,413,51360,413,7334,404,754,413,438,405,16,403,11,403,5761,412,1875,404,1862,412,7236,404,6888,412,98,404,89,404,7181,412,0.791773937441226,413,51360,64867,0.14450377317597,404,7334,50753,0.114488206184923,404,7334,64059,0.268163615560641,404,1875,6992,0.802255953209859,412,5761,7181,2021/09/08,,4,412,46,412,91,412,123,412,134,411,139,412,110,411,106,411,1,412,7,404,39,404,56,404,41,404,61,404,87,403,72,403,73,404,2,404,128,404
CO,15,70,20,11,74,20,8,103,11845,105,8384,105,990,103,135,105,64,103,1,103,15,103,998,105,338,103,341,105,961,103,874,105,29,103,13,103,1309,105,0.707809202195019,105,8384,11845,0.119478638667632,103,990,8286,0.084341455103084,103,990,11738,0.264890282131661,103,338,1276,0.762414056531704,105,998,1309,2021/09/08,,0,105,14,105,15,104,18,104,23,104,27,105,20,104,18,104,0,105,1,103,7,102,11,102,4,102,7,102,14,103,13,102,7,102,0,103,7,103
CT,0,34,5,0,34,5,8,38,8156,39,6709,39,386,38,41,39,32,38,2,38,0,38,611,39,102,38,102,39,382,38,349,39,4,38,4,38,1052,39,0.822584600294262,39,6709,8156,0.058150045194336,38,386,6638,0.047837402404263,38,386,8069,0.099029126213592,38,102,1030,0.580798479087452,39,611,1052,2021/09/08,,0,39,7,39,3,39,6,39,5,39,9,38,5,39,3,39,3,39,0,38,1,38,3,38,4,38,1,38,6,37,9,38,8,38,0,38,6,38
DC,0,12,2,0,12,2,1,12,3439,14,2733,14,160,13,6,14,36,13,4,13,0,13,258,14,29,12,26,13,126,13,106,14,34,13,22,13,341,14,0.79470776388485,14,2733,3439,0.060721062618596,13,160,2635,0.04833836858006,13,160,3310,0.090909090909091,12,29,319,0.756598240469208,14,258,341,2021/09/08,,0,14,0,14,1,14,2,14,1,14,0,14,0,14,2,14,0,14,1,13,6,13,5,13,2,13,4,13,7,13,7,13,4,13,0,13,1,12
DE,2,12,2,3,11,2,2,15,3492,16,2711,16,286,15,37,16,33,15,0,15,0,15,176,16,39,15,38,16,279,15,256,16,7,15,5,15,197,16,0.776345933562428,16,2711,3492,0.106280193236715,15,286,2691,0.08258735200693,15,286,3463,0.203125,15,39,192,0.893401015228426,16,176,197,2021/09/08,,0,16,4,16,4,16,7,16,6,16,6,16,9,16,1,16,0,16,0,15,0,15,2,15,2,15,5,15,7,15,9,15,8,15,0,15,3,15
FL,44,160,59,46,158,59,119,257,58708,263,47724,263,11547,257,1159,263,210,257,40,257,27,257,6094,263,2796,257,2820,263,11379,257,11061,263,168,257,154,257,6782,263,0.812904544525448,263,47724,58708,0.245524133531788,257,11547,47030,0.200072772637488,257,11547,57714,0.425053207661903,257,2796,6578,0.898554998525509,263,6094,6782,2021/09/08,,5,263,62,263,118,263,141,263,196,263,207,263,205,263,180,263,45,263,2,257,16,257,24,257,12,257,41,257,39,257,41,257,35,257,0,257,236,257
GA,48,106,16,47,106,17,14,167,22584,170,19619,170,5942,167,750,170,147,167,43,166,48,167,2658,170,1633,167,1618,170,5839,167,5537,170,103,167,56,167,2689,170,0.868712362734679,170,19619,22584,0.305957468719427,167,5942,19421,0.266768429559127,167,5942,22274,0.621148725751236,167,1633,2629,0.988471550762365,170,2658,2689,2021/09/08,,1,170,63,170,61,170,81,170,116,170,121,170,81,170,50,170,113,170,2,167,3,167,2,167,7,167,18,167,22,167,16,167,11,167,45,167,100,167
HI,5,17,4,5,17,4,4,26,2618,26,2056,26,419,26,45,26,12,26,0,26,2,26,198,26,81,26,77,26,414,26,399,26,5,26,2,26,241,26,0.78533231474408,26,2056,2618,0.203793774319066,26,419,2056,0.160045836516425,26,419,2618,0.336099585062241,26,81,241,0.821576763485477,26,198,241,2021/09/08,,0,26,3,26,1,26,7,26,13,26,9,26,5,26,4,26,3,26,0,26,0,26,1,26,2,26,2,26,2,26,0,26,4,26,1,26,1,26
MS,9,96,2,12,93,2,11,105,8695,107,5942,107,1308,105,97,107,28,105,5,105,14,105,776,107,393,105,395,107,1272,105,1232,107,36,105,20,105,843,107,0.68338125359402,107,5942,8695,0.22218447426533,105,1308,5887,0.152146097475864,105,1308,8597,0.481028151774786,105,393,817,0.920521945432978,107,776,843,2021/09/08,,0,107,9,107,10,107,15,107,17,107,23,107,13,107,9,107,1,107,0,105,3,105,2,105,2,105,6,105,7,105,2,105,5,105,1,105,30,105
