state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
WA,18,74,2,20,72,2,20,92,12057,92,9034,92,1892,92,152,94,169,92,6,92,5,92,1016,92,474,92,441,94,1866,92,1656,94,26,92,21,92,1285,92,0.749274280500954,92,9034,12057,0.20570789031897,90,1838,8935,0.154337056008061,90,1838,11909,0.367961934972244,90,464,1261,0.790661478599222,92,1016,1285,2021/09/03,,1,94,6,94,14,94,25,94,20,94,32,94,28,94,23,94,3,94,2,92,21,92,18,92,17,92,22,92,23,92,19,92,19,92,28,92,25,92
WI,32,85,24,39,78,24,9,138,12695,141,8553,141,1164,138,230,141,49,138,5,138,5,138,993,141,339,138,336,141,1146,138,1100,141,18,138,9,138,1542,141,0.673729814887751,141,8553,12695,0.138918725384891,138,1164,8379,0.093599228047604,138,1164,12436,0.22751677852349,138,339,1490,0.643968871595331,141,993,1542,2021/09/03,,0,141,14,141,15,141,20,141,30,141,44,141,26,141,32,141,49,141,0,138,1,138,4,138,4,138,4,138,10,138,8,138,9,138,9,138,8,138
WV,18,41,4,20,39,4,12,59,6369,63,4777,63,837,59,96,63,59,59,4,59,1,59,569,63,248,59,253,63,822,59,789,63,15,59,14,59,690,63,0.750039252629926,63,4777,6369,0.178884377003633,59,837,4679,0.135349288486417,59,837,6184,0.38871473354232,59,248,638,0.82463768115942,63,569,690,2021/09/03,,0,63,7,63,8,63,12,63,26,63,17,63,15,63,11,63,0,63,0,59,7,59,6,59,8,59,9,59,9,59,11,59,9,59,0,59,16,59
AK,2,19,1,2,19,1,0,22,1385,22,967,22,201,22,32,22,1,22,0,22,0,22,95,22,38,22,37,22,199,22,197,22,2,22,0,22,121,22,0.698194945848376,22,967,1385,0.207859358841779,22,201,967,0.145126353790614,22,201,1385,0.31404958677686,22,38,121,0.785123966942149,22,95,121,2021/09/03,,0,22,4,22,2,22,1,22,10,22,7,22,4,22,4,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,1,22,0,22,0,22,4,22
AL,35,65,16,37,60,19,16,111,15159,115,11854,115,3023,111,360,113,100,111,10,111,15,111,1610,115,852,111,824,113,2953,111,2827,113,70,111,52,111,1571,115,0.781977703014711,115,11854,15159,0.263994410968474,110,3023,11451,0.205968522177557,110,3023,14677,0.556499020248204,110,852,1531,1.024824952259707,115,1610,1571,2021/09/03,,2,113,22,113,44,113,44,113,76,113,82,113,61,113,28,113,1,113,3,111,10,111,11,111,9,111,17,111,18,111,14,111,18,111,0,111,59,111
AR,18,76,2,21,73,2,7,94,8070,96,5898,96,1224,94,115,96,79,94,2,94,8,94,930,96,420,94,431,96,1199,94,1123,96,25,94,19,94,989,96,0.730855018587361,96,5898,8070,0.208304969366916,94,1224,5876,0.152580403889304,94,1224,8022,0.433884297520661,94,420,968,0.940343781597573,96,930,989,2021/09/03,,0,96,11,96,9,96,15,96,22,96,23,96,22,96,11,96,2,96,1,94,11,94,1,94,10,94,6,94,16,94,16,94,18,94,0,94,18,94
AZ,34,69,3,35,68,3,18,103,15763,106,11052,106,2102,103,202,106,118,103,9,103,8,103,1377,106,538,103,521,106,2049,103,1788,106,53,103,20,103,2164,106,0.701135570640107,106,11052,15763,0.193661323014557,103,2102,10854,0.13578811369509,103,2102,15480,0.256312529776084,103,538,2099,0.636321626617375,106,1377,2164,2021/09/03,,0,106,8,106,27,106,35,106,34,106,41,106,35,106,20,106,2,106,1,103,11,103,9,103,18,103,14,103,26,103,25,103,14,103,0,103,19,103
CA,102,238,34,127,212,35,58,366,61393,374,46995,374,8051,366,699,374,306,366,11,366,18,366,5652,374,2024,366,2000,374,7924,366,7585,374,127,366,100,366,7160,374,0.765478148974639,374,46995,61393,0.173412023176169,366,8051,46427,0.132918393290519,366,8051,60571,0.290679304897314,366,2024,6963,0.789385474860335,374,5652,7160,2021/09/03,,4,374,55,374,78,374,102,374,132,374,139,374,95,374,93,374,1,374,0,366,24,366,35,366,21,366,41,366,49,366,67,366,68,366,1,366,107,366
CO,11,65,20,10,66,20,6,94,11014,96,7359,96,960,94,134,96,71,94,6,94,25,94,986,96,339,94,338,96,923,94,848,96,37,94,18,94,1333,96,0.668149627746504,96,7359,11014,0.131940626717977,94,960,7276,0.088016869900064,94,960,10907,0.260769230769231,94,339,1300,0.739684921230308,96,986,1333,2021/09/03,,0,96,12,96,18,96,19,96,29,96,16,96,22,96,18,96,0,96,1,94,5,94,8,94,10,94,7,94,18,94,12,94,10,94,0,94,14,94
CT,0,28,5,0,28,5,0,32,7854,33,6086,33,419,32,36,33,27,32,1,32,0,32,571,33,106,32,104,33,417,32,363,33,2,32,2,32,1052,33,0.774891774891775,33,6086,7854,0.069612892507061,32,419,6019,0.053946182567272,32,419,7767,0.102912621359223,32,106,1030,0.54277566539924,33,571,1052,2021/09/03,,0,33,5,33,0,33,2,33,2,33,5,33,6,33,15,33,1,33,1,32,0,32,3,32,0,32,3,32,8,32,5,32,7,32,0,32,2,32
DC,0,12,2,0,12,2,2,12,3471,14,2710,14,143,13,13,14,51,13,6,13,2,13,274,14,27,12,21,13,122,13,101,14,21,13,18,13,340,14,0.780754825698646,14,2710,3471,0.054248861911988,13,143,2636,0.042622950819672,13,143,3355,0.084375,12,27,320,0.805882352941176,14,274,340,2021/09/03,,1,14,0,14,1,14,5,14,1,14,4,14,0,14,1,14,0,14,0,13,8,13,12,13,3,13,6,13,12,13,6,13,4,13,0,13,0,12
DE,1,8,2,1,8,2,1,10,2865,11,2149,11,253,10,23,11,34,10,2,10,0,10,156,11,40,10,39,11,243,10,224,11,10,10,6,10,187,11,0.750087260034904,11,2149,2865,0.118723603941811,10,253,2131,0.089210155148096,10,253,2836,0.21978021978022,10,40,182,0.834224598930481,11,156,187,2021/09/03,,0,11,0,11,2,11,3,11,2,11,6,11,6,11,4,11,0,11,0,10,0,10,4,10,3,10,2,10,9,10,10,10,4,10,2,10,1,10
FL,47,135,59,53,129,59,129,235,56243,241,46496,241,13452,235,1322,241,243,235,37,235,24,235,6221,241,3049,235,3095,241,13262,235,12928,241,190,235,172,235,6824,241,0.826698433582846,241,46496,56243,0.293660495983234,235,13452,45808,0.243444269504316,235,13452,55257,0.462039702985301,235,3049,6599,0.911635404454865,241,6221,6824,2021/09/03,,11,241,66,240,128,241,163,241,235,241,279,241,197,240,184,241,59,241,1,235,21,235,16,235,30,235,39,235,53,235,39,235,43,235,1,235,258,235
GA,42,91,23,42,91,23,21,153,21348,156,18357,156,6423,153,716,156,151,153,57,152,46,153,2700,156,1581,153,1551,156,6287,153,5950,156,136,153,78,153,2848,156,0.859893198426082,156,18357,21348,0.35372838418328,153,6423,18158,0.305232143705745,153,6423,21043,0.567276641550054,153,1581,2787,0.948033707865168,156,2700,2848,2021/09/03,,4,156,26,155,68,155,91,155,126,155,116,154,99,155,48,154,45,156,1,153,5,152,9,152,14,152,27,152,33,152,26,152,11,152,46,153,113,153
HI,4,16,4,4,16,4,4,24,2437,24,1850,24,443,24,24,24,17,24,0,24,1,24,1681,24,91,24,90,24,433,24,419,24,10,24,8,24,231,24,0.759130077964711,24,1850,2437,0.239459459459459,24,443,1850,0.181780878128847,24,443,2437,0.393939393939394,24,91,231,7.277056277056277,24,1681,231,2021/09/03,,0,24,3,24,3,24,4,24,3,24,4,24,2,24,1,24,4,24,0,24,2,24,5,24,1,24,2,24,3,24,4,24,0,24,0,24,3,24
IA,3,24,94,4,23,94,0,119,7784,121,4965,121,648,119,79,121,36,119,6,119,6,119,473,121,158,119,153,121,624,119,563,121,24,119,16,119,637,121,0.637846865364851,121,4965,7784,0.132352941176471,119,648,4896,0.084298165734357,119,648,7687,0.255663430420712,119,158,618,0.7425431711146,121,473,637,2021/09/03,,0,121,8,121,6,121,11,121,9,121,16,121,17,121,12,121,0,121,3,119,6,119,7,119,5,119,3,119,8,119,1,119,3,119,0,119,9,119
ID,4,35,10,4,35,10,6,48,3411,49,2213,49,566,48,61,49,4,48,0,48,0,48,287,49,174,48,174,49,562,48,563,49,4,48,3,48,303,49,0.648783347991791,49,2213,3411,0.260589318600368,48,566,2172,0.16865315852205,48,566,3356,0.593856655290102,48,174,293,0.947194719471947,49,287,303,2021/09/03,,1,49,1,48,3,48,5,48,13,48,15,48,12,48,10,48,1,49,0,48,0,47,0,47,1,47,1,47,0,47,1,47,1,47,0,48,9,48
IL,10,144,26,9,145,26,10,175,28058,180,19643,180,2324,175,246,180,253,175,6,175,41,175,2208,180,551,175,529,180,2264,175,2069,180,60,175,28,175,3272,180,0.700085537101718,180,19643,28058,0.119682768565249,175,2324,19418,0.083889831426199,175,2324,27703,0.172403003754693,175,551,3196,0.67481662591687,180,2208,3272,2021/09/03,,1,180,12,179,28,179,27,179,41,179,62,179,47,179,28,179,0,171,3,175,29,174,19,174,44,174,32,174,49,174,38,174,37,174,2,166,18,175
IN,21,109,3,23,107,3,11,131,17059,133,11358,133,2422,131,278,133,117,131,7,131,12,131,1694,133,686,131,664,133,2374,131,2190,133,48,131,29,131,2129,133,0.665806905445806,133,11358,17059,0.215403770900036,131,2422,11244,0.143169592717385,131,2422,16917,0.329649207111965,131,686,2081,0.795678722404885,133,1694,2129,2021/09/03,,1,133,9,133,27,133,31,133,49,133,63,133,58,133,35,133,5,133,1,131,3,131,12,131,11,131,13,131,29,131,23,131,16,131,9,131,38,131
KS,19,109,8,24,104,8,3,133,8192,136,5032,136,787,133,98,136,70,133,3,133,7,133,614,136,217,133,209,136,768,133,710,136,19,133,9,133,790,136,0.6142578125,136,5032,8192,0.157936985751555,133,787,4983,0.096957003819145,133,787,8117,0.282184655396619,133,217,769,0.777215189873418,136,614,790,2021/09/03,,0,136,4,135,10,135,11,135,18,135,16,135,21,135,14,135,4,136,1,133,3,132,6,132,7,131,14,132,16,132,13,132,10,132,0,133,14,133
KY,52,51,4,38,65,4,8,105,10842,107,8443,107,2510,105,582,107,116,105,8,105,15,105,1353,107,654,105,639,107,2449,105,2260,107,61,105,19,105,1500,107,0.778730861464674,107,8443,10842,0.301864101022249,105,2510,8315,0.235636500187758,105,2510,10652,0.450413223140496,105,654,1452,0.902,107,1353,1500,2021/09/03,,3,107,14,107,30,107,56,107,68,107,84,107,66,107,34,107,154,107,4,105,6,105,11,105,15,105,27,105,20,105,27,105,18,105,2,105,27,105
LA,69,149,7,69,149,7,4,218,12787,225,9925,225,1711,225,169,220,9,220,9,220,0,220,1498,225,647,225,642,225,1676,225,1892,225,35,225,85,225,1685,225,0.776178931727536,225,9925,12787,0.172392947103275,225,1711,9925,0.133807773519981,225,1711,12787,0.383976261127596,225,647,1685,0.889020771513353,225,1498,1685,2021/09/03,,5,220,8,220,17,220,20,220,39,220,35,220,36,220,14,220,0,220,2,220,2,220,0,220,1,220,2,220,0,220,1,220,3,220,0,220,30,218
MA,8,74,1,7,75,1,7,82,17223,83,14073,83,528,82,73,83,68,82,1,82,5,82,1010,83,170,82,165,83,521,82,468,83,7,82,4,82,1320,83,0.817105033966208,83,14073,17223,0.037765538945712,82,528,13981,0.030895260386191,82,528,17090,0.131375579598145,82,170,1294,0.765151515151515,83,1010,1320,2021/09/03,,0,83,4,83,12,83,11,83,12,83,14,83,9,83,11,83,0,83,0,82,3,82,3,82,2,82,7,82,16,82,21,82,16,82,1,82,12,82
MD,3,49,1,3,49,1,5,52,10192,53,8389,53,1052,52,100,53,190,52,1,52,8,52,900,53,225,52,207,53,1027,52,816,53,25,52,10,52,1264,53,0.823096546310832,53,8389,10192,0.126108846799329,52,1052,8342,0.104271979383487,52,1052,10089,0.183374083129584,52,225,1227,0.712025316455696,53,900,1264,2021/09/03,,0,53,13,53,10,53,13,53,20,53,17,53,14,53,13,53,0,53,0,52,12,52,21,52,20,52,34,52,33,52,33,52,35,52,2,52,11,52
ME,4,22,8,1,25,8,9,33,2994,34,2124,34,190,33,19,34,13,33,0,33,2,33,245,34,69,33,69,34,189,33,181,34,1,33,0,33,323,34,0.709418837675351,34,2124,2994,0.090996168582375,33,190,2088,0.064319566689235,33,190,2954,0.221153846153846,33,69,312,0.758513931888545,34,245,323,2021/09/03,,0,34,2,34,1,34,1,34,5,34,8,34,1,34,1,34,0,34,0,33,0,33,0,33,0,33,0,33,5,33,4,33,4,33,0,33,3,33
MI,4,151,4,5,150,4,6,155,22091,159,17016,159,1398,155,183,159,35,155,1,155,2,155,1930,159,389,155,383,159,1379,155,1272,159,19,155,16,155,2460,159,0.77026843510932,159,17016,22091,0.082687644171053,155,1398,16907,0.063891047027101,155,1398,21881,0.160743801652893,155,389,2420,0.784552845528455,159,1930,2460,2021/09/03,,0,159,15,159,16,159,22,159,31,159,46,159,27,159,22,159,4,159,0,155,3,155,3,155,6,155,8,155,9,155,3,155,3,155,0,155,11,155
MN,15,90,26,16,89,26,25,130,9751,131,7498,131,757,130,70,131,29,130,3,130,2,130,705,131,192,130,178,131,735,130,655,131,22,130,17,130,938,131,0.768946774689776,131,7498,9751,0.102630151843818,130,757,7376,0.079101358411703,130,757,9570,0.212860310421286,130,192,902,0.751599147121535,131,705,938,2021/09/03,,0,131,9,131,4,131,8,131,11,131,9,131,17,131,12,131,0,131,0,130,6,130,1,130,6,130,1,130,2,130,9,130,4,130,0,130,4,130
MO,27,72,25,28,71,25,5,120,15165,124,12014,124,2018,120,178,124,154,120,4,120,20,120,1547,124,598,120,563,124,1959,120,1791,124,59,120,38,120,1874,124,0.792218925156611,124,12014,15165,0.170872142252329,120,2018,11810,0.135609166050669,120,2018,14881,0.331301939058172,120,598,1805,0.825506937033084,124,1547,1874,2021/09/03,,0,124,7,124,12,124,21,124,35,124,50,124,27,124,26,124,0,124,5,120,9,120,8,120,19,120,28,120,27,120,37,120,21,120,0,120,33,120
MS,14,81,2,16,79,2,6,95,7551,97,4886,97,1278,95,94,97,18,95,5,95,7,95,736,97,411,95,415,97,1245,95,1221,97,33,95,25,95,819,97,0.647066613693551,97,4886,7551,0.264596273291926,95,1278,4830,0.171474573997048,95,1278,7453,0.51828499369483,95,411,793,0.898656898656899,97,736,819,2021/09/03,,0,97,3,97,2,97,16,97,24,97,26,97,13,97,9,97,1,97,0,95,2,95,2,95,3,95,3,95,4,95,1,95,3,95,0,95,27,95
MT,8,55,1,8,55,1,2,63,2756,64,1874,64,320,63,77,64,18,63,1,63,3,63,175,64,87,63,89,64,306,63,306,64,14,63,3,63,239,64,0.679970972423803,64,1874,2756,0.17259978425027,63,320,1854,0.117345067840117,63,320,2727,0.373390557939914,63,87,233,0.732217573221757,64,175,239,2021/09/03,,1,64,4,64,9,64,10,64,16,64,15,64,12,64,10,64,0,64,0,63,3,63,3,63,1,63,1,63,3,63,2,63,5,63,0,63,7,63
