state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage
VT,1,15,1,1,15,1,1,16,1295,17,819,17,20,16,3,17,2,16,0,16,0,16,61,17,5,16,4,17,20,16,17,17,0,16,0,16,102,17,0.632432432432432,17,819,1295,0.025094102885822,16,20,797,0.015910898965792,16,20,1257,0.053191489361702,16,5,94,0.598039215686274,17,61,102,2021/04/28,POINT (-72.662695 44.075252),0,17,0,17,0,17,0,17,1,17,1,17,0,17,1,17,0,17,0,16,1,16,0,16,0,16,1,16,0,16,0,16,0,16,0,16
WA,7,96,2,9,94,2,10,103,14648,105,9665,105,668,103,63,105,75,103,0,103,0,103,900,105,163,103,155,105,665,103,589,105,3,103,1,103,1367,105,0.659817039868924,105,9665,14648,0.069757727652464,103,668,9576,0.046043562172594,103,668,14508,0.12191473448018,103,163,1337,0.658376005852231,105,900,1367,2021/04/28,POINT (-120.592492 47.411715),0,105,5,105,6,105,11,105,10,105,8,105,9,105,8,105,6,105,0,103,2,103,2,103,3,103,3,103,4,103,5,103,2,103,54,103
WI,9,117,23,11,115,23,1,146,13321,149,8305,146,378,144,84,149,45,146,4,146,18,146,847,147,121,144,111,147,362,144,341,147,16,143,3,143,1604,149,0.635862491386571,146,8305,13061,0.046368989205103,143,378,8152,0.029455310527546,144,378,12833,0.078367875647668,144,121,1544,0.530701754385965,147,847,1596,2021/04/28,POINT (-89.732969 44.639954),1,149,4,149,8,149,8,149,9,149,11,149,11,149,5,149,27,149,1,146,3,146,1,146,4,146,6,146,8,146,12,146,10,146,0,146
AK,1,22,0,1,22,0,0,23,1616,23,1043,23,66,23,6,23,0,23,0,23,0,23,95,23,18,23,18,23,64,23,59,23,2,23,2,23,128,23,0.645420792079208,23,1043,1616,0.063279002876318,23,66,1043,0.040841584158416,23,66,1616,0.140625,23,18,128,0.7421875,23,95,128,2021/04/28,POINT (-151.631889 63.631126),0,23,1,23,0,23,1,23,2,23,0,23,1,23,1,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23
AL,24,77,16,27,73,17,1,111,15460,117,10879,117,453,111,50,113,56,111,9,111,10,111,1277,117,139,111,122,113,441,111,340,113,12,111,4,111,1632,117,0.703686934023286,117,10879,15460,0.043840123874964,111,453,10333,0.030612244897959,111,453,14798,0.088310038119441,111,139,1574,0.782475490196078,117,1277,1632,2021/04/28,POINT (-86.844516 32.756889),1,113,2,113,5,113,6,113,10,113,8,113,6,113,9,113,3,113,0,111,4,111,4,111,17,111,6,111,9,111,10,111,6,111,0,111
AR,12,95,2,15,92,2,1,107,9247,109,6307,109,208,107,40,109,49,107,0,107,7,107,682,109,76,107,55,109,200,107,138,109,8,107,1,107,1009,109,0.682059046177138,109,6307,9247,0.033068362480127,107,208,6290,0.022584147665581,107,208,9210,0.076228686058175,107,76,997,0.67591674925669,109,682,1009,2021/04/28,POINT (-92.439162 34.899825),1,109,1,109,3,109,6,109,6,109,6,109,5,109,4,109,8,109,3,107,3,107,5,107,6,107,8,107,4,107,15,107,5,107,0,107
AZ,24,92,3,26,90,3,3,116,16702,119,11501,119,601,116,77,119,100,116,1,116,7,116,1126,119,177,116,138,119,594,116,411,119,7,116,3,116,2225,119,0.688600167644593,119,11501,16702,0.053232949512843,116,601,11290,0.036619546673166,116,601,16412,0.081982399258916,116,177,2159,0.506067415730337,119,1126,2225,2021/04/28,POINT (-111.664616 34.293239),0,119,7,119,10,119,12,119,13,119,18,119,8,119,9,119,0,119,2,116,13,116,10,116,8,116,10,116,11,116,22,116,24,116,0,116
CA,67,313,36,83,297,36,30,408,63033,416,46799,416,1971,407,227,416,385,408,14,407,12,407,4761,415,426,407,376,415,1919,407,1623,415,52,407,43,407,6955,415,0.742452366220868,416,46799,63033,0.042632808444368,407,1971,46232,0.03169625627171,407,1971,62184,0.062868949232586,407,426,6776,0.684543493889288,415,4761,6955,2021/04/28,POINT (-119.662127 37.211164),6,415,21,415,32,415,28,415,44,415,44,415,28,415,24,415,0,415,1,407,29,407,44,407,34,407,53,407,83,407,77,407,63,407,1,407
CO,6,85,13,7,84,13,12,102,11871,104,8094,104,717,102,105,104,47,102,4,102,11,102,913,104,218,102,218,104,685,102,634,104,32,102,20,102,1293,104,0.681829668941117,104,8094,11871,0.089457267623206,102,717,8015,0.060948656919415,102,717,11764,0.173015873015873,102,218,1260,0.706109822119103,104,913,1293,2021/04/28,POINT (-105.547832 38.998552),2,104,9,104,10,104,22,104,24,104,22,104,9,104,7,104,0,104,2,102,4,102,7,102,6,102,8,102,4,102,8,102,8,102,0,102
CT,4,34,1,4,34,1,17,38,8157,39,6663,39,429,38,64,39,48,38,0,38,0,38,591,39,106,38,100,39,423,38,360,39,6,38,2,38,1052,39,0.816844428098566,39,6663,8157,0.064940962761126,38,429,6606,0.053173029251363,38,429,8068,0.102912621359223,38,106,1030,0.561787072243346,39,591,1052,2021/04/28,POINT (-72.738288 41.575155),0,39,3,39,7,39,5,39,11,39,16,39,8,39,13,39,1,39,1,38,1,38,3,38,3,38,4,38,16,38,8,38,12,38,0,38
DC,0,12,2,0,12,2,1,12,3448,14,2540,14,173,13,10,14,46,13,3,13,10,13,261,14,39,12,36,13,151,13,124,14,22,13,4,13,343,14,0.736658932714617,14,2540,3448,0.070439739413681,13,173,2456,0.051936355448814,13,173,3331,0.120743034055728,12,39,323,0.760932944606414,14,261,343,2021/04/28,POINT (-77.016275 38.904785),0,14,2,14,0,14,0,14,1,14,2,14,4,14,1,14,0,14,0,13,6,13,9,13,2,13,5,13,8,13,9,13,7,13,0,13
DE,1,13,2,1,13,2,1,15,3295,16,2439,16,196,15,27,16,31,15,0,15,1,15,147,16,19,15,17,16,189,15,159,16,7,15,6,15,182,16,0.740212443095599,16,2439,3295,0.080958281701776,15,196,2421,0.060067422617223,15,196,3263,0.109195402298851,15,19,174,0.807692307692308,16,147,182,2021/04/28,POINT (-75.452394 38.994926),0,16,1,16,6,16,4,16,2,16,8,16,4,16,2,16,0,16,0,15,0,15,4,15,3,15,2,15,3,15,9,15,10,15,0,15
FL,10,239,15,21,228,15,89,258,57657,264,44077,264,3634,258,433,264,194,258,9,258,12,258,4985,264,851,258,790,264,3592,258,3315,264,42,258,29,258,6465,264,0.764469188476681,264,44077,57657,0.083690295242043,258,3634,43422,0.064095102033617,258,3634,56697,0.135964211535389,258,851,6259,0.77107501933488,264,4985,6465,2021/04/28,POINT (-82.420978 28.260731),4,264,22,264,42,264,65,264,78,263,84,263,76,264,53,264,9,264,3,258,11,258,23,258,29,258,26,258,45,258,26,258,29,258,2,258
GA,27,129,11,32,123,12,6,164,22291,167,17217,167,1355,164,253,167,105,164,5,164,22,164,2217,167,378,164,298,167,1321,164,1006,167,34,164,7,164,2665,167,0.772374500919654,167,17217,22291,0.079537450105659,164,1355,17036,0.061590909090909,164,1355,22000,0.144550669216061,164,378,2615,0.831894934333959,167,2217,2665,2021/04/28,POINT (-83.426574 32.638481),1,167,11,167,13,167,25,167,36,167,51,167,23,167,14,167,15,167,2,164,2,164,7,164,12,164,17,164,21,164,12,164,10,164,22,164
HI,1,19,4,1,19,4,1,24,2607,24,1839,24,58,24,8,24,7,24,0,24,0,24,144,24,10,24,8,24,56,24,48,24,2,24,1,24,226,24,0.705408515535098,24,1839,2607,0.031538879825992,24,58,1839,0.022247794399693,24,58,2607,0.044247787610619,24,10,226,0.63716814159292,24,144,226,2021/04/28,POINT (-157.854309 21.361013),0,24,1,24,0,24,1,24,0,24,3,24,1,24,2,24,0,24,0,24,0,24,1,24,1,24,2,24,2,24,0,24,1,24,0,24
IA,0,39,87,1,38,87,0,124,8064,126,4667,126,282,124,30,126,34,124,0,124,6,124,409,126,56,124,45,126,272,124,182,126,10,124,0,124,698,126,0.57874503968254,126,4667,8064,0.061291023690502,124,282,4601,0.035396008535208,124,282,7967,0.082474226804124,124,56,679,0.58595988538682,126,409,698,2021/04/28,POINT (-93.500061 42.074659),0,126,1,126,4,126,1,126,12,126,7,126,3,126,2,126,0,126,6,124,3,124,9,124,2,124,3,124,3,124,1,124,7,124,0,124
MS,8,95,2,13,90,2,0,103,8303,105,5171,105,213,103,25,105,18,103,1,103,5,103,542,105,78,103,46,105,204,103,159,105,9,103,1,103,787,105,0.6227869444779,105,5171,8303,0.041480038948393,103,213,5135,0.02588092345079,103,213,8230,0.101694915254237,103,78,767,0.68869123252859,105,542,787,2021/04/28,POINT (-89.65344 32.713378),0,105,1,105,1,105,5,105,2,105,6,105,5,105,4,105,1,105,0,102,1,103,1,103,3,103,3,103,4,103,3,103,3,102,0,103
MT,5,60,1,6,59,1,4,65,3154,66,2002,66,61,65,13,66,9,65,0,65,1,65,142,66,14,65,14,66,55,65,55,66,6,65,3,65,224,66,0.634749524413443,66,2002,3154,0.030745967741935,65,61,1984,0.01952,65,61,3125,0.064220183486239,65,14,218,0.633928571428571,66,142,224,2021/04/28,POINT (-109.645127 47.033521),0,66,0,66,2,66,1,66,2,66,5,66,1,66,2,66,0,66,0,65,1,65,1,65,0,65,3,65,3,65,1,65,0,65,0,65
NC,3,124,4,4,123,4,12,127,23973,131,17958,131,1063,127,92,131,118,127,1,127,5,127,1905,131,281,127,269,131,1035,127,959,131,28,127,15,127,2443,131,0.749092729320486,131,17958,23973,0.059793002587468,127,1063,17778,0.044852320675105,127,1063,23700,0.117869127516779,127,281,2384,0.77977896029472,131,1905,2443,2021/04/28,POINT (-79.130883 35.52603),1,131,7,131,9,131,19,131,9,131,20,131,19,131,7,131,1,131,1,127,10,127,8,127,9,127,22,127,22,127,22,127,24,127,0,127
ND,13,36,1,11,38,1,23,49,2416,50,1701,50,106,49,11,50,10,49,0,49,1,49,121,50,18,49,16,50,105,49,76,50,1,49,1,49,208,50,0.704056291390728,50,1701,2416,0.063132817153067,49,106,1679,0.044351464435146,49,106,2390,0.088235294117647,49,18,204,0.581730769230769,50,121,208,2021/04/28,POINT (-100.46931 47.446305),0,50,0,50,1,50,1,50,0,50,4,50,2,50,3,50,1,50,1,49,1,49,3,49,0,49,3,49,0,49,1,49,1,49,0,49
NE,9,91,1,15,85,1,0,100,4294,101,2772,101,150,100,14,101,15,100,1,100,0,100,352,101,47,100,40,101,144,100,136,101,6,100,3,100,555,101,0.645551932929669,101,2772,4294,0.054804530507855,100,150,2737,0.035528185693984,100,150,4222,0.086397058823529,100,47,544,0.634234234234234,101,352,555,2021/04/28,POINT (-99.810595 41.527099),0,101,0,101,1,101,0,101,3,101,4,101,4,101,2,101,0,101,1,100,3,100,2,100,0,100,3,100,4,100,0,100,2,100,0,100
NH,3,26,1,4,25,1,2,30,3123,30,2120,30,85,30,9,30,10,30,0,30,2,30,151,30,25,30,22,30,84,30,72,30,1,30,0,30,282,30,0.678834454050592,30,2120,3123,0.040094339622642,30,85,2120,0.027217419148255,30,85,3123,0.088652482269504,30,25,282,0.535460992907802,30,151,282,2021/04/28,POINT (-71.57139 43.680429),0,30,0,30,1,30,2,30,2,30,1,30,2,30,1,30,0,30,0,30,0,30,0,30,2,30,0,30,2,30,1,30,5,30,0,30
NJ,10,76,10,10,74,12,81,95,24530,96,16465,96,1511,95,131,96,142,95,0,95,2,95,1360,96,314,95,281,96,1492,95,1364,96,19,95,5,95,3077,96,0.671218915613534,96,16465,24530,0.091982711389785,95,1511,16427,0.061784429178934,95,1511,24456,0.102580855929435,95,314,3061,0.441988950276243,96,1360,3077,2021/04/28,POINT (-74.655514 40.110253),1,96,7,96,15,96,17,96,28,96,25,96,12,96,19,96,7,96,2,95,6,95,9,95,10,95,12,95,25,95,12,95,17,95,49,95
NM,14,39,1,18,35,1,4,50,4290,54,2815,50,161,50,17,54,8,53,0,49,0,53,294,50,47,50,44,51,150,50,138,51,11,50,5,50,431,54,0.677660086663457,50,2815,4154,0.05643994211288,49,156,2764,0.039470458445697,50,161,4079,0.118686868686869,50,47,396,0.713592233009709,50,294,412,2021/04/28,POINT (-106.108388 34.421369),0,50,4,49,0,49,4,49,4,49,1,49,2,49,0,49,2,50,0,49,1,48,1,48,1,48,2,48,2,48,0,48,0,48,1,49
NV,1,17,44,0,18,44,24,60,8675,62,6175,62,366,60,60,62,53,60,1,60,3,60,590,62,76,60,68,62,363,60,319,62,3,60,3,60,865,62,0.711815561959654,62,6175,8675,0.060108392182624,60,366,6089,0.043008225616921,60,366,8510,0.094292803970223,60,76,806,0.682080924855491,62,590,865,2021/04/28,POINT (-114.916992 39.283294),0,62,4,62,6,62,8,62,15,62,8,62,9,62,2,62,8,62,1,60,6,60,3,60,6,60,8,60,7,60,13,60,9,60,0,60
NY,4,193,9,4,193,9,178,197,52771,206,38037,206,3275,197,249,206,149,197,8,197,20,197,3486,206,737,197,680,206,3201,197,2794,206,74,197,40,197,5513,206,0.720793617706695,206,38037,52771,0.086787152851389,197,3275,37736,0.062734656348173,197,3275,52204,0.136683976261128,197,737,5392,0.632323598766552,206,3486,5513,2021/04/28,POINT (-75.59655 42.921241),1,206,28,206,28,206,31,206,44,206,50,206,38,206,27,206,2,205,0,197,14,197,18,197,10,197,26,197,31,197,16,197,26,197,8,196
OH,9,208,14,13,204,14,27,227,32237,231,22427,231,1495,227,144,231,124,227,3,227,62,227,2716,231,428,227,318,231,1388,227,1119,231,107,227,34,227,4157,231,0.695691286410026,231,22427,32237,0.067278700328518,227,1495,22221,0.046838774359296,227,1495,31918,0.104722290188402,227,428,4087,0.653355785422179,231,2716,4157,2021/04/28,POINT (-82.70936 40.415534),2,231,12,231,11,231,21,231,24,231,37,231,19,231,15,231,1,231,2,227,4,227,6,227,15,227,21,227,13,227,16,227,11,227,2,227
OK,26,111,13,28,109,13,3,148,10690,150,7321,150,279,148,39,150,78,148,3,148,10,148,754,150,78,148,66,150,254,148,200,150,25,148,24,148,1028,150,0.684845650140318,150,7321,10690,0.038712362980436,148,279,7207,0.026510832383124,148,279,10524,0.0790273556231,148,78,987,0.733463035019455,150,754,1028,2021/04/28,POINT (-97.508297 35.583449),1,150,3,150,6,150,6,150,8,150,6,150,6,150,2,150,1,150,0,148,11,148,5,148,6,148,12,148,17,148,14,148,13,148,0,148
OR,2,56,7,2,56,7,9,63,7005,65,5089,65,378,63,33,65,31,63,1,63,1,63,541,65,77,63,71,65,367,63,331,65,11,63,4,63,814,65,0.726481084939329,65,5089,7005,0.075812274368231,63,378,4986,0.055335968379447,63,378,6831,0.097345132743363,63,77,791,0.664619164619165,65,541,814,2021/04/28,POINT (-120.605279 43.940449),0,65,2,65,5,65,3,65,5,65,4,65,8,65,6,65,0,65,0,63,1,63,3,63,2,63,5,63,10,63,8,63,2,63,0,63
