state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,reporting_cutoff_start,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage
WI,16,102,23,22,96,23,0,138,12672,141,8479,141,890,138,179,141,40,138,5,138,4,138,974,141,252,138,260,141,875,138,859,141,15,138,6,138,1558,141,0.669113005050505,141,8479,12672,0.107423053711527,138,890,8285,0.0716990252155,138,890,12413,0.167330677290837,138,252,1506,0.625160462130937,141,974,1558,2021/08/19,,1,141,3,141,11,141,21,141,19,141,19,141,19,141,26,141,60,141,0,138,4,138,0,138,2,138,6,138,6,138,7,138,8,138,7,138,10,138
WV,19,40,4,20,39,4,3,59,6401,63,4768,63,544,59,67,63,56,59,0,59,0,59,525,63,167,59,172,63,525,59,501,63,19,59,19,59,678,63,0.744883611935635,63,4768,6401,0.116065713676125,59,544,4687,0.087389558232932,59,544,6225,0.263406940063092,59,167,634,0.774336283185841,63,525,678,2021/08/19,,0,63,4,63,4,63,9,63,11,63,14,63,16,63,9,63,0,63,0,59,6,59,9,59,5,59,13,59,7,59,8,59,8,59,0,59,13,59
MT,7,56,1,8,55,1,2,63,2946,64,1919,64,250,63,46,64,15,63,3,63,2,63,156,64,48,63,49,64,239,63,239,64,11,63,4,63,237,64,0.651391717583164,64,1919,2946,0.130684788290643,63,250,1913,0.085675119945168,63,250,2918,0.207792207792208,63,48,231,0.658227848101266,64,156,237,2021/08/19,,1,64,3,64,4,64,9,64,9,64,7,64,9,64,4,64,0,64,1,63,1,63,0,63,0,63,1,63,3,63,7,63,2,63,0,63,5,63
NC,9,98,12,10,97,12,30,115,21754,119,16905,119,3205,115,332,119,174,115,5,115,12,115,2018,119,833,115,834,119,3153,115,3036,119,52,115,36,115,2392,119,0.777098464650179,119,16905,21754,0.191962146621945,115,3205,16696,0.149173842215499,115,3205,21485,0.356898029134533,115,833,2334,0.843645484949833,119,2018,2392,2021/08/19,,0,119,15,119,34,119,54,119,64,119,78,119,53,119,34,119,0,119,2,115,16,115,16,115,27,115,25,115,33,115,28,115,27,115,0,115,38,115
ND,11,35,1,10,36,1,36,46,1981,47,1493,47,136,46,9,47,18,46,0,46,4,46,141,47,20,46,20,47,132,46,103,47,4,46,1,46,202,47,0.753659767794043,47,1493,1981,0.092078537576168,46,136,1477,0.069565217391304,46,136,1955,0.101010101010101,46,20,198,0.698019801980198,47,141,202,2021/08/19,,0,47,1,47,3,47,1,47,1,47,2,47,1,47,1,47,0,47,0,46,4,46,3,46,2,46,2,46,2,46,4,46,1,46,0,46,0,46
NE,8,88,2,12,84,2,2,97,4311,98,2775,98,327,97,45,98,15,97,0,97,2,97,380,98,101,97,99,98,322,97,299,98,5,97,1,97,526,98,0.643702157272095,98,2775,4311,0.119169096209913,97,327,2744,0.076850763807286,97,327,4255,0.196498054474708,97,101,514,0.722433460076046,98,380,526,2021/08/19,,0,98,2,98,4,98,13,98,8,98,8,98,4,98,6,98,0,98,0,97,1,97,4,97,1,97,0,97,3,97,3,97,3,97,0,97,2,97
NH,2,23,4,3,22,4,1,29,2869,29,2086,29,114,29,34,29,9,29,1,29,0,29,163,29,29,29,28,29,113,29,109,29,1,29,1,29,273,29,0.727082607180202,29,2086,2869,0.054650047938639,29,114,2086,0.039735099337748,29,114,2869,0.106227106227106,29,29,273,0.597069597069597,29,163,273,2021/08/19,,0,29,0,29,4,29,1,29,12,29,8,29,4,29,5,29,0,29,0,29,0,29,2,29,0,29,2,29,0,29,4,29,1,29,0,29,0,29
NJ,5,63,13,7,61,13,75,80,21922,81,14408,81,1038,80,126,81,78,80,2,80,2,80,1217,81,165,80,160,81,1017,80,939,81,21,80,3,80,3015,81,0.657239302983304,81,14408,21922,0.072263993316625,80,1038,14364,0.047510069571586,80,1038,21848,0.055018339446482,80,165,2999,0.403648424543947,81,1217,3015,2021/08/19,,0,81,6,81,21,81,9,81,22,81,21,81,27,81,17,81,3,80,0,80,4,80,0,80,6,80,3,80,13,80,11,80,5,80,36,79,11,80
NM,18,33,1,21,30,1,5,51,4024,52,2871,52,427,51,66,52,8,51,0,51,0,51,363,52,139,51,141,52,417,51,415,52,10,51,5,51,441,52,0.713469184890656,52,2871,4024,0.152173913043478,51,427,2806,0.108984175599796,51,427,3918,0.331742243436754,51,139,419,0.82312925170068,52,363,441,2021/08/19,,0,52,10,51,9,51,8,51,13,51,8,51,5,52,13,51,0,52,0,51,1,50,0,50,1,50,0,50,3,50,2,50,1,50,0,51,3,51
NV,2,13,45,2,13,45,35,60,8463,60,6776,60,1293,60,130,60,83,60,5,60,4,60,723,60,269,60,280,60,1282,60,1205,60,11,60,13,60,873,60,0.80066170388751,60,6776,8463,0.19082054309327,60,1293,6776,0.152782701169798,60,1293,8463,0.308132875143184,60,269,873,0.828178694158076,60,723,873,2021/08/19,,0,60,11,60,22,60,18,60,21,60,29,60,16,60,13,60,0,60,1,60,2,60,7,60,8,60,11,60,26,60,15,60,13,60,0,60,14,60
NY,5,160,13,5,160,13,91,169,46246,178,34568,178,2519,169,234,178,142,169,3,169,16,169,3279,178,462,169,411,178,2455,169,2058,178,64,169,33,169,5104,178,0.747480863209791,178,34568,46246,0.073493800145879,169,2519,34275,0.055163805185704,169,2519,45664,0.0924,169,462,5000,0.642437304075235,178,3279,5104,2021/08/19,,2,178,14,178,31,178,18,178,47,178,39,177,50,178,30,178,3,177,1,169,3,169,19,169,16,169,18,169,28,169,17,169,32,169,8,168,16,169
OH,21,161,15,22,160,15,35,194,29384,197,21147,197,2388,194,288,197,140,194,4,194,84,194,2826,197,636,194,607,197,2213,194,1948,197,175,194,28,194,4100,197,0.719677375442418,197,21147,29384,0.113811838718902,194,2388,20982,0.081963274412219,194,2388,29135,0.157308929013109,194,636,4043,0.689268292682927,197,2826,4100,2021/08/19,,0,197,12,197,24,197,39,197,46,197,61,197,66,197,34,197,6,197,0,194,4,194,16,194,12,194,17,194,29,194,28,194,15,194,1,194,24,194
OK,46,88,3,50,84,3,7,135,9950,137,7091,137,1658,135,280,137,92,135,6,135,7,135,890,137,431,135,436,137,1578,135,1546,137,80,135,70,135,1025,137,0.712663316582915,137,7091,9950,0.238664171584857,135,1658,6947,0.169720544579793,135,1658,9769,0.440245148110317,135,431,979,0.868292682926829,137,890,1025,2021/08/19,,0,137,19,137,27,137,31,137,48,136,63,136,44,136,34,136,14,137,3,135,17,135,9,135,9,135,14,134,16,134,15,134,9,134,0,135,22,135
OR,5,49,7,7,47,7,18,59,6836,61,5000,61,981,59,104,61,72,59,1,59,3,59,566,61,200,59,199,61,961,59,897,61,20,59,8,59,775,61,0.731421884142774,61,5000,6836,0.200285830951409,59,981,4898,0.146549148491186,59,981,6694,0.265604249667995,59,200,753,0.730322580645161,61,566,775,2021/08/19,,0,61,5,61,12,61,8,61,16,61,30,61,16,61,17,61,0,61,1,59,2,59,11,59,15,59,8,59,12,59,10,59,13,59,0,59,14,59
PA,23,182,6,27,178,6,23,205,28258,211,22714,211,1801,205,174,211,300,205,7,204,27,204,2670,211,435,205,417,211,1737,205,1512,211,64,205,28,205,3404,211,0.803807771250619,211,22714,28258,0.080044444444444,205,1801,22500,0.064570486160906,205,1801,27892,0.131818181818182,205,435,3300,0.784371327849589,211,2670,3404,2021/08/19,,1,208,4,206,11,209,20,209,37,208,28,209,33,208,33,208,10,199,2,201,22,201,29,201,19,201,45,201,62,200,58,200,50,201,13,195,16,205
AK,2,20,1,2,20,1,0,23,1585,23,1029,23,130,23,13,23,2,23,1,23,0,23,91,23,35,23,35,23,127,23,124,23,3,23,1,23,126,23,0.649211356466877,23,1029,1585,0.126336248785228,23,130,1029,0.082018927444795,23,130,1585,0.277777777777778,23,35,126,0.722222222222222,23,91,126,2021/08/19,,0,23,1,23,1,23,1,23,1,23,4,23,1,23,4,23,0,23,0,23,0,23,0,23,1,23,1,23,0,23,0,23,0,23,0,23,0,23
AL,31,68,17,37,59,20,18,111,15115,116,11830,116,2963,111,345,113,81,111,15,111,32,111,1613,116,859,111,857,113,2908,111,2779,113,55,111,41,111,1576,116,0.782666225603705,116,11830,15115,0.259071434816823,111,2963,11437,0.20244602350369,111,2963,14636,0.559244791666667,111,859,1536,1.023477157360406,116,1613,1576,2021/08/19,,2,113,16,113,34,113,68,113,63,113,80,113,53,113,28,113,1,113,0,111,5,111,6,111,10,111,17,111,16,111,15,111,11,111,1,111,49,111
AR,21,71,2,21,71,2,5,92,8094,94,5852,94,1378,92,142,94,68,92,1,92,11,92,881,94,476,92,489,94,1354,92,1307,94,24,92,17,92,975,94,0.723004694835681,94,5852,8094,0.236769759450172,92,1378,5820,0.171371719935331,92,1378,8041,0.501580611169652,92,476,949,0.903589743589744,94,881,975,2021/08/19,,1,94,6,94,9,94,25,94,23,94,25,94,24,94,27,94,2,94,1,92,4,92,11,92,4,92,8,92,20,92,9,92,11,92,0,92,26,92
AZ,34,68,3,33,69,3,12,102,15903,105,11162,105,2079,102,165,105,180,102,4,102,9,102,1294,105,483,102,462,105,2027,102,1673,105,52,102,24,102,2141,105,0.701880148399673,105,11162,15903,0.189396009838754,102,2079,10977,0.13313268442623,102,2079,15616,0.232658959537572,102,483,2076,0.604390471742176,105,1294,2141,2021/08/19,,0,105,15,105,18,105,23,105,26,105,32,105,31,105,18,105,2,105,1,102,12,102,18,102,18,102,27,102,43,102,35,102,23,102,3,102,28,102
CA,103,242,34,113,231,35,61,371,62640,379,48615,379,8643,371,919,379,345,371,18,371,12,371,5628,379,2003,371,1981,379,8490,371,8158,379,153,371,119,371,7217,379,0.77610153256705,379,48615,62640,0.179987505206164,371,8643,48020,0.139818170053061,371,8643,61816,0.285653166001141,371,2003,7012,0.779825412221144,379,5628,7217,2021/08/19,,3,379,74,379,122,379,152,379,181,379,153,379,128,379,105,378,1,379,2,371,29,371,31,371,30,371,69,371,52,371,68,371,63,371,1,371,93,371
CO,6,70,20,4,72,20,4,94,11096,96,7345,96,730,94,119,96,44,94,1,94,13,94,931,96,246,94,252,96,709,94,636,96,21,94,11,94,1358,96,0.661950252343187,96,7345,11096,0.10042646856514,94,730,7269,0.066430066430066,94,730,10989,0.185660377358491,94,246,1325,0.685567010309278,96,931,1358,2021/08/19,,0,96,6,96,13,96,20,96,27,96,25,96,13,96,15,96,0,96,1,94,10,94,7,94,3,94,5,94,4,94,9,94,5,94,0,94,8,94
CT,0,28,5,0,28,5,3,32,7853,33,5971,33,417,32,39,33,21,32,2,32,0,32,538,33,92,32,91,33,409,32,383,33,8,32,7,32,1052,33,0.760346364446708,33,5971,7853,0.070630081300813,32,417,5904,0.053695596188514,32,417,7766,0.089320388349515,32,92,1030,0.511406844106464,33,538,1052,2021/08/19,,0,33,0,33,5,33,3,33,6,33,7,33,10,33,8,33,0,33,0,32,1,32,2,32,1,32,4,32,3,32,5,32,5,32,0,32,3,32
DC,0,12,2,0,12,2,1,12,3452,14,2577,14,160,13,18,14,45,13,5,13,0,13,256,14,38,12,31,13,139,13,112,14,21,13,14,13,329,14,0.746523754345307,14,2577,3452,0.064051240992794,13,160,2498,0.048004800480048,13,160,3333,0.122186495176849,12,38,311,0.778115501519757,14,256,329,2021/08/19,,0,14,2,14,0,14,5,14,4,14,5,14,0,14,2,14,0,14,0,13,4,13,14,13,2,13,2,13,13,13,8,13,1,13,1,13,1,12
DE,1,8,2,1,8,2,4,10,2851,11,2123,11,199,10,17,11,29,10,1,10,0,10,147,11,30,10,29,11,192,10,176,11,7,10,6,10,186,11,0.744650999649246,11,2123,2851,0.094716801523084,10,199,2101,0.070517363571935,10,199,2822,0.165745856353591,10,30,181,0.790322580645161,11,147,186,2021/08/19,,0,11,2,11,2,11,5,11,2,11,4,11,0,11,2,11,0,11,0,10,1,10,1,10,0,10,3,10,4,10,13,10,5,10,2,10,2,10
FL,47,133,59,47,133,59,151,233,55766,239,47888,239,17088,233,1862,239,259,233,48,233,31,233,6404,239,3557,233,3602,239,16878,233,16623,239,210,233,197,233,6831,239,0.858731126492845,239,47888,55766,0.362310236621152,233,17088,47164,0.311989921673878,233,17088,54771,0.537311178247734,233,3557,6620,0.937490850534329,239,6404,6831,2021/08/19,,13,239,92,238,185,238,245,238,364,238,367,237,307,238,229,237,60,239,0,233,12,233,28,233,23,233,54,233,57,233,48,233,35,233,2,233,260,232
GA,42,97,15,44,95,15,16,151,21006,154,18797,154,5932,151,776,154,98,151,33,151,67,151,2515,154,1475,151,1454,154,5813,151,5501,154,119,151,54,151,2712,154,0.894839569646768,154,18797,21006,0.319096288327058,151,5932,18590,0.286321073462689,151,5932,20718,0.554094665664914,151,1475,2662,0.9273598820059,154,2515,2712,2021/08/19,,7,154,54,154,58,154,109,154,149,154,122,154,83,154,50,154,78,154,0,151,7,151,9,151,11,151,13,151,19,151,17,151,12,151,17,151,73,151
HI,3,17,4,4,16,4,14,24,2436,24,1771,24,423,24,62,24,19,24,0,24,0,24,177,24,80,24,78,24,418,24,402,24,5,24,1,24,224,24,0.727011494252874,24,1771,2436,0.238848108413326,24,423,1771,0.173645320197044,24,423,2436,0.357142857142857,24,80,224,0.790178571428571,24,177,224,2021/08/19,,0,24,3,24,4,24,8,24,13,24,11,24,9,24,6,24,8,24,0,24,2,24,0,24,0,24,1,24,4,24,5,24,6,24,1,24,5,24
IA,2,31,88,3,28,90,2,119,7829,121,4905,121,555,119,74,121,30,119,3,119,4,119,457,121,126,119,119,121,540,119,461,121,15,119,10,119,640,121,0.626516796525738,121,4905,7829,0.115073605639643,119,555,4823,0.071779617175375,119,555,7732,0.202898550724638,119,126,621,0.7140625,121,457,640,2021/08/19,,0,121,7,121,9,121,6,121,14,121,19,121,12,121,7,121,0,121,1,119,3,119,4,119,2,119,6,119,5,119,4,119,5,119,0,119,4,119
ID,4,35,10,5,34,10,4,48,3502,49,2169,49,436,48,53,49,4,48,0,48,2,48,264,49,132,48,137,49,429,48,435,49,7,48,5,48,316,49,0.619360365505426,49,2169,3502,0.204502814258912,48,436,2132,0.126193921852388,48,436,3455,0.431372549019608,48,132,306,0.835443037974684,49,264,316,2021/08/19,,0,49,6,49,3,49,6,49,7,49,12,49,8,49,11,49,0,49,0,48,0,48,0,48,0,48,1,48,1,48,1,48,1,48,0,48,6,48
